end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesIncomeStatementAmortizationExpense,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,ContractWithCustomerAssetIncreaseDecreaseForContractAcquiredInBusinessCombination,ContractWithCustomerAssetNetCurrent,ContractWithCustomerAssetReclassifiedToReceivable,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfServicesMaintenanceCosts,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossCurrent,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,Depreciation,DepreciationDepletionAndAmortization,Dividends,DividendsCommonStockCash,DividendsPayableCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxContingencies,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossOnContractTermination,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveCurrent,LossContingencyAccrualAtCarryingValue,MaintenanceRevenue,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromIncomeTaxRefunds,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualPayments,ProductWarrantyAccrualPeriodIncreaseDecrease,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueRemainingPerformanceObligation,SalesReturnsAndAllowancesGoods,SalesRevenueGoodsNet,SalesRevenueNet,SelfInsuranceReserve,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TechnologyServicesCosts,TechnologyServicesRevenue,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnbilledReceivablesCurrent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DepreciationAndAmortization,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo
2008-09-30,2008-12-11,10-K,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,,,,,,,,,,,,,,,,,,,,,,35031932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46804126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,2009-12-14,10-K,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,,,,,,,,,494084.0,,,,,,,,,,,,,35565694.0,,,,,,,,,,,,,,,17895984.0,16601739.0,,,,,,,,-89357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085316.0,,,,0.3,0.3,,,,,,,,,,,,,-56678.0,,18838166.0,,,,5243517.0,,234856.0,804486.0,,,,,-1141991.0,2156111.0,-686352.0,-1658551.0,,,,-339350.0,,-3547616.0,1870.0,129304.0,-178847.0,,,,82276.0,48303.0,,,,,506656.0,398041.0,,,,,,,,,,,,533762.0,,-4453892.0,,-331895.0,,5319549.0,5008661.0,,,13960513.0,4877653.0,,,,,,,,,,,,,,,,,,,50099.0,108250.0,,,332515.0,,,,,,,-25115.0,,620.0,,,,,,,,,185848.0,,10642.0,4335000.0,5313007.0,,,,,,,,31855060.0,36734150.0,,8647506.0,,52398742.0,,200121.0,,490989.0,,,,1294245.0,4879090.0,,,,,108250.0,,474000.0,,,,,,,,,,16760500.0,16745379.0,,,,
2010-06-30,2010-08-06,10-Q,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,,,,,,,,,,,,,,,,,,,,,,38019536.0,,,,,,,,,,,,,,,3010810.0,2890660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,,,,,,,,,,,,,,,4803006.0,,,,1658325.0,,270293.0,,,,,,,,,,,,,,,,,,,,,,562.0,,,,,,,69164.0,,,,,,,,,,,,,,,,,,,,,,3213283.0,1589723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388032.0,,,,,,,1274872.0,,,,,,,,7295526.0,7813816.0,,1938411.0,,,,,,,,,,120150.0,518290.0,,,,,,,,,,,,,,,,,16799157.0,16760759.0,,,,
2010-09-30,2010-12-14,10-K,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,543877.0,2529976.0,,2585060.0,,,46831646.0,,169565.0,-2000.0,371000.0,,100000.0,,57590522.0,49607834.0,26000.0,9908.0,15560.0,,7000.0,40916346.0,,,,,,0.001,75000000.0,18244701.0,18245.0,,,,,,11520029.0,10732091.0,,-33770.0,-98013.0,-64243.0,,,-11081.0,-11081.0,,,157933.0,8688.0,-11081.0,,,,,,,,522352.0,,,,,,,,,,,649929.0,,175000.0,800000.0,826748.0,,,,0.04,0.04,-0.171,0.34,-0.387,,0.138,-0.068,-0.207,,2800000.0,,,-118660.0,-4917.0,,13737294.0,,,,639282.0,,-109094.0,121473.0,,,,,-664113.0,-3658730.0,-116058.0,-200500.0,,,,-59027.0,,-650593.0,,,-273711.0,,,221150.0,2356.0,2357.0,,4656392.0,,,,188171.0,,,,,,4122485.0,57590522.0,3296778.0,,,,5350652.0,,-60025.0,,-189790.0,,5600467.0,748376.0,,,13333827.0,403467.0,,,,,,,,,,,,26000.0,,,,,,151530.0,50000.0,48630.0,,,189790.0,0.001,10000000.0,0.0,0.0,982768.0,,1000.0,36.0,,,933270.0,,,,,,7761538.0,,,11431.0,,5234240.0,,,25909652.0,,,,,23383504.0,25257323.0,,8099587.0,,53468037.0,53468037.0,199984.0,,171491.0,,,,787938.0,1873819.0,,1482510.0,,19291506.0,48630.0,,425000.0,,34000.0,,,-10000.0,83000.0,425000.0,,26358.0,16777886.0,16751528.0,,,,
2010-12-31,2011-02-08,10-Q,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,,,,,,,,,,,,,,,,,,,,,,41940410.0,,,,,,,,,,,,,,,2935655.0,2897272.0,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,159115.0,,,,0.02,0.02,,,,,,,,,,,,,,,3594156.0,,,,348337.0,,63557.0,,,,,,272275.0,258585.0,38002.0,-184408.0,,,,135067.0,,-357892.0,,,-152061.0,,,,458.0,458.0,,,,,,47592.0,,,,,,,,,,,,1024064.0,,-2989.0,,-19395.0,,1046448.0,284780.0,,,3442956.0,151200.0,,,,,,,,,,,,,,,,,,,150003.0,,,,19395.0,,,,,,,,,,,,,,,,,,,,2989.0,,1353607.0,,,,,,,,6457874.0,6529811.0,,2089349.0,,,,,,42720.0,,,,38383.0,71937.0,,,,,,,,,,,,,,,,,16810278.0,16770415.0,,,,
2011-03-31,2011-05-10,10-Q,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,,,,,,,,,,,,,,,,,,,,,,42477085.0,,,,,,,,,,,,,,,2873414.0,2873414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.03,,,,,,,,,,,,,,,3872656.0,,,,511545.0,,12393.0,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,,,45263.0,,,,,,,,,,,,,,,,,,,499152.0,,,3405970.0,466686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556827.0,,,,,,,,6714278.0,6746070.0,,1849143.0,,,,,,,,,,,31792.0,,,,,,,,,,,,,,,,,16838662.0,16782684.0,,,,
2011-06-30,2011-08-09,10-Q,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,1091482.0,3064685.0,,2288975.0,,,47094292.0,,,2000.0,82000.0,,36000.0,,58891465.0,51090569.0,,9908.0,6431.0,,,42581390.0,,,,,,0.001,75000000.0,18276039.0,18276.0,,,,,,2811960.0,2779900.0,,,,,,,,,,,336410.0,,,,,,,,,,418853.0,,,,,,,,,,,546993.0,,,128000.0,,,,,0.0,0.0,-0.01,,,,,,,,,,,,,,3159534.0,,,,-78393.0,,588.0,,,,,,,,,,,,,,,,,,,,253800.0,243517.0,350.0,,,4376978.0,,,,26885.0,,,,,,4455800.0,58891465.0,3726775.0,,,,,,,,,,,-78981.0,,,3264469.0,-104935.0,,,,,,,,,,,,,,,,,,175601.0,7.0,,,,,0.001,10000000.0,0.0,0.0,648664.0,,,,,,,,,,-78981.0,,7557379.0,,,,,1408794.0,,,26614603.0,,,,,5887419.0,5971494.0,,1855675.0,,,54435665.0,,,,,,,32060.0,84075.0,,1482510.0,,19291506.0,,,,,,,,,,,,,16793529.0,16793529.0,,,,
2011-09-30,2011-12-14,10-K,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,443516.0,3124114.0,152658.0,2551389.0,352559.0,9567335.0,47206690.0,,177399.0,7000.0,371000.0,200000.0,100000.0,184300.0,58257604.0,50572834.0,13000.0,13189.0,,,5000.0,42625854.0,,,,,,0.001,75000000.0,18286884.0,18287.0,,,,,,15269339.0,11790885.0,,183527.0,183009.0,-518.0,,,751.0,751.0,,,232630.0,,751.0,3058.0,,1760241.0,2830448.0,438635.0,,,452724.0,134335.0,1226649.0,,503978.0,,1307517.0,2696113.0,,14089.0,701298.0,566963.0,701298.0,167000.0,500000.0,672196.0,,,,0.04,0.04,0.204,0.34,0.142,,-0.071,0.072,0.275,476152.0,4000000.0,,391829.0,,-2413.0,,16958590.0,0.0,0.0,,900350.0,,183760.0,11500.0,,,,,-100362.0,611363.0,219324.0,-188354.0,,,,66009.0,,-676301.0,121237.0,,-42277.0,-35789.0,42398.0,208408.0,1509.0,1509.0,764721.0,3508595.0,2520437.0,223437.0,471496.0,143942.0,,,,,,3996817.0,58257604.0,3240724.0,,,,1709508.0,,-311204.0,,-255454.0,,2276166.0,728229.0,,,13184561.0,702863.0,,,,,,,,,,,,31000.0,,525079.0,236825.0,,,189130.0,150010.0,298926.0,,,255454.0,0.001,10000000.0,0.0,0.0,875636.0,254171.0,43253.0,,,,955549.0,222129.0,,244408.0,,17043697.0,7476362.0,17225.0,1400000.0,12278.0,,5500924.0,,199712.0,26626242.0,,,,,25174846.0,32227929.0,,7683637.0,,54260787.0,,197687.0,,170586.0,,,,154299.0,562806.0,,1544910.0,,19590432.0,298926.0,384640.0,491000.0,,67000.0,,12000.0,4000.0,1000.0,491000.0,-48000.0,42398.0,16824621.0,16782223.0,,,,
2011-12-31,2012-02-03,10-Q,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,1027020.0,2560402.0,,2238621.0,,,47345531.0,,,300.0,139000.0,,42000.0,,58533881.0,50904270.0,,9980.0,,,,42783639.0,,,,,,0.001,75000000.0,18297734.0,18298.0,,,,,,2629860.0,2043266.0,,,,,,,,167.0,,,917920.0,,,,,,,,,,435872.0,,,,,,,,,,,564367.0,,,125000.0,167057.0,,,,-0.02,-0.02,-0.42,,,,,,,,,303.0,,,,,2125599.0,,,,-594588.0,,-251609.0,153327.0,,,,,583504.0,-563712.0,-405416.0,-160086.0,,,,685291.0,,634926.0,,,-26433.0,,612500.0,166400.0,237.0,237.0,,4143521.0,,,,21779.0,,,,,,4825912.0,58533881.0,4193541.0,,,,157785.0,,-351902.0,,-111898.0,,621585.0,-342979.0,,,2783798.0,-658199.0,,,,,,,,,,,,,,,,,,68004.0,42069.0,348692.0,,,111898.0,0.001,10000000.0,0.0,0.0,980836.0,,,,,,,,,,,,7463211.0,,,3210.0,,790223.0,,,26283263.0,,,,,4022052.0,4755459.0,,1993575.0,,53707969.0,,,,88531.0,,,,586594.0,733407.0,3.92,1633426.0,88516.0,19939123.0,348692.0,,,,,,,,,,,,16721494.0,16721494.0,,,,
2012-03-31,2012-05-04,10-Q,"INNOVATIVE SOLUTIONS AND SUPPORT,Â INC.",ISSC,CIK0000836690,USD,1620466.0,3582988.0,,1921215.0,,,47495010.0,,,-2000.0,151000.0,,5000.0,,60439328.0,52941398.0,,6712.0,,,,43197526.0,,,,,,0.001,75000000.0,18308259.0,18308.0,,,,,,3659505.0,2783129.0,,,,,,,,,,,2319265.0,,,,,,,,,,428786.0,,,,,,,,,,,557449.0,,,126000.0,,,,,0.02,0.02,0.23,,,,,,,,,,,,,,3100716.0,,,,375087.0,,86214.0,,,,,,,,,,,,,,,,,,,,56000.0,161000.0,180.0,,,4478872.0,,,,20156.0,,,,,,6503829.0,60439328.0,5867658.0,,,,,,,,,,,288873.0,,,2754173.0,346543.0,,,,,,,,,,,,,,,,,,78722.0,8568.0,,,,,0.001,10000000.0,0.0,0.0,1253226.0,,,,,,899475.0,,,,,,7336930.0,,,,,926379.0,,,26572139.0,,,,,5285345.0,6760221.0,,1827794.0,,53935499.0,,,,,,,,876376.0,1474876.0,3.99,1633426.0,52585.0,20149958.0,210826.0,,,,,,,,,,,,16636732.0,16636725.0,,,,
