end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvanceRoyaltiesCurrent,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForDoubtfulOtherReceivablesCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,AvailableForSaleSecuritiesAndHeldToMaturitySecurities,CapitalizedCostsUnprovedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoldProductsAndServices,CostOfRevenue,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,Deposits,DepositsAssetsNoncurrent,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCash,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityFairValueDisclosure,ExplorationCosts,ExplorationExpenseMining,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfProperties,GainLossOnSaleOfProperty,GeneralAndAdministrativeExpense,GoldProductsAndServicesRevenue,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeposits,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaid,InvestmentIncomeInterest,InvestmentsFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,NotesReceivableRelatedParties,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PaymentsToExploreAndDevelopOilAndGasProperties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromRefundsFromSuppliersOfMaterial,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfitLoss,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,TreasuryStockShares,TreasuryStockValue,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2010-05-31,2010-08-30,10-K,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,,,,,,,,,,,,,,,,,,,,,,,,606501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,2010-10-13,10-Q,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,,,,,,,,,,,,,,,,,,,,,,,,468246.0,-138255.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,-0.01,,,,,,,90151.0,-1920.0,,,,,52507.0,0.0,0.0,,,0.0,,,,,,,5839.0,,,,,,,-145.0,,,629.0,0.0,,,0.0,,,,,,,,,0.0,0.0,-138255.0,,-143949.0,,,-1291.0,,,,-142658.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2010-11-30,2011-01-10,10-Q,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,,,,,,,,,,,,,,,,,,,,,,,,381075.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,4476.0,3317.0,,,,,83909.0,,0.0,,,,,,,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,,,3808.0,,,,-88385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84577.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-04-13,10-Q,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,,,,,,,,,,,,,,,,,,,,,,,,284523.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,26244.0,3601.0,,,,,103039.0,,0.0,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,3700.0,,,,-129283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125583.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,2011-09-13,10-K,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,4222.0,,4222.0,6897.0,,,-16361.0,,26381625.0,,,,,,,,,,679953.0,665798.0,,,,,660778.0,660778.0,54277.0,,,,,,,,0.001,100000000.0,26224400.0,26224400.0,26224.0,,,0.0,,,,,,,,,,,14155.0,0.0,-25681572.0,0.0,,0.0,,,,,,133629.0,4851.0,,,,,298263.0,,0.0,,,0.0,,,,,,,-19962.0,,,,,,,-20.0,,,,0.0,1300.0,,0.0,679953.0,11119.0,,,,,,,0.0,0.0,54277.0,,74259.0,,,506151.0,,,,-431892.0,,,,,,,0.0,,,0.0,,,0.001,20000000.0,0.0,0.0,0.0,5020.0,0.0,0.0,,,,,,,,,74259.0,-41082.0,0.0,,,,,,,,668834.0,,,,,,,0.0,,,,,29980400.0,,26224400.0
2011-08-31,2011-10-24,10-Q,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,43497.0,,,,-16361.0,,26381625.0,,,,,,,,,,595131.0,580976.0,,,,,580956.0,580956.0,-79822.0,,,,,,,,0.001,100000000.0,26224400.0,,26224.0,,0.0,,,,,,,,,,,,14155.0,0.0,-25798772.0,,0.0,,,,,,,33104.0,-1609.0,,,,,82562.0,0.0,0.0,,,0.0,,,,,,,32378.0,,,,,,,5000.0,,,75.0,0.0,,,0.0,595131.0,43497.0,,,,,,,0.0,0.0,-79822.0,,-117200.0,,,-1534.0,,,,-115666.0,,,,,,,0.0,,,0.0,,,0.001,20000000.0,0.0,,0.0,20.0,0.0,0.0,,,,,,,,,,-41082.0,,,,,,,,,551634.0,,,,,,,0.0,,,,,,,
2011-11-30,2012-01-17,10-Q,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,3627.0,5879.0,,,-16361.0,,26381625.0,,,,,,,,,,419081.0,404926.0,,,,,404893.0,404893.0,,,,,,,,,0.001,100000000.0,26224400.0,26224400.0,26224.0,,,0.0,,,,,,,,,,,14155.0,,-25940831.0,,-0.01,,,,,,,5185.0,5095.0,,,,,142023.0,,0.0,,,,,,,,,,,,,,,,,,,,54.0,,,,,419081.0,9506.0,,,,,,,,,,,,,,5149.0,,,,-147208.0,,,,,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,33.0,,,,,,,,,,,-142059.0,-41082.0,0.0,,,,,,,,409575.0,,,,,,,,,,,,,,
2012-02-29,2012-04-16,10-Q,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,,4741.0,4340.0,,,-16361.0,,26381625.0,,,,,,,,,,319737.0,305582.0,,,,,,305549.0,,,,,,,,,0.001,100000000.0,26224400.0,26224400.0,26224.0,,,0.0,,,,,,,,,,,14155.0,,-26039750.0,,0.0,,,,,,,3450.0,-3680.0,,,,,91844.0,,0.0,,,,,,,,,,,,,,,,,,,,,,55.0,,,319737.0,9081.0,,,,,,,,,,,,,,-3625.0,,,,-95294.0,,,,,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,33.0,,,,,,,,,,,-98919.0,-41082.0,0.0,,,,,,,,310656.0,,,,,,,,,,,,,,
2012-05-31,2012-08-29,10-K,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,36062.0,36062.0,,1388.0,,,-16361.0,,26381625.0,,,,,,,,,,226597.0,212442.0,,,,,201918.0,201918.0,-458860.0,,,,,,,,0.001,100000000.0,26224400.0,26224400.0,26224.0,,,0.0,,3282000.0,,,0.0,,,,-3282000.0,,14155.0,0.0,26161259.0,-0.02,-0.02,-0.02,,,,,,59846.0,-103.0,0.0,,,,419924.0,,0.0,,163094.0,0.0,-200000.0,-615.0,,-6114.0,43635.0,,26331.0,,,,,0.0,,-5504.0,,,,0.0,186.0,,0.0,226597.0,37450.0,,,,,,,0.0,0.0,-458860.0,,-479687.0,,,83.0,,,,-479770.0,,,,,,,0.0,,,0.0,,,0.001,20000000.0,,,0.0,10524.0,0.0,0.0,,,,,,,,,-479687.0,-41082.0,0.0,,,,,,,,189147.0,,,,,,,0.0,,,,,29980400.0,26224400.0,26224400.0
2013-05-31,2013-08-29,10-K,PATRIOT GOLD CORP.,PGOL,CIK0001080448,USD,,2040.0,,0.0,,,-16361.0,,26607804.0,,9331.0,,,,9331.0,,,,86083.0,71928.0,,,,,46895.0,46895.0,-155023.0,,,,,,,,0.001,100000000.0,28976147.0,28976147.0,28976.0,,,0.0,,3434000.0,,,0.0,,,,-3434000.0,,14155.0,0.0,16361.0,,-0.01,,,,,,,22205.0,96.0,0.0,,,,311926.0,,0.0,,113572.0,0.0,-152000.0,-1807.0,,-2265.0,42500.0,,-35410.0,,,,,0.0,,-14509.0,,,,0.0,0.0,,0.0,86083.0,2040.0,,,,,,,219600.0,0.0,-374623.0,,-334035.0,,,96.0,,,,-334131.0,,,,,,,0.0,,,0.0,,5528.0,0.001,20000000.0,,,0.0,25033.0,0.0,210000.0,,,,,,9600.0,,,,-26536376.0,0.0,,,,,,,,84043.0,0.0,,,,,9600.0,9331.0,,,,,,27787265.0,
