end,filed,form,Name,Ticker,CIK,Currency,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancePaymentsByBorrowersForTaxesAndInsurance,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,AmortizationOfDebtDiscountPremium,AmortizationOfESOPAward,AmortizationOfMortgageServicingRightsMSRs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,AvailableForSaleSecuritiesGrossRealizedLosses,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableForSaleSecuritiesRestricted,AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,AvailableforsaleSecuritiesGrossUnrealizedGain,BankingRegulationCommonEquityTierOneRiskBasedCapitalRatioCapitalAdequacyMinimum,BankOwnedLifeInsuranceIncome,Capital,CapitalRequiredForCapitalAdequacy,CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,CapitalRequiredToBeWellCapitalized,CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,CapitalToRiskWeightedAssets,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndFederalFundsSold,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashSurrenderValueOfLifeInsurance,CommonEquityTierOneCapital,CommonEquityTierOneCapitalRatio,CommonEquityTierOneCapitalRequiredForCapitalAdequacy,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,Communication,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndCapitalLeaseObligations,DebtAndEquitySecuritiesGainLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleRealizedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,DeferredTaxLiabilitiesFinancingArrangements,DeferredTaxLiabilitiesMortgageServicingRights,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanNumberOfEmployees,DefinedContributionPlanNumberOfEmployeesCovered,DemandDepositAccounts,Deposits,DepositsSavingsDeposits,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,EmployeeStockOwnershipPlanESOPDebtStructureDirectLoanAmount,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,EmployeeStockOwnershipPlanESOPSharesInESOP,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueDisclosureOffbalanceSheetRisksAmountLiability,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FairValueOptionLoansHeldAsAssets90DaysOrMorePastDue,FederalDepositInsuranceCorporationPremiumExpense,FederalFundsSold,FederalHomeLoanBankAdvances,FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,FederalHomeLoanBankStock,FeesAndCommissionsDepositorAccounts,FeesAndCommissionsMortgageBanking,FeesAndCommissionsMortgageBankingAndServicing,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,FinancingReceivableAllowanceForCreditLossesRecovery,FinancingReceivableAllowanceForCreditLossesWriteOffs,FinancingReceivableCollectivelyEvaluatedForImpairment,FinancingReceivableIndividuallyEvaluatedForImpairment,FinancingReceivableModificationsNumberOfContracts1,FinancingReceivableModificationsNumberOfContracts2,FinancingReceivableModificationsPostModificationRecordedInvestment2,FinancingReceivableModificationsRecordedInvestment,FinancingReceivableRecordedInvestment60To89DaysPastDue,FinancingReceivableRecordedInvestmentCurrent,FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,FinancingReceivableRecordedInvestmentNonaccrualStatus,FinancingReceivableRecordedInvestmentPastDue,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,ForeclosedAssets,GainLossOnInvestments,GainLossOnSaleOfLoansAndLeases,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfSecuritiesNet,HeldToMaturitySecurities,HeldToMaturitySecuritiesFairValue,ImpairedFinancingReceivableAverageRecordedInvestment,ImpairedFinancingReceivableInterestIncomeCashBasisMethod,ImpairedFinancingReceivableRecordedInvestment,ImpairedFinancingReceivableRelatedAllowance,ImpairedFinancingReceivableUnpaidPrincipalBalance,ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,IncentiveFeeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherOperatingLiabilities,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InformationTechnologyAndDataProcessing,InterestAndDividendIncomeOperating,InterestAndFeeIncomeLoansAndLeases,InterestBearingDepositsInBanks,InterestExpense,InterestExpenseBorrowings,InterestExpenseDemandDepositAccounts,InterestExpenseDeposits,InterestExpenseTimeDeposits,InterestIncomeExpenseAfterProvisionForLoanLoss,InterestIncomeExpenseNet,InterestIncomeSecuritiesMortgageBacked,InterestIncomeSecuritiesStateAndMunicipal,InterestPaid,InterestPaidNet,InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,LaborAndRelatedExpense,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LifeSettlementContractsInvestmentMethodFaceValue,LineOfCreditFacilityMaximumBorrowingCapacity,LitigationReserve,LitigationSettlementAmountAwardedFromOtherParty,LitigationSettlementAmountAwardedToOtherParty,LitigationSettlementExpense,LoanProcessingFee,LoansAndLeasesReceivableAllowance,LoansAndLeasesReceivableCollateralForSecuredBorrowings,LoansAndLeasesReceivableGrossCarryingAmount,LoansAndLeasesReceivableImpairedNonperformingNonaccrualOfInterest,LoansAndLeasesReceivableNetOfDeferredIncome,LoansAndLeasesReceivableNetReportedAmount,LoansAndLeasesReceivableRelatedParties,LoansHeldForSaleFairValueDisclosure,LoansReceivableHeldForSaleAmount,LongTermDebt,LongtermDebtWeightedAverageInterestRate,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,LossContingencyEstimateOfPossibleLoss,LossContingencyPendingClaimsNumber,MortgageLoansOnRealEstateForeclosures,MortgageLoansOnRealEstateOtherAdditions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpense,NoninterestIncome,NoninterestIncomeOtherOperatingIncome,NotesReceivableGross,NotesReceivableNet,NumberOfOperatingSegments,NumberOfReportableSegments,OccupancyNet,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseMinimumRentals,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherExpenseFromRealEstatePartnershipOperations,OtherLiabilities,OtherNoninterestExpense,OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsAdditionsAdditionalCreditLosses,OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsAdditionsNoPreviousImpairment,OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsCreditLossesOnDebtSecuritiesHeld,OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsReductionsCashFlows,PaymentsForLegalSettlements,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,PaymentsForOriginationOfMortgageLoansHeldForSale,PaymentsForProceedsFromFederalHomeLoanBankStock,PaymentsForProceedsFromLoansReceivable,PaymentsForProceedsFromMortgageServicingRights,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsToAcquireFederalHomeLoanBankStock,PaymentsToAcquireLifeInsurancePolicies,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromCollectionOfLoansReceivable,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLifeInsurancePolicies,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfFederalHomeLoanBankStock,ProceedsFromSaleOfLoansHeldForSale,ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,ProceedsFromSaleOfMortgageServicingRightsMSR,ProceedsFromSaleOfOtherRealEstate,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForLoanAndLeaseLosses,ProvisionForLoanLeaseAndOtherLosses,RealEstateAcquiredThroughForeclosure,RealEstateInvestmentPartnershipCostOfSales,RealEstateOwnedValuationAllowanceProvision,RealEstateOwnedValuationAllowanceProvision1,RepaymentsOfLongTermDebt,RetainedEarningsAccumulatedDeficit,SalesOfRealEstate,SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,ServicingAssetAtAmortizedValue,ServicingAssetAtAmortizedValueAmortization1,ServicingAssetAtFairValueAdditions,ServicingAssetAtFairValueAmount,ServicingAssetAtFairValueDisposals,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRate,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit,TierOneLeverageCapital,TierOneLeverageCapitalRequiredForCapitalAdequacy,TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,TierOneLeverageCapitalRequiredToBeWellCapitalized,TierOneLeverageCapitalRequiredToBeWellCapitalizedToAverageAssets,TierOneLeverageCapitalToAverageAssets,TierOneRiskBasedCapital,TierOneRiskBasedCapitalRequiredForCapitalAdequacy,TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,TierOneRiskBasedCapitalRequiredToBeWellCapitalized,TierOneRiskBasedCapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,TierOneRiskBasedCapitalToRiskWeightedAssets,TimeDepositMaturitiesNextRollingTwelveMonths,TimeDepositMaturitiesRollingYearFive,TimeDepositMaturitiesRollingYearFour,TimeDepositMaturitiesRollingYearThree,TimeDepositMaturitiesRollingYearTwo,TimeDeposits,TimeDepositsAtOrAboveFDICInsuranceLimit,TransferOfOtherRealEstate,TreasuryStockShares,TreasuryStockValue,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnearnedESOPShares,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsPeriodIncreaseDecrease,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses
2013-09-30,2013-12-20,10-Q,"WATERSTONE FINANCIAL, INC.",WSBF,CIK0001569994,USD,,,,,,,718000.0,,,,,,,1597818000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528000.0,,,,,,,,77907000.0,,,,,,,,,,,,,,,398000.0,,3257000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,,,,,,,,,,,,,,,,,,,516000.0,,,,,316000.0,18173000.0,,24708000.0,,,,,,,,,865000.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5192000.0,,,1973000.0,,,,,,,,,,,,,,,,,,,,275000.0,516000.0,15533000.0,14425000.0,,5955000.0,4718000.0,,1237000.0,,8578000.0,9578000.0,455000.0,653000.0,,,,16575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219000.0,,24416000.0,21030000.0,2013000.0,,,,,2218000.0,,,,,,,,,,,,,,38000.0,,,,0.0,0.0,38000.0,-30000.0,-163000.0,,3012000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626000.0,3219000.0,,,1000000.0,,23147000.0,,,,,,,,3849000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212833000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34471000.0,34196000.0,,
