end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,AvailableForSaleSecuritiesGrossRealizedGains,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CurrentIncomeTaxExpenseBenefit,DebtInstrumentConvertibleConversionPrice1,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendIncomeOperating,DueToOfficersOrStockholdersCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromOfficersAndStockholders,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestAndOtherIncome,InterestExpense,InterestPaid,InventoryNet,InvestmentIncomeDividend,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LitigationSettlementExpense,LongTermPurchaseCommitmentAmount,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherIntangibleAssetsNet,OtherPrepaidExpenseCurrent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherEquity,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedGainLossOnMarketableSecuritiesAndCostMethodInvestmentsExcludingOtherThanTemporaryImpairmentsAndOtherInvestments,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOtherShareIncreaseDecrease,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccruedBonusesCurrent,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,IncomeTaxReconciliationDeductions,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationTaxExemptIncome
2008-12-31,2009-04-14,10-K,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,,,,,,,,,,,,431337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4340607.0,-4340607.0,,,,,,,,,,,,,,,,,,,-58610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,375270.0,976193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206538.0,,,,,,,,,-12500.0,963774.0,,,,,,,,,,
2009-12-31,2010-04-15,10-K,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,,,,,,,,,,,,55330.0,,,,,,,459989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132058.0,,,,,,,,,,,,,,,,,,,,,,,,,-2721871.0,-2721871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,,,,,,,,,,675234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746988.0,,,,,,,,,,1009051.0,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,,,,,,,,,,,,,,,,,,,166425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,476237.0,,-880269.0,,,,,,,,,,,,,,,,,,,188.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,-880425.0,,883469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407232.0,,,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,,,,,,,,,,,,,,,,,,,425134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,428756.0,,-797983.0,,,,,,,,,,,,,,,,,,,150.0,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,-798120.0,,797983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,56459.0,9760.0,49793.0,,,21704361.0,,,,1007689.0,,,,1471633.0,1028056.0,,,,953867.0,493878.0,,,,,,0.001,100000000.0,43966042.0,,43966.0,,,,,,,,,,,,,,,,30166.0,20376879.0,,,-0.09,,,,,,,,,,,,,,,-84794.0,,,,,,,,,2006900.0,,-3712871.0,,,,,,,,,-14271.0,-2361.0,,968.0,,,,-58316.0,,,557.0,557.0,,,196.0,,,,,,,,,,,,,116012.0,1471633.0,,,,,,2039000.0,,-108441.0,,-1436681.0,,-3713232.0,-3713232.0,3716071.0,,,,,,,,,,,,,,,,,,,,346009.0,,,,23647.0,0.001,1000000.0,,0.0,,74189.0,,,,,,1500000.0,,,,,,,,3750.0,539000.0,,,,97568.0,,,,1709171.0,-15827.0,,3200.0,,,,,,,,,,,,,,,,,,,,,,,1355621.0,,,,,,,,,,3750.0,,,,,,,,,,
2011-03-31,2011-05-16,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,,,,,,,,,,202256.0,,,,,,,,,548627.0,-405240.0,,,,,,,,,,,,,,,,,,,,,,,,,,7714.0,,,,-0.02,,,,,,,,,,,,,,,-13544.0,,,,,,,,,459246.0,,-926110.0,,,,,,,,,12058.0,9485.0,,9614.0,,,,-8912.0,,,64.0,64.0,,,179.0,,,,,,,,,,,,,,,,,,,,,,-18294.0,,-386946.0,,-925995.0,,926110.0,,,,,,,,,,,,,,,,,,,,,,,,4750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,97288.0,21711.0,93901.0,,,23027937.0,,,,,,,2224.0,912559.0,433047.0,,,,374495.0,,,,,,,0.001,100000000.0,44325074.0,,44325.0,0.0,,,,,,,,,,,,,,6638.0,,22356776.0,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,389535.0,,-887576.0,,,,,,,,,,,,,,,,,,,166475.0,,,,149.0,,,,,,,,,,,,,212900.0,912559.0,,,,,,,,,,,,-1053902.0,,887576.0,,,,,,,,,,,,,,,,,,,,388770.0,,,,,0.001,1000000.0,,0.0,,58552.0,,,,,,,,,,,,,,,,,,,90742.0,,,,498041.0,-15827.0,,,,,,,,,,,,,,,,,,,,,,,,,699659.0,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,143900.0,27607.0,68510.0,,,23953872.0,,,,,,,3402.0,1140110.0,630146.0,,,,561929.0,,,,,,,0.001,100000000.0,45012092.0,,45012.0,0.0,,,,,,,,,,,,,,6163.0,,23082964.0,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,403717.0,,-726119.0,,,,,,,,,,,,,,,,,,,114.0,,,,46.0,,,,,,,,,,,,,240017.0,1140110.0,,,,,,,,,,,,-726187.0,,726119.0,,,,,,,,,,,,,,,,,,,,421645.0,,,,,0.001,1000000.0,,,,68217.0,,,,,,,,,,,,,,,,,,,88319.0,,,,322402.0,-15827.0,,,,,,,,,,,,,,,,,,,,,,,,,900093.0,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-04-02,10-K,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,139833.0,70216.0,28377.0,8683.0,101955.0,24513000.0,,,,519441.0,,,8683.0,921435.0,401580.0,,,,359824.0,-594043.0,,,,,,0.001,100000000.0,45337092.0,,45337.0,-895000.0,,47588.0,,-602000.0,7084000.0,0.0,,2390000.0,17000.0,,9491000.0,,,26711.0,35394.0,23859501.0,,,-0.08,0.0,-0.34,0.43,,0.0,-0.09,,,,0.0,1.15,0.0082,,,-93778.0,431104.0,439787.0,3494.0,,,,,,1633786.0,,-3316343.0,0.0,1497000.0,,-1184000.0,,,-313000.0,,83374.0,14618.0,,24422.0,,,,32433.0,,,166654.0,288.0,,,375.0,,,5368.0,,,,,,,,,,238426.0,921435.0,,,,,,1200000.0,,-111672.0,,-1682371.0,,-3482622.0,-3482622.0,3316343.0,,,,,,,,,,,,,9910.0,,,,,,,431104.0,,,,17894.0,0.001,1000000.0,,0.0,0.0,41756.0,,,,,,1000000.0,,,,,,,,,,,12816.0,190706.0,88751.0,,,,1682557.0,-15827.0,,,,,,,,,,,,,,,,,,,,,,,,,683009.0,,,,,,,,,,628911.0,,-1497000.0,,,,,,,,
2012-03-31,2012-05-15,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,97174.0,17326.0,81718.0,,,28252112.0,,,,73377.0,,,2811.0,3749343.0,3198826.0,,,,2954677.0,2594853.0,,,,,,0.001,100000000.0,47686618.0,,47687.0,,,,,,,,,,,,,,,6736.0,9548.0,24730847.0,,,-0.02,,,,,,,,,,,,,,,-26518.0,,,,,,,,,297190.0,,-769599.0,,,,,,,,,-42659.0,-5302.0,,5753.0,,,,-2392.0,,,101945.0,109.0,,,198.0,,,,,,,,,,,,,196218.0,3749343.0,,,,,,3219398.0,,-40210.0,,-584335.0,,-871346.0,-871346.0,769599.0,,,,,,,,,,,,,,,,,,,,454810.0,,,,13692.0,0.001,1000000.0,,,,44148.0,,,,,,,,,,,,,,162500.0,219400.0,,,,95707.0,,,,472409.0,-15827.0,,,,,,,,,,,,,,,,,,,,,,,,,3553125.0,200001.0,,,,,,,,,145243.0,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,92118.0,29178.0,86608.0,14307.0,118441.0,29952660.0,,,,,,,2812.0,4435793.0,3746446.0,,,,3623022.0,,,,,,,0.001,100000000.0,49506837.0,,49507.0,0.0,,,,,,,,,,,,,,9750.0,,25758451.0,,,-0.02,,,,,,,,,,,,,,,,488846.0,503153.0,4061.0,,,,,,553860.0,,-1009113.0,,,,,,,,,,,,,,,,,,,18615.0,,,,124.0,,,18960.0,,,,,,,,,,207904.0,4435793.0,,,,,,,,,,,,-1027604.0,,1009113.0,,,,,,,,,,,,,,,,,,,,488846.0,,,,,0.001,1000000.0,,0.0,0.0,123424.0,,,,,,,,,,,,,,,,,15980.0,318942.0,200501.0,,,,455253.0,-15827.0,,,,,,,,,,,,,,,,,,,,,,,,,4227889.0,,,,,,,,,,,,,,49055806.0,,,,,,
2012-09-30,2012-11-13,10-Q,"Lightwave Logic, Inc.",LWLG,CIK0001325964,USD,162793.0,36525.0,50032.0,17119.0,134072.0,30257882.0,,,,,,,2812.0,3812788.0,3036816.0,,,,2931753.0,,,,,,,0.001,100000000.0,49506837.0,,49507.0,0.0,,,,,,,,,,,,,,15631.0,,26728124.0,,,-0.02,,,,,,,,,,,,,,,,494997.0,512116.0,4061.0,,,,,,479103.0,,-969797.0,,,,,,,,,,,,,,,,,,,,,,,125.0,,,31507.0,,,,,,,,,,249350.0,3812788.0,,,,,,,,,,,,-969672.0,,969797.0,,,,,,,,,,,,,,,,,,,,494997.0,,,,,0.001,1000000.0,,0.0,,105063.0,,,,,,,,,,,,,,,,,20980.0,415047.0,280975.0,,,,490694.0,-15827.0,,,,,,,,,,,,,,,,,,,,,,,,,3563438.0,,,,,,,,,,,,,,49506837.0,,,,,,
