end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BuildingsAndImprovementsGross,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourAndFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,CapitalLeasesIndemnificationAgreementsPayments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,CostsAndExpenses,DebtCurrent,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,DeferredRevenueRevenueRecognized,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,DefinedBenefitPlanPlanAmendments,Depreciation,DepreciationAndAmortization,DerivativeCostOfHedge,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectiveIncomeTaxRateReconciliationTaxSettlementsForeign,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrantsReceivableNoncurrent,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentBuildingAndBuildingImprovements,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LiabilitiesNoncurrent,LiabilitiesSubjectToCompromiseCapitalLeaseObligationsAndAccruedInterest,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtCurrent,LongTermDebtMaturingInYearsFourAndFive,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermPurchaseCommitmentAmount,MachineryAndEquipmentGross,ManagementFeePayable,ManufacturingCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncontrollingInterestInVariableInterestEntity,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwoAndThree,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeOtherNetOfTax,OtherDeferredCreditsCurrent,OtherExpenses,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLongTermDebt,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,PaymentsForLoans,PaymentsForRepurchaseOfEquity,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearOne,ProceedsFromGrantors,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermCapitalLeaseObligations,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfSubordinatedShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyExpense,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShortTermBankLoansAndNotesPayable,ShortTermLeaseCost,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TemporaryEquityForeignCurrencyTranslationAdjustments,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2012-03-31,2012-05-15,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,225288.0,,15672.0,,,,,,,,1312.0,4785503.0,,,,,,,,,,2188988.0,604386.0,,,,,,,,,,,,,,,,,,,,,217812.0,217812.0,-130080.0,,,,,,0.001,,200000000.0,8645652.0,8645652.0,,8646.0,-805066.0,,,,,,,,,,,,,,,32977.0,,,,,,,-4304323.0,,,,-0.09,,,,,,,,,,,,-7455.0,,,,,,,,,,,,,,,,,,,,,,,,,38001.0,,,,,,,,,0.0,,,,,31069.0,,-15672.0,66908.0,,-2722.0,-32740.0,1527013.0,,,0.0,,,,207249.0,,1218600.0,2188988.0,576621.0,,,,,,,,,,,,,,,,,,,479250.0,-37796.0,-564079.0,-801740.0,,,,,204573.0,817412.0,-801740.0,,,,,,,,,,,,,,,,,34331.0,,-3326.0,,,-3326.0,,,,,,,,,,,,,,,,,,,,37796.0,,,,,,336571.0,,,,479250.0,,,,0.0,,,,,,,,63793.0,-801740.0,,57589.0,,,,,,,,0.0,,511045.0,,15672.0,,,,207249.0,,,,,,,,,,,,,,,,970388.0,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,171990.0,,,11707.0,,,,,,,-34621.0,6202748.0,,,,,,,,,,2236793.0,719640.0,,,,,,,,,,,,,,,,,,,,,,386249.0,,,,,,,0.001,,200000000.0,9333753.0,9333753.0,268000.0,9334.0,-967399.0,,,,,,,,,,,,,,,,,,,,,,-5235786.0,250641.0,250641.0,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149055.0,,,,,,,,,,,,,,,,,,,,,1438965.0,,,,,,,,,1027118.0,2236793.0,422631.0,,,,,,,,,,,,,,,,,,,,,,-931466.0,,,,,167263.0,943173.0,-931466.0,,,,,,,,,,,,,,,,,34683.0,,-35933.0,,,-35933.0,,,,,,,,,,,,,,,,,,,,,,,,,,287001.0,,,,,,,,,,,,,,,,67423.0,-931466.0,,78188.0,,,,,,,,,,559432.0,,11707.0,,,,,,,,,,,,,,,,,,,,1209675.0,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,2012-11-14,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,284705.0,,933.0,,,,,,,,-41025.0,7260371.0,,,,,,,,,,2215581.0,709460.0,,,,,,,,,,,,,,,,,,,,,315277.0,315277.0,,,,,,,0.001,,200000000.0,9879187.0,9879187.0,,9879.0,-878922.0,,,,,,,,,,,,,,,,,,,,,,-6108305.0,192059.0,192059.0,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48171.0,,,,,,,,,,,,,,,,,,,,,1432133.0,,,,,,,,,1094661.0,2215581.0,476764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,150105.0,900105.0,-872516.0,,,,,,,,,,,,,,,,,40192.0,,-6406.0,,,-6406.0,,,,,,,,,,,,,,,,,,,,,,,,,,353058.0,,,,,,,,,,,,,,,,68028.0,-872516.0,,73988.0,,,,,,,,,,633801.0,,27589.0,,,,,,,,,,,,,,,,,,,,1120920.0,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2013-04-01,10-K,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,481395.0,,,,,,45384.0,,,34276.0,-34276.0,8443512.0,,,,,,,112056.0,,,2216766.0,695142.0,,-1000000.0,1000000.0,-68.0,34526.0,-254642.0,1887.0,,,,,,,,,,,,,,376421.0,376421.0,28529.0,,,,,,0.001,,200000000.0,10191562.0,10191562.0,,10192.0,-4121964.0,,,,,,54968.0,,,,1583092.0,-1583092.0,,,23688.0,135743.0,,,,,,,7585633.0,,,,-0.44,,,0.29,,,,,,,,,-40019.0,,,,,,,,,236108.0,,,,,,,1666346.0,1430238.0,,-38914.0,,,,,,448037.0,,,,0.0,,,,,,873550.0,-873550.0,1083395.0,,305655.0,,,,,-7807.0,-25549.0,1430238.0,,,,,,,432013.0,,1382971.0,2216766.0,747770.0,,,,,,,,,,,,,,,,,213515.0,,2473815.0,-90685.0,-2314582.0,-4083050.0,,,,,666373.0,4138018.0,-4083050.0,,,,,,193506.0,,,,,,,,,,2999658.0,39368.0,,-38914.0,,-38914.0,-38914.0,,,,,,,,,,,,,,,,,,,,90685.0,0.001,1000000.0,,,250833.0,28520.0,,,,2576375.0,,,,,,,,,,,,250466.0,-4083050.0,136770.0,91386.0,,,,,,,,102560.0,,2773142.0,,54968.0,,,,858413.0,,1.32,0.0082,,,,,,,,,52860.0,,,,833795.0,,,582510.0,,,,,2576375.0,207028.0,1019375.0,,,,,,,,,,9359934.0,,
2013-03-31,2013-05-06,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,895939.0,,,,,,,,,,-33263.0,9082293.0,,,,,,,28597.0,,,2252977.0,797907.0,,-1000000.0,1000000.0,-68.0,34526.0,-254642.0,1887.0,,,,,,,,,,,,,,410866.0,410866.0,34445.0,,,,,,0.001,-125000.0,200000000.0,10436354.0,10436354.0,,10436.0,-906784.0,,,,,,,,,,,,,,,36434.0,,,,,,,8493433.0,,,,-0.09,,,,,,,,,,,,-3169.0,,,,,,,,,258075.0,,,,,,,1631432.0,1373358.0,,,,,,,,51556.0,,,,,,,,,,,,,,219689.0,,,,,5286.0,-95488.0,1373358.0,,,,,,,83849.0,,1561944.0,2252977.0,945921.0,,,,,,,,,,,,,,,,,,,594679.0,-714.0,-556351.0,-907797.0,,,,,198077.0,907797.0,-907797.0,,,,,,,,,,,,,,,,,33223.0,,1013.0,,,1013.0,,,,,,,,,,,,,,,,,,,,714.0,,,,,233333.0,120485.0,,,,596000.0,,,,,,,,,,,,64965.0,-907797.0,,81712.0,,,,,,1321.0,,1321.0,,593199.0,,,,,,84176.0,,,,,,,,,,,,49982.0,,,,691033.0,,,,235500.0,,,,,,,471000.0,,,,,,,,,,,
2013-06-30,2013-07-29,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,674340.0,,,,,,,,,,-46134.0,10254702.0,,,,,,,,,,2493468.0,1059628.0,,,,,,,,,,,,,,,,,,,,,750749.0,750749.0,,,,,,,0.001,,200000000.0,10941854.0,10941854.0,,10942.0,-1060362.0,,,,,,,,,,,,,,,,,,,,,,9540924.0,,,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,289518.0,,56942.0,113884.0,113884.0,113884.0,113884.0,1648144.0,1358626.0,,,,,,,,123143.0,,,,,,,,,,,,,,,,,,,,,1358626.0,,,,,,,,,1814882.0,2493468.0,674340.0,,,,,,,,,,,,,,,,,,,,,,-1047491.0,,,,,191315.0,1047491.0,-1047491.0,,,,,,,,,,,,,,,,,39672.0,,-12871.0,,,-12871.0,,,,,,,,,,,,,,,,,,,,,,,,,215833.0,53374.0,,,,,,,,,,,,,,,,92394.0,-1047491.0,,75214.0,,,,,,,,,,640639.0,,,,,,,,,,,,,,,,,,,,,,678586.0,,,,,,,,,,,,,,,,,,,10642175.0,,10642175.0,
2013-09-30,2013-10-31,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,585407.0,,,,,,,,,,-52612.0,10899148.0,,,,,,,,,,2251877.0,816737.0,,,,,,,,,,,,,,,,,,,,,473475.0,473475.0,,,,,,,0.001,,100000000.0,11194302.0,11194302.0,,11194.0,-932045.0,,,,,,,,,,,,,,,,,,,,,,10466491.0,,,-0.08,-0.08,,,,,,,,,,,,,,,,,,,,,328052.0,,28534.0,114138.0,114138.0,114138.0,114138.0,1693034.0,1364982.0,,,,,,,,67961.0,,,,,,,,,,,,,,,,,,,,,1364982.0,,,,,,,,,1860638.0,2251877.0,585407.0,,,,,,,,,,,,,,,,,,,,,,-925567.0,,,,,179846.0,925567.0,-925567.0,,,,,,,,,,,,,,,,,32775.0,,-6478.0,,,-6478.0,,,,,,,,,,,,,,,,,,,,,0.001,1000000.0,,,198333.0,112154.0,,,,,,,,,,,,,,,,153226.0,-925567.0,,70158.0,,,,,,,,,,524534.0,,,,,,,2.4,,,,,,,,,,,,,,,391239.0,,,,,,,,,,,,,,,,,,,,,11086237.0,
2013-12-31,2014-03-28,10-K,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,518086.0,,,,,,79950.0,,,,-59795.0,12024711.0,,,,,,,114879.0,,,2070759.0,1005451.0,,,,,,,,,,,,,,,,,,,,,888704.0,888704.0,512283.0,,,,,,0.001,,100000000.0,11679757.0,11679757.0,,11680.0,-3735808.0,,,,,,0.0,,,,2466484.0,-2466484.0,,,31517.0,146396.0,,,,,,,11295922.0,,,,-0.34,,,0.3,,,,,,,,,3774.0,,,,,,,,,312516.0,,98158.0,98158.0,98158.0,98158.0,98158.0,1314559.0,1002043.0,,,,,,,,434006.0,350000.0,,350000.0,350000.0,,,,,,1044766.0,-1044766.0,253944.0,,34697.0,,,,,5964.0,-50621.0,1002043.0,,,,,,,472425.0,,1390085.0,2070759.0,957274.0,,,,,,,,,,,,,,,,,222294.0,,3593429.0,-714.0,-3084206.0,-3710289.0,,,,,666419.0,4575912.0,-4575912.0,,,,,,,88203.0,,,,2593.0,,,,,3456345.0,34612.0,,-25519.0,,-25519.0,-25519.0,,216894.0,,,,,,,,,,865623.0,,,,,,,,714.0,0.001,1000000.0,0.0,0.0,,82135.0,,,,2828250.0,,,,,,,,,,,,621722.0,,143215.0,63265.0,,,,,,,,54396.0,,2503765.0,,,,,,282012.0,,2.39,0.0175,,,30000.0,,,,,,,,,,680674.0,,,,29392.0,,,,2828250.0,30750.0,,60250.0,,,,,,,,,10832369.0,,
2014-03-31,2014-05-15,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,584567.0,,,,,,,,,,-63991.0,11876114.0,,,,,,,24516.0,,,3962376.0,2910912.0,,,,,,,,,,,,,,,,,,,,,2800802.0,2800802.0,1912098.0,,,,,,0.001,,100000000.0,13307936.0,13307936.0,,13308.0,-2198622.0,,,,,,,,,,,,,,,30914.0,,1100240.0,,,4182747.0,1100240.0,13490348.0,,,,-0.18,,,,,,,,,,,,-4194.0,,,,,,,,,336728.0,,73548.0,98064.0,98064.0,98064.0,98064.0,1313334.0,976606.0,,,,,,,,68910.0,0.0,,,,,,,,,,,,,55527.0,,,,,-12388.0,18954.0,976606.0,,,,,,,121732.0,84879.0,5627293.0,3962376.0,5194922.0,,,,,,,,,,,,,,,,,210934.0,,2911922.0,-18067.0,-977563.0,-2194426.0,,-956253.0,,,171678.0,1238173.0,-1238173.0,,,,,,,91338.0,,,,2665.0,,,,,,46985.0,,-4196.0,,,-4196.0,,216674.0,147186.0,,,,,,,,,-956253.0,,,,,,,,18067.0,0.001,1000000.0,0.0,0.0,,63125.0,,,,2767935.0,,,,,,,,,,,,127121.0,-2194426.0,,74858.0,,,,,,,,,,870464.0,,,,,,45871.0,,,,,,,,,,,,,,,,-1664917.0,,,,,,,,,,,25900.0,,,,,,,,,12246424.0,,
2014-06-30,2014-08-01,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,440666.0,,,,,,,,,,-73633.0,12201363.0,,,,,,,,,,3049048.0,2009080.0,,,,,,,,,,,,,,,,,,,,,1808271.0,1808271.0,,,,,,,0.001,,100000000.0,13468164.0,13468164.0,,13468.0,807162.0,,,,,,,,,,,,,,,,,,,,2315506.0,-1867241.0,12673545.0,,,0.06,,0.06,,,,,,,,,,,,,,,,,,,,358562.0,,48396.0,97344.0,97344.0,97344.0,97344.0,1303972.0,945410.0,,,,,,,,51757.0,,,,,,,,,,,,,,,,,,,,,945410.0,,,,,,,,,3581395.0,3049048.0,3152388.0,,,,,,,,,,,,,,,,,181228.0,,,,,816804.0,,,,,41485.0,1050437.0,-1050437.0,,,,,,,90627.0,,,,2645.0,,,,,,73078.0,,-9642.0,,,-9642.0,,214988.0,,1867241.0,,,,,,,,1867241.0,,,,,,,,,0.001,1000000.0,,,,127731.0,,,,,,,,,,,,,,,,165901.0,,,94558.0,,,,,,,,,,791294.0,,,,,,,,,,,,,,,,,,,,,,-532347.0,,,,,,,,,,,,,,,,,,,13887997.0,,13388050.0,13388050.0
2014-09-30,2014-11-06,10-Q,VOLITIONRX LIMITED,VNRX,CIK0000093314,USD,693646.0,,,,,,,,,,-93526.0,14548494.0,,,,,,,,,,3849454.0,2670924.0,,,,,,,,,,,,,,,,,,,,,2419667.0,2419667.0,,,,,,,0.001,,100000000.0,14308960.0,14308960.0,,14309.0,-5913837.0,,,,,,,,,,,,,,,,,,,,6446068.0,4130562.0,18567489.0,,,-0.44,,-0.44,,,,,,,,,,,,,,,,,,,,357216.0,,22721.0,90882.0,90882.0,90882.0,90882.0,1219969.0,862753.0,,,,,,,,129318.0,,,,,,,,,,,,,,,,,,,,,862753.0,,,,,,,,,7947666.0,3849454.0,7580554.0,,,,,,,,,,,,,,,,,240978.0,,,,,-5893944.0,,,,,457355.0,1778167.0,-1763382.0,,,,,,,84251.0,,,,2458.0,,,,,,117409.0,,-19893.0,,,-19893.0,,199862.0,,-4130562.0,,,,,,,,-4130562.0,,,,,,,,,0.001,1000000.0,,,,133848.0,,,,,,,,,,,,,,,,119510.0,,,315777.0,,,,,,,,,,1071984.0,,14785.0,,,,,,,,,,,1618300.0,3.89,,5531355.0,,,,,,-4098212.0,,,,,,,,,,,,,,,,,,,13524998.0,,13524998.0,13524998.0
