end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AmortizationOfAboveAndBelowMarketLeases,AmortizationOfBelowMarketLease,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,BelowMarketLeaseAccumulatedAmortization,BelowMarketLeaseAmortizationIncomeAfterYearFive,BelowMarketLeaseAmortizationIncomeNextTwelveMonths,BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,BelowMarketLeaseAmortizationIncomeYearFive,BelowMarketLeaseAmortizationIncomeYearFour,BelowMarketLeaseAmortizationIncomeYearThree,BelowMarketLeaseAmortizationIncomeYearTwo,BelowMarketLeaseGross,BelowMarketLeaseNet,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfRevenue,CostsAndExpenses,DebtInstrumentCarryingAmount,DeferredCostsCurrentAndNoncurrent,DeferredCostsLeasingGross,DeferredFinanceCostsNet,DeferredRentReceivablesNet,Depreciation,DepreciationAndAmortization,DerivativeAmountOfHedgedItem,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeCapInterestRate,DerivativeNotionalAmount,DevelopmentInProcess,Dividends,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,FiniteLivedIntangibleAssetAcquiredInPlaceLeases,FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnTerminationOfLease,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInSecurityDeposits,InsuredEventGainLoss,InterestExpense,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InvestmentBuildingAndBuildingImprovements,LandAndLandImprovements,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MinorityInterest,MultiemployerPlansMinimumContribution,MultiemployerPlansPlanContributions1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NotesAndLoansPayable,NumberOfOperatingSegments,OffMarketLeaseUnfavorable,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesIncomeStatementLeaseRevenue,OtherLiabilities,PaymentsForDepositsOnRealEstateAcquisitions,PaymentsForDerivativeInstrumentInvestingActivities,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfDividends,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PreferredStockDividendRatePercentage,PreferredStockDividendsAndOtherAdjustments,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromDerivativeInstrumentInvestingActivities,ProceedsFromNotesPayable,ProceedsFromPartnershipContribution,ProceedsFromRepurchaseOfRedeemablePreferredStock,ProfitLoss,ProvisionForDoubtfulAccounts,RealEstateAccumulatedDepreciation,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateFederalIncomeTaxBasis,RealEstateGrossAtCarryingValue,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateOtherAcquisitions,RealEstateOtherAdditions,RealEstateRevenueNet,RealEstateTaxesAndInsurance,RecognitionOfDeferredRevenue,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SECScheduleIIIRealEstateWritedownOrReserveAmount,SecurityDepositLiability,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueNewIssues,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TenantImprovements,TenantReimbursements,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost,LitigationSettlementExpense
2016-12-31,2017-03-31,10-K,Clipper Realty Inc.,CLPR,CIK0001649096,USD,4485000.0,8982000.0,46671000.0,526000.0,2768000.0,-1730000.0,1769000.0,5200000.0,,905208000.0,16316000.0,,,,,,,,23178000.0,6862000.0,326000.0,713000.0,3412000.0,37547000.0,-87785000.0,48652000.0,,0.01,500000000.0,11422606.0,11422606.0,114000.0,67208000.0,67208000.0,,266000.0,3092000.0,10134000.0,3825000.0,13502000.0,15295000.0,,409000.0,,,,9951000.0,,-0.34,,3500000.0,3500000.0,7347000.0,480000.0,139000.0,,,8405000.0,,,3009000.0,3656000.0,-130000.0,979000.0,,768000.0,238000.0,,38136000.0,,,33536000.0,435318000.0,433666000.0,,,,,,,,778992000.0,905208000.0,,,,,,,,,88015000.0,102.75,374000.0,24150000.0,,-121285000.0,,9350000.0,,,-8604000.0,-3754000.0,754459000.0,,6862000.0,,25797000.0,,,,,,,,,85723000.0,2441000.0,,,,,,9951000.0,8291000.0,103123000.0,18162000.0,18162000.0,0.125,19000.0,137500000.0,0.01,,132.0,132.0,,11216000.0,,559500000.0,,132000.0,-12339000.0,,58174000.0,,,,,,,,881251000.0,58174000.0,881251000.0,823077000.0,92310000.0,18162000.0,93005000.0,17740000.0,-56000.0,515650000.0,11105000.0,-8584000.0,,93005000.0,13502000.0,,6248000.0,2523000.0,38201000.0,126216000.0,132000.0,,,,,,2986000.0,4061000.0,-120000.0,0.0,11423.0,,
2017-03-31,2017-05-15,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,5354000.0,6515000.0,91346000.0,,3152000.0,-434000.0,447000.0,721000.0,,981283000.0,16763000.0,1042000.0,,1340000.0,488000.0,489000.0,1269000.0,1787000.0,23178000.0,6415000.0,21000.0,,,105211000.0,67664000.0,,,0.01,500000000.0,17812755.0,17812755.0,178000.0,17909000.0,17909000.0,,266000.0,3092000.0,9548000.0,3748000.0,3705000.0,3935000.0,,,,,,3798000.0,-469.0,-0.03,-0.03,2900000.0,,7347000.0,480000.0,-137000.0,,,2196000.0,,0.0,869000.0,-1485000.0,364000.0,-4305000.0,5434000.0,5434000.0,132000.0,,8652000.0,8441000.0,,8441000.0,438281000.0,433666000.0,,,,,,,,780713000.0,981283000.0,764348000.0,325802000.0,,5560000.0,5332000.0,6678000.0,416731000.0,4245000.0,119612000.0,,,78475000.0,78475000.0,-11962000.0,-11962000.0,1151000.0,1151000.0,-1298000.0,-833000.0,-469000.0,754800000.0,,6415000.0,7354000.0,7354000.0,93240000.0,,4749000.0,10247000.0,16813000.0,21648000.0,16154000.0,23629000.0,23508000.0,6603000.0,,,,,,,135000.0,8860000.0,3102000.0,3102000.0,0.125,4000.0,137500000.0,0.01,,132.0,132.0,,14639000.0,,,,,-1298000.0,,,,,,,,,,,61879000.0,884353000.0,822474000.0,,,25263000.0,4652000.0,-77000.0,245000.0,16539000.0,-10566000.0,,25263000.0,,,6380000.0,595000.0,80958000.0,200570000.0,78855000.0,,,,,,2986000.0,1044000.0,-43000.0,0.0,14644.0,,
2017-06-30,2017-07-27,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,4571000.0,6018000.0,91579000.0,,2109000.0,,447000.0,,,1027395000.0,17210000.0,1042000.0,,893000.0,488000.0,489000.0,1269000.0,1787000.0,23178000.0,5968000.0,6000.0,,,68484000.0,,,,0.01,500000000.0,17812755.0,17812755.0,178000.0,18038000.0,18038000.0,,266000.0,3092000.0,12393000.0,3669000.0,,4063000.0,,150000.0,,,89313000.0,,-650.0,-0.04,-0.04,,3800000.0,7347000.0,480000.0,,,,2588000.0,,,,,,,,,,,8931000.0,,,,442395000.0,433666000.0,,,,,,,,832049000.0,1027395000.0,822912000.0,325802000.0,,5560000.0,64332000.0,6678000.0,416731000.0,3809000.0,116498000.0,,,,,,,,,-1611000.0,-965000.0,-650000.0,810519000.0,,5968000.0,7320000.0,7320000.0,88252000.0,,4749000.0,10247000.0,16813000.0,21648000.0,10770000.0,24025000.0,23550000.0,2982000.0,,,,,,,,,6037000.0,6037000.0,,4000.0,,,,,,,12330000.0,,,,,-1611000.0,,,,,,,,,,,65712000.0,977976000.0,912264000.0,,,25358000.0,4817000.0,,,13395000.0,-12909000.0,,25358000.0,,,6562000.0,,78848000.0,195346000.0,,,,,,,3001000.0,1017000.0,-62000.0,,17813000.0,,
2017-09-30,2017-10-27,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,5206000.0,7415000.0,91841000.0,,2115000.0,,446000.0,,,1023389000.0,17656000.0,1042000.0,,447000.0,488000.0,489000.0,1269000.0,1787000.0,23178000.0,5522000.0,10000.0,,,54769000.0,,,,0.01,500000000.0,17812755.0,17812755.0,178000.0,18652000.0,18652000.0,,266000.0,3092000.0,11351.0,3588000.0,,4086000.0,,92000.0,,,92441000.0,,-631.0,-0.04,-0.04,,3000000.0,7347000.0,480000.0,,,,2501000.0,,,,,,,,,,,8925000.0,,,,445482000.0,433666000.0,,,,,,,,833153000.0,1023389000.0,821395000.0,321943000.0,,7532000.0,66595000.0,6975000.0,416712000.0,1638000.0,113449000.0,,,,,,,,,-1569000.0,-938000.0,-631000.0,810044000.0,,5522000.0,7356000.0,7356000.0,83423000.0,,4749000.0,10247000.0,16813000.0,21648000.0,5367000.0,24599000.0,24034000.0,3671000.0,,,,,,,,,6374000.0,6374000.0,,,137500000.0,0.01,,0.0,0.0,,15201000.0,,,,,-1569000.0,,,,,,,,,,,69570000.0,984350000.0,914780000.0,,,26008000.0,5536000.0,,,17799000.0,-15232000.0,,26008000.0,,,6501000.0,,76787000.0,190236000.0,,,,,,,3003000.0,1162000.0,-62000.0,,17813000.0,,
2017-12-31,2018-03-14,10-K,Clipper Realty Inc.,CLPR,CIK0001649096,USD,6569000.0,8595000.0,92273000.0,,2524000.0,-1729000.0,1787000.0,2899000.0,58000.0,1052085000.0,18103000.0,192000.0,2151000.0,,423000.0,493000.0,517000.0,1299000.0,23178000.0,5075000.0,69000.0,331000.0,7538000.0,7940000.0,-29607000.0,21670000.0,-26982000.0,0.01,500000000.0,17812755.0,17812755.0,178000.0,74448000.0,74448000.0,855116000.0,266000.0,3110000.0,11170000.0,3514000.0,15540000.0,16721000.0,,182000.0,,,96268000.0,16565000.0,-615.0,-0.15,-0.04,,2100000.0,8078000.0,480000.0,-261000.0,,,9944000.0,,0.0,2084000.0,-561000.0,389000.0,1620000.0,,2625000.0,-200000.0,,35505000.0,,2852000.0,33614000.0,463727000.0,497343000.0,,,,,,,,866494000.0,1052085000.0,843946000.0,347072000.0,416482000.0,8477000.0,8159000.0,67910000.0,7016000.0,,110679000.0,101.91,355000.0,147609000.0,,-187656000.0,,13065000.0,,-1523000.0,-3644000.0,-2365000.0,843946000.0,,5075000.0,7474000.0,29504000.0,71505000.0,22219000.0,4260000.0,4695000.0,10316000.0,17335000.0,,12680000.0,95581000.0,2830000.0,,,,,,16565000.0,4888000.0,167380000.0,22725000.0,20276000.0,0.125,-8000.0,137500000.0,0.01,100000.0,0.0,0.0,,11546000.0,,94417000.0,,-145000.0,-6001000.0,,73714000.0,855116000.0,476995000.0,497343000.0,62289000.0,423444000.0,497257000.0,809414000.0,1070606000.0,73714000.0,1070606000.0,996892000.0,166630000.0,22725000.0,103952000.0,20685000.0,-311000.0,3895000.0,13730000.0,-17539000.0,103952000.0,131275000.0,15540000.0,,6048000.0,3110000.0,74912000.0,185591000.0,78976000.0,145000.0,,,,,3023000.0,5102000.0,-229000.0,0.0,17021.0,,
2018-03-31,2018-05-10,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,3543000.0,9888000.0,92475000.0,6000.0,2324000.0,-479000.0,538000.0,521000.0,,1068696000.0,18641000.0,192000.0,,1613000.0,423000.0,493000.0,517000.0,1299000.0,23178000.0,4537000.0,,,,24070000.0,16130000.0,37661000.0,15991000.0,0.01,500000000.0,17812755.0,17812755.0,178000.0,20338000.0,20338000.0,883004000.0,266000.0,3110000.0,11684000.0,3258000.0,4043000.0,4596000.0,,478000.0,,,104633000.0,4254000.0,-3630.0,-0.21,-0.21,,2200000.0,8078000.0,480000.0,227000.0,,-6981000.0,3138000.0,,0.0,-3026000.0,-912000.0,779000.0,-4190000.0,,-139000.0,389000.0,,8543000.0,,1191000.0,9610000.0,467737000.0,497343000.0,,,,,,,,895791000.0,1068696000.0,871320000.0,790493000.0,,9770000.0,9422000.0,67205000.0,3763000.0,2351000.0,103113000.0,,,15291000.0,,-10112000.0,,10812000.0,,-8994000.0,-5364000.0,-3630000.0,871320000.0,,4537000.0,6530000.0,6530000.0,65952000.0,,4260000.0,4695000.0,10316000.0,17335000.0,16666000.0,12680000.0,24675000.0,3609000.0,,,,,,4254000.0,8338000.0,,12569000.0,10112000.0,,,,0.01,100000.0,0.0,0.0,,7652000.0,,607120000.0,,,-8994000.0,,,,,,,,,,,77757000.0,1083175000.0,1005418000.0,,,,5348000.0,-256000.0,579231000.0,13591000.0,-22861000.0,26868000.0,26868000.0,,,6437000.0,568000.0,69792000.0,172905000.0,-6000.0,,,,,,3028000.0,,-62000.0,0.0,17813.0,6981000.0,
2018-06-30,2018-08-08,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,2683000.0,12000000.0,92726000.0,1000.0,2356000.0,,538000.0,,,1068194000.0,19179000.0,192000.0,,1075000.0,423000.0,493000.0,517000.0,1299000.0,23178000.0,3999000.0,,,,15794000.0,,28250000.0,,0.01,500000000.0,17812755.0,17812755.0,178000.0,18984000.0,18984000.0,883711000.0,266000.0,3110000.0,11132000.0,3001000.0,,4435000.0,,97000.0,,,111054000.0,4261000.0,124.0,0.0,0.0,,1500000.0,8078000.0,480000.0,,,,2606000.0,,,,,,,,,,,8008000.0,,,,471155000.0,497343000.0,,,,,,,,898552000.0,1068194000.0,872579000.0,790493000.0,,9770000.0,9422000.0,68670000.0,3763000.0,1593000.0,101167000.0,,,,,,,,,308000.0,184000.0,124000.0,872579000.0,,3999000.0,8316000.0,8316000.0,60397000.0,,4260000.0,4695000.0,10316000.0,17335000.0,11111000.0,12680000.0,25045000.0,3294000.0,,,,,,,,,9941000.0,,,,,0.01,100000.0,0.0,0.0,,12347000.0,,,,,308000.0,,,,,,,,,,,81881000.0,1093117000.0,1011236000.0,,,,5362000.0,,,12456000.0,-24429000.0,27300000.0,27300000.0,,,6680000.0,,68475000.0,169642000.0,,,,,,,3030000.0,,-69000.0,,17813.0,,
2018-09-30,2018-11-01,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,3259000.0,13713000.0,92864000.0,,2719000.0,,538000.0,,,1067670000.0,19717000.0,192000.0,,537000.0,423000.0,493000.0,517000.0,1299000.0,23178000.0,3461000.0,,,,12372000.0,,25085000.0,,0.01,500000000.0,17812755.0,17812755.0,178000.0,18839000.0,18839000.0,883689000.0,266000.0,3110000.0,10579000.0,2743000.0,,4351000.0,,110000.0,,,116752000.0,4261000.0,505.0,0.02,0.02,,1100000.0,8078000.0,480000.0,,,,1858000.0,,,,,,,,,,194000.0,8052000.0,,,,475278000.0,497343000.0,,,,,,,,900627000.0,1067670000.0,873110000.0,790493000.0,,9770000.0,9422000.0,69524000.0,3763000.0,717000.0,99617000.0,,,,,,,,,1251000.0,746000.0,505000.0,873110000.0,,3461000.0,9109000.0,9109000.0,54841000.0,,4260000.0,4695000.0,10316000.0,17335000.0,5555000.0,12680000.0,25557000.0,3512000.0,,,,,,,,,10053000.0,,,,,0.01,100000.0,0.0,0.0,,9179000.0,,,,,1251000.0,,,,,,,,,,,86027000.0,1103120000.0,1017093000.0,,,,5824000.0,,,12713000.0,-25616000.0,27948000.0,27948000.0,,,6831000.0,,67426000.0,167043000.0,,,,,,,3040000.0,,-69000.0,,17813.0,,
2018-12-31,2019-03-07,10-K,Clipper Realty Inc.,CLPR,CIK0001649096,USD,3580000.0,12550000.0,92945000.0,,2624000.0,-1917000.0,2152000.0,1289000.0,235000.0,1101008000.0,20255000.0,,1298000.0,,192000.0,423000.0,493000.0,517000.0,23178000.0,2923000.0,101000.0,331000.0,544000.0,37028000.0,29088000.0,45864000.0,24194000.0,0.01,500000000.0,17812755.0,17812755.0,178000.0,77539000.0,77539000.0,925613000.0,286000.0,3110000.0,12049000.0,2485000.0,16765000.0,18005000.0,0.0,24000.0,,,125467000.0,17038000.0,-632.0,-0.26,-0.04,,800000.0,8078000.0,480000.0,208000.0,0.0,-8872000.0,9873000.0,,0.0,-2989000.0,-515000.0,1019000.0,2010000.0,,-4894000.0,589000.0,194000.0,32781000.0,,5531000.0,31055000.0,479360000.0,497343000.0,,,,,,,,939523000.0,1101008000.0,913564000.0,751122000.0,2962000.0,9191000.0,8866000.0,8553000.0,144919000.0,,96303000.0,109.11,337000.0,41127000.0,,-39295000.0,,22362000.0,,-1566000.0,-5368000.0,-4265000.0,913564000.0,2.0,2923000.0,8503000.0,32458000.0,49286000.0,17336000.0,2190000.0,4260000.0,4695000.0,10315000.0,,10490000.0,100873000.0,3849000.0,,,-356000.0,0.0,,17038000.0,12325000.0,0.0,45642000.0,39877000.0,,,,0.01,100000.0,0.0,0.0,,13378000.0,356000.0,685664000.0,,,-10567000.0,0.0,90462000.0,,493389000.0,497343000.0,107882000.0,423444000.0,497257000.0,,1116199000.0,90462000.0,1116199000.0,1025737000.0,0.0,45642000.0,,22293000.0,-1029000.0,615167000.0,8836000.0,-27941000.0,109997000.0,137878000.0,16765000.0,49000.0,6637000.0,1940000.0,65182000.0,161485000.0,,,,,,,3051000.0,,-269000.0,0.0,17813.0,8872000.0,
2019-03-31,2019-05-09,10-Q,Clipper Realty Inc.,CLPR,CIK0001649096,USD,2908000.0,12562000.0,92980000.0,,2714000.0,-424000.0,454000.0,504000.0,30000.0,1097154000.0,20709000.0,,,844000.0,192000.0,423000.0,493000.0,517000.0,23178000.0,2469000.0,,,,29379000.0,,42634000.0,-3230000.0,0.01,500000000.0,17812755.0,17812755.0,178000.0,19511000.0,19511000.0,924901000.0,324000.0,3092000.0,11218000.0,1851000.0,4361000.0,4549000.0,0.0,2000.0,,,132181000.0,4261000.0,,-0.01,,,2700000.0,7347000.0,480000.0,,,,1668000.0,,0.0,-672000.0,-646000.0,640000.0,-5812000.0,,,67000.0,,8274000.0,,1836000.0,8290000.0,483786000.0,497343000.0,,,,,,,,939907000.0,1097154000.0,913683000.0,751122000.0,,9191000.0,8866000.0,8553000.0,144919000.0,2250000.0,93776000.0,,,-4972000.0,,-10208000.0,,11950000.0,,,-79000.0,-54000.0,913683000.0,2.0,2469000.0,8141000.0,8141000.0,56772000.0,,2190000.0,4260000.0,4695000.0,18559000.0,16578000.0,10490000.0,,4489000.0,,0.0,,,,4261000.0,,,11214000.0,10208000.0,,,,0.01,100000.0,0.0,0.0,,7506000.0,,0.0,,,-133000.0,,,,,,,,,,,94823000.0,1127413000.0,1032590000.0,,,,5731000.0,,711000.0,13255000.0,-29687000.0,27652000.0,27652000.0,,,6704000.0,156000.0,63471000.0,157247000.0,,,,,,,3051000.0,,-69000.0,0.0,17813.0,,
