end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInFifthYear,ContractualObligationDueInFourthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerReceivableAfterAllowanceForCreditLoss,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxContingencies,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAdjustmentOfWarrants,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollaborators,ProceedsFromContributionsFromParent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentNet,RepaymentsOfOtherLongTermDebt,ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomer,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesIssuedPricePerShare,ShortTermLeaseCost,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DueFromRelatedPartiesCurrent,IncreaseDecreaseInDueFromRelatedPartiesCurrent,OperatingLeaseRightOfUseAssetAmortizationExpense
2016-09-30,2016-12-09,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,2526000.0,,,1000.0,,,,17415000.0,,,,,,,,1995000.0,111000.0,,,73000.0,73000.0,,,,,,0.0,1000.0,564111242.0,43750684.0,43750684.0,1000.0,-34712000.0,,,,,,,,,,,,,,,,,,,,,,,1674000.0,,,,,,,,,,,,,,,,,,,,,,,32555000.0,4838000.0,,,-0.82,,-0.0002,,,,,,,,,,,27984000.0,,,,,2967000.0,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39920000.0,1995000.0,7365000.0,,,,,,,,,,,,,,,-34712000.0,,,,6720000.0,-34704000.0,,,,,,,,,,,,,,,,,100000.0,0.0,,0.0,,,,0.0,,,,,,38000.0,,,,,,,,,,110000.0,,,3753000.0,,,,-55340000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,-37925000.0,,,,,,,,0.0,,,,,,,,,42512254.0,,,,
2016-12-31,2017-02-13,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,3890000.0,,,,,,,249491000.0,,,,,,,,194061000.0,193490000.0,,,192322000.0,192322000.0,,,,,,0.0,1000.0,564111242.0,60250094.0,60250094.0,1000.0,-8083000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655000.0,2448000.0,,,-0.15,,-0.0036,,,,,,,,,,,-1002000.0,,,,,2898000.0,,,29000.0,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7993000.0,194061000.0,6338000.0,,,,,,,,,,,,,,,-8083000.0,,,,9056000.0,-8054000.0,,,,,,,,,,,,,,,,,100000.0,0.0,,0.0,,,,0.0,,,,,,1153000.0,,,,,,,,,,471000.0,,,6158000.0,,,,-63423000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,186068000.0,,,,,,,,0.0,,,,,,,,,54447203.0,,,,
2017-03-31,2017-06-14,10-K,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,3329000.0,3329000.0,,0.0,11978000.0,481000.0,140000.0,251733000.0,,,,,8717000.0,0.0,2654079.0,185278000.0,184164000.0,,,180838000.0,180838000.0,180838000.0,,180838000.0,180838000.0,,0.0,1000.0,564111242.0,60275757.0,60275757.0,1000.0,-83300000.0,5327000.0,843000.0,1016000.0,993000.0,581000.0,926000.0,968000.0,,,,,,0.0,0.0,134000.0,,,,,0.0,208000.0,-208000.0,,113000.0,,,,,7864000.0,208000.0,208000.0,6019000.0,300000.0,163000.0,1382000.0,7401000.0,,255000.0,,,,,61000.0,,,52000.0,3030000.0,,,-2.07,,0.0009,0.0,-0.0883,,0.0909,,-0.0017,,,797000.0,,27518000.0,,,140000.0,,12357000.0,-50845000.0,-83514000.0,-74000.0,240000.0,105000.0,7378000.0,,-7592000.0,0.0,,140000.0,,,3329000.0,11755000.0,,,,11755000.0,,,208000.0,113000.0,,4009000.0,-105000.0,105000.0,0.0,,,,0.0,,,,3221000.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,18502000.0,185278000.0,18337000.0,,0.0,,,,,,,,,,200020000.0,-967000.0,-18215000.0,-105115000.0,13117000.0,1.0,1.0,78803000.0,-83514000.0,,,,,,,5327000.0,581000.0,1016000.0,993000.0,968000.0,926000.0,843000.0,300000.0,,963000.0,0.0,140000.0,,140000.0,,-140000.0,139000.0,-139000.0,,2311000.0,,,967000.0,3221000.0,,1035000.0,0.0,202275000.0,0.0,,,,0.0,906000.0,,13117000.0,43500000.0,,0.0,,-85097000.0,,,,,,,8717000.0,,0.0,0.755,0.0157,28406.0,11.19,0.0,,1525857.0,11.9,10255000.0,1525857.0,5.06,9890661.0,1471815.0,5.06,,,5.06,110.0,11.9,,,15.0,15.0,,,166776000.0,,,,199964000.0,7740000.0,3775000.0,,0.0,,,,,,,,,49184668.0,,,,
2017-06-30,2017-08-10,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,3186000.0,,,721000.0,11292000.0,410000.0,404000.0,254114000.0,,,,,2201000.0,0.0,3816404.0,163399000.0,159373000.0,,,154191000.0,154191000.0,-26647000.0,,,,4500000.0,0.0,1000.0,564111242.0,60844300.0,60844300.0,1000.0,-23053000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,218000.0,,,,,,,,,,,,,,,,,,,50000.0,,,0.0,2000000.0,,,-0.39,,-0.0488,,,,,,,,,400000.0,,0.0,,,-264000.0,,4182000.0,,,1085000.0,50000.0,0.0,,,,,,,,,-143000.0,-686000.0,,,826000.0,,,,-208000.0,,,-1030000.0,0.0,-105000.0,0.0,,,,3074000.0,,,,1961000.0,0.0,,,,,,,,,,,,,,,,,,,,,,17417000.0,163399000.0,17199000.0,,,,,,,,,,,,0.0,-90000.0,-26557000.0,-23317000.0,0.0,,,21890000.0,-22232000.0,,,,,,,,,,,,,,,,257000.0,3074000.0,264000.0,264000.0,264000.0,,,342000.0,-342000.0,,,,,90000.0,5182000.0,,,,,,,,,0.0,952000.0,,0.0,17708000.0,,,,-108536000.0,,,,,,,2201000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,145982000.0,,,,,,1954000.0,,,,,,,,,,,59247273.0,,,,
2017-09-30,2017-11-13,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,1354000.0,,,456000.0,14547000.0,1174000.0,288000.0,256875000.0,,,,,2749000.0,,4577927.0,136133000.0,133070000.0,,,129332000.0,129332000.0,,,,,2000000.0,0.0,1000.0,564111242.0,60849236.0,60849236.0,1000.0,-30024000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,326000.0,,,,,,,,,,,,,,,,,,,,,,0.0,731000.0,,,-0.5,,0.0088,,,,,,,,,1014000.0,,0.0,,,,,6141000.0,,,-265000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,17414000.0,136133000.0,17088000.0,,,,,,,,,,,,,,,-29908000.0,,,,30311000.0,-30173000.0,,,,,,,,,,,,,,,,367000.0,2098000.0,-116000.0,-116000.0,-116000.0,,,,138000.0,,,,,,3738000.0,,,,,,,,,,965000.0,,,24170000.0,,,,-138444000.0,,,,,,,,,,,,,9.22,,,,,,3200000.0,,,,,,,,,,,,15.0,,,,118719000.0,,,,,,2519000.0,12000.0,,,,,,,,,,59459500.0,,,,
2017-12-31,2018-02-13,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,2091000.0,,,,20953000.0,133000.0,-91000.0,262510000.0,,,481000.0,,3293000.0,,,137977000.0,134759000.0,,,128873000.0,128873000.0,,,128873000.0,,1800000.0,0.0,1000.0,564111242.0,60989395.0,60989395.0,1000.0,-42156000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,372000.0,,,,,,,,,,,,,,,,,,,,,,0.0,3683000.0,,,-0.7,,0.0051,,,,,,,,,1838000.0,,0.0,,,,,6640000.0,,,-213000.0,,607000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904000.0,,,,,,105000.0,,,,,,,,,,,,,,,,55779000.0,137977000.0,26727000.0,,28575000.0,,,,,,,,,,,,,-41777000.0,,,,41515000.0,-41990000.0,,,,,,,,,,,,,,,,695000.0,2098000.0,-379000.0,-379000.0,-379000.0,,,,429000.0,,,,,,5279000.0,,,,,,,,,,1120000.0,,,34875000.0,,0.0,,-180221000.0,,,,,,,,,,,,,9.47,,,,,,3400000.0,,,,,,,,,,,,,,,,82198000.0,,,,,,3046000.0,4000.0,,,,,,,,,,59629486.0,,,,
2018-03-31,2018-06-07,10-K,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,4578000.0,4578000.0,,,30265000.0,566000.0,24000.0,266178000.0,,,789000.0,,11583000.0,662000.0,4836850.0,119101000.0,114763000.0,,,108624000.0,108624000.0,-72214000.0,,108624000.0,-72214000.0,,0.0,0.0,564111242.0,60997856.0,60997856.0,1000.0,-143371000.0,,,,,,,,,,,,,,0.0,5000.0,46000000.0,,,,0.0,0.0,208000.0,,408000.0,,,,0.0,21542000.0,0.0,,16045000.0,169000.0,2948000.0,2380000.0,21367000.0,,175000.0,0.0,,,,243000.0,243000.0,,0.0,1960000.0,,,-3.22,,-0.0015,0.0,-0.0977,0.0,0.1035,0.0,0.0,0.0,0.0,2792000.0,33700000.0,0.0,,,-116000.0,0.0,24231000.0,-6513000.0,-143042000.0,213000.0,900000.0,1000000.0,13966000.0,0.0,-14802000.0,0.0,0.0,0.0,0.0,0.0,1249000.0,18287000.0,,,,18287000.0,,0.0,-208000.0,295000.0,,-1070000.0,-895000.0,895000.0,255000.0,,,1249000.0,3065000.0,,,,1918000.0,2046000.0,2046000.0,0.0,845000.0,845000.0,282000.0,255000.0,,,,,0.0,,,,,,,,,,,81372000.0,119101000.0,37085000.0,,43624000.0,0.0,1385000.0,0.0,1846000.0,5526000.0,21464000.0,15779000.0,43624000.0,,45645000.0,-604000.0,-117255000.0,-191508000.0,0.0,1.0,1.0,188410000.0,-143042000.0,,,,,,,17396000.0,1347000.0,2200000.0,2127000.0,2063000.0,2009000.0,7650000.0,900000.0,,919000.0,3065000.0,-116000.0,,-116000.0,,116000.0,,67000.0,0.0,0.0,,0.0,604000.0,5139000.0,,0.0,43751000.0,0.0,1857000.0,,0.0,0.0,36000.0,1273000.0,,0.0,116832000.0,,0.0,0.0,-228474000.0,,,,,,,11583000.0,,0.0,0.744,0.0204,502361.0,4.88,181000.0,299373.0,2338116.0,8.35,40557000.0,3549405.0,9.84,40557000.0,3549405.0,9.84,2.38,6.64,12.5,8235000.0,9.6,,,15.0,,,,37729000.0,,,15195.0,1857000.0,,10587000.0,36000.0,0.0,,,0.0,,,,,,59520747.0,,,,
2018-06-30,2018-08-07,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,5039000.0,,,,38305000.0,551000.0,449000.0,350313000.0,4053000.0,,,,4244000.0,507000.0,5996658.0,154348000.0,150192000.0,,,143635000.0,143035000.0,35011000.0,,143635000.0,35011000.0,,0.0,,564111242.0,64891218.0,64891218.0,1000.0,-61709000.0,,,,,,,,,,,,,,,,,,72000.0,,,,,,732000.0,,,,,,,,,,,,,,,,,,,91000.0,,,,5207000.0,,,-0.98,,-0.0023,,,,,,,,,1229000.0,47900000.0,,,,-425000.0,,8742000.0,,,145000.0,,855000.0,,,,,,,,,389000.0,8040000.0,,,0.0,8040000.0,,,0.0,324000.0,,3247000.0,145000.0,-324000.0,152000.0,,,,-288000.0,,,,563000.0,1617000.0,,,,,372000.0,407000.0,,,,,0.0,,,,,,,,,,,94193000.0,154348000.0,48923000.0,,44131000.0,,,,,,,,,,79963000.0,-197000.0,-44755000.0,-62134000.0,,1.0,1.0,60083000.0,-61989000.0,,,,,,,,,,,,,,,,1079000.0,2777000.0,425000.0,425000.0,425000.0,,-425000.0,,-289000.0,,,,,197000.0,5702000.0,,,,,,,,,76000.0,1379000.0,,,51341000.0,,600000.0,,-290608000.0,,,,,,,4244000.0,,,,,798921.0,,,11800.0,1258340.0,,,4779727.0,,,4779727.0,,,,,,,,,,,,,60155000.0,,,16218.0,,,4053000.0,76000.0,,,,,,,,,,63310177.0,,,,
2018-09-30,2018-11-08,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,8359000.0,,,,38733000.0,624000.0,377000.0,430101000.0,4529000.0,,,,4725000.0,,6259411.0,168166000.0,163533000.0,,,154317000.0,153717000.0,,,154317000.0,,,0.0,,564111242.0,,68484888.0,1000.0,-65842000.0,,,,,,,,,,,,,,,,,,,,,,,,975000.0,,,,,,,,,,,,,,,,,,,,,,,578000.0,,,-0.99,,-0.0013,,,,,,,,,2423000.0,49300000.0,,,,,,10310000.0,,,88000.0,,767000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580000.0,,,,,300000.0,560000.0,,,,,0.0,,,,,,,,,,,94065000.0,168166000.0,47970000.0,,44560000.0,,,,,,,,,,,,,-65770000.0,,,,64123000.0,-65682000.0,,,,,,,,,,,,,,,,1541000.0,3161000.0,-72000.0,-72000.0,-72000.0,,,,21000.0,,,,,,8449000.0,,,,,,,,,,1472000.0,,,53813000.0,,,600000.0,-356378000.0,,,,,,,,,,,,1195945.0,,,,,,,5115494.0,,,5115494.0,,,,,,,,,,,,,74101000.0,,,,74391000.0,,460000.0,,,,,,,,,,,66666876.0,,,,
2018-12-31,2019-02-07,10-Q,Myovant Sciences Ltd.,MYOV,CIK0001679082,USD,5471000.0,,,,48388000.0,417000.0,227000.0,473518000.0,4669000.0,,,,4794000.0,,,201670000.0,196166000.0,65328000.0,,,183003000.0,,,183603000.0,,,0.0,,564111242.0,70801521.0,70801521.0,1000.0,-70783000.0,,,,,,,,,,,,,,,,,,,,,,,,1132000.0,,,,,,,,,,,,,,,,,,,,,,,66000.0,,,-1.04,,0.0,,,,,,,,,3925000.0,48600000.0,,,,,0.0,10686000.0,,,0.0,,767000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634000.0,,0.0,,,429000.0,773000.0,,,,,0.0,,,,,,,,,,,154935000.0,201670000.0,55874000.0,,,1520000.0,,,,,,,97156000.0,,,,,-70633000.0,,,,69120000.0,-70633000.0,,,,,,,,,,,,,,,,1439000.0,3811000.0,-150000.0,-150000.0,-150000.0,,,,121000.0,,,,,,12396000.0,,,,,,,,,,1693000.0,,,58434000.0,,600000.0,600000.0,-427011000.0,,,,,,,,,,,,1392679.0,,,,,,,5351908.0,,,5351908.0,,,,,,,,,,,,,46735000.0,,,,,,257000.0,,,,,,,,,,,67616419.0,,,,
