end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonUnitOutstanding,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,DebtCurrent,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsNumberOfPositions,DeferredIncomeTaxLiabilities,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesLeasingArrangements,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationAndAmortization,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueAdjustmentOfWarrants,FairValueDisclosureOffbalanceSheetRisksAmountLiability,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaidNet,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLongTermDebtNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliers,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,ShortTermBorrowings
2018-06-30,2018-08-08,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,2598000.0,,,3356000.0,631000.0,1908000.0,,192711000.0,1089000.0,1090000.0,,2494157.0,,118978000.0,116917000.0,,,,,,,,,,115061000.0,115266000.0,,,7614.0,,,0.001,150000000.0,25243684.0,25243684.0,25000.0,,-14705000.0,,,,,15109950.0,,731000.0,,,,,681000.0,,,,,,,,,,,,,,,,,,,-1.39,,,,,,,,,,,1260000.0,,,,,3460000.0,,,,,,,,,,,,,213000.0,,,,,,,,,,,,,7366000.0,118978000.0,6685000.0,,,,,,,,,,,,,,,-14707000.0,,177000.0,,14884000.0,-14884000.0,,,,,,,,,,,,,,,,54000.0,,,1000.0,1000.0,2000.0,,,,,-36000.0,,,,,0.001,10000000.0,0.0,0.0,1856000.0,,77800000.0,,,,,,,,3764000.0,1856000.0,,,,11424000.0,,,205000.0,-81124000.0,0.0,,,,,,,14.0,14.0,111612000.0,,6164000.0,109232000.0,77835000.0,,,,,0.0,0.0,0.0,,,,,,,,10593987.0,,,
2018-09-30,2018-11-08,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,1809000.0,,,3360000.0,339000.0,2117000.0,,194204000.0,1486000.0,1486000.0,,2371662.0,,109018000.0,106187000.0,,,0.0,,,44000.0,14000.0,,28000.0,103986000.0,104191000.0,,,7614.0,,,0.001,150000000.0,25241766.0,25241766.0,25000.0,,-10762000.0,,,,,15109950.0,,578000.0,,,,,886000.0,,,,,,,,,,,,,,,,,,,-0.44,,,,,,,,,,,1794000.0,,,,,3173000.0,,,,,,,,,,,,,472000.0,,,,,,,,,,,,,6675000.0,109018000.0,5761000.0,,,,,,,,,,,,,,,-10762000.0,,472000.0,,11234000.0,-11234000.0,,,,,,,,,,,,,,,,64000.0,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,2201000.0,,77800000.0,,,,,,,,4743000.0,2626000.0,,,,8061000.0,,,205000.0,-91886000.0,0.0,,,,,300000.0,,,14.0,102343000.0,,,,6164000.0,3000.0,,,,0.0,0.0,0.0,,,,,,,,24310681.0,,,
2018-12-31,2019-03-19,10-K,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,3303000.0,,345000.0,7157000.0,890000.0,2356000.0,-8000.0,213453000.0,5211000.0,5211000.0,,2299735.0,,181336000.0,177941000.0,,8000.0,60584000.0,60576000.0,439000.0,44000.0,,44000.0,,115069000.0,115274000.0,58608000.0,3.94,7614.0,,4405716.0,0.001,150000000.0,26217701.0,26217701.0,26000.0,,-49332000.0,0.0,0.0,20209000.0,42695000.0,,,,60600000.0,16.0,498000.0,16000.0,871000.0,3525000.0,35468000.0,498000.0,25380000.0,4976000.0,314000.0,1031000.0,242000.0,34970000.0,,0.0,,,,807000.0,,0.0,,-3.15,,0.21,-0.317,,-0.001,,-0.017,0.066,0.059,,2826000.0,,56000.0,0.0,,14382000.0,0.0,1664000.0,,4361000.0,62904000.0,-191000.0,62904000.0,,,108000.0,1276000.0,,1422000.0,34000.0,1000000.0,,,,,,,,,,200000.0,74713000.0,181336000.0,31123000.0,424000.0,,24000.0,438000.0,,,,,,60576000.0,0.0,94268000.0,-60231000.0,24571000.0,-49326000.0,,1366000.0,1.0,50692000.0,-50692000.0,,1000000.0,,,,,,,7261000.0,1382000.0,1137000.0,1672000.0,1623000.0,1447000.0,,157000.0,,,,-6000.0,-6000.0,14000.0,,24000.0,,-56000.0,75239000.0,1492000.0,,,0.001,10000000.0,0.0,0.0,2296000.0,77839000.0,94935000.0,,,-6000.0,16500000.0,,6000.0,-49326000.0,5546000.0,3190000.0,667000.0,673000.0,,36310000.0,,205000.0,205000.0,-106848000.0,,,0.0,,5211000.0,1200000.0,1200000.0,,,106623000.0,,,109232000.0,17096000.0,6000.0,,,0.001,0.0,0.0,0.0,0.0,0.0,19200000.0,,,,,15655293.0,,,
2019-03-31,2019-05-15,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,3249000.0,,365000.0,4141000.0,629000.0,,16000.0,215084000.0,1618000.0,1618000.0,,2850921.0,,170982000.0,162028000.0,18000.0,2000.0,92646000.0,92662000.0,483000.0,,,,,67004000.0,67209000.0,-48065000.0,3.94,7614.0,,,0.001,150000000.0,26217447.0,26217447.0,26000.0,,-10731000.0,,,25364000.0,34434000.0,,,,,,,,,,,,,,,,,,,,,,,271000.0,,,,-0.42,,,,,,,,,,,1110000.0,,,,,4070000.0,,-98000.0,,-3016000.0,-3106000.0,,-3106000.0,,,13000.0,206000.0,,948000.0,4000.0,,522000.0,6918000.0,,1137000.0,1672000.0,1623000.0,1447000.0,1039000.0,952000.0,,73459000.0,170982000.0,34075000.0,270000.0,,,,,,,,,92662000.0,,-157000.0,-32378000.0,-15530000.0,-10755000.0,,948000.0,,14809000.0,-11703000.0,343000.0,,5966000.0,1036000.0,4930000.0,229000.0,5105000.0,,,,,,,,0.0647,199000.0,,,,24000.0,24000.0,15000.0,,20000.0,,,77297000.0,681000.0,,,0.001,10000000.0,0.0,0.0,2362000.0,,,,,-3000.0,45600000.0,,13000.0,-10755000.0,,3644000.0,167000.0,,,10739000.0,,205000.0,205000.0,-117603000.0,3106000.0,3106000.0,,5349000.0,1618000.0,,,,,97523000.0,,,,,13000.0,,,,,,,,,,179000.0,,,,25592659.0,,,
2019-06-30,2019-08-14,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,1863000.0,,,5584000.0,871000.0,,58000.0,258996000.0,1814000.0,1814000.0,,2911838.0,,196911000.0,188378000.0,58000.0,,71275000.0,71333000.0,,,,,,113798000.0,114003000.0,,3.94,7614.0,,,0.001,150000000.0,29230330.0,29230330.0,29000.0,,-12483000.0,,,23524000.0,31235000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,,,,,,,,,,,1800000.0,,,,,4710000.0,,,,,,,,,,,,,,,,522000.0,6575000.0,,1137000.0,1672000.0,1623000.0,1447000.0,696000.0,857000.0,,67956000.0,196911000.0,32049000.0,,,,,,,,,,71333000.0,,,,,-12525000.0,,861000.0,,18425000.0,-13386000.0,343000.0,,5718000.0,1063000.0,4655000.0,,4857000.0,,,,,,,,0.0647,244000.0,,,,42000.0,42000.0,15000.0,,17000.0,,,,,,,0.001,10000000.0,0.0,0.0,3247000.0,,,,,,,,,,,3471000.0,,,,13715000.0,,205000.0,205000.0,-130128000.0,5039000.0,,,,,,,15.0,,128955000.0,,,,42022000.0,79000.0,,,,,,,,,,179000.0,,,,25922833.0,,,
2019-09-30,2019-11-12,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,3032000.0,,,8141000.0,1309000.0,,26000.0,268009000.0,2688000.0,2688000.0,,2866986.0,,188542000.0,179239000.0,35000.0,9000.0,143415000.0,143441000.0,,,,,,32641000.0,32846000.0,,3.94,7614.0,,,0.001,150000000.0,29678422.0,29678422.0,30000.0,,-16179000.0,,,20252000.0,29733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,,,,,,,,,,,2781000.0,,,,,6181000.0,,,,,,,,,,,,,,,,493000.0,6363000.0,,1279000.0,1668000.0,1619000.0,1446000.0,351000.0,797000.0,,66752000.0,188542000.0,32522000.0,,,,,,,,,,143441000.0,,,,,-16147000.0,,959000.0,,21880000.0,-17106000.0,344000.0,,5566000.0,1082000.0,4484000.0,,4702000.0,,,,,,,,0.0647,191000.0,85000.0,,,-32000.0,-32000.0,15000.0,,13000.0,,,,,,,0.001,10000000.0,0.0,0.0,3157000.0,,,,,,,,,,,4311000.0,,,,15699000.0,,205000.0,205000.0,-146275000.0,4774000.0,,,,,600000.0,100000.0,,,121790000.0,,,,6326000.0,,,,,,,,,,,149000.0,,,,29232158.0,,,
2019-12-31,2020-03-12,10-K,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,1130000.0,25000000.0,1390000.0,9610000.0,929000.0,3558000.0,37000.0,270682000.0,7972000.0,7972000.0,,2711356.0,,196381000.0,185167000.0,39000.0,2000.0,121103000.0,121140000.0,,,,,,36308000.0,38806000.0,-76468000.0,3.94,7614.0,,5591380.0,0.001,150000000.0,29792922.0,29792922.0,30000.0,,-50955000.0,,,20923000.0,46489000.0,,,,19600000.0,3.0,1615000.0,,,13173000.0,53875000.0,1615000.0,26932000.0,9569000.0,1049000.0,1704000.0,,52260000.0,1214000.0,0.0,,,,1303000.0,,0.0,,-1.85,,0.21,-0.339,,-0.004,,-0.017,0.072,0.078,,4380000.0,,,0.0,8000.0,20817000.0,0.0,-1342000.0,25000000.0,2453000.0,4508000.0,,,,98000.0,-59000.0,739000.0,27000.0,,,,2049000.0,6012000.0,1446000.0,,1279000.0,1668000.0,1619000.0,,709000.0,2500000.0,83480000.0,196381000.0,32814000.0,,,,,,,,,,121140000.0,,48883000.0,-62236000.0,-63115000.0,-51000000.0,,3542000.0,1.0,75034000.0,-54542000.0,1375000.0,1400000.0,5303000.0,1135000.0,4168000.0,1266000.0,4447000.0,997000.0,,,,,,,0.0647,213000.0,98000.0,,,45000.0,45000.0,16000.0,9000.0,9000.0,,,235417000.0,3115000.0,,,0.001,10000000.0,0.0,0.0,2719000.0,,48300000.0,,,-13000.0,176288000.0,8000.0,913000.0,-51000000.0,7729000.0,4171000.0,365000.0,,,54217000.0,,2498000.0,2498000.0,-157848000.0,20492000.0,,,5444000.0,7972000.0,600000.0,100000.0,,,112901000.0,,,,48348000.0,913000.0,,,,,,,,,17300000.0,674000.0,,,,27537939.0,,,
2020-03-31,2020-05-07,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,2229000.0,,177000.0,7376000.0,920000.0,,234000.0,273301000.0,2214000.0,2214000.0,,3745643.0,,175702000.0,164173000.0,234000.0,,64980000.0,65214000.0,10000.0,,,,,95434000.0,97932000.0,59126000.0,,,,,0.001,150000000.0,29833174.0,29833174.0,30000.0,,-16873000.0,,,16273000.0,46109000.0,,,,,,,,,,,,,,,,,,,,,,,391000.0,,,,-0.58,,,,,,,,,,,2204000.0,,,,,5822000.0,,1089000.0,-25000000.0,-2234000.0,-5030000.0,,,,732000.0,,806000.0,,,,,512000.0,5659000.0,,,1279000.0,1668000.0,1619000.0,1093000.0,624000.0,,77055000.0,175702000.0,27100000.0,,,,,,,,,,65214000.0,,399000.0,56091000.0,2636000.0,-17070000.0,,624000.0,,22724000.0,-17694000.0,344000.0,,5035000.0,1203000.0,3832000.0,353000.0,4188000.0,259000.0,,,,,,,0.0647,127000.0,830000.0,,,197000.0,197000.0,19000.0,,14000.0,,,19400000.0,209000.0,,,0.001,10000000.0,0.0,0.0,3525000.0,,,,,-6000.0,75700000.0,,405000.0,-17070000.0,,4013000.0,,,,16902000.0,,2498000.0,2498000.0,-174918000.0,5030000.0,,,,2214000.0,,,,,98647000.0,,,,,405000.0,,,,,,,,,,168000.0,,,,29527349.0,,,
2020-06-30,2020-08-07,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,2680000.0,,,8233000.0,1233000.0,,49000.0,276294000.0,2395000.0,2395000.0,,,,156360000.0,145187000.0,49000.0,,25999000.0,26048000.0,,,,,,115128000.0,117626000.0,,,,,,0.001,150000000.0,29874687.0,29874687.0,30000.0,,-19466000.0,,,20362000.0,38120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65,,,,,,,,,,,3580000.0,,,,,6365000.0,,,,,,,,,,,,,,,,554000.0,5306000.0,,,1279000.0,1668000.0,1619000.0,740000.0,544000.0,,74186000.0,156360000.0,32567000.0,,,,,,,,,,26048000.0,,,,,-19281000.0,,181000.0,,23362000.0,-19462000.0,344000.0,,4762000.0,1272000.0,3490000.0,,3924000.0,,,,,,,,0.0647,143000.0,1061000.0,,,-185000.0,-185000.0,20000.0,,9000.0,,,,,,,0.001,10000000.0,0.0,0.0,4011000.0,,,,,,,,,,,3690000.0,,,,16997000.0,,2498000.0,2498000.0,-194199000.0,3900000.0,,,,,,,,,82174000.0,,,,,598000.0,,,,,,,,,,210000.0,,,,29690280.0,,,
2020-09-30,2020-11-09,10-Q,SCHOLAR ROCK HOLDING CORP,SRRK,CIK0001727196,USD,1106000.0,,,10968000.0,1003000.0,,3000.0,280704000.0,4036000.0,4036000.0,,,,163421000.0,119381000.0,3000.0,,60034000.0,60037000.0,,,,,,56227000.0,58725000.0,,,,,,0.001,150000000.0,29917907.0,29917907.0,30000.0,,-23607000.0,,,16706000.0,38739000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79,-0.79,-0.79,,,,,,,,,,5014000.0,,,,,8272000.0,,,,,,,,,,,,,,,,533000.0,39538000.0,8360000.0,4498000.0,8064000.0,9070000.0,9196000.0,350000.0,6636000.0,,100444000.0,163421000.0,32869000.0,,,,,,,,,,60037000.0,,,,,-23561000.0,,57000.0,,26655000.0,-23618000.0,344000.0,,32902000.0,4072000.0,28830000.0,,34942000.0,,,,,,,,0.074,553000.0,1050000.0,,,-46000.0,-46000.0,17000.0,,6000.0,,,,,,,0.001,10000000.0,0.0,0.0,3117000.0,,,,,,,,,,,5550000.0,,,,18383000.0,,2498000.0,2498000.0,-217760000.0,3037000.0,,,,,,1500000.0,,,62977000.0,,,,,374000.0,,,,,,,,,,189000.0,,29779114.0,,29779114.0,29779114.0,,
