end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtDefaultShorttermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationEquity,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DividendsPayableCurrent,DividendsPreferredStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuanceDollarAmountPerShare,EquityIssuanceNumberOfEquitySecuritiesIssuedForCash,EquityIssuancePerShareAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnDispositionOfProperty,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInsuranceSettlementsReceivable,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InsuranceSettlementsReceivableCurrent,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCreditFacilityCommitmentFeeAmount,LineOfCreditFacilityCommitmentFeePercentage,LoansPayableCurrent,LossContingencyAccrualAtCarryingValue,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,OperatingIncomeLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherGeneralExpense,OtherNonoperatingIncome,PaymentsForLegalSettlements,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockConvertibleConversionPriceDecrease,PreferredStockConvertibleConversionPriceIncrease,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromConvertibleDebt,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RedeemablePreferredStockDividends,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TravelAndEntertainmentExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-09-30,2008-10-29,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750000.0,,,,,,,,,,,,
2008-12-31,2009-03-31,10-K,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,323918.0,,78243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,14285716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-983886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133243.0,,,,,,,,,,,,,,,,,
2009-03-31,2009-05-13,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,
2009-06-30,2009-08-14,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,2009-11-16,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,38361.0,,,,,,,,,,,1500000.0,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,65000.0,,,,,,,,,,,,44710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2236476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30798.0,,,,,,,,,,,,,,,,,
2010-03-31,2010-05-14,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,,,4500.0,,1546.0,,,,,103317.0,,,,,,,,,,,,,,,,,,,,304580.0,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,10500.0,,,,,,,,,,,,,,,,,,,,,,6235.0,,,,,1.0,,,152479.0,,,,,,,,,,,,,,,,,,,,-310814.0,,,-6234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46334.0,51085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44182.0,,,,
2010-09-30,2010-11-15,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,,,,,,,,0.0,,276167.0,,69256.0,,,,,258081.0,,,,,,,,,,,,,,,,,,,,356066.0,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,93705.0,,,,,,,,,,,,,,,,,,,,,,346350.0,,,,,,,,152544.0,,,,,,,,,,,,,,,,,,,,-702416.0,,,-346350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27590.0,62465.0,,,,,,,,,,18173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.0,,,,
2010-12-31,2011-03-07,10-K,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,90015.0,,,,,3243.0,,6222793.0,,,,,,,,,,322500.0,,78243.0,,1609793.0,1597389.0,,1574448.0,1529738.0,,,,,,0.0001,,150000000.0,65371422.0,65371422.0,,6537.0,,,,,,,1086346.0,,,,75000.0,,,,,,,400744.0,,,,,,,2667.0,,,1429.0,,,-0.03,,,,,,,,,,,0.2,400000.0,,,,,,,,,,,,,155877.0,,,,,,,,,,26901.0,,,,,,,,,22941.0,,,403239.0,,,,,395.0,,,9038.0,,,1609793.0,90015.0,,,,,,,,12980.0,,2435711.0,,-7398.0,,-898575.0,,-1489190.0,,,-402844.0,,,,,,,,,,,,,2667.0,,,,,,,,,,7398.0,,,,0.0001,2000000.0,0.0,0.0,,22941.0,,,,1924997.0,,,,75000.0,,247500.0,,40000.0,275714.0,345000.0,286619.0,,,9737.0,42768.0,,,,,247500.0,132108.0,-4709552.0,,,,41715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,1519778.0,,,,,1000000.0,,,,,,,,157704.0,,,,
2011-03-31,2011-05-13,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,,,,,,,,,88601.0,,,,,,,,,0.0,,0.0,,,,,1006922.0,-567526.0,,,,,,,,,,,,,,,,,,,722875.0,,,,,,,,,,,,,,,,,,,,,649.0,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,125945.0,,,,,,,,,,13635.0,326.0,,,,,,,,-5294.0,,,,,,,,1045.0,,,16733.0,,,,,,,,,,,,,,,,,,-567526.0,,-721504.0,,,1045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328095.0,103449.0,,,,,,,,,,77726.0,,326.0,,,46125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70927.0,,,,
2011-06-30,2011-08-12,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,86851.0,,425.0,,,4676.0,,6407657.0,,,,,,,,,,0.0,,0.0,,374793.0,334512.0,,316734.0,,,,,,,0.0001,,150000000.0,65471422.0,65471422.0,,6547.0,,,,,,,696928.0,,,,,,,,,,,,,,,,,,2667.0,,,,,,-0.01,,,,,,,,,,,,,,232.0,26611.0,,,,,,,,,,108994.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,622.0,,,,,,374793.0,86851.0,,,,,,,,15679.0,,,,,,,,-695206.0,,,622.0,,,,,,,,,,,8736.0,,29278.0,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,,17353.0,,,,,,,,,,,,,,321695.0,82608.0,,,11003.0,,,,,,,144845.0,-6126262.0,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287942.0,,,,,,,,,,,,,38786.0,,,,
2011-09-30,2011-11-14,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,232112.0,,1700.0,,,5460.0,,6485623.0,,,,,,,,,,1418.0,,0.0,,82320.0,28791.0,,20032.0,,,,,,,0.0001,,150000000.0,65516422.0,65516422.0,,6552.0,,,,,,,642157.0,,,,,,,,,,23880.0,,,,,,,,2667.0,,,,,,-0.01,,,,,,,,,,,,,,536.0,40643.0,,,,,,,,,,56487.0,,0.0,,,,,,,,,,,,,,,,,,,,1418.0,,,,,50.0,,,,,,82320.0,358232.0,,,,,,,,15679.0,,,,,,,,-641825.0,,,-1368.0,,126120.0,,,,,,,,,8802.0,,43310.0,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,,7059.0,,,,,,,,,,,,,,297417.0,79526.0,,,10219.0,,,,,,,185167.0,-6768087.0,1700.0,,7600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-275912.0,,,,,,,,,,,,,15960.0,,,,
2011-12-31,2012-03-28,10-K,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,358513.0,,2500.0,,,6244.0,,7065247.0,88601.0,88601.0,,,,,,,,38035.0,,0.0,,280539.0,190424.0,,186159.0,-1388289.0,,,,,,0.0001,,150000000.0,66871422.0,66871422.0,,6687.0,-2724796.0,,,,,,2692411.0,-1020000.0,,20930.0,,,,,,,65560.0,82665.0,,-79000.0,,5643000.0,138000.0,5781000.0,2667.0,,3001.0,4623.0,,,-0.04,-0.35,0.41,,,-0.06,,,,,,0.8,,,1622.0,78013.0,,,,,,,,,,997956.0,,,,1099000.0,,-943000.0,,3000.0,-159000.0,268498.0,2500.0,,,,,,,,-21176.0,,,38035.0,,,,,1724.0,,49000.0,16733.0,,,280539.0,642953.0,,,,,,,,15679.0,,850000.0,850000.0,-82334.0,-82334.0,-2155955.0,-2155955.0,-2724796.0,,,-36311.0,,284440.0,-2688485.0,,,,,,,,34944.0,,80680.0,,,,,,,,,79635.0,2699.0,,,,0.0001,2000000.0,0.0,0.0,,1765.0,,,,500000.0,,,,,,500000.0,,,,1143941.0,318019.0,,15679.0,9435.0,,,,,,150000.0,750494.0,-7434348.0,3926.0,,625942.0,101408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000.0,,,,,,,-362414.0,,,,,,,,,,,,,165782.0,,,,65538714.0
2012-03-31,2012-05-17,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,684993.0,,2748.0,,297500.0,7425.0,,9872081.0,,,,,28000.0,,,,,37105.0,,0.0,,1756850.0,1553256.0,,1514154.0,1327995.0,,,,,,0.0001,,150000000.0,74894709.0,74894709.0,,7489.0,,,,,,,1509290.0,,,,,,,,,,28454.0,,,,,,,,28211.0,,,2235.0,,,-0.02,,,,,,,,,,,0.7,4011644.0,,2676.0,151917.0,,,,,,,,,,140200.0,,,,,,,,,,326480.0,248.0,,25544.0,,,,,,34589.0,,,37106.0,,,,,317.0,,,206976.0,,,1756850.0,856539.0,,,,,,,,30891.0,,2567650.0,,-90169.0,,-1149486.0,,-1544911.0,,,-36789.0,,171546.0,,,,,,,,,8803.0,,180128.0,,,,,,,,28000.0,74957.0,15212.0,,,,0.0001,2000000.0,0.0,0.0,,36354.0,,,,2745650.0,,,,,,,,,,641849.0,144913.0,,,23466.0,,,,,,150000.0,86606.0,-8979259.0,1168.0,,200978.0,89986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900311.0,,,,,,,,,,,,,87768.0,,,,70042470.0
