end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableGrossNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossUnrealizedGainLoss,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectOperatingCosts,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsDividends,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingenciesStateAndLocal,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,InventoryNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LinesOfCreditCurrent,LossContingencyAccrualCarryingValueCurrent,MarketableSecuritiesCurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfReportableSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsForProceedsFromProductiveAssets,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsOfFinancingCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromLinesOfCredit,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,UnusualOrInfrequentItemInsuranceProceeds,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentBasisSpreadOnVariableRate1,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationTaxCreditsForeign,IncreaseDecreaseInOperatingLeaseLiability,OperatingLeaseRightOfUseAssetAmortizationExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber
2008-12-31,2009-03-12,10-K,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23884000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-02-22,10-K,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,,,,,,,,,,,,,6000.0,893000.0,-51000.0,,,,,,,,,,,,,,,,,,,,8560000.0,,,,,,,,,,,,,130791000.0,,,,,,,,271000.0,,,,,,,,,,,,,,,,,,,,,,,,291000.0,,,,2813000.0,0.65,0.65,,,,214000.0,,-51000.0,,,,,,,,,,,,,,,,,15593000.0,,,,4795000.0,1928000.0,1995000.0,,,,,,,,,,5680000.0,8972000.0,-93000.0,,-21000.0,217000.0,,,,521000.0,,,,,,,,,,,,,,,,,,,,,-789000.0,,-3582000.0,,1580000.0,,999000.0,,2867000.0,,,4274000.0,,,,,,,,,,,,,,,,,,,333000.0,,3164000.0,,,-36000.0,,,,,718000.0,2813000.0,,10379000.0,,,179000.0,,,12138000.0,,,,,,66000.0,,,,,,146384000.0,,11319000.0,,893000.0,,,,,,,,,,,,24359000.0,,,,,,,,,,718000.0,78000.0,,,,,,,4427000.0,4399000.0,,,,,,
2010-06-30,2010-08-11,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9611000.0,,,,0.15,,,,,,,,,43757000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.23,,,,,,,,,,,,,,,,,2000.0,,,,,,4685000.0,,,,1631000.0,576000.0,,,,,,,,,,,,,,,,,,,,104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055000.0,,,,,,,,,,48442000.0,,3160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4493000.0,4380000.0,,,,,,
2010-09-30,2010-11-03,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7705000.0,,,,0.15,,,,,,,,,47860000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.28,,,,,,,,,,,,,,,,,,,,,,,5134000.0,,,,2057000.0,800000.0,,,,,,,,,,,,,,,,,,,,104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257000.0,,,1953000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52994000.0,,3181000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502000.0,4389000.0,,,,,,
2010-12-31,2011-02-18,10-K,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,41791000.0,,,42486000.0,6866000.0,,,,,,456000.0,25473000.0,6000.0,1187000.0,53000.0,1200000.0,1473000.0,,68683000.0,60899000.0,,,,,,,,,,,,75000.0,247000.0,138000.0,9202000.0,,,,,0.01,10000000.0,5284500.0,4770241.0,53000.0,4569000.0,,,186720000.0,1800000.0,170000.0,2516000.0,546000.0,211000.0,,,273000.0,,,,62000.0,,,,,,,516000.0,336000.0,,,,,,,,131000.0,,,,311000.0,,317000.0,6866000.0,2881000.0,1.01,0.98,0.387,,,75000.0,,53000.0,,,,,,,,,,,2000.0,,6341000.0,,,,20010000.0,6696000.0,,514000.0,7210000.0,2789000.0,2142000.0,,,,-5000.0,2456000.0,,-61000.0,399000.0,,12542000.0,15436000.0,197000.0,,4000.0,249000.0,114.0,,,405000.0,,,1164000.0,,,,,,,,,,,42004000.0,68683000.0,41866000.0,,,,4528000.0,2395000.0,,-3470000.0,,2873000.0,,2917000.0,,4421000.0,,,6803000.0,,,,,,,,,,,,,,387000.0,,,37000.0,,142000.0,,148000.0,,,6000.0,,,,,608000.0,2881000.0,,6206000.0,,,176000.0,1250000.0,,9255000.0,,,,,545000.0,141000.0,,34000.0,4267000.0,,,206730000.0,,13207000.0,,1187000.0,,,,,,,,,,,,26679000.0,26679000.0,,,,,,,514259.0,3570000.0,608000.0,,78000.0,,,,-78000.0,,4500.0,4386.0,,,,,,
2011-03-31,2011-05-03,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13089000.0,,,,0.16,,,,,,967000.0,,,46724000.0,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,79000.0,,,0.19,0.18,,,,71000.0,,61000.0,,,,,,,,,,,,,,,,,4825000.0,,,,1381000.0,538000.0,344000.0,,,,,,,,,,-8131000.0,-8256000.0,129000.0,,-1000.0,37000.0,,,,86000.0,,,,,,,,,,,,,,,,,,,,,2134000.0,,-1262000.0,,2132000.0,,1193000.0,,843000.0,,,1295000.0,,,,,,,,,,,,,,,,,,,121000.0,,124000.0,,,3000.0,,,,,620000.0,753000.0,,,,,119000.0,,,2251000.0,71000.0,,,,,,,21000.0,,,,51549000.0,,3530000.0,,289000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651000.0,4414000.0,,,,,,
2011-06-30,2011-08-09,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,34643000.0,,,38443000.0,6370000.0,,,,,,548000.0,26198000.0,,,,,1658000.0,,61937000.0,54679000.0,,,,,,,,,,,,82000.0,,97000.0,11667000.0,,,,0.16,0.01,10000000.0,5284500.0,4722893.0,53000.0,1196000.0,,,55060000.0,566000.0,46000.0,777000.0,165000.0,,,,43000.0,,,,,,,,,,,452000.0,336000.0,,,,,,,,,,,,,,,1892000.0,,0.28,0.26,0.4,,,,,,,,,,,,,,,,1000.0,,1748000.0,,,,5601000.0,,,,2048000.0,820000.0,,,,,,,,,,,,,,,,,231000.0,,,86000.0,,,1345000.0,,,,,,,,,,,34822000.0,61937000.0,34725000.0,,,,1394000.0,,,,,,,,,1228000.0,,,1961000.0,,,,,,,,,,,,,,,,,38000.0,,-33000.0,,-32000.0,,,1000.0,,,,,,,,,,,,1378000.0,,,,1228000.0,,,514000.0,,,,4835000.0,,,60661000.0,,3640000.0,,,,,,,,,,,,,,,27115000.0,,,,,,,561607.0,4519000.0,,,,,,,,,4645000.0,4414000.0,,,,,,
2011-09-30,2011-11-03,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,35940000.0,,,38592000.0,7763000.0,,,,,,303000.0,26458000.0,,,,,1455000.0,,63606000.0,55110000.0,,,,,,,,,,,,83000.0,,76000.0,8857000.0,,,,0.16,0.01,10000000.0,5284500.0,4688042.0,53000.0,1249000.0,,,57984000.0,543000.0,64000.0,614000.0,7000.0,,,,276000.0,,,,,,,,,,,323000.0,189000.0,,,,,,,,,,,,,,,1867000.0,,0.34,0.33,0.373,,,,,,,,,,,,,,,,,,1598000.0,,,,5757000.0,,,,2384000.0,890000.0,,,,,,,,,,,,,,,,,169000.0,,,92000.0,,,1430000.0,,,,,,,,,,,36099000.0,63606000.0,36023000.0,,,,4396000.0,,,,,,,,,1494000.0,,,2292000.0,,,,,,,,,,,,,,,,,37000.0,,-229000.0,,-245000.0,,,-16000.0,,,,,,,,,,,,1512000.0,,,,,,,507000.0,,,,5585000.0,,,63741000.0,,3465000.0,,,,,,,,,,,,,,27507000.0,,,,,,,,596458.0,4892000.0,,,,,,,,,4575000.0,4406000.0,,,,,,
2011-12-31,2012-02-24,10-K,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,45796000.0,42417000.0,,47066000.0,8889000.0,,3379000.0,2798000.0,-19000.0,348000.0,329000.0,26725000.0,4000.0,1059000.0,237000.0,1100000.0,1513000.0,,74861000.0,65209000.0,,5394000.0,,,5394000.0,5375000.0,5375000.0,-19000.0,,,,76000.0,,55000.0,9202000.0,,,,,0.01,10000000.0,5284500.0,4679878.0,53000.0,5412000.0,,,226928000.0,2452000.0,264000.0,3176000.0,460000.0,172000.0,,,272000.0,,,,100000.0,,,,,,580000.0,329000.0,251000.0,27000.0,,,,,,,147000.0,,,,321000.0,,325000.0,7773000.0,2988000.0,1.71,1.63,0.384,,,-58000.0,,237000.0,,,,,,,,,,,1000.0,12000.0,6850000.0,,,,30299000.0,8229000.0,15468000.0,758000.0,8987000.0,3448000.0,2762000.0,,,,-4000.0,3056000.0,,71000.0,325000.0,,4069000.0,6876000.0,76000.0,,22000.0,738000.0,194.0,,,368000.0,,,1240000.0,,,,,,,,,,,45927000.0,74861000.0,45872000.0,,,,5375000.0,-1753000.0,,-4299000.0,,-1097000.0,,3701000.0,,7513000.0,,,8618000.0,,,,,,,,,,,,,,332000.0,,3379000.0,54000.0,,-112000.0,,-127000.0,,,-15000.0,,,,,1536000.0,2988000.0,,5623000.0,,,234000.0,1997000.0,,4760000.0,71000.0,,,3256000.0,458000.0,161000.0,,83000.0,6818000.0,,,324387000.0,,14623000.0,,1059000.0,,,,,,,,,,,,28934000.0,,,71000.0,,,,,604622.0,4991000.0,1536000.0,,,,,,,,4606.0,4412.0,,,,,,
2012-03-31,2012-05-04,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,44507000.0,,,46648000.0,8956000.0,,,,,,401000.0,26917000.0,,231000.0,-39000.0,231.0,1432000.0,,73989000.0,64305000.0,,,,,,,,,,,,76000.0,,35000.0,9979000.0,,,,0.16,0.01,10000000.0,5284500.0,4670985.0,53000.0,1101000.0,,,61340000.0,,,,,,,,24000.0,,,,,,,,,,,305000.0,250000.0,,,,,,,,,,,,,,81000.0,1972000.0,743000.0,0.23,0.22,0.396,,,20000.0,,-39000.0,,,,,,,,,,,1000.0,,2015000.0,,,,5313000.0,,,,1705000.0,676000.0,1001000.0,,,,,,,,,,-1341000.0,-354000.0,-7000.0,,-10000.0,-695000.0,185.0,,,124000.0,,,1234000.0,,,,,,,,,,,44618000.0,73989000.0,44583000.0,,,,4834000.0,777000.0,,-916000.0,,488000.0,,1185000.0,,1020000.0,,,1580000.0,,,,,,,,,,,,,,,,,43000.0,,68000.0,,72000.0,,,4000.0,,,,,113000.0,743000.0,,680000.0,,,57000.0,1305000.0,,1225000.0,,,,,435000.0,95000.0,,21000.0,7104000.0,,,65980000.0,,3987000.0,,231000.0,,,,,,,,,,,,29371000.0,,,,,,,,613515.0,5104000.0,113000.0,,,,,,,,4612.0,4427.0,,,,,,
2012-06-30,2012-08-03,10-Q,"Wayside Technology Group, Inc.",WSTG,CIK0000945983,USD,45750000.0,43596000.0,,50369000.0,9551000.0,,,2959000.0,-14000.0,341000.0,327000.0,27453000.0,,,,,1422000.0,,76333000.0,66088000.0,,5586000.0,5586000.0,5572000.0,,,5572000.0,-14000.0,,,,83000.0,,14000.0,7237000.0,,,,0.16,0.01,10000000.0,5284500.0,4711867.0,53000.0,1230000.0,,,63579000.0,726000.0,44000.0,907000.0,137000.0,,,,-42000.0,,,,,,,,,,,347000.0,250000.0,,,,,,,,,,,,,,,1947000.0,,0.35,0.34,0.399,,,,,,,,,,,,,,,,,,1604000.0,,,,5965000.0,,,,2169000.0,865000.0,,,,,,,,,,,,,,,,,185.0,,,130000.0,,,1307000.0,,,,,,,,,,,45847000.0,76333000.0,45833000.0,,,,5572000.0,,,,,,,,,1540000.0,,,2039000.0,,,,,,,,,,,,,,,,2154000.0,74000.0,,-75000.0,,-74000.0,,,1000.0,,,,,,,,,,,,1256000.0,,,,,,3329000.0,370000.0,,,,7665000.0,,,74095000.0,,3551000.0,,,,,,,,,,,,,,30486000.0,,,,,,,,572633.0,5012000.0,,,,,,,,,4656.0,4471.0,,,,,,
