end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDeferredInvestmentTaxCredit,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,Assets,AssetsCurrent,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashSurrenderValueOfLifeInsurance,CommonStockDividendsPerShareDeclared,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiabilityNoncurrent,ContributionsInAidOfConstruction,CostOfServicesEnvironmentalRemediation,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesForConstruction,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesRegulatoryAssets,DefinedBenefitPlanAccumulatedBenefitObligation,DefinedBenefitPlanActualReturnOnPlanAssets,DefinedBenefitPlanActuarialGainLoss,DefinedBenefitPlanAmortizationOfGainsLosses,DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,DefinedBenefitPlanBenefitObligation,DefinedBenefitPlanBenefitsPaid,DefinedBenefitPlanContributionsByEmployer,DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,DefinedBenefitPlanExpectedContributionsInCurrentFiscalYear,DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,DefinedBenefitPlanExpectedFutureEmployerContributionsNextFiscalYear,DefinedBenefitPlanExpectedReturnOnPlanAssets,DefinedBenefitPlanFairValueOfPlanAssets,DefinedBenefitPlanFundedStatusOfPlan,DefinedBenefitPlanInterestCost,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedBenefitPlanPlanAmendments,DefinedBenefitPlanServiceCost,DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationDepletionAndAmortization,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DividendsCommonStock,DividendsPayableCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsInvestment,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaidNet,InterestPayableCurrent,InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,InterestRateDerivativeLiabilitiesAtFairValue,InvestmentTaxCredit,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCreditFacilityAverageOutstandingAmount,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,OperatingIncomeLoss,OperatingLeaseLeaseIncome,OperatingLeasesIncomeStatementLeaseRevenue,OtherAssetsNoncurrent,OtherLaborRelatedExpenses,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherPostretirementBenefitExpense,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,OtherReceivablesGrossCurrent,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsCommonStock,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireWasteWaterSystems,PaymentsToAcquireWaterAndWasteWaterSystems,PaymentsToAcquireWaterSystems,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromAdvancesForConstruction,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLifeInsurancePolicies,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentNet,PublicUtilitiesAllowanceForFundsUsedDuringConstructionAdditions,PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,PublicUtilitiesAllowanceForFundsUsedDuringConstructionRate,PublicUtilitiesInventory,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,PublicUtilitiesPropertyPlantAndEquipmentAmountOfAcquisitionAdjustments,PublicUtilitiesPropertyPlantAndEquipmentAmountOfAcquisitionAdjustments1,PublicUtilitiesPropertyPlantAndEquipmentDisclosureOfCompositeDepreciationRateForPlantsInService,PublicUtilitiesPropertyPlantAndEquipmentNet,PublicUtilitiesPropertyPlantAndEquipmentPlantInService,RealEstateTaxExpense,ReceivablesNetCurrent,RegulatedOperatingRevenue,RegulatedOperatingRevenueOther,RegulatedOperatingRevenueWater,RegulatoryAssets,RegulatoryAssetsNoncurrent,RegulatoryLiabilities,RegulatoryLiabilityCurrent,RegulatoryLiabilityNoncurrent,RepaymentsOfAdvancesForConstruction,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RestrictedCash,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxesOther,TimeSharingTransactionsStatedInterestRatesForNotesReceivableMaximum,TimeSharingTransactionsStatedInterestRatesForNotesReceivableMinimum,TimesharingTransactionsStatedInterestRateForNotesReceivable,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredCostMethod,UnamortizedDebtIssuanceExpense,UnbilledReceivablesCurrent,UtilitiesOperatingExpense,UtilitiesOperatingExpenseDepreciationAndAmortization,UtilitiesOperatingExpenseMaintenanceAndOperations,UtilitiesOperatingExpenseTaxes,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,ValuationAllowancesAndReservesRecoveries,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-11,10-K,YORK WATER CO,YORW,CIK0000108985,USD,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-11,10-K,YORK WATER CO,YORW,CIK0000108985,USD,,,,,,,,,,,,,,0.0,0.0,,,,0.506,,,,,,292000.0,,,,,,,,,,,,,,2515000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412000.0,,-6050000.0,,0.64,,,,,,7101000.0,,12091000.0,,4579000.0,,1284000.0,,,,,,,,,,309000.0,680000.0,64000.0,-60000.0,500000.0,,4990000.0,4911000.0,,,,,,,,,,,,,,,,,,,,,-590000.0,,-15211000.0,,15801000.0,,7512000.0,,-5297000.0,,17388000.0,,,,,,39000.0,-517000.0,,,,,0.0,5849000.0,,12535000.0,,,2236000.0,,,,,,443000.0,15694000.0,23659000.0,,,-167000.0,-1000000.0,,,210000.0,117000.0,,,,,,,,,,,,3010000.0,37043000.0,,,,,,926000.0,,32444000.0,,,,,,,,,,,,86922000.0,14094000.0,,,,,,,,,,,,,,,,19655000.0,4412000.0,7067000.0,1075000.0,225000.0,,,,,,
2010-06-30,2010-08-06,10-Q,YORK WATER CO,YORW,CIK0000108985,USD,,,,,,,,,,,,,,0.0,,,,,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,1643000.0,,3777000.0,,1433000.0,,,,,,,,,,,,,,,,,,1201000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344000.0,,-1268000.0,,5045000.0,,,,,,,-80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,777000.0,9748000.0,,,,,,,,,,,,,,,,,,,,89005000.0,,,,,,,,,,,,,,,,,4703000.0,1142000.0,1647000.0,271000.0,,,,,,,
2010-09-30,2010-11-05,10-Q,YORK WATER CO,YORW,CIK0000108985,USD,,,,,,,,,,,,,,0.0,,,,,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,1649000.0,,4309000.0,,1639000.0,,,,,,,,,,,,,,,,,,1193000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670000.0,,-1295000.0,,5604000.0,,,,,,,-131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,29000.0,,,,,,,,,,,,,770000.0,10487000.0,,,,,,,,,,,,,,,,,,,,90438000.0,,,,,,,,,,,,,,,,,4883000.0,1150000.0,1788000.0,296000.0,,,,,,,
2010-12-31,2011-03-08,10-K,YORK WATER CO,YORW,CIK0000108985,USD,1245000.0,,3769000.0,,552000.0,,190000.0,245000.0,,259931000.0,8793000.0,22749000.0,,1327000.0,1327000.0,,,,0.515,0.0,46500000.0,12692054.0,12692054.0,75481000.0,726000.0,,,25926000.0,,1872000.0,1115000.0,15031000.0,,,360000.0,,2645000.0,2501000.0,2591000.0,,,-16000.0,,,167000.0,,,,,,,,,,25437000.0,,,,,,,-213000.0,17000.0,,,,0.06,0.07,,26546000.0,,,,,,,,,,,,,1165000.0,19276000.0,,1335000.0,1280000.0,0.0,777000.0,,187000.0,,,,,,4592000.0,,-6506000.0,1440000.0,0.71,,,,985000.0,,6725000.0,,14507000.0,0.0,5578000.0,5578000.0,3513000.0,21000.0,,127000.0,4933000.0,70000.0,52000.0,725000.0,38000.0,37000.0,1106000.0,701000.0,21000.0,-69000.0,0.0,,4906000.0,4797000.0,1068000.0,,,,259931000.0,5331000.0,52285000.0,,,,,,,41000.0,,,,,,85132000.0,-2956000.0,,-10472000.0,,14755000.0,,8929000.0,,-5260000.0,407000.0,19767000.0,,,3520000.0,430000.0,2003000.0,99000.0,-465000.0,,,,,703000.0,6459000.0,,10541000.0,,0.0,0.0,9814000.0,500000.0,0.0,0.0,398000.0,428000.0,1912000.0,39491000.0,,,-195000.0,-2000000.0,,712000.0,111000.0,62000.0,,608000.0,42179000.0,2709000.0,,0.0206,227677000.0,272565000.0,321000.0,,,3087000.0,39005000.0,,15821000.0,,,,544000.0,,34886000.0,,,500000.0,,15776000.0,,,,,,,91257000.0,,,,,,,2000.0,,,,,,,,,2503000.0,19238000.0,4592000.0,6760000.0,1161000.0,245000000.0,223185.0,234211.0,31026.0,,,12626660.0
2011-03-31,2011-05-06,10-Q,YORK WATER CO,YORW,CIK0000108985,USD,,,,,,,,,,,,,,2704000.0,1377000.0,,,,0.131,,,,,,290000.0,,,,,,,,,,,,,,881000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219000.0,,-1663000.0,,0.17,,,,,,1858000.0,,3303000.0,,1164000.0,,226000.0,,,,,,,,,,481000.0,472000.0,-386000.0,-8000.0,,,1315000.0,1147000.0,,,,,,,,,,,,,,,,,,,,,-1343000.0,,-2095000.0,,4815000.0,,2139000.0,,-1283000.0,,4586000.0,,,,,,37000.0,12000.0,,,,,,1663000.0,,2103000.0,,,,,,,,,12000.0,376000.0,,,,,,,,20000.0,11000.0,,,,,,,,,,,9645000.0,765000.0,9645000.0,,,,,,58000.0,,10000.0,,,,,,,,,,,,92109000.0,,,,,,,,,,,,,,,,,5059000.0,1219000.0,1663000.0,319000.0,,,,,,,
2011-06-30,2011-08-08,10-Q,YORK WATER CO,YORW,CIK0000108985,USD,1676000.0,,3450000.0,,559000.0,,198000.0,422000.0,,264762000.0,11444000.0,23072000.0,,3144000.0,,,,,0.131,0.0,46500000.0,12743439.0,12743439.0,76322000.0,,,,25939000.0,,,,14890000.0,,,,,,2448000.0,,,,,,,289000.0,,,,,,,,,,27937000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398000.0,,,,,,,,,,,,,1444000.0,0.19,,,,977000.0,,1950000.0,,3749000.0,,1291000.0,,,682000.0,,,,,,,,,,,,,,,1315000.0,,1065000.0,,,,264762000.0,5803000.0,54650000.0,,,,,,,82000.0,,,,,,85006000.0,,,,,,,2458000.0,,-1413000.0,387000.0,5162000.0,,,3446000.0,,2063000.0,,-128000.0,,,,,,,,,,,,9760000.0,500000.0,0.0,0.0,491000.0,,,,,,,,,704000.0,30000.0,,,701000.0,44482000.0,2683000.0,,,229542000.0,276707000.0,,,10452000.0,799000.0,10452000.0,,16291000.0,,,,,,,,,500000.0,,17042000.0,,,,,,,93364000.0,,,,,,,,,,,,,,,,2687000.0,5290000.0,1227000.0,1826000.0,287000.0,,,,,,,12720819.0
2011-09-30,2011-11-07,10-Q,YORK WATER CO,YORW,CIK0000108985,USD,1032000.0,,3848000.0,,586000.0,,202000.0,362000.0,,267541000.0,11443000.0,24342000.0,,3861000.0,,,,,0.131,0.0,46500000.0,12767783.0,12767783.0,76713000.0,,,,25949000.0,,,,14828000.0,,,,,,2422000.0,,,,,,,247000.0,,,,,,,,,,29285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398000.0,,,,,,,,,,,,,1448000.0,0.19,,,,995000.0,,1753000.0,,3716000.0,,1352000.0,,,289000.0,,,,,,,,,,,,,,,1313000.0,,1222000.0,,,,267541000.0,5375000.0,56782000.0,,,,,,,92000.0,,,,,,84986000.0,,,,,,,2364000.0,,-1563000.0,374000.0,5279000.0,,,3264000.0,,3335000.0,,-280000.0,,,,,,,,,,,,9334000.0,500000.0,0.0,0.0,425000.0,,,,,,,,,700000.0,30000.0,,,722000.0,45340000.0,2671000.0,,,231056000.0,279067000.0,,,10451000.0,739000.0,10451000.0,,17782000.0,,,,,,,,,500000.0,,17736000.0,,,,,,,94449000.0,,,,,,,,,,,,,,,,2051000.0,5172000.0,1221000.0,1881000.0,317000.0,,,,,,,12747915.0
2011-12-31,2012-03-12,10-K,YORK WATER CO,YORW,CIK0000108985,USD,1110000.0,,3705000.0,0.0,573000.0,,203000.0,334000.0,,274219000.0,11389000.0,29851000.0,,4006000.0,2679000.0,,,3380000.0,0.6601999999999999,0.0,46500000.0,12791671.0,12791671.0,77113000.0,600000.0,,,26977000.0,,1357000.0,413000.0,13761000.0,85017000.0,,514000.0,3039000.0,3291000.0,2396000.0,3189000.0,36167000.0,,-63000.0,36000.0,6586000.0,228000.0,,39000.0,190000.0,1234000.0,4776000.0,135000.0,0.0,29581000.0,,29809000.0,285000.0,27850000.0,5663000.0,28473000.0,-57000.0,-3618000.0,-313000.0,17000.0,,0.0425,0.03,0.0535,0.07,,31580000.0,-997000.0,1593000.0,,,,,,,,,,,1334000.0,19815000.0,-11765000.0,1391000.0,1593000.0,-92000.0,930000.0,,220000.0,,,,,,4905000.0,2842000.0,6708000.0,1481000.0,0.87,,,0.34,1012000.0,,7309000.0,,14043000.0,0.0,4959000.0,4959000.0,1625000.0,197000.0,,115000.0,4775000.0,90000.0,49000.0,231000.0,39000.0,32000.0,172000.0,1569000.0,176000.0,-39000.0,0.0,,5254000.0,5202000.0,1065000.0,,,851000.0,274219000.0,5283000.0,61719000.0,,,,,,,42000.0,,,,,,84975000.0,-5362000.0,,-9433000.0,,17474000.0,,11207000.0,,-5832000.0,368000.0,24723000.0,,,3473000.0,445000.0,3489000.0,378000.0,-677000.0,,,,0.0,0.0,6667000.0,,9472000.0,,0.0,0.0,14660000.0,500000.0,0.0,0.0,303000.0,124000.0,1632000.0,0.0,,,0.0,0.0,,702000.0,99000.0,55000.0,,692000.0,46067000.0,2658000.0,-2658000.0,0.0211,232277000.0,281002000.0,332000.0,,50710000.0,3116000.0,40629000.0,23114000.0,23114000.0,,,,295000.0,,156000.0,,,500000.0,,18152000.0,,,,,,,95265000.0,,,,,,,1000.0,,,,,,,,,2258000.0,20754000.0,4905000.0,7333000.0,1207000.0,333681000.0,480807000.0,424927000.0,32801000.0,,,12734420.0
2012-03-31,2012-05-08,10-Q,YORK WATER CO,YORW,CIK0000108985,USD,1506000.0,,3394000.0,6000.0,653000.0,,207000.0,329000.0,,274596000.0,11024000.0,29458000.0,,4090000.0,84000.0,,,,0.1336,0.0,46500000.0,12824389.0,12824389.0,77681000.0,843000.0,,,26977000.0,,,,13731000.0,,,,,,2370000.0,515000.0,,,,,,225000.0,,,,,,,,,,30377000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279000.0,,-1710000.0,1482000.0,0.15,,,,1019000.0,,1900000.0,,3071000.0,,1130000.0,,0.0,0.0,,,,,,,,,-349000.0,-875000.0,-197000.0,-10000.0,,,1310000.0,1146000.0,1221000.0,,,,274596000.0,5929000.0,60662000.0,,,,,,,42000.0,,,,,,84964000.0,-1172000.0,,-2066000.0,,3322000.0,,1941000.0,,-1356000.0,358000.0,4427000.0,,,3556000.0,,3067000.0,58000.0,-59000.0,,,,0.0,,1709000.0,,2076000.0,,0.0,,13487000.0,500000.0,0.0,0.0,443000.0,62000.0,568000.0,,,,,,,698000.0,13000.0,7000.0,,728000.0,47113000.0,2646000.0,,,233416000.0,283175000.0,,,9669000.0,787000.0,9669000.0,,22674000.0,,,,82000.0,,11000.0,,,500000.0,,18383000.0,,,,,,,96064000.0,,,,,,,,,,,,,,,,2144000.0,5242000.0,1279000.0,1750000.0,313000.0,,,,,,,12801706.0
