end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,BusinessCombinationIntegrationRelatedCosts,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,CostOfGoodsAndServicesSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsFairValueDisclosure,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillFairValueDisclosure,GoodwillImpairmentLoss,GoodwillPeriodIncreaseDecrease,GoodwillPurchaseAccountingAdjustments,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDispositionOfBusiness,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseLesseeAssetsUnderCapitalLease,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementAmountAwardedFromOtherParty,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportingUnits,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherInventory,OtherInventorySupplies,OtherLiabilitiesNoncurrent,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromContributionsFromParent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfProductiveAssets,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPricePurchaseDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesContingentlyIssuable,WeightedAverageNumberOfSharesOutstandingBasic
2018-07-31,2018-08-30,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,34400000.0,84700000.0,2000000.0,3700000.0,15100000.0,,139600000.0,,2500000.0,,2800000.0,,,100000.0,,,305500000.0,99400000.0,,,0.73,16200000.0,169600000.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,85700000.0,,,,,,,,,,,,,,,,,,,,,,,9300000.0,,,0.68,0.68,,,7300000.0,9000000.0,1300000.0,,,,,,,,,,,,,,,,,,13700000.0,13700000.0,100000.0,,,,,,,,,,,,,,,,,31600000.0,30300000.0,,,,,,,,11500000.0,,,,,,305500000.0,49500000.0,,,,,,,,,,,,,,,,13600000.0,,,,,,13700000.0,36400000.0,,,,,,,,2100000.0,3200000.0,7900000.0,,,1100000.0,,,,,16600000.0,,,,,,,,335100000.0,195500000.0,,5700000.0,,,600000.0,-781800000.0,117900000.0,117900000.0,17900000.0,,,,,,,,,,,,254900000.0,,,,,,,,,,,,,,20100000.0,,20100000.0
2018-10-31,2018-12-06,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,40400000.0,87400000.0,2300000.0,5800000.0,28100000.0,,148400000.0,337500000.0,14100000.0,,2200000.0,,,100000.0,100000.0,,641200000.0,423200000.0,,,-0.31,-6900000.0,181900000.0,,23000000.0,,,,,,,,,,,,,313200000.0,,313200000.0,,,0.01,110000000.0,22300000.0,200000.0,90200000.0,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,-0.49,-0.49,,,13300000.0,61900000.0,1300000.0,,,,,,,,,,,,,,,,,,-9900000.0,-9900000.0,0.0,,,,,,,,,,,,,,,,,31600000.0,30300000.0,,,,,,,,13800000.0,,,,,,641200000.0,68500000.0,,,,,,,,,,,,243000000.0,,,,-9900000.0,,,,,,-9900000.0,50700000.0,,,,,,,,6700000.0,8800000.0,9000000.0,,,1400000.0,,,,,19700000.0,,,,,,,,354700000.0,206300000.0,,3200000.0,,,600000.0,-9400000.0,123200000.0,123200000.0,42300000.0,,,,,,,,,,,,328300000.0,,,,,,,12700000.0,,,,,,,20100000.0,,20100000.0
2019-01-31,2019-03-21,10-K,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,47300000.0,119600000.0,1900000.0,9100000.0,30700000.0,,152700000.0,345000000.0,,3100000.0,3100000.0,300000.0,,800000.0,2200000.0,,672800000.0,308300000.0,,,0.95,19300000.0,593200000.0,,30600000.0,,,,,,,,,,,,,163800000.0,163800000.0,163800000.0,163800000.0,,,,,200000.0,482900000.0,,600000.0,600000.0,,7800000.0,,,42500000.0,,,83300000.0,110200000.0,800000.0,,19100000.0,,600000.0,4500000.0,67700000.0,,,42500000.0,40700000.0,41500000.0,,0.96,0.95,0.081,0.21,13900000.0,,1300000.0,2600000.0,,2600000.0,2600000.0,2600000.0,2600000.0,,,2100000.0,43200000.0,43200000.0,,0.0,,,,0.0,,15000000.0,600000.0,,-6500000.0,-3100000.0,2100000.0,3100000.0,,,700000.0,3400000.0,200000.0,300000.0,3700000.0,23200000.0,6800000.0,5500000.0,13800000.0,31600000.0,30300000.0,7700000.0,,-7100000.0,100000.0,7200000.0,,,15400000.0,,2000000.0,,1600000.0,,672800000.0,85200000.0,,250000000.0,,,,250000000.0,,,,,,242200000.0,315900000.0,-214100000.0,62000000.0,19300000.0,10600000.0,3.0,,,3.0,22100000.0,49400000.0,19900000.0,2200000.0,3300000.0,5900000.0,14100000.0,4000000.0,29500000.0,5800000.0,9500000.0,19100000.0,,,4700000.0,,9300000.0,,140000000.0,84000000.0,50000000.0,,250000000.0,,,9900000.0,,424600000.0,271900000.0,800000.0,,,,2400000.0,-4500000.0,639200000.0,,100400000.0,23500000.0,0.85,,,,,493000.0,143.55,,,100000.0,340700000.0,,,,3000000.0,,,16900000.0,0.0,,,,101300000.0,100000.0,20200000.0,,20100000.0
2019-04-30,2019-05-23,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,47000000.0,138900000.0,1800000.0,800000.0,28900000.0,,164900000.0,397900000.0,4400000.0,,4000000.0,300000.0,,800000.0,200000.0,,732100000.0,277200000.0,,,-0.2,-4500000.0,153500000.0,,5000000.0,,,,,,,,,,,,,110600000.0,,110600000.0,-53200000.0,,0.01,110000000.0,23100000.0,200000.0,118900000.0,,,,,,,,,,,,,,,,,,,,6700000.0,,,14000000.0,14800000.0,,-0.24,-0.24,,0.21,19100000.0,60800000.0,2100000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,-800000.0,73600000.0,,,,30400000.0,,,,,-4700000.0,300000.0,,,,,,,,,,,,-3800000.0,10600000.0,300000.0,800000.0,3300000.0,51600000.0,49500000.0,,,-7100000.0,100000.0,14400000.0,,,18400000.0,,,,100000.0,,732100000.0,90300000.0,,,,,,,,,,,,242300000.0,,-57400000.0,4200000.0,-5000000.0,10100000.0,,,3.0,,2400000.0,51800000.0,,,,,,,,7200000.0,9300000.0,18700000.0,,,5600000.0,,,,27900000.0,29600000.0,,,,,,100000.0,,478000000.0,313100000.0,900000.0,,,,700000.0,-9500000.0,145800000.0,,23800000.0,4500000.0,,,,,,,,,,,387200000.0,,,,12100000.0,,,4400000.0,100000.0,1400000.0,,,,,21200000.0,1700000.0,21200000.0
2019-07-31,2019-08-22,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,48900000.0,153400000.0,2900000.0,3000000.0,26200000.0,,178500000.0,403300000.0,4600000.0,,4900000.0,,,1100000.0,,0.0,733300000.0,269600000.0,,,0.16,3500000.0,164900000.0,0.0,,,,,,,,,,,,,,92400000.0,,92400000.0,,,0.01,110000000.0,23600000.0,200000.0,129400000.0,,,,,,,,,,,,,,,,,,,,6500000.0,,,15400000.0,,,0.78,0.78,,,13200000.0,56700000.0,3100000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,,70200000.0,,,,,,,,,3600000.0,100000.0,,,,,,,,,,,,,,,,,51000000.0,47900000.0,,,-7400000.0,,7200000.0,,,16100000.0,,,,,,733300000.0,82300000.0,,,,,,,,,,,,242600000.0,,,,3500000.0,,,,,,11000000.0,52000000.0,,,,,,,,7100000.0,7700000.0,15900000.0,,,5800000.0,,,,,27200000.0,,,,,,,,508200000.0,329700000.0,,,,,800000.0,-6000000.0,164900000.0,,23700000.0,,,,,,,,,,,,396100000.0,,,,0.0,900000.0,,4500000.0,100000.0,1400000.0,,,,0.0,4500000.0,,4500000.0
2019-10-31,2019-12-10,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,36400000.0,103300000.0,3900000.0,1800000.0,23300000.0,,192200000.0,407900000.0,4600000.0,,13800000.0,,,1000000.0,,45800000.0,657900000.0,250700000.0,,,-3.1,-69800000.0,134500000.0,0.0,,,,,,,,,,,,,,121100000.0,,121100000.0,,,0.01,110000000.0,24000000.0,200000.0,119300000.0,,,,,,,,,,,,,,,,,,,,6100000.0,,,15700000.0,,,-15.5,-15.5,,,10100000.0,52100000.0,4200000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,,24000000.0,,24000000.0,45800000.0,,,,,,-70300000.0,-500000.0,,,,,,,,,,,,,,,,,51000000.0,46800000.0,,,-7200000.0,,14400000.0,,,12800000.0,,,,,,657900000.0,74100000.0,,,,,,,,,,,,242800000.0,,,,-69800000.0,,,,,,-63100000.0,70600000.0,,,,,,,,7500000.0,13500000.0,14900000.0,,,6200000.0,,,,,10600000.0,,,,,,,,513700000.0,321500000.0,,,,,800000.0,-75800000.0,134500000.0,,31700000.0,,,,,,,,,,,,328700000.0,,,,0.0,,,3600000.0,300000.0,3600000.0,1200000.0,,,0.0,4500000.0,,4500000.0
2020-01-31,2020-03-24,10-K,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,31400000.0,79200000.0,2300000.0,2300000.0,26200000.0,,206000000.0,416600000.0,,12900000.0,12900000.0,1100000.0,1100000.0,3900000.0,2300000.0,47000000.0,623400000.0,228500000.0,261500000.0,,,,,0.0,30600000.0,0.0,0.0,0.0,,,,,,,,,,123500000.0,,123500000.0,-40300000.0,,0.01,110000000.0,5000000.0,100000.0,572400000.0,0.0,400000.0,400000.0,250000000.0,7000000.0,-8000000.0,-8900000.0,56200000.0,0.0,-900000.0,77300000.0,131100000.0,600000.0,0.0,36400000.0,2200000.0,2200000.0,5900000.0,74900000.0,,0.0,56200000.0,60200000.0,64100000.0,,-21610001.09,-21610001.09,,0.21,13900000.0,,5200000.0,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,39200000.0,,-5000000.0,28300000.0,31800000.0,28300000.0,48200000.0,,300000.0,0.0,0.0,,-104900000.0,-8500000.0,1000000.0,7200000.0,,,-22000000.0,100000.0,3900000.0,900000.0,100000.0,-1800000.0,200000.0,-13800000.0,-39900000.0,-3600000.0,9000000.0,-5400000.0,51000000.0,45800000.0,30400000.0,0.0,-29200000.0,29400000.0,7200000.0,1000000.0,13500000.0,12000000.0,6100000.0,1500000.0,200000.0,2600000.0,44300000.0,623400000.0,64800000.0,,243000000.0,243000000.0,0.0,,250000000.0,,,,,,243000000.0,-700000.0,-97700000.0,58100000.0,-121500000.0,4500000.0,3.0,,,3.0,-75700000.0,72200000.0,27400000.0,6600000.0,8600000.0,10200000.0,17000000.0,2400000.0,44300000.0,7700000.0,13800000.0,14000000.0,600000.0,5600000.0,3400000.0,1200000.0,,1000000.0,27600000.0,70800000.0,,1500000.0,,,0.0,700000.0,194000000.0,512800000.0,306800000.0,9800000.0,,0.0,0.109,2700000.0,-100900000.0,642800000.0,,100000000.0,18500000.0,0.85,18000.0,99.75,124000.0,41.05,473000.0,118.75,126000.0,142.5,300000.0,312200000.0,,,,12100000.0,1800000.0,,17200000.0,100000.0,3600000.0,1200000.0,0.0,,0.0,4500000.0,,4500000.0
2020-04-30,2020-06-05,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,27300000.0,54900000.0,2700000.0,,21700000.0,,213200000.0,415800000.0,,,12300000.0,300000.0,,1000000.0,,208700000.0,378200000.0,204400000.0,52800000.0,,,,,,,,,,,,,,,,,,,125600000.0,,125600000.0,2100000.0,,0.01,110000000.0,25400000.0,200000.0,77100000.0,,,,,,,,,,,,,,,,,,,,,,,15200000.0,16200000.0,16200000.0,-52.6,-52.6,,0.21,11200000.0,21100000.0,6300000.0,,,,,,,0.0,39200000.0,-600000.0,28300000.0,,0.0,28300000.0,,,39200000.0,141200000.0,,-243000000.0,100000.0,0.0,,,,,,,,,,,-3200000.0,-25000000.0,800000.0,-1200000.0,2700000.0,11800000.0,5500000.0,,,-7400000.0,100000.0,14400000.0,,,12100000.0,,,,700000.0,,378200000.0,63400000.0,,,,,,,,,,,,243200000.0,-300000.0,-4600000.0,7000000.0,-243100000.0,3700000.0,,,3.0,,-235600000.0,75000000.0,,,,,,,,7800000.0,11800000.0,10200000.0,,,3500000.0,300000.0,,,,4800000.0,,,,,0.0,200000.0,52800000.0,371300000.0,194000000.0,-600000.0,,0.0,,300000.0,-344000000.0,83000000.0,,16300000.0,-700000.0,,,,,,,,,,,68100000.0,,,,,,,-700000.0,500000.0,3900000.0,300000.0,,,0.0,4600000.0,416667.0,4600000.0
2020-07-31,2020-09-08,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,33100000.0,40500000.0,4500000.0,800000.0,33800000.0,1300000.0,217800000.0,468000000.0,,,5100000.0,,,2800000.0,,0.0,425100000.0,179500000.0,52800000.0,3500000.0,,,,41100000.0,,,,,,,,,,,,,,98500000.0,,98500000.0,,,0.01,110000000.0,8500000.0,100000.0,37900000.0,,,,,,,,,100000.0,,,,,,,,,,,,,,10100000.0,,12900000.0,-4.12,-4.12,,,18800000.0,6000000.0,3600000.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,-20400000.0,0.0,,,,,,,,,,,,,,,,,6200000.0,2600000.0,,,-7600000.0,,7200000.0,6200000.0,29200000.0,26700000.0,6400000.0,2500000.0,0.0,,,425100000.0,74100000.0,,,,,,,,,,,,243400000.0,,,,-20400000.0,,,3.0,,,-12800000.0,,,,,,,,,9700000.0,13800000.0,8900000.0,2300000.0,14300000.0,7800000.0,,,,,3700000.0,,,,,,,52800000.0,451900000.0,234100000.0,,,,,200000.0,-364400000.0,36200000.0,,39100000.0,,,,,,,,,,,,99700000.0,,,,34700000.0,,,17300000.0,100000.0,4000000.0,,,,0.0,5000000.0,83333.0,5000000.0
2020-10-31,2020-12-09,10-Q,"KLX Energy Services Holdings, Inc.",KLXE,CIK0001738827,USD,34400000.0,49400000.0,6100000.0,1100000.0,33800000.0,2900000.0,229000000.0,468500000.0,,,3800000.0,,,0.0,,4400000.0,397600000.0,168500000.0,,4500000.0,,,,-2400000.0,,,,,,,,,,,,,,79800000.0,,79800000.0,,,0.01,110000000.0,8500000.0,100000.0,65600000.0,,,,,,,,,100000.0,,,,,,,,,,,,,,14700000.0,,14700000.0,-4.56,-4.56,,,9200000.0,4500000.0,3600000.0,,,,,,,,,,0.0,,,,,,,,-38100000.0,-38100000.0,200000.0,,,,,,,,,,,,,,,,,6200000.0,2600000.0,,,-7700000.0,,14400000.0,4000000.0,25300000.0,23100000.0,5800000.0,2200000.0,0.0,1200000.0,,397600000.0,82600000.0,,,,,,,,,,,,243600000.0,,,,-38300000.0,,,,,,-30400000.0,,,,,,,,,17400000.0,16200000.0,6000000.0,1400000.0,14100000.0,9400000.0,,,,,2600000.0,,,,,,,,449500000.0,220500000.0,,,,,100000.0,-402700000.0,70900000.0,,14100000.0,,,,,,,,,,,,61900000.0,,,,,,,500000.0,100000.0,4000000.0,,,,0.0,8400000.0,,8400000.0
