end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,CapitalLeaseObligationsCurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContributionOfProperty,ConversionOfStockAmountConverted1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostMethodInvestments,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtLongtermAndShorttermCombinedAmount,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeLiabilitiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,GainLossOnNonRecourseDebt,GainLossOnSaleOfDerivatives,GainLossOnSaleOfEquityInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfSecuritiesNet,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestAndOtherIncome,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LinesOfCreditCurrent,LitigationSettlementAmountAwardedFromOtherParty,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLineOfCredit,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherExpenses,OtherLongTermDebtCurrent,OtherLongTermDebtNoncurrent,OtherNonoperatingIncomeExpense,OtherPreferredStockDividendsAndAdjustments,OtherPrepaidExpenseCurrent,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopRealEstateAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromAdvancesForConstruction,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLegalSettlements,ProceedsFromLoanOriginations1,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProductWarrantyExpense,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SellingAndMarketingExpense,ServiceManagementCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,,,,,,,,,,,,,,,,,,,,,123784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-431147.0,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,,,,,,,,,,,,,,,,,,,,,32151.0,,,,,,,,,,,,,-80239.0,,,,,,,,,,,45319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,68632.0,65417.0,,,,,0.0,,,,,,,,,,,,,,,,,,,26.0,14327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80239.0,,,-14301.0,,,,,,131355.0,-65938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6290.0,,,,,,,,,,,,,,38816.0,,110736.0,,17617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21881863.0,,21881863.0
2010-09-30,2010-11-12,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,,,,,,,,,,,,,,,,,,,,,32973.0,,,,,,,,,,,,,-87035.0,,,,,,,,,,,106664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,34254.0,61778.0,,,,,0.0,,,,,,,,,,,,,,,,,,,12.0,19265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87035.0,,,-19253.0,,,,,,129560.0,-67782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7167.0,,,,,,,,,,,,,,43807.0,,168442.0,,44332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21881863.0,,21881863.0
2010-12-31,2011-04-13,10-K,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,365624.0,21673.0,61789.0,,,,2895085.0,,,84755.0,,,,,204249.0,166595.0,,,,,65007.0,-58777.0,,,,,,,0.001,100000000.0,21881863.0,,21882.0,-400227.0,,,,,,,,,,,357770.0,,,,30943.0,,,,,,,,,,,,,,,,,,,,,15351.0,,,,,,-0.02,,,,,,,,,,,,,,,,,309720.0,314985.0,,,,,0.0,,0.0,,,,,,98855.0,,-3181.0,-2141.0,,,,739.0,323.0,,40689.0,198.0,63046.0,,,47702.0,,,63432.0,,,,950868.0,204249.0,562518.0,388350.0,,,,,,,,,104162.0,,,,,,,238350.0,,,,106060.0,,0.0,,-164837.0,,-400227.0,,,-62848.0,,,,,150000.0,652364.0,-337379.0,,,16483.0,,,,,,,,,,0.0,,0.001,5000000.0,1200.0,,1200.0,,,,,,,,,,,,,150000.0,,,,,,,,,,49336.0,,,37654.0,,,,,,43940.0,,,,,162245.0,-3664786.0,672755.0,,131063.0,,0.0,,,,,,,,,,,,,,,,,,,,-746619.0,-746619.0,,,,,,,,,,,,,,21881863.0,,21881863.0
2011-03-31,2011-05-13,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,,,,,,,,,,,,,,,,,,,,,36783.0,-28224.0,,,,,,,,,,,,-81543.0,,,,,,,,,,,103223.0,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,,,,,,0.0,,,,,,,,,,,,,,,,,78133.0,107785.0,,,,,0.0,,0.0,,,,,,12111.0,,28278.0,-7265.0,,,,,5062.0,,-3864.0,,21531.0,,,11212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15097.0,,0.0,,-43321.0,,-81543.0,,,-21531.0,,,,,,167797.0,-60012.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,,14509.0,,,,,,,,,9903.0,,,,,44803.0,,211008.0,,30352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21881863.0,,21881863.0
2011-06-30,2011-08-15,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,334340.0,29214.0,118681.0,,,,2896350.0,,,,,,,,139773.0,109861.0,,,,,11727.0,,,,,,,,0.001,100000000.0,23031863.0,,23032.0,-97670.0,,,,,,,,,,0.0,128814.0,,,,14261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.4,,,,,,,,,,,,,,76830.0,76870.0,,,,,0.0,,,,,,,,,,,,,,,,,,,2.0,18887.0,,,,,,63432.0,,,,1063190.0,139773.0,556928.0,506262.0,,,,,,,,,89646.0,,,,,,,281262.0,,,,,,,,,,-97670.0,,,-18887.0,,,,,225000.0,155653.0,-78783.0,,,5488.0,,,,,,,,,,,,0.001,5000000.0,1200.0,,1200.0,,,,,,,,,,,,,,,,,,,,,,,12918.0,,,29912.0,,,,,,,,,,,45080.0,-3843999.0,205684.0,,20825.0,,,,,,,,,,,,,,,,,,,,,,-923417.0,,,,,,,,,,,,,,,22302293.0,,22302293.0
2011-09-30,2011-11-14,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,390421.0,1679.0,150086.0,,,,2896350.0,,,,,,,,125721.0,99606.0,,,,,32503.0,,,,,,,,0.001,100000000.0,23031863.0,,23032.0,-68871.0,,,,,,,,,,0.0,25669.0,,,,13220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40303.0,53122.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,24812.0,,,,,,63432.0,,,,1118009.0,125721.0,648741.0,469268.0,,,,,,,,,95014.0,,,,,,,219268.0,,,,,,,,,,-68871.0,,,-24812.0,,,,,250000.0,97181.0,-44059.0,,,1992.0,,,,,,,,,,,,0.001,5000000.0,1200.0,,1200.0,,,,,,,,,,,,,,,,,,,,,,,7734.0,,,26115.0,,,,,,,,,,,44407.0,-3912870.0,78791.0,,4737.0,,,,,,,,,,,,,,,,,,,,,,-992288.0,,,,,,,,,,,,,,,23031863.0,23031863.0,23031863.0
2011-12-31,2012-03-29,10-K,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,388298.0,2563.0,159591.0,,-63249.0,,2896351.0,,,0.0,,,91666667.0,,55379.0,33060.0,,,,,18609.0,-46398.0,,,,,,,0.001,100000000.0,23031863.0,23031863.0,23032.0,-357251.0,,,0.0,,,,,,0.0,,352754.0,,,,24663.0,,,,,,,,,,,,,,1147799.0,0.0,1147799.0,,0.0,-1147799.0,0.0,15335.0,,,,,,-0.02,,,,,,,,,,,,,,,,,212686.0,217091.0,,,,,0.0,,0.0,139332.0,,-121465.0,67.0,-17934.0,22674.0,,97802.0,-6280.0,,,,63432.0,4595.0,-4595.0,-19110.0,2.0,85041.0,,,68367.0,,,0.0,63432.0,,,1156833.0,55379.0,672166.0,484667.0,,,309281.0,,,,,,99614.0,,,,,,,209667.0,,,51587.0,91769.0,,0.0,,-138167.0,,-357251.0,,,-85041.0,,,,,275000.0,489301.0,-272210.0,,,11888.0,,,,,,,,,,0.0,,0.001,5000000.0,1200000.0,1200000.0,1200.0,,,,,,,,,,,,,125000.0,,,,,,,,,,41596.0,,,22319.0,,,,,,33231.0,,,,,159196.0,-4022037.0,569845.0,,75823.0,,2416.0,,,,,,,,3378000.0,,,,3378000.0,,,,,,,,-1101454.0,-1101454.0,,,,,,,1681.0,2416.0,420.0,315.0,,,,22561971.0,22561971.0,22561971.0
2012-03-31,2012-05-15,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,393878.0,13806.0,177833.0,,,,2896351.0,,,,,,3378000.0,,41308.0,22786.0,,,,,1048.0,-17561.0,,,,,,,0.001,100000000.0,23031863.0,23031863.0,23032.0,-70598.0,,,,,,,,,,,5259.0,,,,20106.0,,,,,,,,,,,,,,,,,,,,,3797.0,,,,,,0.0,,,,,,,,,,,,,,,,,45183.0,43818.0,,,,,0.0,,0.0,,,,,,5580.0,,18242.0,-4557.0,,,,,3956.0,-3956.0,11243.0,,21971.0,,,17166.0,,,,,,,1213360.0,41308.0,697494.0,515866.0,,,,,,,,,105677.0,,,,,,,200866.0,,,,37262.0,,0.0,,-54823.0,,-70598.0,,,-21971.0,,,,,315000.0,92445.0,-48627.0,,,7932.0,,,,,,,,,,0.0,,0.001,5000000.0,1200000.0,1200000.0,1200.0,,,,,,,,,,,,,40000.0,,,,,,,,,,14529.0,,,18522.0,,0.0,,,,2738.0,,,,,26462.0,-4092635.0,49077.0,,6271.0,,0.0,,,,,,,,,,,,,,,,,,,,-1172052.0,,,,,,,,,,,,,,,23031863.0,23031863.0,23031863.0
2012-06-30,2012-08-20,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,387827.0,11638.0,214080.0,,,,2896351.0,,,,,,,,34414.0,19563.0,,,,,3826.0,,,,,,,,0.001,100000000.0,23031863.0,,23032.0,-41214.0,,,,,,,,,,0.0,14537.0,,,,26627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.4,,,,,,,,,,,,,,38664.0,75202.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,26528.0,,,,,,,,,,1247680.0,34414.0,749487.0,498193.0,,,,,,,,,120953.0,,,,,,,183193.0,,,,,,,,,,-41214.0,,,-26528.0,,,,,315000.0,89888.0,-14686.0,,,4099.0,,,,,,,,,,,,0.001,5000000.0,1200.0,,1200.0,,,,,,,,,,,,,,,,,,,,,,,5184.0,,,14851.0,,,,,,,,,,,25984.0,-4133849.0,89739.0,,20056.0,,,,,,,,,,,,,,,,,,,,,,-1213266.0,,,,,,,,,,,,,,,23031863.0,23031863.0,23031863.0
2012-09-30,2015-08-31,10-Q,OCEAN THERMAL ENERGY CORPORATION,CPWR,CIK0000827099,USD,,397389.0,16873.0,252354.0,,,,2896351.0,,,,,,,,31317.0,19935.0,,,,,1745.0,,,,,,,,0.001,100000000.0,23031863.0,23031863.0,23032.0,-46709.0,,,,,,,,,,0.0,6321.0,,,,19333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,186733.0,,,,,,,,,,,,,,0.0,36942.0,51258.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,23830.0,,,,,34539.0,,,,,1291292.0,31317.0,797489.0,493803.0,,,,,,,,,128413.0,,,,,,,173803.0,352324.0,,,,,,,,,-46709.0,,,-23830.0,,,,,320000.0,74137.0,-22879.0,,,1317.0,,,,,,,,,,,,0.001,5000000.0,1200000.0,1200000.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,8601.0,,,11382.0,,,,,,,,,,,25257.0,-4180558.0,57579.0,,3337.0,,,,,,,,,,,,,,,,,,,,,,-1259975.0,,,,,,,,,,,,,,,,23031863.0,
