end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdvertisingExpense,AllowanceForLoanAndLeaseLossesWriteOffs,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsFairValueDisclosureNonrecurring,AssetsFairValueDisclosureRecurring,AssetsNet,AssetsOfWhollyOwnedRealEstateInvestmentSubsidiaries,AvailableForSaleSecuritiesCurrent,CapitalizedComputerSoftwareNet,CapitalizedCostsProvedProperties,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockConvertibleConversionPriceIncrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CostOfServicesDirectMaterials,CumulativeEarningsDeficit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleInterestExpense,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenuePeriodIncreaseDecrease,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilityFairValueOfCollateral,DerivativeLossOnDerivative,DirectOperatingCosts,DividendsAndInterestPaid,DividendsCommonStock,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EntityWideRevenueMajorCustomerPercentage,EquityMethodInvestmentNetSalesProceeds,EquityMethodInvestmentOtherThanTemporaryImpairment,ExtinguishmentOfDebtGainLossIncomeTax,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetAssetLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,GainLossOnInvestments,GainLossOnSaleOfAccountsReceivable,GainLossOnSaleOfEquityInvestments,GainLossOnSaleOfLoansAndLeases,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseOtherLongTermDebt,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeNet,InvestmentIncomeNonoperating,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtCurrent,LongTermDebtNoncurrent,LossOnDerivativeInstrumentsPretax,MandatorilyRedeemablePreferredStockFairValueDisclosure,MarketableSecuritiesCurrent,MarketableSecuritiesEquitySecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherExpenses,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherSalesRevenueNet,PaymentsForAdvanceToAffiliate,PaymentsForPurchaseOfOtherAssets1,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireLeaseReceivables,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireProductiveAssets,PaymentsToFundLongtermLoansToRelatedParties,PercentageOfInterestBearingDomesticDepositsToDepositsMoneyMarket,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfTreasuryStock,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RealEstateHeldForDevelopmentAndSaleSubsidiary,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,RevenuesNetOfInterestExpense,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,UnrealizedGainLossOnSecurities,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesChargedToOtherAccounts,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-09,10-K,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299676.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-06,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6345.0,,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,378083.0,349212.0,,,,,,,,,,,,,,,,,,,,,,,,2916.0,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,-875.0,-35170.0,,,,,-74612.0,,-74612.0,,-39396.0,,,,,,,,,-35216.0,,,,,,-470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747935973.0,,747935973.0
2010-09-30,2010-11-09,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10589.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,381555.0,399395.0,,,,,,,,,,,,,,,,,,,,,,,,3502.0,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,-6211.0,-138349.0,,,,,-141391.0,,-141391.0,,-148642.0,,,,,,,,,7251.0,,,,,,-606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-01,10-K,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,185498.0,,,,,10665.0,,,,10523.0,,6222775.0,,,,,,,,,1514755.0,1458543.0,,,,,,1295751.0,,,,,,,149727.0,-99885.0,,,,0.001,4900000000.0,753737071.0,753737071.0,753737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,216095.0,,,,,,,,28516.0,,,,,,86890.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,1445476.0,,,,,,0.0,,,,171166.0,,10665.0,-16990.0,,,-62000.0,,0.0,,,,,,-5702.0,12307.0,,,,,642.0,,98.0,,,416994.0,,496802.0,1514755.0,401593.0,,,,,,,,,1295751.0,,,452587.0,-18579.0,452587.0,,8000.0,43512.0,-151397.0,290283.0,,290283.0,,454937.0,,,,0.0,,95209.0,,,-164654.0,,,,,2828.0,35966.0,,,1396228.0,,,,,3125.0,55735.0,,,0.001,100000000.0,,,0.0,2400.0,,,,0.0,,,,,,,,,,,102372.0,,,,,,56212.0,,,,,,,,,,-8000.0,,-5958559.0,,0.0,1396228.0,,,,,,,,,,,,1017953.0,11000.0,,,,,,,,,,,,,,,416994.0,11000.0,,,,,,,,,
2011-03-31,2011-05-10,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630990.0,481263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459.0,,,,,,0.0,,600000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,782912.0,,,,,,0.0,,,,-29691.0,,-745.0,,,,-53430.0,,0.0,,,,,,4800.0,2930.0,,,,,14.0,,,,,526571.0,,,,,,,,,,,,,,,,-1037804.0,-17053.0,-1037804.0,,600000.0,174588.0,-293325.0,-1500926.0,,-2100926.0,,-1057787.0,,,,,,,,,-443139.0,,,,,0.0,0.0,,,345232.0,,,,,,4876.0,,,,,,,,,,,0.0,600000.0,,,,,,0.0,,0.0,,,179464.0,,,,,,,,,,,,,,,,,,,,,345232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-08,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,162286.0,,,,,17465.0,,,,20771.0,,7434870.0,,,,,,,,,2895931.0,2844069.0,,,,,,,,,,,,,558604.0,,,,,0.001,49000000000.0,787862984.0,787862984.0,787863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,343887.0,,,,,,,,4789.0,,,,,,2500.0,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,426771.0,1041147.0,,,,,,,,,,,,,,,,,,,,,,,,2930.0,,,,,,,0.0,,,,,601382.0,2895931.0,506173.0,,,,,,,,,2260800.0,,,,501.0,924938.0,,,,,1530701.0,,1530701.0,,921114.0,,,,,,95209.0,,,609587.0,,,,,1395.0,-1395.0,,,1043647.0,,,,,,,,,0.001,10000000.0,,,0.0,7200.0,,,,,,,,,,,,,,,,,,844504251.0,,,51862.0,,,,,,,,,,,,-5928784.0,,,1041147.0,,,,,,,,,,,,2294549.0,,,,,,,,,,,,,,,,,,,,,,,,844504251.0,,784504251.0
2011-09-30,2011-11-14,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,173179.0,,,,,12645.0,,,,26065.0,,7556057.0,,,,,,,,,1189066.0,1141547.0,,,,,,,,,,,,,289102.0,,,,,0.001,49000000000.0,794275484.0,794275484.0,794275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95940.0,,,,,,,,5294.0,,,,,,1348.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,423152.0,251237.0,,,,,,,,,,,,,,,,,,,,,,,,2938.0,,,,,,,664.0,,,,,364328.0,1189066.0,269119.0,,,,,,,,,837400.0,,,,-14789.0,-1413900.0,,,,,-1597410.0,,-1597410.0,,-1420126.0,,,,,,95209.0,,,-177284.0,,,,,1663.0,664.0,,,213441.0,,,,,,,,,0.001,10000000.0,,,,2400.0,,,,,,,,,,,,,,,,,,,,,47519.0,,,,,,,,,,,,-7526194.0,,39069.0,251162.0,,,,,,,,,,,,824738.0,,,,,,,,,,,,,,,,,,,,,,,,,789342792.0,
2011-12-31,2012-03-30,10-K,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,182697.0,,,,,12395.0,,,,29732.0,,7673372.0,,,-600000.0,,,,,,963105.0,181520.0,,,,,737377.0,82400.0,,,,,,,84325.0,-65402.0,,,,0.001,4900000000.0,798360078.0,798360078.0,798361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,193219.0,0.0,,,,1000.0,,,-1000.0,19209.0,,,,,,6420.0,,600000.0,,,,,0.0,,,,0.37,-37623.0,,,,,,,,,,,,,,,1989524.0,,,,,,0.0,,,,-2801.0,,-1730.0,0.0,,,-216095.0,,0.0,,,-2801.0,,,0.0,11668.0,,,,,48.0,,36.0,,,895821.0,,471125.0,963105.0,471125.0,,,,,,,,,,,,1435600.0,-84841.0,-1435600.0,0.0455,600000.0,391562.0,-1056964.0,-2021794.0,,-2621794.0,,-1577455.0,,0.0,0.0,95209.0,,0.0,,,-444339.0,,,,,8787.0,1064.0,,,989033.0,,,,,0.0,7205.0,,,0.001,100000000.0,,,600.0,2400.0,,,,600000.0,,,,,,,,,,,398767.0,1287638.0,,,,,44208.0,,,,169500.0,,,,,,0.0,,-7980353.0,,581781.0,1570814.0,,,,,,,,,,,,491980.0,0.0,,,,44623007.0,,,,,600000.0,,,,895821.0,600000.0,895821.0,,,,,,,,,786135684.0,
2012-03-31,2012-05-14,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,194874.0,,,,,12370.0,,,,31612.0,,7790139.0,,,,,,,,,623976.0,581596.0,,,,,,108000.0,,,,,,,8826.0,-75499.0,,,,0.001,4900000000.0,803293175.0,803293175.0,803294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.0,,,,,,2647.0,,0.0,,,,,0.0,,,,,-14029.0,172617.0,,,,,,,,,,,,,,268332.0,,,,,,0.0,,,,12177.0,,25.0,,,,-193219.0,,0.0,,,12177.0,,,0.0,3116.0,,,,,14.0,,,,,111700.0,,,623976.0,350883.0,,,,,,,,,,,,-25600.0,0.0,25600.0,,70800.0,-52.0,-146247.0,-433075.0,,-83210.0,,-162430.0,,,59000.0,97009.0,,,,,-270645.0,,,,,568.0,2300.0,,,2214.0,,,,,,52.0,,,0.001,10000000.0,,,,2400.0,,,10000.0,0.0,,,,,,59000.0,,1800.0,,1800.0,0.0,,,,,,42380.0,,,,,,,,,,,,-8320940.0,,,192786.0,,,,,,,,,,,,273093.0,,,,,,,,,,,,,,,,,,,,,,,,,802692455.0,
2012-06-30,2012-08-14,10-Q,CROWN EQUITY HOLDINGS INC.,CRWE,CIK0001103833,USD,115633.0,,,0.06,10000.0,12370.0,,,,33492.0,,7900691.0,,,,,,,,,221379.0,180880.0,,,,,,105000.0,,,,,,,11110.0,,,,,0.001,4900000000.0,878192502.0,878192502.0,878193.0,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1880.0,,,,,,1656.0,,,,71184.0,,0.0,0.0,0.0,,,,-33652.0,,,-17700.0,,,,,,,,,,-17700.0,,51887.0,,,,,,,,,,,,,,,,,,,,,,,,,2856.0,,,,,,,,,,,,,221379.0,219042.0,,,,,,,,,,,,,-1155.0,2400.0,,,,,-89259.0,,-455607.0,,-54117.0,,,,103409.0,,,,,-35142.0,,,,,1154.0,-1025.0,,,20281.0,,,,,,,,,0.001,10000000.0,,,,2400.0,,,,,,,,,,,,,,,,,,861872576.0,,,40499.0,,,,,,,,,,,,-8776547.0,,,18625.0,,,,,,,,,,,,2337.0,,,,,,,,,,,,,,,,,,,,,,,,,861872576.0,861872576.0
