end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsNoncurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CarryingCostsPropertyAndExplorationRights,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsStateTaxes,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationNonproduction,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentAggregateCost,EquityMethodInvestmentRealizedGainLossOnDisposal,EquityMethodInvestmentSummarizedFinancialInformationAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationEquity,EquityMethodInvestmentSummarizedFinancialInformationLiabilities,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,EquityMethodInvestments,ExplorationExpense,ExplorationExpenseMining,FairValueAssumptionsExpectedDividendPayments,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InvestmentIncomeInterest,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCreditFacilityIncreaseAdditionalBorrowings,LongTermDebt,ManagementFeeExpense,MineralPropertiesAccumulatedDepletion,MineralPropertiesGross,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesIssued1,NotesPayableCurrent,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireMineralRights,PaymentsToAcquireMiningAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributionsFromParent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,ReimbursementRevenue,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashCurrent,RetainageDeposit,RetainedEarningsAccumulatedDeficit,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017IncompleteAccountingProvisionalIncomeTaxExpenseBenefit,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccretionExpense,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures
2010-12-31,2011-02-14,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,,,,,,,,,,,,,,,,,,,,,3500064.0,,,,,,,,,,,,,,296237.0,,,,,,,,,,,,,,,-0.19,,-0.19,,,,,,,,,,,,,,,,,,198591.0,,,,25506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28905.0,,,,,,,,,,,,,,,,,,,,,,,,,-296237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566467.0,,1566467.0,,
2011-03-31,2011-05-16,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,,,,,,,,,,,,,,,,,,,,,3227991.0,,,,,,,,,,,,,,140394.0,,,,,,,,,,,,,,,-0.09,,-0.09,,,,,,,,,,,,,,,,,,24236.0,,,,59589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-140394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566467.0,,1566467.0,,
2011-06-30,2011-09-19,10-K,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,488356.0,,156408.0,,,6853515.0,,4950638.0,,,84908.0,,,84908.0,,3557144.0,2473258.0,,,281418.0,2395100.0,2395100.0,,,,,,,,0.01,30000000.0,1566467.0,1566467.0,15665.0,2854164.0,,0.0,,,0.0,,0.0,34465.0,,22289.0,1324758.0,,,3956800.0,1.82,1.82,-1.82,,,,,,,,,,,,,,,,,,2271088.0,,,,237977.0,,,,,0.0,,,950131.0,,-998957.0,48826.0,,,133608.0,,,,-155110.0,,0.0,,,,3557144.0,,644764.0,,,,,,0.0,1008886.0,1008886.0,4950638.0,,-75000.0,-2480538.0,,-2854164.0,-2854164.0,-2854164.0,,,,,,,,75000.0,75000.0,87167.0,,,,,0.0,,75000.0,,,,,,,,78158.0,,4950638.0,0.0,,,,0.0,,,-2854164.0,,,0.0,,,,-3956800.0,,,84908.0,,,,,,,,,,,,,,,,,,,,,,,2912380.0,,,,,,,,,,,,,1566467.0,1566467.0,1566467.0,,
2011-09-30,2011-11-14,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,1081272.0,,41895.0,,,6953297.0,,,,,99782.0,,,99782.0,,2485159.0,1251273.0,,,84138.0,1101670.0,-1293430.0,,,,,,,,0.01,30000000.0,1566467.0,1566467.0,15665.0,1650170.0,,,,,,,,,,,,,,5606970.0,-1.05,-1.05,-1.05,,,,,,,,,,,,,,,,,,1415060.0,,,,73450.0,,,,,,,,,,,,,,478403.0,,,,71445.0,,,,,,2485159.0,,1123167.0,,,,,,,1008886.0,1008886.0,0.0,,-150000.0,-1143430.0,,-1650170.0,-1650170.0,-1650170.0,,,,,,,,225000.0,225000.0,0.0,,,,,0.0,,150000.0,,150000.0,,,,,,149603.0,,0.0,0.0,,,,0.0,,,-1650170.0,,,0.0,,,,,,,99782.0,,,,,,,,,,,,,,,,,,,,,,,1361992.0,,,,,,,,,,,,,1566467.0,1566467.0,1566467.0,,
2011-12-31,2012-02-06,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,72540.0,,75682.0,,,7003460.0,,,,,50476.0,,,50476.0,,1468210.0,234324.0,,,87302.0,128645.0,,,,,,,,,0.01,30000000.0,1597769.0,1597769.0,15978.0,492480.0,,,,,,,,,,,,,,6099450.0,0.31,-0.31,0.31,,,,,,,,,,,,,,,,,,284077.0,,,,71944.0,,,,,,,,,,,,,,,,,,,,,,,,1468210.0,,548222.0,,,,,,,1008886.0,1008886.0,,,,,,-492480.0,492480.0,492480.0,,,,,400000.0,,,225000.0,225000.0,10703.0,,,,,,,,,,,,,,,105679.0,,,,,,,,,,-492480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919988.0,,,,,,,,,,,,,1577423.0,1577423.0,1577423.0,,
2012-03-31,2012-05-09,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,285162.0,,192647.0,,,15476729.0,,,,,50476.0,,,50476.0,,9636812.0,8402926.0,,,87345.0,8329712.0,,,,,,,,,0.01,30000000.0,2480269.0,2480269.0,24803.0,243079.0,,,,,,,,,,,,,,6342529.0,0.15,-0.15,0.15,,,,,,,,,,,,,,,,,,37558.0,,,,67583.0,,,,,,,,,,,,,,,,,,,,,,,,9636812.0,,477809.0,,,,,,,1008886.0,1008886.0,,,,,,-243079.0,,,,,,,,,,225000.0,225000.0,12139.0,,,,,,,,,,,,,,,73214.0,,,,,,,,,,-243079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9159003.0,,8431618.0,,,,,,,,,,,1641894.0,1641894.0,1641894.0,,
2012-06-30,2012-09-11,10-K,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,1728664.0,,73000.0,,,15527205.0,,251210.0,,,0.0,,,251210.0,,9137180.0,7903294.0,,,198797.0,7765265.0,5370165.0,,,,,,,,0.01,30000000.0,2480269.0,2480269.0,24803.0,4259692.0,,0.0,,0.0,0.0,0.0,0.0,272956.0,,89798.0,2815650.0,,,,2.35,-2.35,-2.35,,,,,,,,,,,,,,,,,,3501884.0,,,,366127.0,,,,0.0,0.0,,,1490892.0,,-1490892.0,0.0,,,1156900.0,,,,59871.0,,14917.0,,,,9137180.0,,1801664.0,,,,,,0.0,1008886.0,1008886.0,8431618.0,,-150000.0,-2911453.0,,-4259692.0,-4259692.0,-4259692.0,,,,,,,,,225000.0,28898.0,,,,,0.0,,150000.0,,,15000000.0,,0.0,,,138029.0,,0.0,8431618.0,,,,500000.0,,,-4259692.0,,,500000.0,,,,-8216492.0,,,251210.0,,,,,,,,,,,,,,,56000.0,,,,,,56000.0,,7335516.0,,8431618.0,,,,,,,,,,,1814072.0,1814072.0,1814072.0,,
2012-09-30,2012-11-14,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,756342.0,,275911.0,,,15828513.0,,,,,301308.0,,,301308.0,,4432321.0,3198435.0,,,67605.0,3169994.0,-4595271.0,,,,,,,,0.01,30000000.0,2480269.0,2480269.0,24803.0,4236756.0,,,,,,,,,,,,,,,-1.71,1.71,-1.71,,,,,,,,,,,,,,,,,,3740011.0,,,,202978.0,,,,,,,,,,,,,,-769411.0,,,,-109588.0,,,,,,4432321.0,,1032253.0,,,,,,0.0,1008886.0,1008886.0,0.0,,0.0,-4595271.0,,-4236756.0,-4236756.0,-4236756.0,,,,,,,,,225000.0,0.0,,,,,0.0,0.0,0.0,,,15000000.0,,,,,28441.0,,0.0,0.0,,,,0.0,,,-4236756.0,,,0.0,,,,-12453248.0,,,301308.0,,,,,,,,,,,,,,,,,10.25,,,,,,3400068.0,,,,,,,,,,,,,2480269.0,2480269.0,2480269.0,,
2012-12-31,2013-02-14,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,130806.0,,25000.0,,,16492662.0,,,,,664540.0,,,664540.0,,3058963.0,1625077.0,,,31683.0,1534849.0,,,,,,,,,0.01,30000000.0,2519395.0,2519395.0,25194.0,1161451.0,,,,,,,,,,,,,,,-0.46,0.46,-0.46,,,,,,,,,,,,,,,,,,459238.0,,,,166068.0,,,,,,,,,,,,,,,,,,,,,,,,3058963.0,,155806.0,,,,,,0.0,1208886.0,1208886.0,,,,,,-1161451.0,,,,,,,,,,,225000.0,0.0,,,,,,,,,,15000000.0,,,,90228.0,,,,,,,,,,,-1161451.0,,,,,,,-13614699.0,,,,,,,39126.0,,,,,,,,,,,,,10.2,,,,,,2903157.0,,,0.0,,,,,,,,,,,2502102.0,,,
2013-03-31,2013-05-15,10-Q,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,821372.0,,0.0,,,30699789.0,,,,,185522.0,-738085.0,4828245.0,185522.0,,17442933.0,16009047.0,,,31683.0,15944387.0,,,,,,,,,0.01,30000000.0,3750394.0,3750394.0,37504.0,501033.0,,,,,,,,,,,,,,,-0.19,0.19,-0.19,,,,,,,,,,,,,,,,,,246732.0,,,,95078.0,,,,,,,,,,,,,,,,,,,,,,,,17442933.0,,821372.0,,,,,,0.0,1208886.0,1208886.0,,,,,,-501033.0,,,,,,,,,,,225000.0,0.0,,,,,,,,,,15000000.0,,,,,64660.0,,,,,,,,,,-501033.0,,,,,,,-14115732.0,,,,,,,,,,,,,,,,,,,,10.2,,,,,,16621561.0,,9943755.0,0.0,,,,,,,,,,,2642495.0,,,
2013-06-30,2013-09-11,10-K,"CONTANGO ORE, INC.",CTGO,CIK0001502377,USD,1656074.0,,94287.0,,,31025660.0,,,,,1483021.0,-743865.0,4828245.0,1483021.0,,14564350.0,13130464.0,,,171439.0,13027932.0,5262667.0,,,,,,,,0.01,30000000.0,2480269.0,2480269.0,37504.0,10032683.0,,0.0,,0.0,0.0,-1112760.0,0.0,464475.0,-1112760.0,361230.0,7482097.0,,,,3.54,-3.54,,,,,,582446.0,,,,,,,,,,,,,8065936.0,,,,662140.0,,,0.0,0.0,0.0,,,4666446.0,,-3511439.0,39823.0,-82070.0,,-51303.0,,,,-35497.0,,0.0,,0.0,,14564350.0,,1750361.0,,,,,,0.0,1208886.0,1208886.0,14028135.0,,-200000.0,-8565468.0,,-10032683.0,,,,,,,,,,,225000.0,,,,,,200000.0,0.0,0.0,,,15000000.0,,,,102532.0,102532.0,0.0,0.0,14028135.0,,,,14028135.0,,,-10032683.0,,,0.0,,,,-18249175.0,,,1483021.0,,,,,,,,,,-33333.0,,,,,1000000.0,11.0,10.0,,,,1000000.0,4.37,12813989.0,,9943755.0,,,,,,,,,4700000.0,,,2837523.0,,,
