end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdvancesOnInventoryPurchases,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,CommonStockValueOutstanding,CommonUnitAuthorized,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,ConstructionInProgressGross,ConstructionPayableCurrent,CostMethodInvestments,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentIncomeTaxExpenseBenefit,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsNoncurrent,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromAffiliateNoncurrent,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLeasehold,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InterestExpense,InterestExpenseRelatedParty,InterestPaidNet,InterestPayableCurrent,InventoryNet,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseholdImprovementsGross,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableCurrent,MachineryAndEquipmentGross,ManagementFeeExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherDepreciationAndAmortization,OtherGeneralAndAdministrativeExpense,PaymentsForAdvanceToAffiliate,PaymentsForCapitalImprovements,PaymentsForConstructionInProcess,PaymentsForProceedsFromDepositOnLoan,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireBuildings,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfInterestInPartnershipUnit,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RelatedPartyTransactionRate,RentalIncomeNonoperating,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesAndExciseTaxPayableCurrent,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharePrice,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-16,10-K,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34814.0,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-11,10-K,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94191.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-03,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,1632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14087000.0,,,,,-12455000.0,,,,,,,,,,,,,,,1632000.0,,12305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,247550000.0
2010-09-30,2010-11-12,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,,588.0,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1650.0,,,-12588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,-14238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247550.0
2010-12-31,2011-03-29,10-K,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,339.0,,10389000.0,,44030000.0,44030.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.001,100000000.0,247550.0,247550.0,,248.0,,,,,,,,,,,,,,,,,,,,201788.0,,,,,-0.26,,,,,,,,,,,1377.0,,,,,,,,,,,,,339.0,,,,,6649.0,,,,,,,6649.0,,,10389.0,,,,,,,,,,,,,,,157510.0,0.0,157510.0,,146782.0,,,,,56331.0,,,-56331.0,-63319.0,,,,56670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,56331.0,,,,55293.0,,,,,,,-201788000.0,,,,,,,,,,,,-157510.0,-157510.0,,,,,,,,,,,,,,,,
2011-03-31,2011-05-13,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,1913.0,,,,,,,,,,,,,-339.0,,,,,2172.0,,,,,,,2172.0,,,,,,,,,,,,,,,,,,,,,,,,,,18552.0,,,-18552.0,,-20385.0,,-2172.0,,,-18213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18552.0,,,,16300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247550.0
2011-06-30,2011-08-16,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,1250000.0,,15034000.0,,44030000.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.001,100000000000.0,,247550000.0,,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,,459000.0,,,,,,,,,,,,,,,,,,,,,,,,,2473000.0,,,,,,,,,,,,,,,,,,193077000.0,0.0,193077000.0,,176793000.0,,,,,,,,,-15182000.0,,-2473.0,,,-12709000.0,,,,,,,,,,,,,,,2473000.0,,12250000.0,,,,,,,,,,,,0.001,10000000000.0,0.0,0.0,0.0,,,,,,,,,,,,12250.0,,,,,,,-237355000.0,,,,,0.0,,,,,,,,-193077000.0,,,,,,,,,,,,,,,,247550000.0
2011-09-30,2011-11-10,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,2220.0,,,,,44030.0,,,,,,,,,,,,,,,,,,,,,,,0.001,80000000.0,,247550.0,,248.0,,,,,,,,,,,,,,,,,,,,252448.0,,,,,-0.06,,,,,,,,,,,570.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,2673.0,,,17707.0,,,,,,,,,,,,,,,208170.0,,208170.0,,188243.0,,,,,,,,,-15093.0,,-2673.0,,,-12420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,11850.0,-15093.0,,,,,,,,,,,,,,,,,,,-208170.0,,,,,,,,,,,,,,,,247550.0
2011-12-31,2012-03-30,10-K,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,4540.0,,,,,44030.0,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,247550.0,247550.0,,248.0,248.0,,,,,,,,,,,,,,94500.0,94500.0,,,,270115.0,,,200743.0,,-0.28,,,0.35,,,,,,,,5712.0,,,,,,,,,,,-24000.0,24000.0,4201.0,,,,,10165.0,,,,,,,10165.0,10165.0,,20554.0,,,,,,,,,,,,,,,225837.0,,225837.0,,200743.0,,,,53961.0,53961.0,,-53961.0,-53961.0,-68327.0,,,,58162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,53961.0,,,,52450.0,,,,,,,,,,,,,,,,,,,-225837.0,,,,,,,,,,,,,,,,,247550.0
2012-03-31,2012-05-10,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,8160.0,,,,,44030.0,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,,247550.0,,,248.0,,,,,,,,,,,,,,,,,,,289938.0,,,,,-0.08,,,,,,,,,,,820.0,,,,,,,,,,,,,3620.0,,,,,3003.0,,,,,,,3003.0,3003.0,,23557.0,,,,,,,,,,,,,,,245660.0,,245660.0,,213943.0,,,,13200.0,,,-13200.0,,-19823.0,,-3003.0,,16820.0,-16820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,13200.0,,,,16000.0,,,,,,,,,,,,,,,,,,,-245660.0,,,,,,,,,,,,,,0.0,,,247550.0
2012-06-30,2012-08-08,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,44030.0,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,,247550.0,,,248.0,,,,,,,,,,,,,,,,,,,304515.0,,,,33480.0,-0.06,,,,,0.808,,,,,,277.0,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3200.0,,26757.0,,,,,,,,,,,,,,,260237.0,,,,233480.0,,,,,,,,,-14577.0,,-3200.0,,11377.0,-11377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,11100.0,,,,,,,,,,,,,,,,,,,-260237.0,,,,,,,,,,,,,,,,,247550.0
2012-09-30,2012-11-14,10-Q,GSRX INDUSTRIES INC.,GSRX,CIK0001381240,USD,,,,,,44030.0,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,,247550.0,,,248.0,,,,,,,,,,,,,,,,,,,323457.0,,,,249015.0,-0.08,,,,,0.808,,,,,,3455.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,3407.0,3407.0,,30164.0,,,,,,,,,,,,,,,279179.0,,,,249015.0,,,,,,,,,-18942.0,,-3407.0,,15535.0,-15535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,12080.0,,,,,,,,,,,,,,,,,,,-279179.0,,,,,,,,,,,,,,,,,247550.0
