end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedMarketingCostsCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiability,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CustomerAdvancesAndDeposits,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxAssetsNet,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DerivativeLiabilitiesCurrent,DueToEmployeesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetAssetLiability,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnInvestments,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfOngoingProject,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsCurrent,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentOwnedBalancePrincipalAmount,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermDebtCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableToBank,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherDeferredCreditsCurrent,OtherNonoperatingExpense,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireLeaseReceivables,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoanOriginations1,ProceedsFromRelatedPartyDebt,ProceedsFromUnsecuredNotesPayable,ProductWarrantyExpense,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantDownRoundFeatureIncreaseDecreaseInEquityAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-03-31,2015-05-08,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,99000.0,,,12000.0,,,,,69084.0,,,,,,,,,,,,168738.0,81238.0,,,,,,,,69238.0,,,,,,,,,0.001,200000000.0,49891000.0,,49891.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,30384.0,0.0,,-31057.0,0.0,,,,,,,,,,,,,,,87500.0,673.0,,,,,,6073.0,,,,,,168738.0,150073.0,,,,,,,,,,,,,,,,51073.0,,,,,,,,-30384.0,,,,,,,,,,,,,,,,,,,,,,,,,-31057.0,,,,,,,,-100310.0,,,,,0.0,,,,,,,,,,,,,,,,,18665.0,,,,,,,,,,,,,,,,,,,49891000.0
2015-06-30,2015-07-23,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,121000.0,,,12000.0,,,,,73459.0,,,,,,,,,,,,173111.0,85611.0,,,,,,,,73611.0,,,,,,,,,0.001,200000000.0,49891000.0,,49891.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,22003.0,0.0,,-22676.0,0.0,,,,,,,,,,,,,,,87500.0,673.0,,,,,,6746.0,,,,,,173111.0,172747.0,,,,,,,,,,,,,,,,51747.0,,,,,,,,-22003.0,,,,,,,,,,,,,,,,,,,,,,,,,-22676.0,,,,,,,,-122986.0,,,,,0.0,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,,,149673000.0
2015-09-30,2015-12-30,10-K,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,109250.0,,,0.0,,,,,-21948.0,,,,,,,,,,,,2315.0,2315.0,,,,,,,,451.0,-79490.0,,,,,,,,0.001,500000000.0,149673000.0,149673000.0,149673.0,,,,,,7500.0,,,,,,82118.0,,244776.0,,244776.0,244776.0,,,,,0.0,-0.34,0.34,0.0,,0.0,,,,,,,,,,,-87500.0,,,191241.0,5500.0,-87500.0,-187885.0,0.0,0.0,,,,,45800.0,0.0,2145.0,,,,,,,0.0,2144.0,,,,0.0,,4719.0,,,,,116115.0,2315.0,116115.0,,,,,,,-45000.0,0.0,34490.0,-187885.0,,,,,,6865.0,,,,,,,,-185741.0,241525.0,,,,,,,,,0.0,,,,,,,,,-45000.0,,,,0.0,,-187885.0,,,,45000.0,,,,-241525.0,,,,,13000.0,,17950.0,,,,,,,,,,,,,,17950.0,-2778430.0,,,,,,,,,,,,,,,17950.0,,,,149673000.0
2015-12-31,2016-02-12,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,129750.0,,,0.0,,,,,297834.0,,,,0.0,,,,,,,,3648.0,3648.0,,,,,,,,3648.0,1333.0,,,,,,,,0.001,200000000.0,49891000.0,,49891.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,239167.0,0.0,0.0,-239167.0,0.0,0.0,,,,,20500.0,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,,6865.0,,,,,,3648.0,136615.0,,,,,,,0.0,0.0,1333.0,,,,,,,6865.0,,,,,,,,-239167.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,-239167.0,,,,0.0,,,,-480692.0,,,,,0.0,,220000.0,,,,,,,,,,,,,,,-132967.0,,,,,,,,,,,,,,,,,,,149673000.0
2016-03-31,2016-04-18,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,119000.0,,,0.0,,,,,371684.0,,,,,,,,,,,,56992.0,56992.0,,,,,,,,56992.0,,,,,,,,,0.001,200000000.0,51041000.0,,51041.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,21656.0,0.0,,-22001.0,0.0,,,,,,,,,,,,,,,0.0,345.0,,,,,,7210.0,,,,,,56992.0,140210.0,,,,,,,,,,,,,,,,21210.0,,,,,,,,-21656.0,,,,,,,,,,,,,,,,,,,,,,,,,-22001.0,,,,,,,,-505943.0,,,75000.0,750000.0,0.0,,,,,,,,,,,,,,,,,-83218.0,,,,,,,,,,,,,,,,,,,152158713.0
2016-06-30,2016-08-22,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,166009.0,,,,,,,,291549.0,,,,,,,,,,,,47106.0,47106.0,,,,,,,,47106.0,,,,,,,,,0.001,500000000.0,153123000.0,153123000.0,153123.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,64394.0,0.0,,-64744.0,,,,,,,,,,,,,,,,,350.0,,,,,,6865.0,695.0,14000.0,,,195069.0,47106.0,,,,,,,,,,,,,,,,,21560.0,,,,,,,,-64394.0,,,,,7500.0,,,,,,,,,,,,,,,,,,,,-64744.0,,,,,,,,-592635.0,,,,,0.0,,,,,,,,,,,,,,,,,-147963.0,,,,,,,,,,,,,,,,,,,153123000.0
2016-09-30,2017-01-06,10-K,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,1420366.0,462484.0,,,,935082.0,7500.0,3924.0,5603772.0,,229920.0,187498.0,119992.0,,,,0.0,,4258437.0,,127323.0,123896.0,,,,,,,19414.0,123896.0,123445.0,,,,,,,,0.001,500000000.0,40689486.0,40689486.0,40689.0,,,0.0,,112223.0,,,7500.0,920452.0,,,,0.0,585931.0,0.0,1650000.0,1650000.0,,2452.0,,310295.0,-0.19,-0.34,0.34,0.0,1.0,7102.0,45000.0,78121.0,0.0,2.892,0.006,,,,,,,,-1428097.0,2313683.0,,,,0.0,0.0,420000.0,-1360000.0,1046000.0,-106000.0,1002053.0,,1045.0,,7500.0,,,,0.0,,92053.0,,,,,0.0,6865.0,1045.0,14000.0,,,2063107.0,127323.0,2004881.0,58226.0,,,,,,286007.0,,-162562.0,-3999002.0,,,,,,21910.0,104980.0,,,,,,3913010.0,-3906949.0,,,22800.0,,,92053.0,,,,,,0.001,100000000.0,,0.0,0.0,0.0,0.0,230000.0,,14000.0,56007.0,,,-391028.0,7351.0,3427.0,,,,,51308.0,-7580245.0,,,,,6061.0,119922.0,30132.0,,,,,,1000000.0,0.1,1000000.0,1000000.0,0.1,0.1,0.1,,750619.0,-1935784.0,,,,,,,,,,,220000.0,230000.0,,,7102.0,,,21169078.0,152105055.0
2016-12-31,2017-02-15,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,124514.0,,,,,,,,3008180.0,,,,600.0,106528.0,,,0.0,,4258437.0,,6098.0,6098.0,,,,,5000.0,,,41463.0,-82433.0,,,,,,,,0.001,500000000.0,153873000.0,153873000.0,153873.0,,,,,,,,7500.0,,,,,,,,,,,613.0,,,-0.01,,,,,,67500.0,,,,,,,,,,,,164267.0,670893.0,,,-2745176.0,,0.0,,,,,276444.0,,,,,,22500.0,,0.0,,10183.0,,,,,0.0,,,,,1000.0,221774.0,6098.0,221774.0,,,,,,,0.0,,-82433.0,-547909.0,,,,,,22260.0,,,,,,,537726.0,-537726.0,,,,,,10183.0,,700.0,350.0,,,,,,,,,,0.0,,,,,2685920.0,-2745176.0,,,,,,,30500.0,-3377729.0,,,,,0.0,600.0,21306.0,,,,,,,,,,,,,,,-215676.0,,,,,,,,,,,,,,,,,,42673399.0,153873000.0
2017-03-31,2017-05-19,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,126299.0,,,,,,,,3102485.0,,,,,,,,,,,,33158.0,33158.0,,,,,,,,45916.0,,,,,,,,,0.001,500000000.0,88373000.0,88373000.0,88373.0,,,,,,,,7500.0,,,,,,,,,,5900.0,,,,-0.01,,,,,,90000.0,,,,,,,,,,,,0.0,447661.0,509.0,,-76881.0,,,,,,,,,,,,,,,,,6995.0,,,,,,,,,,,296908.0,33158.0,296908.0,,,,,,,,,,-523302.0,,,,,,73110.0,,,,,,,516307.0,-516307.0,,,,13400.0,,6995.0,,,,,,,,,,,,,,,,,,,-76881.0,,,,,,,68646.0,-3454609.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-263751.0,,7500.0,,,,,,,,,,,,,,,,45365773.0,144058393.0
2017-06-30,2017-08-18,10-Q,"XSPORT GLOBAL, INC.",XSPT,CIK0001628104,USD,126800.0,,,,,,,,3123791.0,,,,,,,,,,,,3870.0,3870.0,,,,,,,3170.0,15957.0,,,,,,,,,0.001,500000000.0,88373000.0,88373000.0,88373.0,,,,,,,,7500.0,,,,,,,,,,700.0,,,,-0.03,,,,,,121519.0,,,,,,,,,,,,0.0,341526.0,1334.0,,-83714.0,,,,,,,,,,,,,,,,,7299.0,,,,,,,,,,,330029.0,3870.0,330029.0,,,,,,,,,,-420625.0,,,,,,74210.0,,,,,,,413326.0,-413326.0,,,,700.0,,7299.0,,,,,,,,,,,,,,,,,,,-83714.0,,,,,,,71800.0,-3538323.0,0.0,,,,1334.0,,,,,,,,,,,,,,,,,-326159.0,,,,,,,,,,,,,,,,,,15486064.0,88373000.0
