end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalStockSplit,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BusinessCombinationAcquisitionRelatedCosts,CapitalizedContractCostNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsIncurredExplorationCosts,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnusedBorrowingCapacityAmount,DebtInstrumentUnusedBorrowingCapacityFee,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DepositAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,Dividends,DueFromRelatedParties,DueToAffiliateCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,ExcessStockSharesIssued,ExplorationExpense,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueAssumptionsExercisePrice,FederalFundsSold,FeesAndCommissionsTransferAgent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GoodwillForeignCurrencyTranslationGainLoss,ImpairmentOfLeasehold,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InterestExpense,InterestExpenseBorrowings,InterestPaid,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityDecreaseForgiveness1,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtNoncurrent,LongTermLoansPayable,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoninterestExpenseTransferAgentAndCustodianFees,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetImpairmentCharges,OtherAssets,OtherComprehensiveIncomeLossTax,OtherCostAndExpenseOperating,OtherExpenses,OtherIncome,OtherInterestAndDividendIncome,OtherPrepaidExpenseCurrent,PartnersCapitalAccountOptionExercise,PaymentsForProceedsFromOtherLoansAndLeases,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PaymentsToFundLongtermLoansToRelatedParties,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsOfOtherLoansAndLeasesHeldForInvestment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,ResultsOfOperationsImpairmentOfOilAndGasProperties,RetainageDeposit,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RevenueMineralSales,SaleOfStockPricePerShare,SecurityDeposit,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharesIssuedPricePerShare,ShortTermBorrowings,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TemporaryEquitySharesSubscribedButUnissuedSubscriptionsReceivable,TravelAndEntertainmentExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,DueToRelatedPartiesNoncurrent,EquityMethodInvestments,IncomeLossFromEquityMethodInvestments,InterestExpenseDebt,InvestmentCompanyTotalReturn,InvestmentsFairValueDisclosure,MinorityInterestOwnershipPercentageByParent,OperatingLeasePayments,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,ReceivablesFromCustomers,RecoveryStrandedCosts,RelatedPartyCosts,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardGross,WeightedAverageNumberOfSharesOutstandingBasic
2009-11-30,2010-03-15,10-K,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,10516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16345.0,,,,,,,,,,,,,,,,,,20016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,2010-10-20,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,-2501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2501.0,,,,,,,,,,,2501.0,,,,,,,,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2010-11-30,2011-02-28,10-K,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,36501.0,,,,,,,5600.0,,,359218.0,,0.0,0.0,,,,,418205.0,238205.0,,,,,,227689.0,,,,,,0.001,3500000000.0,78300000.0,78300000.0,78300.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,75746.0,,,,1850.0,,1850.0,,0.0,,,,0.0,,,,,,,,,,,,,15000.0,,,-45762.0,,,0.0,,,,,34601.0,,,,,1750.0,,,2100.0,-15000.0,0.0,,,0.0,,,,,43951.0,418205.0,,,,,,,,,180000.0,250000.0,-30000.0,7689.0,-45762.0,,,,,,,,,,,45762.0,,,,,0.0,180000.0,,3198.0,,,,,,,30000.0,0.0,0.0,,,0.001,20000000.0,0.0,0.0,0.0,,0.0,,,,,250000.0,,,,,,,,,25754.0,-45762.0,,0.0,,,,,,,,0.0,0.25,,,,,,,374254.0,,,,,150000.0,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,2011-04-14,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,189685.0,-48520.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2713.0,,,,,,,,,,,,,8800.0,,,-25454.0,,,0.0,,,,,-18266.0,,,,,0.0,,,1000.0,800.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,-5000.0,-43520.0,-25454.0,,,,,,,,,,,25454.0,,,,,0.0,,,3292.0,,,,,,,0.0,0.0,5000.0,,,,,,,,,,,,,,0.0,,,,,,,,,9329.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,2011-07-15,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,79564.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1342.0,,,,,,,,,,,,,3223.0,,,-32500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32500.0,,,,,,,,,,,32500.0,,,,,0.0,,,13914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701.0,,,,,,,,,,,0.0,,,,,,,,183243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,2011-10-17,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,3250.0,,,,0.0,,,1500.0,,,634695.0,,,,,,,,661187.0,297106.0,,,,,254852.0,,,,,,,0.001,3500000000.0,54450000.0,54450000.0,55575.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,208456.0,208456.0,62362.0,,,,,1231.0,,259163.0,,,,,,1850.0,,0.0,,,,69943.0,,,,,,,,,,,,,,,,-125463.0,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0,661187.0,,,,,,,,,354415.0,,,,-125463.0,,,,,,,,,,,125463.0,,,,-62362.0,0.0,,,30036.0,,,,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,,42254.0,,,,,,,,,,,,,,11646.0,,,4666.0,,,,,,,,0.0,,,,,,,,654587.0,,,,,,,,,,,,,13706.0,,,55082609.0,,,,,,,,,,,,,,,,,,
2011-11-30,2012-03-07,10-K,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,29620.0,,,,,7000.0,,7000.0,813.0,,769388.0,,1646.0,,,,833.0,1300000.0,392620.0,84514.0,,,,33850.0,33850.0,-204355.0,,,,,,0.001,3500000000.0,55600000.0,55600000.0,55600.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,208456.0,208456.0,,101925.0,0.0,101925.0,813.0,,1646.0,613105.0,,,,,,0.0,,-0.01,,,,111182.0,,,,,833.0,5000.0,4167.0,,,,,,85150.0,,,-537359.0,,,0.0,,,,,-6881.0,,,,,-1850.0,,,1400.0,50664.0,-101925.0,0.0,,0.0,,,,,36620.0,392620.0,,,,,0.0,,,,188226.0,350000.0,-224088.0,-330267.0,-537359.0,,,,,,,,,,,537359.0,-537359.0,,,,197336.0,303197.0,,0.0,,,,2899.0,,,102562.0,5722.0,5000.0,,-1850.0,0.001,20000000.0,0.0,0.0,0.0,50664.0,50664.0,,,9625.0,,350000.0,,,,0.0,0.0,0.0,,,83437.0,-537359.0,5722.0,4909.0,,26182.0,,197336.0,,,,0.0,0.35,1925.0,12714.0,-15250.0,,,,356000.0,,,,,103000.0,-15250.0,350000.0,,,,23850.0,,,,144117.0,56678904.0,,,,,,,,,,,,,,,,,,
2012-02-29,2012-04-23,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,40402.0,,,,,,,8500.0,,,781788.0,,965.0,,,,,,313586.0,46695.0,,,,,8520.0,-25330.0,,,,,,0.001,3500000000.0,55700000.0,55700000.0,55700.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,51925.0,,,965.0,718771.0,,,,,,1850.0,,0.0,,,,14753.0,,,,,,,,,,,,,21280.0,,,-105666.0,,,0.0,,,,,10782.0,,,,,1850.0,,,1500.0,-12489.0,50000.0,0.0,,0.0,,,,,50752.0,313586.0,,,,,,,,,197976.0,0.0,50000.0,-75330.0,-105666.0,,,,,,,,,,,105666.0,-105666.0,,,,0.0,262697.0,,0.0,,,,,,,0.0,0.0,0.0,,1850.0,0.001,20000000.0,0.0,0.0,0.0,,38175.0,,,,,0.0,,,,0.0,,0.0,,,31804.0,,,4194.0,,,,,,,,0.0,,,,-2750.0,,,,262834.0,,,,,9750.0,-2750.0,,,,,0.0,,,,,55644231.0,,,,,,,,,,,,,,,,,,
2012-05-31,2012-07-23,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,52031.0,,,,,,,8500.0,,,781788.0,,,,,,,,245624.0,14358.0,,,,,396.0,,,,,,,0.001,3500000000.0,55700000.0,55700000.0,55700.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,16925.0,,,,798362.0,,,,,,1850.0,,0.0,0.34,,,3376.0,,,,,,,,,,,,,17130.0,,,-79590.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,62381.0,245624.0,,,,,,,,,198316.0,,,,-79590.0,,,,,,,,,,,79590.0,-79590.0,,,,0.0,227787.0,,1926.0,,,,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,,13962.0,,,,,,,,,,,,,,31654.0,,,3479.0,,,,,,,,0.0,,,,,,,,183243.0,,,,,,,,,,,,,,,,55700000.0,,,,,,,,,,,,,,,,,,
2012-08-31,2012-10-15,10-Q,Century Cobalt Corp.,CCOB,CIK0001456802,USD,,,49334.0,,,,0.0,,,1500.0,2958.0,,781788.0,,,,,,,,246098.0,16137.0,,,,,16137.0,,250000.0,,,,,0.001,3500000000.0,55700000.0,55700000.0,55700.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,303678.0,303678.0,95222.0,16925.0,,16925.0,,965.0,,893191.0,,,,,,1850.0,,0.0,,,,31014.0,,,,,1583.0,5000.0,3417.0,,,,,,12577.0,,,-94829.0,,,,,,,,,,,,,,,,,,,,,,,,,,157684.0,246098.0,,,,,105000.0,,,,197976.0,,,,-94829.0,,,,,,,,,,,94829.0,-94829.0,,839191.0,-95222.0,0.0,227197.0,,11207.0,,,,,,,,,,,,0.001,20000000.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,14298.0,,5722.0,2764.0,,,,,15000.0,,,0.0,,1925.0,,,,,,88414.0,,,,,,,,,,,,,,,144117.0,55700000.0,,,,,,,,,,,,,,,,,,
