end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNet,AccretionExpense,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalizedCostsMineralInterestsInUnprovedProperties,CapitalizedCostsProvedProperties,CapitalLeasedAssetsNumberOfUnits,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConcentrationRiskPercentage1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,Deposits,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DueToRelatedPartiesCurrent,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EnvironmentalExpenseAndLiabilities,ExplorationExpenseMining,FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueOptionCreditRiskGainsLossesOnLiabilities,ForeignCurrencyTransactionGainLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeposits,IncreaseDecreaseInPrepaidExpense,InterestCostsIncurred,InterestExpense,InterestExpenseSubordinatedNotesAndDebentures,InterestPaid,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LongTermNotesPayable,MineralExtractionProcessingAndMarketingCosts,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayable,NumberOfOperatingSegments,OperatingExpenses,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherGeneralAndAdministrativeExpense,OtherLongTermNotesPayable,OtherNotesPayable,PaymentsForOtherDeposits,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMineralRights,PaymentsToAcquireMiningAssets,PaymentsToAcquireOilAndGasProperty,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxAdjustmentsSettlementsAndUnusualProvisions,TechnologyServicesCosts,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,WarrantsAndRightsOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfSharesOutstandingBasic
2015-01-31,2015-03-17,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,744385.0,,345310.0,-35806.0,1822604.0,,,737857.0,400962.0,305850.0,14932.0,,55652.0,,,,79255728.0,79255728.0,18915.0,16586067.0,,,,,5510462.0,,,,,,,,,,1416.0,,754598.0,690820.0,,-0.01,,,,,,,,,3774.0,,272913.0,,,,,,,,,,,,,,173061.0,,,,7137952.0,737857.0,744385.0,,,,,,,,-427687.0,,,977192.0,,,,,,,,,,,117315.0,,192285.0,,,,,,,-464615.0,,,,,,,,,120933.0,,16113.0,-24827681.0,,,,,,,,,,,,,,,94915.0,,,-43944.0,,,,,,,,,,,,,,,,,,,-6400095.0,,,,,,,,,,,,,,78158611.0
2015-04-30,2015-07-28,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,876844.0,383977.0,33500.0,-136189.0,1827780.0,309723.0,30384168.0,893773.0,558359.0,305850.0,14932.0,,272040.0,-332896.0,,,79255728.0,79255728.0,136735.0,16586067.0,,,,5543991.0,5543991.0,,,,1128841.0,6056000.0,6033000.0,18000.0,-7182000.0,,5985.0,5985.0,2246040.0,1245456.0,175789.0,-0.03,,0.26,,,,,-2213435.0,1128841.0,3563.0,,414180.0,-2006836.0,-522000.0,1122000.0,37000.0,118000.0,-195000.0,-584000.0,793484.0,-21886.0,,6204.0,-155426.0,,683765.0,,,317078.0,9098856.0,893773.0,2122300.0,,,,,2859185.0,-7274.0,-3184807.0,-2006836.0,,,3436485.0,,,,,,,,,,12736000.0,357405.0,1432565.0,1432565.0,-6204.0,,,1070.0,,,-1981733.0,252819.0,,,1233000.0,1617000.0,,1617000.0,9185.0,677182.0,-2006836.0,14632.0,-26755665.0,309723.0,,0.23,,,24555595.0,2790573.0,4450000.0,,1250000.0,-100000.0,,9185.0,0.16,116615.0,5135000.0,0.21,-32605.0,,0.22,,,1152983.0,0.1,0.4,0.25,0.25,309723.0,156250.0,,112500.0,80361.0,0.37,,,,-8205083.0,,-100000.0,,,,9185.0,,,,,,,,77666169.0
2015-07-31,2015-09-14,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1023137.0,307316.0,34488.0,-72679.0,1827117.0,4556.0,30281069.0,1351869.0,1017534.0,305850.0,14932.0,,792580.0,520540.0,,,82608710.0,82608710.0,47700.0,17242019.0,,,,5678107.0,10458921.0,,,,1474262.0,,,,,,1079.0,1079.0,-278751.0,1604750.0,189501.0,-0.02,,,,,,,270097.0,,2093.0,-31512.0,31518.0,,,,,,,,230065.0,-988.0,,,62353.0,,248451.0,,,526320.0,10650165.0,1351869.0,711244.0,,,,,1500000.0,,-979460.0,-1659467.0,,,1030167.0,,,,,,,,,,,157910.0,4780814.0,2756651.0,,,,,,,-684515.0,190466.0,,,,1500000.0,,,,155145.0,-1659467.0,13553.0,-28415132.0,4556.0,,,,,24555595.0,,4450000.0,,,,,,,130488.0,5135000.0,0.22,8654.0,,0.22,,,,,,,,4556.0,,,,5219.0,0.37,,-663.0,,-9298296.0,,,,,,,,,,,,,,79951372.0
2015-10-31,2015-12-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1110677.0,475057.0,50495.0,-90353.0,1823255.0,,,1423875.0,1090536.0,305850.0,14932.0,,860953.0,,,,82608710.0,82608710.0,155832.0,17242019.0,,,,5611049.0,5611049.0,,,,1096110.0,,,,,,996.0,,436080.0,1258652.0,177860.0,-0.01,,,,,,,,,-1808.0,,65683.0,,,,,,,,,,,,,,287896.0,,,457760.0,11730698.0,1423875.0,1110677.0,,,,,,,,-1112797.0,,,1168820.0,,,,,,,,,,,134143.0,3750320.0,3750320.0,,,,,,,-850021.0,179088.0,,,,,,,,117977.0,,12557.0,-29527929.0,,,,,,25598349.0,2925871.0,4687500.0,,,,,,,162542.0,5335000.0,0.22,5749.0,,0.23,,,,,,,,,225000.0,,25000.0,,0.37,,,,-10306823.0,,,,,,,,,,,,,,82608710.0
2016-01-31,2016-03-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,770672.0,384184.0,37707.0,-98711.0,1839639.0,,,718087.0,385670.0,305850.0,14932.0,,206937.0,,,,86328952.0,86328952.0,21327.0,17963265.0,,,,5644578.0,5644578.0,,,,648974.0,,,,,,922.0,,502358.0,780020.0,178278.0,-0.01,,,,,,,,,-646.0,,53145.0,,,,,,,,,,,,,,306882.0,,,208210.0,11384050.0,718087.0,770672.0,,,,,,,,-962265.0,,,1058384.0,,,,,,,,,,,120214.0,4188780.0,4188780.0,,,,,,,-848075.0,141026.0,,,,,,,,36028.0,,11635.0,-30490194.0,,,,,,25579438.0,3797895.0,4835000.0,,,,,,,131046.0,4835000.0,0.2,-28502.0,,0.21,,,,,,,,,138338.0,,,,0.37,,,,-10665963.0,,,,,,,,,,,,,,84367010.0
2016-04-30,2016-07-28,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1023137.0,307316.0,21747.0,-372266.0,1839639.0,105606.0,12027780.0,524365.0,195598.0,305850.0,14932.0,,128353.0,-143687.0,,,86328952.0,86328952.0,81112.0,17963265.0,,6587526.0,3871395.0,5678107.0,10458921.0,6587526.0,585359.0,,326595.0,8310000.0,7455000.0,21000.0,-8900000.0,,6647.0,6647.0,1019786.0,515802.0,189501.0,-0.06,,0.26,,,,,-978739.0,326595.0,-3377.0,-31512.0,245755.0,-4601846.0,-1196000.0,1718000.0,,126000.0,-277000.0,-265000.0,1098391.0,11753.0,,,207321.0,,1161339.0,,,526320.0,11997860.0,524365.0,8126465.0,,,,,3644449.0,,-3788136.0,-4601846.0,,1.0,4053138.0,,,,,,,,,,15123000.0,580862.0,4780814.0,4780814.0,,,,,,,-2881230.0,45498.0,,,3640000.0,3640000.0,,,4449.0,338644.0,-4601846.0,7985.0,-31357511.0,105606.0,,0.25,25000.0,20175000.0,5812212.0,2797895.0,,,980000.0,,0.4,1700000.0,0.11,189207.0,6555000.0,0.22,-41047.0,5225000.0,,,0.21,1456617.0,0.25,0.22,,0.25,105606.0,124516.0,,,11366.0,0.27,,,102273.0,-11473495.0,,-980000.0,,,,4449.0,41579.0,,,,,,,83299436.0
2016-07-31,2016-09-14,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1340129.0,269866.0,9068.0,-125117.0,1841082.0,72169.0,12524012.0,784719.0,456551.0,305850.0,14932.0,,403665.0,275312.0,,,87308952.0,87308952.0,139256.0,18201727.0,,,,5711636.0,11298144.0,9028232.0,,,465656.0,,,,,,599.0,599.0,-173334.0,716886.0,189191.0,-0.02,,,,,,716886.0,111311.0,465656.0,-915.0,,113653.0,,,,,,,,316992.0,12679.0,,,1680.0,,354752.0,,,881072.0,13355159.0,784719.0,11085247.0,,545031.0,,,967736.0,,-692424.0,-1394994.0,,1.0,740876.0,,,,,,,,,,,235879.0,5041477.0,,,,,,,,-291509.0,43818.0,,,800000.0,800000.0,,,167736.0,99236.0,-1394994.0,7386.0,-32752505.0,72169.0,0.31,0.29,,,6081571.0,2875895.0,,,500000.0,,,,0.095,251230.0,,0.21,62023.0,5245000.0,,,0.21,269359.0,,,,,72169.0,304752.0,88200.0,,,0.27,0.22,,,-12570440.0,,,,,167736.0,,41579.0,,,,,,,86818952.0
2016-10-31,2016-12-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1086173.0,268913.0,6163.0,-118238.0,1890683.0,,,742604.0,414990.0,305850.0,14932.0,,376200.0,,,,87795298.0,87795298.0,70875.0,18318483.0,,,,,12631394.0,,,,451436.0,,,,,,554.0,,66529.0,672100.0,187968.0,-0.01,,,,,,,,,-13296.0,,75173.0,,,,,,,,,,,,,,388350.0,,,629292.0,14389667.0,742604.0,1758273.0,,12631394.0,,,,,,-1174599.0,,,721244.0,,,,,,,,,,,124383.0,,,,,,,,,-375703.0,32627.0,,,,,,,,145431.0,,6832.0,-33927104.0,,,,,,6289734.0,2634639.0,,,,,,,,220664.0,6155000.0,,31457.0,5545000.0,,,0.22,,,,,,,316270.0,88200.0,,,0.27,0.22,,,-13647063.0,,,,,,,,,,,,,,87515120.0
2017-01-31,2017-03-16,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,644716.0,157250.0,6067.0,-120031.0,1924136.0,,,764091.0,436990.0,305850.0,14932.0,,408475.0,,,,89331598.0,89331598.0,,18644105.0,,,,,13666801.0,,,,638291.0,,,,,,513.0,,-397621.0,966683.0,200799.0,-0.01,,,,,,,,,10975.0,,58221.0,,,,,,,,,,,,,,416623.0,,,286667.0,15278200.0,764091.0,15278200.0,,13666801.0,,,,,,-1155246.0,,,231946.0,,,,,,,,,,,163224.0,,,,,,,,,-387812.0,22448.0,,,,,,,,-377824.0,,6319.0,-35082350.0,,,,,,4221082.0,2378160.0,,,,,,,,328392.0,6555000.0,0.22,139185.0,5545000.0,,,0.22,,,,,,,729614.0,88200.0,400000.0,,0.31,0.22,,,-14514109.0,,,,,,,,,,,,,,88611697.0
2017-04-30,2017-07-28,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1168606.0,265116.0,7169.0,-490531.0,1948384.0,202886.0,10993021.0,689582.0,359710.0,305850.0,14932.0,,287282.0,158929.0,,,89372359.0,89372359.0,29625.0,18658118.0,,14147964.0,165208.0,,,14147964.0,,,742583.0,10408000.0,8602000.0,22000.0,-10199000.0,,2198.0,2198.0,-687979.0,1188937.0,197954.0,-0.06,,0.26,-3696.0,,,,454247.0,95570.0,-2456.0,,319443.0,-5259749.0,-1368000.0,1299000.0,,181000.0,-157000.0,179000.0,1544846.0,14578.0,,,-19761.0,,1578631.0,,,705536.0,16670715.0,689582.0,16505507.0,,,,305850.0,2502420.0,-3303.0,-2340188.0,-5259749.0,,1.0,2500152.0,,,,,,,,,,16846000.0,730885.0,,,,,,3303.0,,,-1539709.0,65259.0,,,2201846.0,,,,300574.0,-92083.0,-5259749.0,9090.0,-36617260.0,202886.0,,0.33,955526.0,1170084.0,4349932.0,2382236.0,,,1150000.0,,0.15,1000000.0,0.13,446354.0,6405000.0,0.22,233732.0,5825000.0,,,0.22,663330.0,0.26,0.25,,0.25,202886.0,,,300000.0,23415.0,0.31,,,,-15981133.0,,-980000.0,,,,167736.0,28560.0,-140000.0,,,,742583.0,,88064107.0
