end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerReceivableAfterAllowanceForCreditLoss,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStock,DividendsPreferredStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FinancialLiabilitiesFairValueDisclosure,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestPaidNet,InvestmentIncomeInterest,InvestmentOwnedAtCost,InvestmentsFairValueDisclosure,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsOfFinancingCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,DeferredTaxAssetsLiabilitiesNet,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax
2019-06-30,2019-08-12,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,1080000.0,,4077000.0,554000.0,1872000.0,37000.0,191310000.0,548000.0,548000.0,,133358000.0,122632000.0,39000.0,2000.0,36506000.0,36543000.0,,88115000.0,120200000.0,88221000.0,,3265435.0,0.0001,300000000.0,20268103.0,20268103.0,2000.0,-10627000.0,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,-1.3,,,,,,,,1178000.0,6600000.0,0.0,,,2376000.0,,0.0,,,,,,,,,573000.0,120031000.0,120068000.0,8857000.0,1441000.0,,1690000.0,1646000.0,1604000.0,1611000.0,865000.0,1413000.0,12750000.0,133358000.0,6473000.0,32048000.0,,,,,-10656000.0,-10656000.0,579000.0,,,11235000.0,-11235000.0,400000.0,7444000.0,1227000.0,6217000.0,,5545000.0,9703000.0,,1690000.0,1646000.0,1604000.0,1611000.0,1441000.0,1711000.0,,138000.0,25000.0,29000.0,29000.0,89000.0,60000.0,6000.0,,,,0.0001,10000000.0,0.0,0.0,2469000.0,,,,,,,,6922000.0,5050000.0,,8859000.0,106000.0,106000.0,-70741000.0,,,,,,,,,,,,,,120608000.0,,,138391000.0,,50247000.0,70000.0,,0.0,,,,,8218010.0,190688.0,,
2019-09-30,2019-11-13,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,763000.0,,3992000.0,486000.0,2187000.0,78000.0,192036000.0,518000.0,518000.0,,122331000.0,112161000.0,78000.0,,70430000.0,70508000.0,,38848000.0,109400000.0,38954000.0,,3205297.0,0.0001,300000000.0,20328242.0,20328242.0,2000.0,-10928000.0,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,-0.54,,,,,,,,1504000.0,6200000.0,0.0,,,2700000.0,,0.0,,,,,,,,,654000.0,109110000.0,109188000.0,8331000.0,1441000.0,,1690000.0,1646000.0,1604000.0,1564000.0,386000.0,1289000.0,11925000.0,122331000.0,5947000.0,70508000.0,,,,,-10969000.0,-10969000.0,654000.0,,,11623000.0,-11623000.0,400000.0,7042000.0,1116000.0,5926000.0,,5279000.0,,,,,,,,,,132000.0,18000.0,41000.0,41000.0,76000.0,52000.0,,,,,0.0001,10000000.0,0.0,0.0,2805000.0,,,,,,,,6954000.0,4767000.0,,8923000.0,106000.0,106000.0,-81710000.0,,,,,0.0,0.816,0.772,0.019,0.014,,,,,110406000.0,,,,,,190000.0,,2000.0,,,,,20158223.0,149160.0,,
2019-12-31,2020-03-24,10-K,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,709000.0,473000.0,5023000.0,457000.0,2516000.0,65000.0,192824000.0,2168000.0,2168000.0,2061921.0,113001000.0,101654000.0,69000.0,4000.0,66350000.0,66415000.0,0.0,34067000.0,,34173000.0,13562000.0,3194078.0,0.0001,300000000.0,20339461.0,20339461.0,2000.0,-41879000.0,,,,,,,,,,,1809000.0,31489000.0,2027000.0,23947000.0,2995000.0,407000.0,436000.0,29462000.0,612000.0,200000.0,0.9,1200000.0,1245000.0,0.0,,-3.8899999999999997,0.0,0.21,-0.314,,-0.004,0.07,0.036,1733000.0,5900000.0,0.0,-14000.0,8000.0,9952000.0,0.0,0.0,1000.0,-195000.0,0.0,2030000.0,0.0,,1963000.0,91000.0,2288000.0,100358000.0,100423000.0,7945000.0,,1564000.0,1441000.0,1690000.0,1646000.0,1604000.0,,1173000.0,12601000.0,113001000.0,6940000.0,64889000.0,1526000.0,50610000.0,2265000.0,-39313000.0,-52756000.0,-10781000.0,2296000.0,1.0,1.0,55590000.0,-44271000.0,1500000.0,6772000.0,1145000.0,5627000.0,1700000.0,5057000.0,,,,,,,,,,46000.0,16000.0,96000.0,96000.0,63000.0,34000.0,8000.0,,88004000.0,1353000.0,0.0001,10000000.0,0.0,0.0,2698000.0,50321000.0,50321000.0,0.0,,289000.0,0.0,-41975000.0,7158000.0,4642000.0,,34319000.0,106000.0,106000.0,-92491000.0,0.0,,0.0,2168000.0,0.0,0.855,0.772,0.025,0.014,800000.0,667067.0,6.73,2000000.0,100400000.0,,,138391000.0,,50247000.0,307000.0,23698.0,0.0,,746000.0,288000.0,59000.0,12496957.0,172410.0,,96000.0
2020-03-31,2020-05-12,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,684000.0,-5000.0,5429000.0,621000.0,2849000.0,,193635000.0,758000.0,758000.0,2723038.0,101791000.0,89464000.0,70000.0,70000.0,55441000.0,55441000.0,33000.0,35462000.0,,35568000.0,1395000.0,4202972.0,0.0001,300000000.0,20347539.0,20347539.0,2000.0,-12108000.0,,,,,,,,,,,,,,,,,,,,,,300000.0,336000.0,0.0,,-0.59,,,,,,,,1234000.0,8700000.0,0.0,-2000.0,2000.0,3452000.0,,0.0,1000.0,-36000.0,,384000.0,,,-1097000.0,21000.0,,90902000.0,90902000.0,,,,,,,,,,12688000.0,101791000.0,7346000.0,52401000.0,3040000.0,34000.0,10906000.0,-9545000.0,-12043000.0,,435000.0,,,12478000.0,-12478000.0,,,1176000.0,5321000.0,,4828000.0,,,,,,,,,,57000.0,16000.0,-65000.0,-65000.0,57000.0,21000.0,,,11253000.0,,0.0001,10000000.0,0.0,0.0,1601000.0,,,,,34000.0,,-12043000.0,7186000.0,4337000.0,,9026000.0,106000.0,106000.0,-104534000.0,,,,758000.0,0.0,0.867,0.849,0.015,0.006,,,5.03,,89103000.0,,,,,,37000.0,2811.0,0.0,,,,,20250549.0,90698.0,,
2020-06-30,2020-08-12,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,952000.0,,5223000.0,900000.0,3186000.0,57000.0,288923000.0,824000.0,824000.0,,184510000.0,173950000.0,57000.0,,24359000.0,24416000.0,,147543000.0,,147649000.0,,4032354.0,0.0001,300000000.0,27184824.0,27184824.0,3000.0,-12334000.0,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,-0.59,,,,,,,,1686000.0,8300000.0,0.0,,,3994000.0,,0.0,,,,,,,,,,171888000.0,171945000.0,,,,,,,,,,12452000.0,184510000.0,7426000.0,22871000.0,1545000.0,,,,-12391000.0,,199000.0,,,12590000.0,-12590000.0,,,1206000.0,5010000.0,,4594000.0,,,,,,,,,,258000.0,26000.0,57000.0,57000.0,45000.0,16000.0,,,,,0.0001,10000000.0,0.0,0.0,3536000.0,,,,,,,,7475000.0,4289000.0,,8596000.0,106000.0,106000.0,-116925000.0,,,,,0.0,0.917,0.867,0.005,0.004,,,,,172058000.0,,,,132000.0,,694000.0,,,,,,,21001730.0,68949.0,,
2020-09-30,2020-11-12,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,1405000.0,,6390000.0,601000.0,3533000.0,35000.0,317242000.0,981000.0,981000.0,,301384000.0,281337000.0,48000.0,14000.0,207569000.0,207603000.0,,81238000.0,,81344000.0,,3984350.0,0.0001,300000000.0,29066161.0,29066161.0,3000.0,-4948000.0,0.0,91000000.0,,44847000.0,46186000.0,0.0,,,,,,,,,,,,,,,,300000.0,,,,-0.17,,,,,,,,2425000.0,9000000.0,0.0,,,3938000.0,,0.0,,,,,,,,,,288704000.0,288738000.0,8073000.0,,1930000.0,,1647000.0,2036000.0,1982000.0,478000.0,987000.0,105955000.0,301384000.0,54173000.0,197445000.0,10158000.0,,,,-4926000.0,,70000.0,,,13963000.0,-4996000.0,400000.0,7086000.0,1502000.0,5584000.0,,5515000.0,,,,,,,,,,147000.0,173000.0,-22000.0,-22000.0,29000.0,12000.0,,,,,0.0001,10000000.0,0.0,0.0,2654000.0,,,,,,,,7628000.0,4095000.0,,10025000.0,106000.0,106000.0,-121851000.0,8967000.0,,,,0.0,0.951,0.903,0.004,0.003,,,,,195429000.0,,,,,,297000.0,,,,,,,28396670.0,50659.0,,
2020-12-31,2021-03-23,10-K,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,953000.0,-578000.0,8516000.0,543000.0,3894000.0,7000.0,325250000.0,3609000.0,3609000.0,2620541.0,298269000.0,288605000.0,21000.0,14000.0,216541000.0,216548000.0,520000.0,72037000.0,,72143000.0,37970000.0,3924191.0,0.0001,300000000.0,29537216.0,29537216.0,3000.0,-34553000.0,,83773000.0,19538000.0,27613000.0,56160000.0,1900000.0,,,,17332000.0,1274000.0,38467000.0,1588000.0,13418000.0,3813000.0,705000.0,505000.0,36879000.0,488000.0,200000.0,0.9,1400000.0,1381000.0,0.0,,-1.4,0.0,0.21,-0.215,,-0.003,-0.019,0.027,2685000.0,8500000.0,0.0,-2000.0,18000.0,15184000.0,0.0,0.0,1000.0,225000.0,1877000.0,2992000.0,83773000.0,,510000.0,82000.0,,283606000.0,283613000.0,7595000.0,,1930000.0,,1647000.0,2036000.0,1982000.0,,872000.0,99995000.0,298269000.0,38640000.0,211548000.0,0.0,128750000.0,-146243000.0,55463000.0,-34495000.0,,849000.0,1.0,1.0,54882000.0,-35344000.0,1500000.0,6723000.0,1540000.0,5183000.0,1700000.0,5205000.0,,,,,,,,,,29000.0,82000.0,-58000.0,-58000.0,18000.0,12000.0,,,242314000.0,493000.0,0.0001,10000000.0,0.0,0.0,3143000.0,,100664000.0,19988000.0,,1190000.0,326000.0,-34495000.0,8165000.0,4271000.0,1877000.0,39698000.0,106000.0,106000.0,-126986000.0,19538000.0,89291000.0,1191000.0,3609000.0,0.0,0.983,0.849,0.015,0.003,1700000.0,,6.16,,198274000.0,,,,326000.0,,1202000.0,10518.0,,,901000.0,153000.0,2000.0,24721775.0,61512.0,0.0,-58000.0
2021-03-31,2021-05-10,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,1281000.0,-454000.0,7756000.0,699000.0,4276000.0,,369130000.0,1918000.0,1918000.0,3544322.0,326097000.0,308158000.0,18000.0,18000.0,173649000.0,173649000.0,383000.0,136752000.0,,136858000.0,64715000.0,5380383.0,0.0001,300000000.0,32270538.0,32270538.0,3000.0,-9028000.0,,77571000.0,7247000.0,25508000.0,52063000.0,,,,,,,,,,,,,,,,,400000.0,382000.0,0.0,,-0.28,,,,,,,,2054000.0,21800000.0,0.0,,,4816000.0,,0.0,,260000.0,1045000.0,-615000.0,-6202000.0,,-199000.0,19000.0,,310126000.0,310126000.0,,,,,,,,,,92971000.0,326097000.0,36129000.0,165569000.0,8080000.0,42004000.0,36435000.0,-13724000.0,-9021000.0,,114000.0,,,16382000.0,-9135000.0,,,1578000.0,4773000.0,,4887000.0,,,,,,,,,,29000.0,111000.0,-7000.0,-7000.0,6000.0,6000.0,,,38738000.0,1003000.0,0.0001,10000000.0,0.0,0.0,2915000.0,,,,,112000.0,,-9021000.0,9031000.0,4755000.0,2922000.0,11566000.0,106000.0,106000.0,-136007000.0,7247000.0,82518000.0,,1918000.0,0.0,1.036,1.025,0.011,0.006,300000.0,,15.59,,233125000.0,,,,,41832000.0,112000.0,0.0,,,,,,31761207.0,17479.0,,
2021-06-30,2021-08-10,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,2108000.0,,9910000.0,684000.0,4706000.0,-4000.0,387215000.0,2058000.0,2058000.0,,328401000.0,279789000.0,12000.0,16000.0,222007000.0,222003000.0,,90427000.0,,90533000.0,,5312346.0,0.0001,300000000.0,33033793.0,33033793.0,3000.0,-10950000.0,,70140000.0,,22132000.0,48008000.0,,,,,,,,,,,,,,,,,400000.0,,,,-0.33,,,,,,,,2700000.0,21400000.0,0.0,,,4828000.0,,0.0,,,,,,,,,,312473000.0,312469000.0,,,,,,,,,,88141000.0,328401000.0,35771000.0,183749000.0,38254000.0,,,,-10947000.0,,104000.0,,,19807000.0,-11051000.0,,,1618000.0,4356000.0,,4563000.0,,,,,,,,,,49000.0,791000.0,-3000.0,-3000.0,3000.0,6000.0,,,,,0.0001,10000000.0,0.0,0.0,4288000.0,,,,,,,,9604000.0,4898000.0,1325000.0,14979000.0,106000.0,106000.0,-146954000.0,8756000.0,73800000.0,,,0.0,1.028,0.96,0.011,0.008,,,,,240260000.0,,,,327000.0,,243000.0,,,,,,,32854926.0,9323.0,,
2021-09-30,2021-11-15,10-Q,"IDEAYA Biosciences, Inc.",IDYA,CIK0001676725,USD,2152000.0,,11892000.0,481000.0,5154000.0,-50000.0,476211000.0,2198000.0,2197000.0,,399444000.0,268963000.0,18000.0,68000.0,277391000.0,277341000.0,,108428000.0,,108534000.0,,5216386.0,0.0001,300000000.0,38463086.0,38463086.0,4000.0,-11628000.0,,62183000.0,,22935000.0,39248000.0,,,,,,,,,,,,,,,,,500000.0,,,,-0.31,,,,,,,,3791000.0,21500000.0,0.0,,,5186000.0,,0.0,,,,,,,,,,385544000.0,385494000.0,,,,,,,,,,81815000.0,399444000.0,38637000.0,156123000.0,121217000.0,,,,-11582000.0,,131000.0,,,20689000.0,-11713000.0,,,1658000.0,3924000.0,,4234000.0,,,,,,,,,,200000.0,217000.0,-46000.0,-46000.0,,6000.0,,,,,0.0001,10000000.0,0.0,0.0,3394000.0,,,,,,,,9861000.0,4707000.0,1018000.0,15503000.0,106000.0,106000.0,-158536000.0,8976000.0,65176000.0,,,0.0,0.957,0.933,0.012,0.009,,,,,317629000.0,,,,,,806000.0,,,,,,,37769910.0,8136.0,,
