end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClosedBlockOperationsResultsBeforeIncomeTaxes,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostsAndExpenses,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DepreciationAndAmortization,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueGrossAsset,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,ExplorationExpense,ExtinguishmentOfDebtGainLossIncomeTax,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FinanceLeaseRightOfUseAsset,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedLicenseAgreements,IntangibleAssetsCurrent,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentAdvisoryManagementAndAdministrativeFees,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureRecurring,ManagementFeeAmountPaid,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoninterestExpenseDirectorsFees,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLossCarryforwards,OtherExpenses,OtherGeneralExpense,OtherOperatingIncomeExpenseNet,OtherReceivables,PartnersCapitalAttributableToNoncontrollingInterest,PaymentForManagementFee,PaymentsForPurchaseOfOtherAssets1,PaymentsOfDebtIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueOther,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,TreasuryStockRetiredCostMethodAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesContingentlyIssuable,WeightedAverageNumberOfSharesOutstandingBasic
2013-01-31,2013-03-20,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,47049.0,,,,523784.0,,-86780.0,,,,,,42077.0,4257.0,,,,,,,,,,,282.0,,,,,,,0.0001,200000000.0,28116702.0,28116702.0,2812.0,,,100000.0,,199296.0,,,,,,,,,,,,,,,,,,,,,-0.01,-0.01,,,,26575.0,,,,,,,,,,,63185.0,,,-199296.0,,-205881.0,,,,,,,,,,,,,,,,,,,,,,,,,-6585.0,,,,45308.0,,,,,,,,921807.0,42077.0,921807.0,,20235.0,,,,,,,-205881.0,,82500.0,,,,24656.0,,,,,,,,,,,,,,,-6585.0,,,20235.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,3975.0,,,,,,,,,,6801.0,,,,,,,,-795872.0,,,,,,,,,,,,,,,,,,,,,,,,,,-879730.0,,,,,,,,,,,,,,28116702.0,,28116702.0
2013-04-30,2013-08-12,10-K,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,76767.0,616948.0,,-75371.0,,,,,,40423.0,2603.0,,,,,,,,,,,503.0,,,,-49931.0,-522946.0,,0.0001,200000000.0,1405896.0,1405896.0,141.0,,125010.0,125010.0,,493950.0,,,,,,,,,122800.0,9000.0,120300.0,-252100.0,,,,,,,,,,-0.37,,,,73261.0,,,,,,,,,,,131021.0,,,,,,-493950.0,,,0.0,,53700.0,200.0,,58700.0,-53050.0,,-300842.0,,,,,,1010.0,888.0,,,32961.0,,,-28996.0,,,0.0,888.0,,,,42000.0,,,,1053876.0,40423.0,1053876.0,,,,,57166.0,,-107097.0,,-522946.0,,155000.0,,,32156.0,,32156.0,,,,,,,,,,,502500.0,,,-28996.0,,,,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,2200.0,2100.0,25010.0,,,,,32156.0,,92668.0,,,,,,,,-938333.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1013453.0,,,,,,,,,,,,,,1405896.0,,
2013-07-31,2013-09-10,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,126246.0,639190.0,,-72282.0,,,,,,38921.0,1101.0,,,,,,,,,,,576.0,,,73.0,73.0,,,0.0001,200000000.0,28116702.0,28116702.0,2812.0,,125010.0,,,120723.0,,,,,,,,,,,,,,,,,,,,,,-0.09,,,,9075.0,,,,,,,,,,,65310.0,,,-120723.0,,-127785.0,,,,,,,,,,-49479.0,,-22242.0,,-375.0,927.0,,,,,,,1575.0,,,-7062.0,,,,1263.0,,,,,,,,1174399.0,38921.0,1174399.0,,,,,47500.0,,-47427.0,,-127785.0,,7500.0,,,,,79656.0,120723.0,,,,,,,,,,,7062.0,,-7062.0,,,10500.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,525.0,525.0,,,,,,47500.0,,28338.0,,,,,,,,-1066118.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1135478.0,,,,,,,,,,,,,,1405896.0,,
2013-10-31,2013-12-13,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,91599.0,513165.0,,103308.0,,,,,,43320.0,5500.0,,,,,,,,,,,,,,,,,,0.0001,200000000.0,29816702.0,29816702.0,2982.0,,125010.0,,,47556.0,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,1625.0,,,,,,,,,,,15436.0,,,-47556.0,,-21401.0,,,,,,,,,,,,,,,,,,,,,,,,,-8845.0,,,,1638.0,,,,,,,,1024439.0,43320.0,1024439.0,,,,,,,,,-21401.0,,7500.0,,,,,88656.0,,,,,,,,,,,,,,26155.0,,,10500.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,,5500.0,,,,,,,,12495.0,,,,,,,,-1087519.0,,,,,,,,,,,,,,,,,,,,,,,,,,-981119.0,,,,,,,,,,,,,,1413226.0,,
2014-01-31,2014-03-12,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,111908.0,546230.0,,109068.0,,,,,,41670.0,3850.0,,,,,,,,,,,,,,,,,,0.0001,200000000.0,29816702.0,29816702.0,2982.0,,125010.0,,,54542.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1650.0,,,,,,,,,,,11224.0,,,-54542.0,,-62497.0,,,,,,,,,,,,,,,,,,,,,,,,,-8955.0,,,,2014.0,,,,,,,,1079526.0,41670.0,1079526.0,,,,,,,,,-62497.0,,7500.0,,,,,88656.0,,,,,,,,,,,,,,-7955.0,,,18000.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,,3850.0,,,,,,,,16168.0,,,,,,,,-1150016.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1037856.0,,,,,,,,,,,,,,29816702.0,,
2014-04-30,2014-07-29,10-K,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,99567.0,399905.0,,408360.0,,,11619.0,,,282226.0,4406.0,,,,,,,,,,,396.0,,,,-107.0,-364741.0,,0.0001,200000000.0,14491896.0,14491896.0,1450.0,,322779.0,322779.0,,323744.0,,,,30881.0,2500.0,,,,265300.0,10500.0,101800.0,-377600.0,,,,105859.0,63359.0,,63359.0,,,-0.16,,,,14000.0,,,0.0,1.4476,0.001,-20859.0,,,-26000.0,,125272.0,,,,,,-323744.0,,,,,29800.0,1500.0,76700.0,16000.0,-48800.0,,-144107.0,,,,,,4506.0,2613.0,,,-1910.0,,,-46138.0,,,0.0,3501.0,,,,75000.0,,,,1175380.0,282226.0,1175380.0,,,,,135000.0,,-135107.0,,-364741.0,,30000.0,,,79656.0,,79656.0,,,,,,,,,,,590000.0,,,-40997.0,,,,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,2200.0,4010.0,87500.0,,,,,47500.0,,79472.0,,,,,,,,-1303074.0,,,,,,,,,,,,,,,,,,,,,,,,,,-893154.0,,,,,,,,,2000.0,,,,,2233608.0,,
2014-07-31,2014-09-15,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,138935.0,262738.0,,914229.0,,,14065.0,,,287363.0,9543.0,,,,,,,,,,,507.0,,,111.0,111.0,,,0.001,200000000.0,20798976.0,20798976.0,2080.0,,201334.0,,,84685.0,,,,16816.0,,,,,,,,,,,,89889.0,47389.0,,47389.0,,,0.0,,,,1650.0,,,,,,15970.0,,,2416.0,,15903.0,,,-84685.0,,-89849.0,,,,,,,,,,-39368.0,,-37833.0,,-1009.0,,,,,,,,-5026.0,,,-23550.0,,,0.0,2104.0,,,,,,,,763867.0,287363.0,763867.0,,,,,14500.0,,-14389.0,,-89849.0,,7500.0,,,,,79656.0,84685.0,,,,,,,,,,,,,-5164.0,,,22500.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,550.0,9036.0,,,,,14500.0,,,37132.0,,,,,,,,-1392923.0,,,,,,,,,,,,,,,,,,,,,,,,,,-476504.0,,,,,,,,,,,,,,20350842.0,,
2014-10-31,2014-12-12,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,156162.0,310428.0,,951350.0,,,25064.0,,,288945.0,11125.0,,,,,,,,,,,,,,,,,,0.0001,200000000.0,20867942.0,20867942.0,2087.0,,204175.0,,,60800.0,,,,1975.0,,,,,,,,,,,,54228.0,23728.0,,23728.0,,,0.0,,,,3950.0,,,,,,-924.0,,,-3824.0,,10232.0,,,-60800.0,,-81642.0,,,,,,,,,,,,,,,,,,,,,,,,,-16094.0,,,,2909.0,,,,,,,,809963.0,288945.0,809963.0,,,,,,,,,-81642.0,,7500.0,,,,,79656.0,,,,,,,,,,,,,,-20842.0,,,22500.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,,11125.0,,,,,,,,16618.0,,,,,,,,-1474565.0,,,,,,,,,,,,,,,,,,,,,,,,,,-521018.0,,,,,,,,,,,,,,20852200.0,,
2015-01-31,2015-03-13,10-Q,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,134582.0,345428.0,,951912.0,,,,,,288019.0,10199.0,,,,,,,,,,,240.0,,,,,,,0.0001,200000000.0,20867942.0,20867942.0,2087.0,,180111.0,,,50994.0,,,,33539.0,,,,,,,,,,,,81987.0,43987.0,,43987.0,,,0.0,,,,1650.0,,,,,,-4038.0,,,21105.0,,11549.0,,,-50994.0,,-42861.0,,,,,,,,,,,,,,,,,,,,,,,,,-8934.0,,,,1042.0,,,,,,,,851336.0,288019.0,851336.0,,,,,,,,,-42861.0,,,,,,,79656.0,,-50994.0,,,,,,,,,,,,8133.0,,,22500.0,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,,9959.0,,,,,,,,15295.0,,,,,,,,-1517426.0,,,,,,,,,,,,,,,,,,,,,,,,,,-563317.0,,,,,,,,,,,,,,20867942.0,,
2015-04-30,2015-07-29,10-K,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,DTII,CIK0001533357,USD,,,,109499.0,369178.0,,952475.0,,,50463.0,,,43861.0,6041.0,,,,,,,,,,,183.0,,,,-213.0,-484202.0,,0.0001,200000000.0,20867943.0,20867943.0,2087.0,,199748.0,199748.0,,453544.0,,,,29902.0,,,,,615900.0,12600.0,357000.0,-985500.0,,,,247556.0,47808.0,,47808.0,,,-0.02,,,,8800.0,,,0.0,,,23188.0,,,19697.0,,45945.0,,,,,,-453544.0,,,,,134600.0,8100.0,3000.0,3400.0,-9932.0,,-144273.0,,,,,,10238.0,1288.0,,,-1848.0,,,-73543.0,,,1550.0,2383.0,,,,90000.0,,,,876465.0,43861.0,876465.0,,,,,70050.0,,-70263.0,,-484202.0,,15000.0,,,79656.0,,79656.0,,,,,,,,,,,1579200.0,,,-30658.0,,,,,,,0.0001,20000000.0,1100000.0,1100000.0,110.0,,2200.0,5858.0,68500.0,,,,,,,53799.0,,,,30500.0,,,,-1787276.0,,,,,,,,,,,,,,,,,,,,,,,,,,-832714.0,,,,,,,,,,,,,,20733637.0,,
