end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostOfServicesLicensesAndServices,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DefinedContributionPlanCostRecognized,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FurnitureAndFixturesGross,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestPaid,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LicenseAndServicesRevenue,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,NonoperatingIncomeExpense,NontradeReceivablesNoncurrent,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNonoperatingGainsLosses,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromOtherShortTermDebt,ProceedsFromWarrantExercises,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueGoodsGross,SellingAndMarketingExpense,SellingExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharePrice,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,,,,,,,,,,,,,,,,,,,,,,37200.0,,,,,,,,,,54972296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-195100.0,,,,,,,,,,
2010-06-30,2010-08-23,10-Q,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,,,,,,,,,,,,,,,,,,,,,,59100.0,,,,,,,,,,,,,,,,57300.0,76400.0,19100.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,74500.0,75800.0,,,,,,,,,,,,,,,,,,,,,,,2600.0,,,,,,,,,,,,,,,,,,,,,,,,57700.0,,,,,,,-71100.0,,,-2600.0,,,144300.0,-68500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35100.0,,,152200.0,94500.0,34700.0,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,,,,,,,,,,,,,,,,,,,,,,18900.0,,,,,,,,,,,,,,,,70200.0,85300.0,15100.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,79600.0,96500.0,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,78000.0,,,,,,,-51600.0,,,-2500.0,,,145600.0,-49100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,,,181800.0,103800.0,38500.0,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,263400.0,171100.0,,,142500.0,247400.0,2700.0,,12365400.0,2200.0,,,,3000.0,2200.0,,5000.0,,263300.0,253700.0,,10600.0,-26600.0,,,,,,0.01,75000000.0,57852041.0,57852041.0,,578500.0,,,,208000.0,275500.0,67500.0,,,,,,,,,,,46500.0,,,,,,,,7900.0,,0.0,,,,,,,,,184500.0,332500.0,383200.0,,,,,,,,,,,30600.0,30700.0,,,32600.0,,-61800.0,,,2000.0,-31300.0,,10700.0,,,3800.0,,34800.0,,,,72500.0,,,,,,,,,,,263300.0,596700.0,,,373700.0,,,93800.0,145900.0,-2300.0,-170200.0,-245100.0,,,-10700.0,,,617600.0,-234400.0,,,,,,,,,,,,,,,,,,,2300.0,1.0,300000.0,0.0,0.0,0.0,37200.0,,101600.0,,50500.0,,,,2700.0,257000.0,9600.0,,,6200.0,,0.0,132300.0,-13277300.0,,658700.0,285000.0,152800.0,,,,,,,,,,,,50500.0,-333400.0,,101600.0,,,3000.0,,,,,
2011-03-31,2011-05-16,10-Q,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,,,,,,,,,,-600.0,39100.0,,,,,,,,,,,20800.0,-10200.0,,,,,,,,,,,,,,,69000.0,84700.0,15700.0,,,,,,,,,,,,,,,,,,,-1500.0,,0.0,,,,,,,,,,100800.0,140000.0,,,,,,,,,,,-6300.0,-62200.0,,,-24000.0,,-55600.0,,,-15500.0,-8200.0,,2900.0,,,900.0,,,,,,,,,,,,,,,,,,,,,92200.0,,,,6300.0,,-16500.0,-41200.0,,,-2900.0,,,178300.0,-38300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-15000.0,,,,,,,,,-6300.0,,-15000.0,28800.0,,,224700.0,132500.0,48700.0,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,265700.0,118200.0,,,165900.0,250400.0,,,12380600.0,,,,,,,,5000.0,,250700.0,244100.0,,82300.0,,,,,,,0.01,75000000.0,58187378.0,58187378.0,,581900.0,,,,48400.0,64200.0,15800.0,,,,,,,,,,,75500.0,,,,,,,,,,0.0,,,,,,,,,184500.0,81100.0,123600.0,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,27400.0,,,,72500.0,,,,,,,,,,,250700.0,638900.0,,,107600.0,,,81300.0,,,,-32200.0,,,-2400.0,,,153400.0,-29800.0,,,,,,,,,,,,,,,,,,,,,,,,,16200.0,,,,,,,,,257000.0,6600.0,,,,,,28600.0,-13350700.0,,187800.0,80200.0,43700.0,,,,,,,,,,,,50500.0,-388200.0,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,235400.0,168500.0,,,116200.0,251900.0,,,12380600.0,,,,,,,,5000.0,,211500.0,206400.0,,1400.0,,,,,,,0.01,75000000.0,58187378.0,58187378.0,,581900.0,,,,51100.0,67200.0,16100.0,,,,,,,,,,,54500.0,,,,,,,,,,0.0,,,,,,,,,184500.0,81200.0,105500.0,,,,,,,,,,,,,,,,,,,,,,,2300.0,,,,,24600.0,,,,72500.0,,,,,,,,,,,211500.0,533600.0,,,85800.0,,,75000.0,,,,66100.0,,,109100.0,,,148500.0,-43000.0,,,,,,,,,,,,,,,,,,,,,,,,,11900.0,,,,,,,,,257000.0,5100.0,,,,,,28400.0,-13284600.0,,172700.0,86900.0,38900.0,,,,,,,,,,,,52500.0,-322100.0,,,,,,,,,,
2011-12-31,2012-03-30,10-K,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,179800.0,31800.0,,,101500.0,253300.0,0.0,,12386700.0,1100.0,,,,,1100.0,,5000.0,,102500.0,98800.0,,22900.0,12300.0,,,,,,0.01,75000000.0,58346466.0,58346466.0,,583500.0,,,,202700.0,262400.0,59700.0,,,,,,,,,,,42800.0,,,,,,,,5900.0,,0.0,,,,,,,,,184500.0,353800.0,451100.0,,,,,,,,,,,-11200.0,-139300.0,,,-3700.0,,-152300.0,,,-13900.0,-14000.0,,10300.0,,,3000.0,,20800.0,,,,72500.0,,,,,,,,,,,102500.0,436900.0,,,373200.0,,,68800.0,-7000.0,0.0,19300.0,-27300.0,,,156400.0,,,634800.0,-183700.0,,,,,,,,,,,,,,,,,,,0.0,1.0,300000.0,0.0,0.0,0.0,23300.0,,18000.0,,17000.0,,,,0.0,257000.0,3700.0,,,25000.0,,17000.0,113700.0,-13304600.0,,713500.0,340300.0,167300.0,,,,,,645000.0,0.32,,,,,44000.0,-334400.0,7200.0,18000.0,,,0.0,,,,,
2012-03-31,2012-05-09,10-Q,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,156800.0,63500.0,,,98200.0,254200.0,,,12396900.0,0.0,72000.0,,,,,,5000.0,,152000.0,149200.0,,38000.0,-15100.0,,,,,,0.01,75000000.0,58599016.0,58599016.0,,586000.0,,,,47400.0,62800.0,15400.0,,,,,,,,,,,181000.0,,,,,,,,-900.0,,0.0,,,,,,,,,184500.0,101600.0,104700.0,,,,,,,,,,,-19500.0,31700.0,,,138200.0,,-83400.0,,,-6900.0,10500.0,,1700.0,,,600.0,,31300.0,,,,72500.0,,,,,,,,,,,152000.0,541000.0,,,104100.0,,,62500.0,-3700.0,,-11400.0,-67300.0,,,3900.0,,,175900.0,-71200.0,,,,,,,,,,,,,,,,,,,,,,,,,16400.0,,-10000.0,,0.0,,,,,257000.0,2800.0,,,-6300.0,,0.0,28100.0,-13371900.0,,167500.0,63400.0,46200.0,,,,,,,,,,,,42500.0,-389000.0,,,,,,,,,,
2014-12-31,2015-09-11,10-K,"NOCOPI TECHNOLOGIES, INC.",NNUP,CIK0000888981,USD,160300.0,287800.0,4600.0,,383000.0,178400.0,,,12408500.0,,16300.0,1900.0,,,,,,5000.0,396200.0,378100.0,,28000.0,-24900.0,,,,,,0.01,75000000.0,58599016.0,58599016.0,586000.0,,102900.0,31800.0,,248700.0,324300.0,75600.0,,,,,0.005,2083.0,1400.0,,,,93400.0,,,1933000.0,,,,,4000.0,0.0,,0.0,,,,,,,,176800.0,253400.0,598500.0,,,,,,,,,,,71600.0,50700.0,,,-20400.0,15000.0,1800.0,,,-12700.0,,1674.0,,,21600.0,300.0,43500.0,,,300.0,,19700.0,,,,,,,,,,,396200.0,802600.0,,,358800.0,,100000.0,,-18800.0,-20600.0,14500.0,7700.0,,,-21300.0,,,569500.0,29000.0,,,,,,44900.0,16300.0,48600.0,47400.0,46200.0,,,44800.0,4601000.0,,,,,20600.0,1.0,300000.0,0.0,0.0,,18800.0,5000.0,,,,,,,,196500.0,18100.0,,,,18800.0,5000.0,121600.0,-13432700.0,,922800.0,564000.0,194500.0,,2000000.0,0.0,0.0,-245000.0,0.0,,,0.12,,,63000.0,-438200.0,,,,,,,,58600690.0,,58599016.0
