end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AdditionalPaidInCapital,AdjustmentForAmortization,AmortizationOfAcquiredIntangibleAssets,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BrokerDealerSecuritiesOwnedNotReadilyMarketableAtEstimatedFairValue,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ContractAdministrationExpense,ConversionOfStockAmountConverted1,ConvertibleNotesPayableCurrent,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,ExplorationExpenseMining,ExtinguishmentOfDebtGainLossIncomeTax,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,FiniteLivedPatentsGross,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseDueFromOfficersAndStockholders,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseCosts,LitigationReserveCurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashContributionExpense,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherExpenses,OtherExtraordinaryGainLoss,OtherIntangibleAssetsNet,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PartnersCapitalAccountContributions,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,SharesIssued,SharesOutstanding,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRepurchasedDuringPeriodValue,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2009-03-31,2009-05-07,10-K,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39372.0,15600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17155.0,,,,,,,,,,,,,,,
2010-03-31,2010-06-21,10-K,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26553.0,15600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.0,,,,,,,,,,,,,,,
2010-06-30,2010-07-09,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,998.0,,,,,,,,,,-1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,2848.0,,-2848.0,-5648.0,3900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2848.0,,1650.0,-5648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113525000.0,,
2010-09-30,2010-11-05,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.0,,,,,,,,,,,-8548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113525000.0,,
2010-12-31,2011-02-02,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113525000.0,,
2011-03-31,2011-06-08,10-K,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,15773.0,,,,,-24725.0,,,,,,,,1948.0,,,,,,,,,,,,,1948.0,,32.0,,32.0,,,0.001,,450000000.0,113525000.0,,,113525.0,113525.0,,,,,,,,,,,,,,,,,,,24506.0,,,,,,,,0.0,69.96,0.68,,,,,,,,,,18023.0,,,,,,,,,,542.0,,,,,,,,,,,,,,,,,,,40279.0,1948.0,40279.0,,,,,9681.0,,-9681.0,-778.0,7800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9681.0,,,,,,,,,,-127131.0,,,,,,,,,,,,,,,,702.0,,,,,,,,,,,,,113525000.0,,
2011-06-30,2011-08-05,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,17453.0,,,,87.0,-24725.0,,87.0,,,,,,1948.0,,,,,,,,,,,,,1948.0,,1948.0,-32.0,,,,0.001,,450000000.0,113525000.0,,,113525.0,,,,,119.0,,,,,,,,,,,,,,,29030.0,0.0,,,,,,,,,,,,,,,,,,,119.0,,,,-119.0,,,,,,1680.0,,,,,,,,,,,,,,,,,,,,1948.0,46483.0,,,,,4524.0,,-32.0,-119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4524.0,,4980.0,-6204.0,,,,,,,-133335.0,,,,,,,,,,,,,,,,-44535.0,,,,,,,,,,,,,43850000.0,,
2011-09-30,2011-11-14,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,18573.0,,,,,-24725.0,,,,,,,,1948.0,,,,,,,,,,,,,1948.0,,0.0,,,,,0.001,,450000000.0,113525000.0,,,113525.0,,,,,,,,,,,,,,,,,,,,31173.0,0.0,,,,,,,,,,,,,,,,,,,87.0,,,,,-87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1948.0,49746.0,,,,,,,,-87.0,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,-136598.0,,0.0,,,,,,,,,,,,,,-47798.0,,,,,,,,,,,,,43850000.0,,
2011-12-31,2012-02-16,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,19693.0,,,,,-24725.0,,,,,,,,1948.0,,,,,,,,,,,,,1948.0,,0.0,,,,,0.001,,450000000.0,113525000.0,,,,113525.0,,,,,,,,,,,,,,,,,,,33386.0,-0.01,,,,,,,,,,,,,,,,,,,87.0,,,,,-87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1948.0,53079.0,,,,,,,,-87.0,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,-139931.0,0.0,0.0,,,,,,,,,,,,,,-51131.0,,,,,,,,,,,,,43850000.0,,
2012-03-31,2012-08-10,10-K,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,0.0,,,0.0,,-40850.0,348.0,,,,,,,6547.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,-32.0,,,,0.001,,450000000.0,43850000.0,43850000.0,,43850.0,43850.0,,,,,,,,,,,,,0.0,,,,,-2678.0,6225.0,0.0,,,,,,,,,,,-435.0,6547.0,,6982.0,,,,,380.0,,,,,-380.0,0.0,0.0,,,5162.0,,,,,,,0.0,,6547.0,,,,,0.0,,,,,6225.0,6547.0,6225.0,,,,,0.0,0.0,-32.0,-380.0,,,,380.0,,,,,,6547.0,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,11109.0,0.0,0.0,-380.0,0.0,,0.0,,,0.0,-2678.0,,0.0,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,113525000.0,43850000.0,
2012-06-30,2012-08-31,10-Q,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",CTDT,CIK0001435163,USD,6000.0,,,,87.0,429033.0,87.0,87.0,87.0,,,,,466345.0,451885.0,,,,,,,,,,,,434885.0,-100967.0,434885.0,434885.0,,,,0.001,,450000000.0,73000000.0,,,,73000.0,,,,45235.0,,0.0,,,,,,,0.0,,,,,,6225.0,0.0,,,,,,,,,,,522.0,,,6982.0,,,,,968.0,0.0,,,-45235.0,-45235.0,0.0,0.0,,,6000.0,,,,6000.0,,,-17000.0,-17000.0,,,,,,0.0,,,,,12225.0,466345.0,12225.0,,,,,600000.0,-108967.0,-56148.0,-45235.0,,,,45235.0,,,,,,6460.0,,,,,,,0.0,-8000.0,,,,,,,17000.0,0.0,,600000.0,600000.0,,,0.0,25517.0,-45235.0,8000.0,-8000.0,8000.0,,,0.0,-47913.0,0.0,16250.0,,,0.0,0.6996,0.0068,,1200000.0,,1200000.0,,,,,454120.0,,,,,,,,600000.0,,,,,51857505.0,51857505.0,
