end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableBilledForLongTermContractsOrPrograms,AccountsReceivableFromSecuritization,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashFDICInsuredAmount,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CustomerDepositsCurrent,CustomerFunds,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleInterestExpense,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredCostsCurrent,DeferredFinanceCostsNet,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredSubscriberAcquisitionCostsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet,DerivativeLiabilityFairValueNet1,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,Dividends,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueFromRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,ExtinguishmentOfDebtAmount,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnRepurchaseOfDebtInstrument,GainLossOnSaleOfDebtInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivableNoncurrent,InventoryNet,InventoryValuationReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAmortizationOfDeferredCharges,OtherAssets,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherNotesPayable,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SellingAndMarketingExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageRemainingContractualTerm1,SharePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,SubleaseIncome,TreasuryStockSharesRetired,UnrealizedGainLossOnDerivatives,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AllowanceForDoubtfulAccountsReceivableCurrent,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,DeconsolidationGainOrLossAmount,DeferredTaxAssetsPropertyPlantAndEquipment,OperatingLeaseLeaseIncomeLeasePayments,AccountsPayableAndAccruedLiabilitiesCurrent,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities
2009-09-30,2010-01-12,10-K,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-494193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,9817.0,,,,,,,,,,,,,,,,,,,,50049.0,,,,,,,,,,,,,,,,,,,,,,,,,6356.0,,,,,,,,,,,,,,,,,,,,-0.003,,,,,,,,,,,,,,217496.0,54372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-297017.0,,,,,,,,,,,,,335442.0,-297017.0,,,,,,,,,,,,,,,,,,,,,,,-15947.0,,,,,,0.0,200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90635.0,,104421.0,,20955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2011-01-11,10-K,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,243887.0,,,,5019.0,,79950.0,,6007553.0,,,,,,,37513.0,,,,,39863.0,136120.0,110850.0,,,,22348.0,14075.0,,,,,,0.001,,1250000000.0,132307758.0,132307758.0,132308.0,,,,,,,,136489.0,,,,,,,,,,,,,,,8503.0,1063.0,,,,,,,,,25429.0,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,-1610.0,,,,648364.0,159877.0,,,,,,,,,,,,,,18065.0,3879.0,73054.0,,-19251.0,15256.0,,,29689.0,,,,64801.0,,15079.0,,,,51076.0,,,,,,,,,,,479583.0,136120.0,453520.0,26063.0,,,,,,,,,788721.0,,2659.0,-777305.0,,-1087016.0,,,,-106274.0,,,121180.0,,25000.0,,,,1140619.0,-1087016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4004.0,,0.001,200000000.0,250000.0,250000.0,250.0,32407.0,,,,,250000.0,500000.0,40000.0,,,,,,6663.0,,25270.0,,,,,,1279.0,,,219384.0,-6483574.0,296366.0,,247442.0,,,,,2367.0,261.0,,,,182252.0,,,,,,,-343464.0,,,,,,1818832.0,,15356263.0,,15192679.0,,,33104.0,,,,,181000.0,267392.0,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-14,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,,,,,,,,,,,,,,,,937.0,,,,,,,,,,,73478.0,51130.0,,,,,,,,,,,,,,,,,,,86095.0,,,,,,,,,,,,,,,,,,,,,,,,,3971.0,,,,,,,,,,,,,,,,,,,,-0.0015,,,,,,,,,,,,,,208513.0,94347.0,,,,,,,,,,,,,,-2181.0,58768.0,32890.0,783.0,29840.0,18335.0,,,-7778.0,,,,,,5149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,249314.0,,,-198184.0,,-195099.0,,,,,,,,,,,,,273359.0,-179012.0,,,,,,,,,,,,,,,,,,,,,,,-16087.0,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,686.0,,,26398.0,,180442.0,,34477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-12,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,268790.0,,,,,,,,,,,,,,,,,,,,68442.0,,,,,,,,,,,,,,,,,,,,,,,,,3393.0,,,,,,,,,,,,,,,,,,,-0.002,-0.002,,,,,,,,,,,,,,237599.0,59916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-271042.0,,,,,,,,,,,,,311465.0,,,,,,,,,,,,,,,,,,,,,,,,-19493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29072.0,,128358.0,,41401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,308692.0,,,,180350.0,,162429.0,,6740555.0,,,,,13500.0,,,,,,,,314343.0,299603.0,,,,44938.0,,,,,,,0.001,,1250000000.0,125861613.0,125861613.0,125862.0,,,,,,,,105287.0,,,,,,,,,,,,,,,29303.0,22938.0,,,,,,,,,3165.0,,,,,,,,,,,,,,44408.0,,,,,,-0.002,,,,,,,,,,,,,,283722.0,79180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59331.0,,,,,,,,,,,712456.0,314343.0,619518.0,92938.0,,,,,,,,,,,,,,-271483.0,,,,,,,119094.0,,70000.0,,,,367078.0,-271483.0,,,,,,,,,,,,,,,,,,,,,,,16415.0,,,,,,0.001,200000000.0,1074000.0,1074000.0,1074.0,14985.0,,,,,,,,,,,,,,,14740.0,,,,,,,,,47276.0,-7265604.0,184467.0,,32915.0,,,,,,,,,,,,,,,,,-398113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-12-30,10-K,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,333735.0,,,,,,145474.0,123924.0,6989278.0,71000.0,,,71000.0,4144.0,,937.0,,,,,,106043.0,93842.0,,,,39188.0,16840.0,,,,,791.0,0.0,,5000000000.0,44886.0,44886.0,134657.0,,,,,,,,274094.0,,,,,,,,115000.0,,0.1,0.0,,,,22786.0,18870.0,,2810000.0,0.0,2810000.0,,,,,13069.0,,13069.0,,,,,,,,,,,,,,,,,,-27.81,,0.0,0.34,,,0.05,,,,,,,,674747.0,268847.0,,,,,,,,,,,,,,89809.0,-5019.0,139147.0,,32093.0,-5078.0,,,-23751.0,,,,114617.0,,17170.0,,22752.0,,45998.0,,,124654.0,82578.0,,,,,,,804364.0,106042.0,670494.0,133870.0,,,,,,,,,787319.0,,,-770479.0,,-1204036.0,,,12202222.0,-114617.0,,,168499.0,,115000.0,,,,1358266.0,-1204036.0,,,,,,,,,,,,,7207000.0,,,,,,,,,,,,,,,,0.001,200000000.0,1074000.0,1074000.0,1074.0,8656.0,,,,,650000.0,,140000.0,,,,140000.0,,,136125.0,12201.0,,,,,,2681.0,,,237013.0,-7687610.0,542941.0,,433437.0,,,,,2367.0,261.0,,,,53654.0,2860.0,,,,,,-698322.0,,,5800.0,,,,,8581446.0,,2932.0,,,,,,,,53654.0,50800.0,23724.0,,,,,,17400000.0,,2810000.0,,,,,,,,,,,,
2012-03-31,2012-05-14,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,536314.0,,,,3200.0,,318780.0,,6872231.0,,,,,2809.0,,,,,,11163.0,,159083.0,151773.0,,,,64338.0,,,,,,,0.001,,1250000000.0,147078470.0,147078470.0,147080.0,,,,,,12504.0,,205673.0,,,,,,,,,,,84996.0,,,,33869.0,41536.0,,,,,,,,,2402.0,,,,16520.0,,,83054.0,,,,,,,,,,,,-0.001,-4.464,,,,,,,,,,,,,,138416.0,55172.0,,,,,,,,,,,,,,,,,,,,,,,,9031.0,,,,,,,,36975.0,0.0,,,,,,,,,,1352476.0,159083.0,1310940.0,41536.0,,,,,,,,,,,,,,-216441.0,,,,-30469.0,,,326419.0,,,,,,241144.0,-185972.0,,,,,,,,,,,,,,,,,,,,,,,-46989.0,,,,,,0.001,200000000.0,1074000.0,1074000.0,1074.0,47260.0,,,,,,,,,,,,,,,7310.0,,,20835.0,,,,,,60841.0,-8213778.0,260845.0,,39485.0,,,,,,,,,,,,,,,,,-1193393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48490.0,,,,,,,,,
2012-06-30,2012-08-20,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,546352.0,,,,6488.0,,255370.0,,7066174.0,,,,,3015.0,,,,,,,,107870.0,103418.0,,,,5376.0,,,,,,,0.001,,1250000000.0,242602727.0,242602727.0,242603.0,,,,,,29288.0,,23819.0,,,,,,,,,,,52212.0,,,,48868.0,33069.0,,,,,,,,,2859.0,,,60352.0,8743.0,,,60302.0,60352.0,,,,,107000.0,,,,,,,-3.657,,,,,,,,,,,,,,185634.0,29589.0,,,,,,,,,,,,,,,,,,,,,,,,10153.0,,,,,,,,45479.0,0.0,,,,,,,,,,1259391.0,107870.0,1226322.0,33069.0,,,,,,,,,,,,,,-247597.0,,,,,,,286142.0,110000.0,,,,,221825.0,-192236.0,,,,,,,,,,,,,,,,,,,,,,,-64104.0,,,,,,0.001,200000000.0,1074000.0,1074000.0,1074.0,46075.0,,,,,,,,,,,,,,,4452.0,,,18860.0,,,,,,24553.0,-8461372.0,53408.0,,8779.0,,,,,,,,,,,,,,,,,-1151521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67698.0,,,,,,,,,
2012-09-30,2013-01-17,10-K,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,991843.0,125000.0,,,2468.0,,201657.0,133783.0,7572635.0,,61168.0,,,3890.0,3200.0,71122.0,-2631.0,,,695588.0,,369379.0,367037.0,,,,38420.0,-768.0,,,,,7117.0,0.0,,5000000000.0,136916.0,136916.0,1.0,,,,,,51122.0,,389429.0,,,249146.0,34010.0,,,96307.0,166142.0,,,51078.0,2369.0,,,31110.0,28002.0,,3278000.0,0.0,3278000.0,,,,3278000.0,9858.0,,9858.0,143678.0,-47256.0,,,143678.0,143678.0,,,,,,,,,,,,-19.12,,0.0,0.34,-0.39,,0.05,,,,,-18286.0,,,710080.0,153246.0,,,,,,,,,,,,,,678392.0,4668.0,305329.0,,17456.0,-10931.0,-1339000.0,,176057.0,,,,261847.0,96307.0,21872.0,,38588.0,,30067.0,,5000.0,12000.0,76905.0,,,,,,,1733554.0,369379.0,1705552.0,28002.0,,,,,,,,,189208.0,189208.0,,-189976.0,-189976.0,-1249212.0,,,,-327389.0,,,286142.0,110000.0,,,,,1075069.0,-921823.0,,,,,163004.0,79904.0,,,,83100.0,,,8404000.0,,,,,,,,,,,,,,,,0.0001,,,,11.0,293713.0,,,,,,,,,,,190000.0,,,136125.0,2342.0,2200.0,,,,,792.0,,,186208.0,-8936822.0,542675.0,,168923.0,184.0,825.0,,0.0,2183.0,189.0,825.0,2100.0,2100.0,71500.0,16333.0,,189.0,189.0,2.25,,-1364174.0,,,,,,,,,3000.0,34569.0,,,143967.0,,,,,71500.0,261146.0,106745.0,,,,,,,-47256.0,3295000.0,1100000.0,,65439.0,,,,,,,,,
2012-12-31,2013-02-19,10-Q,"Cleartronic, Inc.",CLRI,CIK0001362516,USD,440042.0,,,,505.0,,224846.0,,9788042.0,,,,,2540.0,,17911.0,-1038.0,,,10608.0,,59386.0,58592.0,,,,4093.0,-34327.0,,,250000.0,612031434.0,,0.0,,5000000000.0,1301341.0,139916.0,13.0,499325.0,,,,94500.0,61333.0,,54780.0,,,143703.0,,,,29787.0,4400.0,,0.1,33167.0,1331.0,,,27068.0,22935.0,,,,,,,,,1548.0,,1548.0,,-104854.0,,,221169.0,,221169.0,,,,,,,,,,,-1.58,,,,,,,,,,,367046.0,,367046.0,1279160.0,47045.0,,,,,,,,,,,,,,-51976.0,-1963.0,34924.0,,-9109.0,-1395.0,,,-269675.0,,7003.0,,,29787.0,3666.0,,7003.0,,28672.0,5000.0,,949238.0,,,,,,,,1165976.0,59386.0,1143041.0,,,,,,,,,,49400.0,49400.0,,-83727.0,-83727.0,-1957784.0,,,,-715898.0,,,168583.0,,,,,,1288931.0,-1241886.0,,,,,,,,,,,,,,,,,,,,,,,-58448.0,,,,,,,,,,,23991.0,,,,,35000.0,,,,,,14400.0,,,,794.0,,,13560.0,,,,,,3000.0,-10894671.0,101825.0,,5223.0,,,,,,,,,,,,,,,,,-1106590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-104854.0,,,,1236472.0,,,,,,,,,
