end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdvancesToAffiliate,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AllowanceForNotesAndLoansReceivableCurrent,AllowanceForNotesAndLoansReceivableNoncurrent,AmortizationOfAcquisitionCosts,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionSharePrice,BusinessCombinationConsiderationTransferred1,CapitalLeasesContingentRentalPaymentsDue,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConcentrationRiskPercentage1,ConstructionInProgressGross,ConversionOfStockAmountIssued1,CostOfServicesEnvironmentalRemediation,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DepositAssets,DepositsAssets,Depreciation,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,DisposalGroupIncludingDiscontinuedOperationRevenue,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,EarningsPerShareBasicAndDiluted,EntityWideRevenueMajorCustomerPercentage,ExtinguishmentOfDebtAmount,FixturesAndEquipmentGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IndefiniteLivedLicenseAgreements,InterestExpense,InterestPaid,LeaseAndRentalExpense,LeaseDepositLiability,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCredit,LineOfCreditFacilityIncreaseAdditionalBorrowings,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LitigationReserve,LitigationSettlementAmount,LitigationSettlementAmountAwardedToOtherParty,LitigationSettlementGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsNonredeemable,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesReceivableNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherAssetsCurrent,OtherIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfOtherAssets1,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidRoyalties,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributionsFromParent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionRate,RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLinesOfCredit,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResultsOfOperationsSalesRevenueToUnaffiliatedEnterprises,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SalesRevenueNet,SalesRevenueServicesGross,SalesRevenueServicesNet,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,TangibleAssetImpairmentCharges
2012-06-30,2013-08-19,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,,,,,,,,,,,,,,,,,,,,,,,,,,29756.0,-5413.0,,,,,,,,,,,,,7614.0,,,,,,,,1000.0,,,,,,,,,,,,,,,,-0.04,0.569,,,,,,,59286.0,,,,,,,,,,0.0,,,20784.0,0.0,,,,,-4811.0,,,,,0.0,,,,,,,,,,,,,,,,19200.0,-640.0,-23973.0,-40946.0,,,,,,,,,,,,,66900.0,-39746.0,,,,,,,,-1200.0,,,,,,,,,640.0,,,,,,,,19200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27154.0,,,,,,,,,,,,,,,,,,,,,1002167.0,,,
2012-09-30,2013-11-14,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,,,,,,,,,,,,,,,,,,,,,,,,,,27429.0,,,,,,,,,,,,,,13621.0,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,36126.0,,37196.0,,,,,,109.0,,,,,,,,,,,,,,,-2400.0,,,,,,,,,,,,,,,,,,,,37087.0,,,,,,,,,,,,,49747.0,39596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89343.0,,,,,,,,,,,,,,,,,,,,,1002167.0,,,
2012-12-31,2013-03-06,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,90535.0,,,500.0,52815.0,,322961.0,,,1805.0,,,,,,,93723.0,84912.0,,,,,,,,79701.0,,,,,0.001,100000000.0,30065000.0,30065000.0,,30065.0,,,,1568.0,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,81127.0,,-41193.0,,,,,,1726.0,,,,,,,,,,,,,,,0.0,,,,,93723.0,90535.0,,,,,,,,,,,,,,-42919.0,,,,,,,,,,,,82695.0,82695.0,-41193.0,,,,,1000.0,,,0.0,,,,,,,,,,0.001,10000000.0,0.0,0.0,4711.0,,,,,,,,,,,,,,,,,7811.0,,,,,,,,,,-349838.0,,41502.0,,41502.0,,,3188.0,,,,,,,,,,,,,,,,,30065000.0,1002167.0,,,
2013-03-31,2013-07-16,10-K,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,64449.0,,,9525.0,-54442.0,318678.0,,46900.0,,1805.0,,,,,,,107078.0,99894.0,,,,,,,,86957.0,51788.0,,,,0.001,100000000.0,1002204.0,1002204.0,,1002.0,,,,24874.0,,,,,,,,4627.0,,,,,,,,,,,,,,,,-0.04,0.652,,37736.0,,,,,217116.0,,,,,,,,,,0.0,,,-11800.0,-9025.0,,,,,-1512.0,,,,3600.0,0.0,,,,107078.0,134449.0,,70000.0,,0.24,100000.0,,,,,,116900.0,-3411.0,-61701.0,-43991.0,,,,,,,,,,,,,241990.0,-40391.0,,,,,1000.0,,,-3600.0,,,,,,,,,3411.0,0.001,10000000.0,0.0,0.0,3412.0,,,46900.0,,,,70000.0,,,,,,,,,60626.0,6184.0,22890.0,,,,,0.0,,,,-347051.0,,201599.0,,,,,-27371.0,,,30.0,,,,,,,,,,,,,,,1002204.0,,,
2013-12-31,2014-02-19,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,93328.0,,,27953.0,-57143.0,332195.0,,,,,,,,,,,160626.0,156143.0,,,,,,,,127317.0,,,,,,,,,,1002.0,,,,16377.0,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,37736.0,,,,,28940.0,,15337.0,,,,,,0.0,,,,,,,,,,,,,,,6301.0,,,,,160626.0,203328.0,,110000.0,,,105000.0,75000.0,,,,,,,,15337.0,,,,,,,,,,,,,45317.0,21638.0,,,,,1000.0,,,,,,,,,,,,,,,,0.0,873.0,,,,,,,,,,,,,,,,60626.0,3483.0,22890.0,,,,,,,,,-375899.0,,,,66955.0,,,-42702.0,,,,,,,,,,,,,,,,,,1002204.0,,,
2014-03-31,2014-07-15,10-K,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,116098.0,,,22626.0,-58031.0,332195.0,,13517.0,,1805.0,0.0,,,,,,138215.0,134620.0,,,,,,,,110777.0,23820.0,,,,0.001,100000000.0,1002204.0,1002204.0,,1002.0,,,,63183.0,,,,28145.0,,,,3589.0,,,,,,,,,,,,,,,,-0.08,0.489,,37736.0,,,,,205520.0,,-82779.0,,,,,,0.0,,0.0,,,51649.0,-13101.0,,,,,2195.0,,,,24029.0,0.0,,,,138215.0,234848.0,,118750.0,,0.24,100000.0,,5000.0,,75000.0,,62267.0,0.0,-38447.0,-82779.0,,,,,,,,,,,,,268703.0,-58750.0,,,83000.0,28145.0,1000.0,,,-27525.0,,,,,,,,,0.0,0.001,10000000.0,0.0,0.0,1217.0,,,13517.0,,,,48750.0,,,,,,,,,60626.0,2595.0,22890.0,,,,,,,,,-429830.0,,209953.0,,,,,-96633.0,,30.0,,,,,,,,,,,,,,,,1002204.0,,,
2014-06-30,2014-08-19,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,102785.0,,,17788.0,-58531.0,332195.0,,,,2305.0,500.0,,,,,,135246.0,132151.0,,,,,,,,113263.0,2486.0,,,,0.001,100000000.0,1002204.0,1002204.0,,1002.0,,,,7808.0,,,,,,,,500.0,,,,,,,,,,,,,,,,-0.01,0.507,,37736.0,,,,,36555.0,,-13466.0,,,,,,0.0,,0.0,,,-13313.0,4338.0,,,,,117.0,,,,6174.0,0.0,,,,135246.0,245345.0,,142560.0,,0.24,100000.0,,,,,,23810.0,0.0,-21324.0,-13466.0,,,,,,,,,,,,,44363.0,-7292.0,,,,,1000.0,,,-6174.0,,,,,,,,,0.0,0.001,10000000.0,0.0,0.0,1100.0,,,0.0,,,,23810.0,,,,,,,,,60626.0,2095.0,22890.0,,,,,,,,,-443296.0,,37071.0,,37071.0,,,-110099.0,,,,,,,,,,,,,,,,,,1002204.0,,,
2014-09-30,2014-11-12,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,116570.0,,,11288.0,-59031.0,332195.0,,,,2305.0,,,,,,,155654.0,153059.0,,,,,,,,140671.0,,,,,0.001,100000000.0,1002204.0,1002204.0,,1002.0,,,,24037.0,,,,,,,,1000.0,,,,,,,,,,,,,,,,-0.02,,,37736.0,,,,,43387.0,,-15377.0,,,,,,0.0,,,,,,,,,,,,,,,9232.0,,,,,155654.0,281130.0,,164560.0,,,100000.0,,,,,,,,,-15377.0,,,,,,,,,,,,,67424.0,-6145.0,,,,,1000.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1100.0,,,,,,,,,,,,,,,,60626.0,1595.0,22890.0,,,,,,,,,-458673.0,,,,61279.0,,,-125476.0,,,,,,,,,,,,,,,,,,1002204.0,,,
2014-12-31,2015-02-17,10-Q,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,129181.0,,,9388.0,-59531.0,332195.0,,,,2305.0,,,,,,,174096.0,172001.0,,,,,,,,161513.0,,,,,0.001,100000000.0,1002204.0,1002204.0,,1002.0,,,,20822.0,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,37736.0,,,,,39182.0,,5831.0,,,,,,0.0,,,,,,,,,,,,,,,9955.0,,,,,174096.0,293741.0,,164560.0,,,100000.0,,,,,,,,,5831.0,,,,,,,,,,,,,60004.0,15786.0,,,,,1000.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1100.0,,,,,,,,,,,,,,,,60626.0,1095.0,22890.0,,,,,,,,,-452842.0,46056.0,,,75790.0,29734.0,,-119645.0,,,,,,,,,,,,,,,,,,1002204.0,,,
2015-03-31,2015-07-14,10-K,TORTEC GROUP CORPORATION,TRTK,CIK0001560905,USD,126023.0,,,0.0,-59531.0,332195.0,,,,11693.0,9887.0,,,,,,188561.0,186466.0,,,,,,186466.0,,186466.0,75689.0,,,,0.001,100000000.0,1002204.0,1002204.0,,1002.0,,,,60334.0,,,,33037.0,,,,1500.0,,,,,,,,,,,,,,,,-0.01,0.407,,37736.0,,,,,148763.0,,-14389.0,,,,,,0.0,,0.0,,,9925.0,12739.0,,,0.0,,1217.0,,,,35099.0,0.0,,,,188561.0,299583.0,,173560.0,,0.24,100000.0,,5000.0,,75000.0,,54810.0,0.0,20879.0,-14389.0,,,,,,,,0.0,,,0.0,,209097.0,20710.0,,,97000.0,4892.0,1000.0,,,-62624.0,,,,,,,,,0.0,0.001,10000000.0,0.0,0.0,0.0,,,0.0,,,,54810.0,,,,,,,,,60626.0,1095.0,22890.0,,,,,,,,,-444219.0,93336.0,229807.0,,229807.0,136471.0,,-111022.0,,30.0,,,,,,,,,,,,,,,,1002204.0,,,
