end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,ContractWithCustomerLiabilityRevenueRecognized,CumulativeEffectOnRetainedEarningsTax1,CustomerRefundLiabilityCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepositLiabilityCurrent,DepreciationAndAmortization,Dividends,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentAggregateCost,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpenseLongTermDebt,InterestPaidNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TreasuryStockCommonShares,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DeferredTaxAssetsEquityMethodInvestments,DeferredTaxAssetsInventory,OtherComprehensiveIncomeLossNetOfTax,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue
2019-06-30,2019-08-14,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,3187000.0,5817000.0,3497000.0,1846000.0,74851000.0,403000.0,403000.0,,93407.0,70940000.0,63338000.0,,55840000.0,55947000.0,,,,0.001,30000000.0,13120000.0,13120000.0,13000.0,-685000.0,5817000.0,27382000.0,,,,,,9730000.0,17652000.0,,,,,,,,,,200000.0,,-0.07,,,,,,,,,,,1468000.0,4200000.0,,,,,,3456000.0,,,,,,,,,,,,200000.0,,7688000.0,1745000.0,,1390000.0,1349000.0,1310000.0,1272000.0,622000.0,1637000.0,49322000.0,70940000.0,16414000.0,,,,,,,,9980000.0,,,,,-685000.0,,10725000.0,-572000.0,300000.0,6051000.0,775000.0,5276000.0,5509000.0,0.084,1254000.0,22000.0,,,,,-113000.0,,,,1659000.0,,,,,,,,,3832000.0,1986000.0,7269000.0,,107000.0,-53246000.0,10153000.0,,,373533.0,6.38,,,4.76,2770000.0,1240109.0,7.21,2770000.0,1240109.0,7.21,,,,1150000.0,,21618000.0,,,,,15545000.0,1000.0,,,,,,,,10412000.0,,,,
2019-09-30,2019-11-08,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,4013000.0,2625000.0,6676000.0,2028000.0,96559000.0,383000.0,383000.0,,166921.0,87215000.0,79408000.0,,74172000.0,74279000.0,,,,0.001,30000000.0,15126000.0,15126000.0,15000.0,-7433000.0,2625000.0,25550000.0,,,,,,10999000.0,14551000.0,,,,,,,,,,200000.0,,-0.56,,,,,,,,,,,1979000.0,,,,303000.0,,,3881000.0,,,,,303000.0,,,,,,,200000.0,,7377000.0,1745000.0,,1390000.0,1349000.0,1310000.0,1272000.0,311000.0,1511000.0,51320000.0,87215000.0,21688000.0,,,,,,,,10016000.0,,,,,-7433000.0,,10934000.0,-7616000.0,300000.0,5866000.0,801000.0,5065000.0,5324000.0,0.084,560000.0,33000.0,,,,,-120000.0,,,,2578000.0,,,,,21400000.0,,,,4101000.0,2073000.0,7053000.0,,107000.0,-60679000.0,3318000.0,,,,,,,,,,,,,,,,,,,35895000.0,,,,21278000.0,,49000.0,,,,,,,,13201000.0,,,,
2019-12-31,2020-03-16,10-K,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,5793000.0,2179000.0,7134000.0,2181000.0,97445000.0,1982000.0,1982000.0,0.0,138377.0,82143000.0,74290000.0,240000.0,71353000.0,71460000.0,34644000.0,,,0.001,30000000.0,15138000.0,15138000.0,15000.0,-25991000.0,2179000.0,23579000.0,803000.0,-21164000.0,-803000.0,,,8397000.0,15182000.0,1248000.0,18569000.0,,15078000.0,28000.0,339000.0,410000.0,17232000.0,,684000.0,0.0,-2.91,0.21,-0.251,-0.001,0.003,,-0.001,-0.007,,0.046,0.001,1608000.0,5800000.0,,0.3,263000.0,,,14453000.0,0.0,-25922000.0,-69000.0,-25991000.0,-32000.0,,3155000.0,-2302000.0,1675000.0,8970000.0,120000.0,900000.0,691000.0,7067000.0,314000.0,1272000.0,1432000.0,1390000.0,1349000.0,1310000.0,,1390000.0,56351000.0,82143000.0,21324000.0,15450000.0,,,5450000.0,6000000.0,4000000.0,,14995000.0,,41907000.0,-818000.0,-6445000.0,-36980000.0,1.0,46302000.0,-36330000.0,1200000.0,5677000.0,827000.0,4850000.0,5134000.0,0.084,,38000.0,0.0,,,-873000.0,-446000.0,,818000.0,,720000.0,21278000.0,,4945000.0,15545000.0,,,139000.0,,4530000.0,2349000.0,45634000.0,,107000.0,-71668000.0,23757000.0,5868000.0,1982000.0,581135.0,7.03,101182.0,590115.0,,5498000.0,1649076.0,7.54,5498000.0,1649076.0,7.54,5.72,8.01,7.81,2236000.0,1900000.0,25792000.0,,24290.0,,21278000.0,15545000.0,139000.0,,400000.0,0.0,0.0,0.0,0.0,0.0,26574000.0,,,0.0,100000.0
2020-03-31,2020-05-08,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,3779000.0,2351000.0,9775000.0,2363000.0,98412000.0,849000.0,849000.0,,316957.0,72104000.0,63759000.0,262000.0,59471000.0,59578000.0,-11882000.0,,,0.001,30000000.0,15157000.0,15157000.0,15000.0,-9777000.0,2351000.0,21911000.0,,-2646000.0,,,,8096000.0,13815000.0,,,,,,,,,,182000.0,0.0,-0.67,,,,,,,,,,,1635000.0,,,,100000.0,,,4191000.0,,,,,-163000.0,0.0,-2276000.0,172000.0,1746000.0,-1668000.0,1179000.0,300000.0,228000.0,7401000.0,314000.0,,1432000.0,1390000.0,1349000.0,1427000.0,1489000.0,1298000.0,55122000.0,72104000.0,21650000.0,,,,5500000.0,6000000.0,4000000.0,0.0,15028000.0,,118000.0,-142000.0,-11858000.0,-9777000.0,1.0,12108000.0,-9462000.0,400000.0,6103000.0,1474000.0,4629000.0,5567000.0,0.084,,593000.0,,,,-274000.0,-152000.0,,142000.0,,1344000.0,,,,,,,118000.0,,4934000.0,2571000.0,7917000.0,,107000.0,-81445000.0,2646000.0,674000.0,849000.0,,,,,,,,,,,,,,,,,16982000.0,,,,,,118000.0,,,,,,,,14521000.0,,,,
2020-06-30,2020-08-10,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,4395000.0,2829000.0,11883000.0,2575000.0,185110000.0,1101000.0,1101000.0,,1505244.0,149935000.0,142000000.0,,136111000.0,136218000.0,,,,0.001,30000000.0,20610000.0,20610000.0,21000.0,-10263000.0,2829000.0,20781000.0,,,,,,6768000.0,14013000.0,,,,,,,,,,200000.0,,-0.55,,,,,,,,,,,2234000.0,,,,,,,4420000.0,,,,,-100000.0,0.0,,,,,,200000.0,,6904000.0,,1427000.0,,1432000.0,1390000.0,1349000.0,992000.0,1173000.0,56512000.0,149935000.0,23046000.0,,,,6700000.0,7500000.0,1300000.0,0.0,15059000.0,,,,,-10263000.0,,12364000.0,-10042000.0,500000.0,5731000.0,1337000.0,4394000.0,5218000.0,0.084,,,,,,,-121000.0,,,,,,,,,,,,,5185000.0,2610000.0,7944000.0,,107000.0,-91708000.0,2322000.0,,,,,,,,,,,,,,,,,,,93423000.0,,,,75305000.0,,698000.0,,,,,,,,18794000.0,,,,
2020-09-30,2020-11-09,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,6478000.0,2447000.0,15838000.0,2794000.0,374317000.0,1988000.0,1988000.0,,1405378.0,322520000.0,314100000.0,,307023000.0,307130000.0,,5526998.0,,0.001,30000000.0,24473002.0,24473000.0,25000.0,-21004000.0,2447000.0,19343000.0,,,,,,5698000.0,13645000.0,,,,,,,,,,200000.0,,-0.92,,,,,,,,,,,3099000.0,,,,,,,5572000.0,,,,,,0.0,,,,,,200000.0,,6408000.0,,1427000.0,,1432000.0,1390000.0,1349000.0,496000.0,1055000.0,60890000.0,322520000.0,28014000.0,,,1300000.0,,6500000.0,7500000.0,0.0,15076000.0,,,,,-21004000.0,,23271000.0,-20938000.0,500000.0,5353000.0,1198000.0,4155000.0,4862000.0,0.084,,,,,,,-66000.0,,,,,,,,,,,,,6245000.0,3451000.0,17699000.0,,107000.0,-112712000.0,2333000.0,,,,,,,,,,,,,,,,,,,261630000.0,,,,186578000.0,,645000.0,,,,,,,,22938000.0,,,,
2020-12-31,2021-03-01,10-K,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,10774000.0,2125000.0,19389000.0,3063000.0,540343000.0,6764000.0,6764000.0,0.0,1157175.0,476456000.0,467789000.0,169000.0,462895000.0,463002000.0,391542000.0,,,0.001,60000000.0,26192000.0,26192000.0,26000.0,-72148000.0,2125000.0,30620000.0,,-9538000.0,,,,18108000.0,12512000.0,3230000.0,46551000.0,,33896000.0,6278000.0,1338000.0,535000.0,45314000.0,,882000.0,0.0,-4.8,0.21,-0.674,-0.015,,0.087,0.055,,0.285,0.068,-0.001,2097000.0,89800000.0,,,,,,32251000.0,0.0,-72148000.0,,-72148000.0,-263000.0,,4812000.0,-54000.0,11320000.0,7041000.0,2011000.0,900000.0,751000.0,6639000.0,314000.0,2033000.0,,1432000.0,1390000.0,1470000.0,,984000.0,79903000.0,476456000.0,49521000.0,15300000.0,1250000.0,1250000.0,,6550000.0,7500000.0,,13845000.0,,436145000.0,-1742000.0,-42861000.0,-103252000.0,1.0,81063000.0,-102606000.0,1900000.0,5655000.0,1630000.0,4025000.0,5182000.0,0.084,,,0.0,,,-162000.0,-361000.0,,1742000.0,,,423819000.0,,,,,,2726000.0,,6441000.0,3378000.0,82132000.0,,107000.0,-143816000.0,11777000.0,1360000.0,6764000.0,718301.0,10.11,104886.0,2175184.0,,59449000.0,3324713.0,46.03,59449000.0,3324713.0,46.03,6.82,21.37,66.91,23975000.0,4200000.0,396553000.0,,394661.0,,423819000.0,,2726000.0,,1500000.0,0.0,0.0,800000.0,300000.0,0.0,45191000.0,,,0.0,20200000.0
2021-03-31,2021-05-10,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,5597000.0,2007000.0,29800000.0,3370000.0,552743000.0,6987000.0,6987000.0,,1320390.0,481468000.0,469996000.0,238000.0,466839000.0,466946000.0,3944000.0,,,0.001,60000000.0,26319000.0,26319000.0,26000.0,-56346000.0,2007000.0,29249000.0,,-2127000.0,,,,17936000.0,11313000.0,,,,,,,,,,307000.0,0.0,-2.15,,,,,,,,,,,3834000.0,,,,1248000.0,430000.0,440000.0,9743000.0,,,,,1248000.0,0.0,-5415000.0,-118000.0,7143000.0,-1371000.0,-1619000.0,200000.0,169000.0,8477000.0,,1987000.0,,,2250000.0,2185000.0,1534000.0,1324000.0,128861000.0,481468000.0,53333000.0,15300000.0,3125000.0,7500000.0,,,6550000.0,1250000.0,58147000.0,,47012000.0,-118000.0,-42950000.0,-56346000.0,1.0,59793000.0,-57666000.0,400000.0,7153000.0,1443000.0,5710000.0,6690000.0,0.084,,,,,358000.0,-696000.0,-358000.0,,118000.0,,,,46599000.0,,,,,413000.0,,6797000.0,3427000.0,50050000.0,5000000.0,107000.0,-200162000.0,2127000.0,1828000.0,6987000.0,,,,,,,,,,,,,,,,,352607000.0,,,5000000.0,,,413000.0,,,,,,,,26243000.0,,,,
2021-06-30,2021-08-10,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,10084000.0,2163000.0,42614000.0,3657000.0,560365000.0,7540000.0,7540000.0,,1011031.0,448813000.0,438038000.0,,433574000.0,433681000.0,,,,0.001,60000000.0,26327000.0,26327000.0,26000.0,-54581000.0,2163000.0,27921000.0,,,,,,18071000.0,9850000.0,,,,,,,,,10000000.0,300000.0,,-2.07,,,,,,,,,,,5524000.0,,9200000.0,,920000.0,-13000.0,,10042000.0,,,,,-328000.0,0.0,,,,,,700000.0,,7965000.0,,1987000.0,,,2250000.0,2185000.0,1022000.0,1176000.0,143165000.0,448813000.0,70769000.0,15300000.0,5000000.0,7500000.0,,,6550000.0,1250000.0,56309000.0,,,,,-54581000.0,,55721000.0,-53720000.0,500000.0,6789000.0,1430000.0,5359000.0,6341000.0,0.084,,,,,878000.0,,-520000.0,,,,,,,,,,,,,7064000.0,3407000.0,45679000.0,,107000.0,-254743000.0,2001000.0,,,,,,,,,,,,,,,,,,,305648000.0,,,,,,82000.0,,,,,,,,26323000.0,,,,
2021-09-30,2021-11-09,10-Q,ARCTURUS THERAPEUTICS HOLDINGS INC.,ARCT,CIK0001768224,USD,8265000.0,2015000.0,52358000.0,3946000.0,567927000.0,6870000.0,6870000.0,,1457223.0,434536000.0,420966000.0,,413880000.0,415954000.0,,,,0.001,60000000.0,26349000.0,26349000.0,26000.0,-54084000.0,2015000.0,66113000.0,,,,,,57616000.0,8497000.0,,,,,,,,,,300000.0,,-2.05,,,,,,,,,,,6376000.0,,9200000.0,,670000.0,506000.0,,10860000.0,,,,,-250000.0,0.0,,,,,,700000.0,,7455000.0,,1987000.0,,,2250000.0,2185000.0,512000.0,1037000.0,175410000.0,434536000.0,118239000.0,15300000.0,18482000.0,6666667.0,,,8633333.0,,42345000.0,,,,,-54084000.0,,56258000.0,-53821000.0,500000.0,6418000.0,1483000.0,4935000.0,5983000.0,0.084,,,,,1394000.0,,-519000.0,,,,,,,,,,,,,8789000.0,4843000.0,45398000.0,,2074000.0,-308827000.0,2437000.0,,,,,,,,,,,,,,,,,,,259126000.0,,,,,,177000.0,,,,,,,,26338000.0,,,,
