end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedContractCostImpairmentLoss,CapitalizedContractCostNet,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerRefundLiability,CostOfRevenue,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,DepreciationDepletionAndAmortization,DividendsPayableAmountPerShare,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,OciBeforeReclassificationsNetOfTaxAttributableToParent,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDividends,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidTaxes,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromStockOptionsExercised,ProfessionalFees,PropertyPlantAndEquipmentNet,ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,ShareBasedCompensation,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityAggregateAmountOfRedemptionRequirement,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnamortizedDebtIssuanceExpense,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareNet,CapitalizedContractCostAmortization,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DividendsCash,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,ForeignCurrencyTransactionGainLossBeforeTax,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,InterestExpenseDebt,InvestmentIncomeInterest,InvestmentIncomeNet,InvestmentIncomeNetAmortizationOfDiscountAndPremium,LeaseAndRentalExpense,NumberOfOperatingSegments,NumberOfReportingUnits,OciBeforeReclassificationsBeforeTaxAttributableToParent,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesRentExpenseSubleaseRentals1,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PreferredStockDividendsIncomeStatementImpact,ProceedsFromIssuanceOfLongTermDebt,PropertyPlantAndEquipmentGross,RedeemablePreferredStockDividends,SalesAndExciseTaxPayableCurrent,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,StockIssuedDuringPeriodSharesStockOptionsExercised,TemporaryEquityDividendsAdjustment,UndistributedEarningsLossAvailableToCommonShareholdersBasic,UndistributedEarningsLossAvailableToCommonShareholdersDiluted,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions
2021-06-30,2021-08-09,10-Q,"SQUARESPACE, INC.",SQSP,CIK0001496963,USD,14895000.0,29508000.0,8416000.0,62622000.0,26931000.0,1870000.0,871350000.0,,250534000.0,250513000.0,4506000.0,7988264.0,867232000.0,283487000.0,112971000.0,67000.0,6000.0,36521000.0,2058000.0,34524000.0,36582000.0,36582000.0,,0.0,12313000.0,160142000.0,187450000.0,,0.0001,-233790000.0,238888000.0,62500000.0,249000.0,32501000.0,536644000.0,2995000.0,6823000.0,,,,,,-3.22,-3.22,0.043,,,20517000.0,15564000.0,8873000.0,9500000.0,10849000.0,13740000.0,122859000.0,102342000.0,284730000.0,421076000.0,0.0,163509000.0,-244945000.0,-10413000.0,,,,,,,102342000.0,2827000.0,,838000.0,216000.0,905382000.0,867232000.0,360764000.0,13586000.0,13586000.0,434749000.0,40758000.0,40758000.0,6793000.0,519400000.0,,,,-234532000.0,-234532000.0,-234532000.0,742000.0,404426000.0,-240917000.0,16231000.0,10549000.0,7525000.0,-46000.0,788000.0,742000.0,551000.0,,-1201000.0,,,,,,,,0.0001,100000000.0,0.0,0.0,0.0,6238000.0,48839000.0,17223000.0,,,,25318000.0,45979000.0,,,48912000.0,27308000.0,27308000.0,-911384000.0,196010000.0,70784000.0,,-38150000.0,,,132359000.0,2962000.0,12319000.0,,0.0,,0.0,,0.0001,0.0,0.0,0.0,663000.0,0.0,0.0,5302000.0,311000.0,,0.0,72900951.0,72900951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-234532000.0,-234532000.0,,
2021-09-30,2021-11-08,10-Q,"SQUARESPACE, INC.",SQSP,CIK0001496963,USD,18741000.0,32672000.0,8071000.0,62996000.0,26571000.0,974000.0,891667000.0,,23932000.0,23734000.0,4555000.0,1406837.0,905804000.0,329984000.0,112984000.0,29000.0,4000.0,31875000.0,6050000.0,25850000.0,31900000.0,31900000.0,,0.0,13090000.0,200180000.0,230377000.0,,,1943000.0,241289000.0,37837000.0,319000.0,32868000.0,533248000.0,2815000.0,827000.0,,1095000.0,,,,0.02,0.02,-0.57,,,25073000.0,15564000.0,4317000.0,9500000.0,10849000.0,13740000.0,122859000.0,97786000.0,32091000.0,420800000.0,0.0,168094000.0,6595000.0,3756000.0,,,,,,,97786000.0,2491000.0,,,,921694000.0,905804000.0,371269000.0,13586000.0,13586000.0,434749000.0,40758000.0,40758000.0,3397000.0,516224000.0,,,,2839000.0,2839000.0,2839000.0,-896000.0,161109000.0,6985000.0,16186000.0,11089000.0,7626000.0,-35000.0,-861000.0,-896000.0,549000.0,,2101000.0,,,,,,,,0.0001,100000000.0,0.0,0.0,0.0,2684000.0,57161000.0,20535000.0,,,,,48781000.0,,,48769000.0,30197000.0,30197000.0,-908545000.0,200962000.0,80249000.0,,-15890000.0,,,,527000.0,4142000.0,,0.0,,0.0,,0.0001,0.0,0.0,0.0,623000.0,0.0,0.0,6948000.0,0.0,1095000.0,4626138.0,143251717.0,138625579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839000.0,2839000.0,,
2021-12-31,2022-03-07,10-K,"SQUARESPACE, INC.",SQSP,CIK0001496963,USD,26533000.0,30137000.0,7969000.0,60861000.0,23042000.0,-208000.0,911570000.0,969000.0,308304000.0,307924000.0,19729000.0,7359106000.0,899549000.0,342032000.0,112957000.0,2000.0,40000.0,31494000.0,12208000.0,19248000.0,31456000.0,31456000.0,1994000.0,0.0,14080000.0,203247000.0,233680000.0,175789000.0,,-251812000.0,233999000.0,210371000.0,506000.0,126631000.0,529852000.0,2635000.0,0.0,3196000.0,,32720000.0,,,-2.72,-2.72,,-351000.0,380000.0,30721000.0,17330000.0,,11600000.0,12873000.0,15507000.0,90859000.0,60138000.0,367945000.0,435601000.0,0.0,830973000.0,-245324000.0,3825000.0,1929000.0,14525000.0,-712000.0,29364000.0,1037000.0,35423000.0,60138000.0,11081000.0,10251000.0,,,913028000.0,899549000.0,367211000.0,13586000.0,13586000.0,434750000.0,40758000.0,40758000.0,,513047000.0,260713000.0,-207730000.0,123157000.0,-265459000.0,-250118000.0,-250118000.0,,898281000.0,-240555000.0,12767000.0,6531000.0,8939000.0,-152000.0,-2511000.0,-2663000.0,422000.0,-1181000.0,6631000.0,0.0,0.0,367000.0,34503000.0,28694000.0,202170000.0,11021000.0,0.0001,100000000.0,0.0,0.0,0.0,16236000.0,67099000.0,22032000.0,304409000.0,34155000.0,4760000.0,25318000.0,52839000.0,0.0,13586000.0,190371000.0,30433000.0,30433000.0,-924855000.0,991458000.0,339965000.0,307924000.0,-13479000.0,,188179000.0,132359000.0,4760000.0,34503000.0,969000.0,969000.0,,0.0,,0.0001,0.0,0.0,0.0,584000.0,,,8317000.0,,,,96234381.0,96234381.0,70111000.0,274919000.0,0.0,3354000.0,5876000.0,8556000.0,-475000.0,1290000.0,629000.0,-186000.0,-2545000.0,810000.0,22359000.0,4931000.0,1790000.0,49234000.0,0.0,22359000.0,19373000.0,115000.0,7767000.0,10951000.0,880000.0,26875000.0,2720000.0,13657000.0,448000.0,5534000.0,12991000.0,,-14476000.0,0.0,19135000.0,5961000.0,0.0,2828000.0,6356000.0,-261461000.0,16137000.0,26866000.0,-164000.0,-51518000.0,48280000.0,-1236000.0,-3066000.0,10562000.0,11081000.0,536000.0,259000.0,-277000.0,14128000.0,1000.0,1000.0,-2700000.0,160955000.0,15463000.0,17605000.0,16880000.0,16493000.0,15745000.0,78769000.0,1093000.0,381000.0,331000.0,381000.0,53000.0,-37000.0,0.0,0.0,0.0,0.0,122950000.0,0.0,2124000.0,1897487.0,2.8,4570.0,3.31,,50585000.0,1897487.0,2.8,50585000.0,1897487.0,2.8,1.43,,50585000.0,,3326356.0,0.0,-16310000.0,-16310000.0,2156000.0,859000.0
