end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,BuildingsAndImprovementsGross,BusinessCombinationConsiderationTransferred1,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DebtConversionConvertedInstrumentAmount1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStock,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,ExplorationExpense,ExtinguishmentOfDebtAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOtherLongTermDebt,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MachineryAndEquipmentGross,MortgageLoanRelatedToPropertySales1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetChangeInterestAndNoninterestBearingDepositsDomestic,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForDeposits,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,UnamortizedDebtIssuanceExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2009-12-31,2010-03-31,10-K,"WEED, INC.",BUDZ,CIK0001393772,USD,,,,,,,,,,,,,,,,,,28097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49867.0,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,,,,,,,,,,,,,,,,,,12187.0,,,,,,,,,,,,,,,,,,,440.0,,,,,,-0.01,,,3420.0,,,,,,,,115384.0,,,,,,,,,,-873.0,,,,,,,,,,,,,,,,,,,,-120795.0,-873.0,,,119922.0,-119922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11183285.0,
2010-09-30,2010-11-12,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,,,,,,,,,,,,,,,,,,1947.0,,,,,,,,,,,,,,,,,,,440.0,,,,,,-0.01,,,14000.0,,,,,,,,54113.0,,,,,,,,,,-882.0,,,,,,,,,,,,,,,,,,,,-69435.0,-882.0,,,68553.0,-68553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11342318.0,
2010-12-31,2011-04-07,10-K,"WEED, INC.",BUDZ,CIK0001393772,USD,26500.0,,,10491.0,,,,,5072026.0,,,,183261.0,52789.0,,,,1123.0,,-26974.0,,0.001,,100000000.0,11624440.0,11624440.0,11625.0,,,,,,,,11000.0,,1760.0,,0.0,,118584.0,,-0.04,,,31654.0,,,,,,,,420543.0,,0.0,,26500.0,,3500.0,,,0.0,-3500.0,,,,0.0,,,,,,,190575.0,183261.0,190575.0,,,117614.0,-5000.0,-139588.0,,497644.0,3500.0,35000.0,,494144.0,494144.0,,111500.0,,,,,,,,,0.0,0.0,,5000.0,,,,,,51667.0,47500.0,,,70114.0,,,,18972.0,,,0.0,-5090964.0,,0.0,40187.0,345047.0,,,,,,,,,,,,,,,,,-7314.0,,,,,,,,47500.0,,,,-18750.0,,11261237.0,
2011-03-31,2011-05-26,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,,,,,,,,,,,,,,,,,,5736.0,,4613.0,,,,,,,,,,,,,,,,,440.0,440.0,,,,-0.01,,,,2673.0,,,,,,,,59800.0,,0.0,,40736.0,,864.0,,,0.0,863.0,,,,0.0,,,,,,,,,,,,26548.0,-200.0,-21735.0,,-63775.0,-863.0,,,62913.0,-62913.0,,,,,,,,,,,0.0,0.0,,200.0,,,,,,,25850.0,,,698.0,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11667090.0,
2011-06-30,2011-08-15,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,54504.0,,,,,,,,5121668.0,,,,153130.0,26178.0,,,,2846.0,,,,0.001,,100000000.0,11800917.0,11800917.0,11803.0,,,,,,,,11000.0,,440.0,,,,125422.0,,-0.004,,,9115.0,,,,,,,,42325.0,,,,,,,,,,-873.0,,,,,,,,,,,227152.0,153130.0,227152.0,,,,,,,-52753.0,-873.0,35000.0,,51880.0,-51880.0,,108660.0,,,,,,,,,,,,,,,,,,23333.0,,,,,,,,18292.0,,,,-5207493.0,,0.0,0.0,,,,,,,,,,,,,,,,,,-74022.0,,,,,,,,,,,,,,11800917.0,
2011-09-30,2011-11-15,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,54504.0,,,13109.0,,,,,5490117.0,,,,157089.0,30577.0,,,,7244.0,,,,0.001,,100000000.0,11953917.0,11953917.0,11956.0,,,,,,,,11000.0,,440.0,,,,122212.0,,-0.03,,,16060.0,,,,,,,,344903.0,,,,,,,,,,-882.0,,,,,,,,,,,224824.0,157089.0,224824.0,,,,,,,-362285.0,-882.0,35000.0,,361403.0,-361403.0,,108660.0,,,,,,,,,,,,,,,,,,23333.0,,,,,,,,17852.0,,,,-5569808.0,,0.0,0.0,,,,,,,,,,,,,,,,,,-67736.0,,,,,,,,,,,,,,11836700.0,
2011-12-31,2012-04-16,10-K,"WEED, INC.",BUDZ,CIK0001393772,USD,62504.0,,,13990.0,,,,,7056512.0,,,,132267.0,3356.0,,,,23.0,,-1100.0,,0.001,,100000000.0,13739307.0,13739307.0,13739.0,,,,,,,,11000.0,,1760.0,,0.0,,131622.0,,-0.17,,,28647.0,,,,,,,,2043278.0,,0.0,,36004.0,,3500.0,,,48135.0,-3500.0,,,,0.0,,,,,,,243116.0,132267.0,243116.0,,,122636.0,0.0,-123736.0,,2090135.0,3500.0,35000.0,,2086635.0,2086635.0,,111500.0,,,,,,,,,0.0,0.0,,0.0,,,,,,3333.0,109600.0,,,13036.0,,,,17412.0,,,0.0,-7181099.0,,0.0,12950.0,1877000.0,,,,,,,,,,,,,,,,,-110849.0,,,,,,,,109600.0,,1700000.0,,,,12131928.0,
2012-03-31,2012-05-15,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,61054.0,,,14873.0,,,,,7086482.0,,,,130074.0,1603.0,,,,1603.0,,1580.0,,0.001,,100000000.0,13739307.0,13739307.0,13769.0,,,,,,,,11000.0,,440.0,440.0,,,157892.0,0.0,,,,1359.0,,,,,,,,55216.0,,0.0,,-1450.0,,884.0,,,3333.0,882.0,,,,0.0,,,,,,,268819.0,130074.0,268819.0,,,26270.0,0.0,-24690.0,,-57897.0,-882.0,35000.0,,57015.0,-57015.0,,111500.0,,,,,,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,,,26270.0,,,,16972.0,,,0.0,-7238995.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-138744.0,,,,,,,,,,,,,,13739307.0,
2018-06-30,2018-08-20,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,161918.0,,,12331.0,130103.0,,,35709512.0,,,,,3400185.0,939970.0,,,,794613.0,,,,0.001,-226875.0,200000000.0,103562685.0,103562685.0,103563.0,-9387412.0,,,,,,60020.0,,,44171.0,,,,12331.0,,-0.09,,,,,267.0,40000.0,39733.0,,,0.0,405666.0,0.0,,,,,,,,,5148.0,,,,,,7502.0,0.0,,136400.0,,,3400185.0,1264625.0,,,,,,,-9387412.0,,1026874.0,56000.0,9380288.0,-9380288.0,,,,0.0,,0.0,,1976.0,,-7124.0,,,,,,,,,,85337.0,,,,,,8930451.0,2414185.0,2284082.0,,,,-33904390.0,0.0,,,,,,,,,,,1250000.0,10.55,,,,6000000.0,10.55,,,2135560.0,327000.0,1450000.0,,,,,2511025.0,1650000.0,,,,,,,102362597.0
