end,filed,form,Name,Ticker,CIK,Currency,AcceleratedShareRepurchasesFinalPricePaidPerShare,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BankingFeesAndCommissions,CapitalLeasesFutureMinimumPaymentsDueThereafter,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValue,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentIncomeTaxExpenseBenefit,DebtIssuanceCosts,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredRevenue,DeferredRevenueAndCreditsCurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeCostOfHedge,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FederalIncomeTaxExpenseBenefitContinuingOperations,FeesAndCommissionsDepositorAccounts,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainLossBeforeTax,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyClaimsSettledAndDismissedNumber,LossContingencyNewClaimsFiledNumber,LossContingencyPendingClaimsNumber,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NoncurrentAssets,NotesPayable,NotesPayableCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLongTermDebt,OtherPrepaidExpenseCurrent,OtherTaxExpenseBenefit,PaymentsForRoyalties,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireLongtermInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PostemploymentBenefitsPeriodExpense,PreferredStockDividendsIncomeStatementImpact,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromRoyaltiesReceived,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligation,RecognitionOfDeferredRevenue,RepaymentsOfBankDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyExpense,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPercentageOfOwnershipAfterTransaction,SaleOfStockPricePerShare,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharePrice,SharesIssued,SharesIssuedPricePerShare,StandardProductWarrantyAccrual,StandardProductWarrantyAccrualPayments,StandardProductWarrantyAccrualWarrantiesIssued,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,Supplies,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,OperatingLeaseLeaseIncomeLeasePayments
2015-12-31,2016-02-29,10-K,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2474000.0,,2146000.0,773000.0,94876000.0,,2345000.0,,,2345000.0,144000.0,0.0,,25574000.0,23776000.0,1798000.0,,1792000.0,17869000.0,-23960000.0,17899000.0,,,,,,,0.01,,250000000.0,12222583.0,12222583.0,,33000.0,,,3532000.0,,114000.0,0.0,-61000.0,-61000.0,,199000.0,,171000.0,16343000.0,1176000.0,,147000.0,147000.0,14961000.0,206000.0,16196000.0,,,43000.0,0.0,438000.0,438000.0,-18000.0,-2.1,0.265,1221000.0,,,0.0,0.0,0.0,,,-170000.0,53000.0,18000.0,0.0,0.0,6395000.0,214000.0,0.0,-25485000.0,-25362000.0,123000.0,-25362000.0,53000.0,163000.0,163000.0,6107000.0,,16000.0,-6721000.0,651000.0,0.0,0.0,0.0,1084000.0,191000.0,,121000.0,349000.0,2525000.0,-712000.0,613000.0,0.0,0.0,,,2084000.0,2534000.0,,450000.0,127000.0,0.0,260000.0,,,,,,4654000.0,25574000.0,4343000.0,311000.0,,,0.0,,,,0.0,,,,,,,137000.0,,1083000.0,,-25180000.0,-25415000.0,-25415000.0,,,,,1.0,25388000.0,-25174000.0,,,,,3593000.0,322000.0,,507000.0,498000.0,474000.0,,,,56500000.0,512000.0,,,449000.0,140000.0,,316000.0,,,0.0,,0.0,584000.0,0.0,202000.0,0.0,,0.01,0.0,0.0,0.0,1227000.0,,470000.0,,0.0,0.0,0.0,0.0,0.0,,1667000.0,,0.0,137000.0,0.0,,2101000.0,1328000.0,,,,,0.0,5937000.0,-73989000.0,,,3746000.0,,,,,13056000.0,2345000.0,,,,,,,,,,2100000.0,,,5.36,,,,,,,,,,502000.0,,,20920000.0,18.0,,,,,,137000.0,,,0.0,,958000.0,6107000.0,,12115038.0,
2016-03-31,2016-05-10,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2852000.0,,2441000.0,,96792000.0,,717000.0,1161000.0,,717000.0,117000.0,156000.0,,31099000.0,28779000.0,2320000.0,,,21809000.0,3940000.0,,,,,,,,0.01,,250000000.0,12367161.0,12367161.0,,33000.0,,,1568000.0,,,,-13000.0,,,224000.0,,190000.0,,,,,,,,,,,,,163000.0,,-18000.0,-0.56,,1139000.0,,,,,,,,-19000.0,,18000.0,,,1914000.0,493000.0,,,-6904000.0,,,18000.0,4000.0,,,,,,,,,,378000.0,295000.0,,44000.0,-82000.0,526000.0,50000.0,607000.0,479000.0,323.0,,,2547000.0,3060000.0,,513000.0,,,,,,,,,15185000.0,31099000.0,7300000.0,7885000.0,,,2626000.0,,,,7515000.0,,,,,,,11006000.0,,-129000.0,,-6937000.0,-6922000.0,,,,,,1.0,6908000.0,-6415000.0,,,,,,,,,,,,,,,,,,459000.0,180000.0,,,,,441000.0,,,129000.0,,,,,,,,,1469000.0,,1026000.0,,,,0.0,,12000000.0,,0.0,,,0.0,,,,1294000.0,,,,,553000.0,1695000.0,-80911000.0,,,2061000.0,,,,,3299000.0,717000.0,0.0,0.6,,,,0.016,0.0143,,,,,,,,,,,,,,,,,,,15914000.0,,,38000.0,,99462.0,,38000.0,,,,,1500000.0,,,12323794.0,
2016-06-30,2016-08-04,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,4239000.0,,1187000.0,,98045000.0,,,,,,186000.0,,,24638000.0,22080000.0,2558000.0,,,15686000.0,,,,,,,,,0.01,,250000000.0,12481978.0,12481978.0,,33000.0,,,732000.0,,,,,,,253000.0,,225000.0,,,,,,,,,,,,,,,-9000.0,-0.74,,869000.0,9600000.0,,,,,,,-24000.0,,9000.0,,0.0,2095000.0,85000.0,,,-9105000.0,,,12000.0,,,,,,,,,,,,,,,,,,,488000.0,,,,2440000.0,3415000.0,,975000.0,,,,,,,,,16588000.0,24638000.0,9835000.0,6753000.0,,,3963000.0,,,,6344000.0,,,,,,,,,,,,-9117000.0,,,,,,,8673000.0,-8588000.0,,,,,,,,,,,,,,,,,,511000.0,184000.0,,,,,,,,,,,,,,,,,1792000.0,,1107000.0,,,,,,,,,,,,,,,1451000.0,,,,,,3074000.0,-90028000.0,,,817000.0,,,,,3504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8050000.0,,,,,,,,,,,,2700000.0,,,12403541.0,
2016-09-30,2016-11-03,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,3445000.0,,944000.0,,102614000.0,,,,,,257000.0,,,20819000.0,18372000.0,2447000.0,,,12399000.0,,,,,,,,,0.01,,250000000.0,13081402.0,13081402.0,,36000.0,,,1110000.0,,,,,,,271000.0,,215000.0,,,,,,,,,,,,,,,,-0.62,,936000.0,8800000.0,,,,,,,-17000.0,,9000.0,,0.0,1951000.0,290000.0,,,-7911000.0,,,9000.0,,,,,,,,,,,,,,,,,,,495000.0,,,,2671000.0,3425000.0,,754000.0,,,,,,,,,16117000.0,20819000.0,10496000.0,5621000.0,,,5299000.0,,,,5180000.0,,0.0,,,,,,,,,,-7920000.0,,,,,,,7693000.0,-7403000.0,,,,,,,,,,,,,,,,,,545000.0,226000.0,,,,,,,,,,,,,,,,,1604000.0,,1101000.0,,,,,,,,,,,,,,,1346000.0,,,,,,1968000.0,-97948000.0,,,1400000.0,,,,,3774000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4702000.0,,,,,,,,,,,,2200000.0,,,12759887.0,
2016-12-31,2017-02-17,10-K,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,3424000.0,,1254000.0,1446000.0,114707000.0,1239000.0,3398000.0,1239000.0,,3398000.0,333000.0,675000.0,,31763000.0,29335000.0,2428000.0,,2219000.0,23678000.0,5809000.0,24498000.0,6599000.0,,,,3008316.0,380153.0,0.01,,250000000.0,16338257.0,16338257.0,,45000.0,,,5133000.0,0.0,8000.0,,-5000.0,-5000.0,,54000.0,,284000.0,22712000.0,1551000.0,,152000.0,152000.0,20938000.0,223000.0,22560000.0,,,0.0,,696000.0,696000.0,,-2.47,0.25,1019000.0,7800000.0,,0.0,,0.0,,,-85000.0,3000.0,-36000.0,8000.0,0.0,8188000.0,736000.0,0.0,-32642000.0,-32500000.0,142000.0,-32500000.0,3000.0,,1301000.0,7281000.0,,10000.0,-8125000.0,857000.0,-20000.0,-20000.0,0.0,950000.0,-892000.0,,-32000.0,-202000.0,911000.0,120000.0,-183000.0,1976000.0,1301000.0,45000.0,,3264000.0,3264000.0,,0.0,237000.0,0.0,650000.0,,,,,,23503000.0,31763000.0,12398000.0,11105000.0,,,7495000.0,,,,10518000.0,,0.0,,,,33783000.0,33783000.0,-437000.0,-437000.0,-26747000.0,-27537000.0,-32503000.0,-32503000.0,,,,,1.0,31177000.0,-30441000.0,,,,,4386000.0,495000.0,,567000.0,558000.0,547000.0,,650000.0,,83800000.0,671000.0,,85000.0,406000.0,303000.0,,355000.0,,,501000.0,,,452000.0,0.0,226000.0,0.0,,,,,,1139000.0,,1170000.0,,,0.0,4099000.0,0.0,20000000.0,,0.0,,15000.0,18000.0,0.0,-32503000.0,2704000.0,1258000.0,,,1976000.0,501000.0,922000.0,9028000.0,-106492000.0,,,5869000.0,,,,,13961000.0,3398000.0,,,,,,,,,,844000.0,,,4.75,,,,,,,,,,498000.0,404000.0,400000.0,8260000.0,,,,,,4099000.0,18000.0,,0.0,0.0,,2200000.0,7281000.0,,13178107.0,
2017-03-31,2017-05-04,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2986000.0,,1401000.0,,116199000.0,,851000.0,,,851000.0,324000.0,33000.0,,25274000.0,22937000.0,2337000.0,11000.0,,17128000.0,-6550000.0,17969000.0,-6529000.0,,,,,,0.01,,250000000.0,16672531.0,16672531.0,,46000.0,,,1450000.0,,,,-47000.0,,,132000.0,,333000.0,,,,,,,,,,,,,180000.0,,,-0.39,,706000.0,6300000.0,,,,,,,19000.0,,0.0,,,2141000.0,1049000.0,,,-6386000.0,,,14000.0,,,,,,,,,,,-438000.0,147000.0,,127000.0,-313000.0,-188000.0,141000.0,204000.0,739000.0,,,,3047000.0,3047000.0,,,,,,,,,,,21932000.0,25274000.0,12835000.0,9097000.0,,,8386000.0,,,,8492000.0,,0.0,,,,-490000.0,-490000.0,-10000.0,-10000.0,-6029000.0,-6050000.0,-6400000.0,,,,,,1.0,6704000.0,-5655000.0,,,,,,,,,,,,,,,,,-19000.0,625000.0,272000.0,,,,,0.0,41000.0,,10000.0,,,,,,,,,1361000.0,,1220000.0,,,,658000.0,,0.0,,,,,20000.0,,-6400000.0,,1117000.0,,,739000.0,,1168000.0,1430000.0,-112903000.0,,,2499000.0,,,,,3133000.0,851000.0,,,,,,,,,,,,,,,,,,,,,,,527000.0,88000.0,117000.0,3342000.0,,,0.0,,22475.0,,20000.0,,,,,1460000.0,,,16455257.0,
2017-06-30,2017-08-03,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2910000.0,,1114000.0,,122559000.0,,,,,,324000.0,,,24321000.0,22043000.0,2278000.0,,,16255000.0,,17110000.0,,,,,,,0.01,,250000000.0,20109163.0,20109163.0,,56000.0,,,1266000.0,,,,,,,219000.0,,283000.0,,,,,,,,,,,,,,,,-0.37,,722000.0,5900000.0,,,,,,,57000.0,,0.0,,-313000.0,1850000.0,741000.0,,,-6313000.0,,,-4000.0,,,,,,,,,,,,,,,,,,,683000.0,,,,3415000.0,3415000.0,,,,,,,,,,,20918000.0,24321000.0,11813000.0,9105000.0,,,7441000.0,,,,8537000.0,,0.0,,,,,,,,,,-6309000.0,,,,,,,6108000.0,-5367000.0,,,,,,,,,,,,,,,,,-57000.0,521000.0,285000.0,,,,,,,,,,,,,,,,,1259000.0,,1210000.0,,,,,,,,,,,,,,,1068000.0,,,683000.0,,,1385000.0,-119212000.0,,7000.0,2007000.0,,,,,2873000.0,,,,,,,,,,,,,,,,,,,,,,,,540000.0,,,3403000.0,,,,,,,,,,,,1200000.0,,,17218154.0,
2017-09-30,2017-11-02,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2426000.0,,1265000.0,,126338000.0,,,,,,125000.0,,,21484000.0,19396000.0,2088000.0,,,12928000.0,,13778000.0,,,,,,,0.01,,250000000.0,21823771.0,21823771.0,,60000.0,,,1024000.0,,,,,,,133000.0,,250000.0,,,,,,,,,,,,,,,,-0.27,,858000.0,5100000.0,,,,,,,37000.0,,0.0,,0.0,1805000.0,708000.0,,,-5831000.0,,,15000.0,,,,,,,,,,,,,,,,,,,510000.0,,,,3500000.0,3500000.0,,,,,,,,,,,20144000.0,21484000.0,9617000.0,10527000.0,,,5663000.0,,,,10003000.0,,0.0,,,3.0,,,,,,,-5846000.0,,,,,,,6060000.0,-5352000.0,,,,,,,,,,,,,,,,,-37000.0,537000.0,274000.0,,,,,,,,,,,,,,,,,1703000.0,,1182000.0,,,,,,,,,,,,,,,906000.0,,,510000.0,,,1618000.0,-125058000.0,,6000.0,1732000.0,,,,,2637000.0,,,,,,,,,,,,,,,,,,,,,,,,534000.0,,,1340000.0,,,,,,,,,,,,806000.0,,,21660757.0,
2017-12-31,2018-03-08,10-K,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,1811000.0,,1103000.0,2088000.0,134843000.0,,3654000.0,,,3654000.0,125000.0,128000.0,,22863000.0,20938000.0,1925000.0,,,14567000.0,-9111000.0,15423000.0,-9075000.0,14567000.0,,,3008316.0,1301521.0,0.01,0.01,250000000.0,30003639.0,30003639.0,,84000.0,,,4652000.0,0.0,46000.0,,73000.0,73000.0,385000.0,123000.0,,262000.0,26390000.0,1282000.0,,79000.0,,24969000.0,139000.0,26311000.0,,,,,642000.0,642000.0,,-30.57,0.24,872000.0,4200000.0,,,,0.0,,,188000.0,119000.0,0.0,0.0,-313000.0,7691000.0,3101000.0,0.0,-24728000.0,-24598000.0,130000.0,-24598000.0,119000.0,21000.0,2300000.0,4966000.0,,17000.0,-5904000.0,878000.0,162000.0,,,-1613000.0,-151000.0,,47000.0,-147000.0,582000.0,27000.0,438000.0,2451000.0,2300000.0,2300000.0,3643000.0,3643000.0,3643000.0,,,131000.0,,682000.0,,,,,,19156000.0,22863000.0,9727000.0,9429000.0,,,6441000.0,,,,8911000.0,,0.0,,,3.0,13408000.0,13408000.0,-21000.0,-21000.0,-22462000.0,-22498000.0,-24717000.0,-24717000.0,,,,,1.0,25093000.0,-21992000.0,,,,,4072000.0,586000.0,603000.0,594000.0,595000.0,586000.0,1108000.0,682000.0,,108600000.0,458000.0,1085000.0,-188000.0,480000.0,256000.0,,342000.0,119000.0,,0.0,,,21000.0,,185000.0,,,,,,,1625000.0,342000.0,1085000.0,,,,9309000.0,,0.0,,0.0,,0.0,38000.0,,-24717000.0,2928000.0,840000.0,,,2451000.0,,3102000.0,6042000.0,-131220000.0,135000.0,384000.0,7753000.0,,,,,11360000.0,3654000.0,,,,,0.0178,,,,,29000.0,,,1.02,,,,,,924565.0,32.5,,,488000.0,348000.0,338000.0,3707000.0,,,,,,9309000.0,38000.0,,634000.0,,58000.0,745000.0,4966000.0,,808557.0,
2018-03-31,2018-05-15,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2873000.0,,1566000.0,,136027000.0,,796000.0,,-23000.0,796000.0,125000.0,,,17720000.0,15882000.0,1838000.0,9000.0,,8818000.0,,9668000.0,-5755000.0,8818000.0,,,3008316.0,,0.01,,250000000.0,30510455.0,30510455.0,,86000.0,,,897000.0,,,,-14000.0,,459000.0,129000.0,,330000.0,,,,,,,,,,,,,113000.0,,,-5.26,,926000.0,,,,,,,,,,,,,2037000.0,682000.0,,,-6327000.0,,,,,,,,,,,,,,409000.0,433000.0,,74000.0,54000.0,-134000.0,-12000.0,-180000.0,,,,3480000.0,,3480000.0,,,,,,,,,,,19219000.0,17720000.0,10797000.0,8422000.0,,,6441000.0,,,,7796000.0,,,,,,-729000.0,,,,-5026000.0,,-6327000.0,,,,,,1.0,6524000.0,-5842000.0,186000.0,,,,3921000.0,441000.0,601000.0,593000.0,594000.0,586000.0,1106000.0,,,,,1082000.0,-19000.0,428000.0,296000.0,,,,,,12000.0,,,,,,,,,,,2018000.0,,,,,,386000.0,,,,,1790000.0,,,,-6327000.0,,756000.0,317000.0,72000.0,495000.0,,1115000.0,2151000.0,-137570000.0,,9000.0,1579000.0,,,0.08,2.21,2336000.0,796000.0,,0.6112,,,0.274,,,,,,,,,,,,,,,28.75,6694546.0,,476000.0,70000.0,58000.0,-1499000.0,,42000.0,,,,348000.0,,,,,,,,,1201967.0,
