end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdministrativeFeesExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockIncludingAdditionalPaidInCapital,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,Communication,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebt,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRevenue,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet1,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaidNet,InterestPayableCurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditAssumed1,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,ManagementFeeAmountPaid,ManagementFeeExpense,ManagementFeePayable,MinorityInterest,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssetImpairmentCharges,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TreasuryStockShares,TreasuryStockValue,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic
2009-04-30,2009-08-18,10-K,REGI U S INC,RGUS,CIK0000922330,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-994466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-754665.0,,,,,,,,,,,67800.0,,,,,,,,,,,,
2010-04-30,2010-07-30,10-K,REGI U S INC,RGUS,CIK0000922330,USD,,,,,,,,,,,,,,,,,,,,,,1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1220349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52800.0,-1587723.0,,,,,,,,,,,143000.0,,,,,5000.0,316979.0,,,,,,
2010-07-31,2010-09-20,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,,,,,,,,,,,,,,,,,,,,,,,-1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,64370.0,,,175800.0,,,,-11223.0,,,,,,,,,,,1725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97367.0,3480.0,-102005.0,-142294.0,,,,,,-206664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003.0,,,,,30864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76657.0,,,,,,
2010-10-31,2010-12-15,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,114301.0,,,85020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571.0,,,,,,-109730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28726000.0,,28726000.0
2011-01-31,2011-03-17,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,,,,,,,,,,,,,,,,,,,,,,2979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,119744.0,,,84578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11184.0,,,,,,-108560.0,,,,,,,119744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28736000.0,,28735000.0
2011-04-30,2011-08-15,10-K,REGI U S INC,RGUS,CIK0000922330,USD,185746.0,,,,,,66080.0,,,,,,,,,,,435.0,,,,435.0,-723.0,,,,,,9218451.0,0.0,100000000.0,28749824.0,28749824.0,,9218451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322707.0,72415.0,,,10782477.0,,1306300.0,1306300.0,,,-0.01,,,,,,,,,,,,1.93,0.0011,,,,,460797.0,,,,6381.0,,,,,,,,,,,5722.0,,,,,,,,,,46800.0,,,435.0,1564461.0,,,,,,,,,,,,,,,,,,,,,281771.0,4413.0,-286907.0,-239183.0,,,,,,-561890.0,,,,,,,,,,,,,,,,,,,,-4736.0,,,,,,,,,4413.0,,,286507.0,,,,,,,,,,,,,101093.0,,,,,,,,,,,,,,,,,,,,,,,,,1156000.0,0.52,,,,,,,,,,,,,28749824.0,46800.0,-1564026.0,,,,,,,,,,,,,,,,,66080.0,,,322707.0,,28731000.0,
2011-07-31,2011-09-19,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,185402.0,,,,,,,,,,,,,,,,,974.0,,,,114.0,-321.0,,,,,,9267651.0,0.0,100000000.0,28758824.0,28758824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312.0,,,10863566.0,,,1399175.0,,,0.0,,,,,,,,,,,,,,,60103.0,,,80780.0,,,,-344.0,,,,,,,,,,,-860.0,,,,,,,,,,11700.0,,,974.0,1596889.0,,,,,,,,,,,,,,,,,,,,,92875.0,,-93196.0,-81089.0,,,,,,-141192.0,,,,,,,,,,,,,,,,,,,860.0,,,,,,,,,,,,,92875.0,,,,,,,,,,,,,60412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1595915.0,,,,,,,,,,,-11700.0,,,,,,,,,60103.0,,28753000.0,
2011-10-31,2011-12-20,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,184626.0,,,,,,,,,,,,,,,,,930.0,,1138.0,,285.0,,,,,,,9323971.0,,100000000.0,28815291.0,28749824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10965703.0,,,1456898.0,,0.0,0.0,0.0,,,,,,,,,,,,,,12312.0,,,93772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.0,1642662.0,,,,,,,,,,,,,,,,,,,,,,,,-102137.0,,,,,,-114449.0,,,,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,20677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1641732.0,,,,,,,,,,,,,,,,,,,,12312.0,28772000.0,28772000.0,28772000.0
2012-01-31,2012-03-21,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,216910.0,,,,,,,,,,,,,,,,,6359.0,,,,345.0,,,,,,,9369271.0,0.0,100000000.0,28821291.0,28821291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11078056.0,,,1498234.0,,0.0,,0.0,,,,,,,,,,,,,,,,,82684.0,,,,,,,,,,,,,,,,,-50.0,,50.0,,,,,,,,,6359.0,1715144.0,,,,,,,,,,,,,,,,,,,,,,,,-112353.0,,,,,,-112303.0,,,,,,,-50.0,,-50.0,,,,,,,,,,6014.0,,,,,,,,,,,,,,,,,,,,,,,,,,29619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1708785.0,,,,,,,,,,,,,,,,,,,,,28818000.0,,28818000.0
2012-04-30,2012-08-15,10-K,REGI U S INC,RGUS,CIK0000922330,USD,202006.0,,,,,,30844.0,,,,,,,,,,,44.0,,251.0,,44.0,-391.0,,,,,,,,100000000.0,28898024.0,28898024.0,,9424015.0,,,,,,,,,,,,,,,,,0.06,0.06,0.06,,,,,,,,,3529024.0,10082927.0,3529027.0,,,,,,72415.0,,,,11170679.0,0.0,1544451.0,1544451.0,,,-0.01,,,,,,,78997.0,78997.0,,,,,,,,,,345711.0,,,,16670.0,,,,,,,,,,,,,410.0,,410.0,,,,,,30844.0,,,44.0,1746708.0,,,,,,,,,,,,,,,,30000.0,,,,,250112.0,,-250503.0,-388202.0,,,24000.0,24000.0,,-460207.0,,,,,,,,,,,,,,,,,,,,251.0,,,,12120.0,,,,,,,,237741.0,,,,,,,,,,,,,114496.0,,,,,,30844.0,,,,,,,,,,,,81250.0,0.42,-804000.0,-75000.0,,,0.0,250000.0,0.4,,1.3,0.53,0.5,,0.2,,0.5,,,,,,35100.0,-1746664.0,,,,121200.0,,,-27000.0,,,12120.0,35100.0,,,,,,,,,72415.0,,28809000.0,
2012-07-31,2012-09-19,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,202110.0,,,,,,,,,,,,,,,,,76.0,,,,76.0,32.0,,,,,,,,100000000.0,29633318.0,29633318.0,,9662314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11387934.0,0.0,1523586.0,1523586.0,,-0.01,-0.01,-0.01,,,,,,,219842.0,,,,,,,,,,184191.0,,,,104.0,,,,,,,,,,,,,360.0,360.0,360.0,,,,,,132299.0,,,76.0,1725696.0,,,,,,,,,,,,,,,,,,7500.0,,,48884.0,,-48852.0,-217255.0,,,24000.0,,,-216895.0,,,,,,,,,-360.0,,,,,,,,,,,-251.0,,,,70000.0,,,70000.0,,,,,-20865.0,,,,,,,,,,,,,32704.0,,,,,700000.0,,,,,,,,,,,,,352000.0,0.1,-75000.0,,1158000.0,0.17,3520.0,1333000.0,0.1,,,0.2,,0.1,,,,,,,,,,-1725620.0,,,,,,,,,,,-6000.0,,,,,,,,,,29474000.0,29474000.0,29474000.0
2012-10-31,2012-12-17,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,205898.0,,,,,,,,,,,,,,,,,69.0,,,,69.0,,,,,,,,,100000000.0,30725965.0,30725965.0,,9792877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11569123.0,0.0,1513736.0,1474499.0,,,0.0,,,,,,,,219842.0,,,,,,,,,,68388.0,,,,,,,,,,,,,,,,,360.0,,360.0,,,,,,,,,69.0,1680397.0,,,,,,,,,,,,,,,,,,15000.0,,,,,,-85271.0,,,25224.0,,,-84911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16523.0,,,,,,,,,,,,,,,,,,352000.0,0.1,,,,,17600.0,1333000.0,0.1,,,,,,,,,,,,,,,-1680328.0,,,,,,,,,,,,,,,,,,,,,,30353000.0,
2013-01-31,2013-03-25,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,206036.0,,,,,,,,,,,,,,,,,526.0,,,,526.0,,,,,,,,,100000000.0,30995965.0,30995965.0,,9849877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11569123.0,,,1513736.0,,0.0,0.0,0.0,,,,,,,203214.0,,,,,,,,,,59234.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,526.0,1719772.0,,,,,,,,,,,,,,,,,,22500.0,,,,,,-80918.0,,,,,,-80558.0,,,,,,,,,-360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21324.0,,,,,,,,,,,,,,,,,,327000.0,0.1,,,,,19620.0,1308000.0,0.1,,,,,,,,,,,,,,,-1719246.0,,,,,,,,,,,,,,,,,,,,,30834000.0,30834000.0,30834000.0
2013-04-30,2013-08-13,10-K,REGI U S INC,RGUS,CIK0000922330,USD,226287.0,,,,,,,,,,,,,,,,,16377.0,,,,16377.0,16333.0,,,,,,,,100000000.0,31675965.0,31675965.0,,10019361.0,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,3609563.0,10313036.0,3609563.0,,,,,,,,,,11728571.0,0.0,1499300.0,1499300.0,,,-0.02,,,,,,401072.0,401072.0,401072.0,,,,,,,,,,472037.0,,,,24281.0,,,,,,,,,,,,,,1440.0,1440.0,,,,,,198783.0,,,16377.0,1725587.0,,,,,,,,,,,,,,,,30000.0,,30000.0,,,222161.0,,-205828.0,-557892.0,,,24000.0,,,-556452.0,,,,,,,,,,,,,9937.0,,,,,,,-251.0,,,,252563.0,,15000.0,,,,,-251.0,-45151.0,15000.0,,,,,,,,,,,,84415.0,-11728571.0,,,,,198783.0,,,,,,,,,,,,659500.0,0.15,-100000.0,,2488000.0,0.18,158005.0,2638000.0,0.15,,,0.18,,0.15,0.1,,0.2,,,,,,198783.0,-1709210.0,,,,2625000.0,52941.0,100000.0,,,,252563.0,-9000.0,15000.0,,,,,,,,,,30458000.0,
