end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccretionExpense,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AggregateIndebtedness,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,AssetsNoncurrent,AvailableForSaleSecuritiesNoncurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionCostOfAcquiredEntityPlannedRestructuringActivities,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,CapitalLeasesFutureMinimumPaymentsDue,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,CumulativeEarningsDeficit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCollateralAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnusedBorrowingCapacityFee,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsGainLossRecognizedInIncomeNet,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationDeductionsExtraterritorialIncomeExclusion,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectOnFutureCashFlowsAmount,EmployeeBenefitsAndShareBasedCompensationNoncash,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExplorationCosts,ExplorationExpense,ExplorationExpenseMining,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossUnrealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashAndInvestments,IncrementalCommonSharesAttributableToConversionOfPreferredStock,InterestAndFeeIncomeLoansAndLeases,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPaidCapitalized,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureNonrecurring,LiabilitiesNoncurrent,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityRemainingBorrowingCapacity,LoansPayableCurrent,LoansReceivableNet,LongDurationContractsAssumptionsByProductAndGuaranteeVolatilityRateHighEnd,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,MarketingExpense,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionInterestAcquired1,NotesIssued,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLossCarryforwards,OptionIndexedToIssuersEquitySettlementAlternativesCashAtFairValue,OptionIndexedToIssuersEquitySettlementAlternativesSharesAtFairValue,OptionIndexedToIssuersEquityStrikePrice1,OtherAssets,OtherAssetsCurrent,OtherCommitment,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForFees,PaymentsForProceedsFromDepositOnLoan,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMineralRights,PaymentsToAcquireProjects,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PreferredStockCapitalSharesReservedForFutureIssuance,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromGrantors,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherDeposits,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProFormaWeightedAverageSharesOutstandingDiluted,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,RepaymentsOfNotesPayable,RepaymentsOfSecuredDebt,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashAndInvestmentsCurrent,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecuredLongTermDebt,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesHeldInEmployeeStockOptionPlanAllocated,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,TemporaryEquityIssuePeriodIncreaseOrDecrease,UnrealizedGainOnForeignCurrencyDerivativesBeforeTax,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AssetRetirementObligation,AssetRetirementObligationCurrent,IncreaseDecreaseInAssetRetirementObligations,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,PropertyPlantAndEquipmentNet
2009-10-31,2010-01-29,10-K,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-14,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,13422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16749.0,0.0,-16749.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000.0,,,,,,,,,,,-16749.0,,,,,,,,16749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26911130.0,,,,,,,
2010-10-31,2011-01-07,10-K,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,76397.0,,,,,,,,21849.0,,,,,,,,,,,,,,9881.0,,,,,,,,,,9881.0,,,,,,,,,,,,,,,,,,,,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9881.0,127897.0,,,,,51500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-08-29,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,69893.0,,,,,,,,21849.0,,,,,,,,,,,,,,3981.0,,,,,,,,,,3506.0,,,,,,,,,,,,,,,,,,,,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-141912.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,-6014.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.0,120893.0,,,,,56500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-475.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116912.0,,,,,,,,,,,,,,,,,,,,,,,,,,31510919.0,,,,,,,
2011-09-30,2011-11-14,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,53796.0,,,,,,,2201242.0,,,,,,,,,,,,,3260188.0,2609488.0,,,,,,,,,,2593183.0,2593183.0,,,,,,,,,,4563625.0,,4500000.0,,0.0001,250000000.0,29897846.0,,,2990.0,,,,,,,,,4500000.0,,,,,,,,,,,,,,,,,,,,,,,1235229.0,1235229.0,242732.0,,-0.01,-0.01,-0.01,,,,,,,,,,,,,,28499.0,,,,,,-28499.0,162517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6539.0,,,,,,,,,1298229.0,3260188.0,63000.0,1235229.0,,,,,,,,,,23464.0,650700.0,,,,-164021.0,,,,,,,,185981.0,-185981.0,,,,,,,,,,9204.0,,,,,,,,,,,,,0.0001,50000000.0,0.0,,459.0,,16305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500000.0,,,,,,,,,,,,,,,,,,,,,,,1961959.0,,,,,,,,,,,,,,,,,,,,,,11078539.0,,,11078539.0,,,,,,,,
2011-12-31,2012-02-27,10-K,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,61294.0,,2775000.0,,,,-150000.0,2644795.0,214746.0,,,,,,,,,,,,2813499.0,2012799.0,,800700.0,,,,,,,,,1815055.0,,1815055.0,,,,,,,,4563625.0,,,,0.0001,200000000.0,29897846.0,29897846.0,,2990.0,,,,,940900.0,,,,,,,,793950.0,,793950.0,,,199485.0,49886.0,12969.0,,,137266.0,,394344.0,-793950.0,151125.0,151125.0,,,-1126696.0,2361925.0,2361925.0,2268625.0,,,-0.15,,-35.0,0.35,0.0,,,0.0,,,,,127336.0,,,,,0.6,,,,28499.0,608750.0,,,,,,,,61104.0,,48637.0,18941.0,,,-99761.0,1126696.0,,,,,,,,-2722.0,,-46619.0,,,,2521.0,,,-18941.0,,,,,,,,,2433880.0,2813499.0,71955.0,,,,,,,,,,,374853.0,800700.0,2720645.0,-150000.0,-755590.0,-2228077.0,,,550000.0,,,,,1110939.0,-1110939.0,,,,,,,,,,10661.0,,,,,,,,,,,5000000.0,,0.0001,50000000.0,4586539.0,4586539.0,459.0,,46619.0,46619.0,,,545.0,2710000.0,,,,10100.0,,,,,,,,,,,,,,,,,,,,,392189.0,,,,,,,,,,4060000.0,2233000.0,4060000.0,0.4,,,,,,,,,,,,4060000.0,392189.0,379619.0,,250000.0,,,,,,,,,,,400.0,,22510919.0,,,0.0,976913.0,,,,14641678.0,,,,,,,,,,
2012-03-31,2012-05-10,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,32009.0,,,,,,,2977487.0,,,,,,,,,,,,,2254818.0,1454118.0,,,,,,,,,,,1432851.0,,-382204.0,,,,,,,,4563625.0,,,,0.0001,200000000.0,29897846.0,29897846.0,,2990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7938.0,,,792809.0,,1569116.0,2335958.0,,,0.0,,,,,,,,,,,,327202.0,,,,,0.6,,,,,273332.0,,,,,,,,-29285.0,,,,,,143187.0,-792809.0,,,,,,,,-1946.0,,33290.0,,,,,,,,,,,,,,,,1609840.0,2254818.0,40724.0,,,,,,,,,,,259608.0,800700.0,,,-382204.0,-67333.0,,,,,,,,860142.0,-860142.0,,,,,,,,,,8715.0,,,,,,,,,,,4586539.0,,0.0001,50000000.0,0.0,0.0,459.0,,13329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332692.0,,,,,1624000.0,0.4,,,,,1421000.0,4060000.0,0.4,,,,,,,,,446600.0,,,4060000.0,332692.0,644978.0,,,,,,,,,,,,,,,,,,,,,,,29897846.0,,,,,,,,,,
2012-06-30,2012-08-03,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,183779.0,,,,,,,3251942.0,,,,,,,,,,,,,1305867.0,330167.0,,,,,,,,,,,312974.0,,,250000.0,,,,,,,,,,,0.0001,200000000.0,30053846.0,30053846.0,,3005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7938.0,,421048.0,421048.0,,1148068.0,3293297.0,,,-0.03,,,,,,,,,,,906101.0,531811.0,,,,,0.6,,,,,268279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343758.0,1305867.0,195690.0,,,,,,,,,,,578297.0,975700.0,,,,-957339.0,,,,,,,,1378387.0,-1378387.0,,,,,,,,,,11911.0,,,,,,,,,,,,,0.0001,50000000.0,4586539.0,4586539.0,459.0,,9255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624000.0,0.4,,,,,933800.0,4060000.0,0.4,,,4060000.0,,,,,,373520.0,,,,,-37891.0,,,,,,,,,,,,,,,,,,,,,,,29927190.0,,,,,,,,,,
2012-09-30,2012-11-13,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,56170.0,,,,,,,3492151.0,,,,,,,,,13400.0,,,,1039606.0,63906.0,,,,,,,,,,,29005.0,,,29000.0,,,,,,,,,,,0.0001,200000000.0,30153846.0,30153846.0,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10875.0,,,2210475.0,996618.0,151450.0,151450.0,-2873723.0,,-0.02,,-0.02,,,,,,,,,,,993136.0,,,,,0.6,,,,,769022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417704.0,1039606.0,266254.0,,,,,,,,,,,1053415.0,975700.0,,,,-605098.0,,,,,200000.0,,,2815573.0,-2815573.0,,,,,,,,,,10084.0,,,,,,,,,,,,,0.0001,50000000.0,4586539.0,4586539.0,459.0,,,24026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436000.0,0.4,,,,,,,,,,,,,,,,,,,,,621902.0,,,,100000.0,,,,,,,,,,,,,,,,,,29982436.0,,,29982436.0,,,,,,,,
2012-12-31,2013-03-18,10-K,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,84915.0,,,,,,-400000.0,5231233.0,,,,,200000.0,,36908.0,,,,,,3566765.0,595381.0,,2971384.0,1845150.0,,,,,,,,103233.0,600000.0,-1711822.0,250000.0,,,,,,,19124225.0,,,,0.0001,200000000.0,37766385.0,37766385.0,,3777.0,,,,3638000.0,201150.0,,,,,,1270684.0,-480165.0,1685545.0,-480165.0,1205380.0,,3197014.0,1118955.0,,119639.0,,2962.0,443989.0,,,-1205380.0,,13344.0,,,2498597.0,,1447905.0,3638175.0,,,-0.04,,-35.0,0.3441,0.0002,,,0.0057,,,,543661.0,967323.0,,,,,0.35,,,,,1589502.0,,,,,,,,23621.0,,,1150.0,,,137781.0,-2498597.0,,,,,,,,-2199.0,,-432185.0,,,-500000.0,,,37000.0,-39771.0,1150.0,,1713.0,,,,,,1969430.0,3566765.0,93377.0,,,,,,,,0.0,428148.0,,1271551.0,1200700.0,1959148.0,-900000.0,-2770970.0,-1369550.0,,,,428148.0,,,,3828376.0,-3828376.0,,,,,,,,,,8462.0,,,1300000.0,,,575000.0,,,,500000.0,5004600.0,,0.0001,50000000.0,,,,,478804.0,,980000.0,,,1575000.0,,,,628148.0,,,,,,,,,,,244000.0,0.0,500000.0,,,,,,,4200000.0,876351.0,,,,,,,,,,,,,,,,,,,,,,,,,4060000.0,876351.0,1597335.0,,,,,,,,,,,221250.0,,,185000.0,,207134.0,,,411430.0,,,,30463966.0,,,,,,,,,,
2013-03-31,2013-05-10,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,99592.0,0.07,,,,,,5751458.0,,,,,,,163449.0,,,,,,3286815.0,978880.0,,2307935.0,,,,,,,,,492775.0,493000.0,-110458.0,250000.0,,,,,,,20972285.0,,,,0.0001,200000000.0,42278945.0,42278945.0,,4228.0,,,,4759000.0,,,,,,,1107235.0,,,,,,,,,,,,,,,,,13344.0,,,524821.0,,1193874.0,4759056.0,,,-0.03,,,,,,,,,,,362441.0,446242.0,,,,,0.35,,,,,329083.0,,,,,,,,14677.0,,,,,,,-524821.0,,,,,,,,809.0,,6043.0,,,,,,163000.0,-175712.0,,,12263.0,,,,,,2289916.0,3286815.0,108863.0,,,,,,500000.0,,,,,694665.0,1200700.0,1009046.0,,-1119504.0,-1120881.0,,,,987179.0,,,,1469990.0,-1469990.0,,,,,,,,,,9271.0,,,1300000.0,,,575000.0,,,,500000.0,2692100.0,,0.0001,50000000.0,,,,,472761.0,,,,,450015.0,,,,559031.0,,,,,,,,,,,,,,,,,,,,4200000.0,181220.0,,,,,,,,,,,,,,,,,,,,,,,,,4460000.0,,996899.0,,,,,,,,,,,160000.0,,,,,,,,,,,,40191546.0,,,,,,,,,,
2013-06-30,2013-07-25,10-Q,AUGUSTA GOLD CORP.,AUGG,CIK0001448597,USD,,65729.0,,,,,,,5978834.0,,,,,,,,,,,,,3199542.0,825056.0,,2374486.0,,,,,,,,,728328.0,728000.0,,250000.0,,,,,,,21152285.0,,,,0.0001,200000000.0,42458945.0,42458945.0,,4246.0,,,,5090000.0,,,,,,,943786.0,,,,,,,,,,,,,,,,,13344.0,,691230.0,691230.0,,508315.0,5090370.0,,,-0.01,,,,,,,,,,,181221.0,42938.0,,,,,,,,,-6845.0,296907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189107.0,,,,,,,,,2306563.0,3199542.0,74275.0,,,,,,,,,,,486746.0,1430700.0,,,,-331313.0,,,,1723973.0,,,,826591.0,-826591.0,,,,,,,,,,8546.0,,,,,,,,,,,2692100.0,,0.0001,50000000.0,,,,,83384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060000.0,,892979.0,,,,,,,,,,,,,,,,,,,,,,,42278945.0,,,,,,,,,,
