end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccretionOfDiscount,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesFairValueDisclosure,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostsAndExpenses,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,DeferredTaxAssetsValuationAllowance,DueFromRelatedParties,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInterestPayableNet,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InvestmentOwnedAtFairValue,InvestmentsFairValueDisclosure,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityPeriodicPaymentInterest,LinesOfCreditCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermNotesPayable,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherOperatingIncomeExpenseNet,PaidInKindInterest,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherInvestments,PaymentsToAcquireRestrictedInvestments,PreconfirmationStockholdersEquity,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PriorPeriodReclassificationAdjustment,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionRate,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedInvestments,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharePrice,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnSecurities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-06-30,2012-08-14,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,61795.0,,,,-5850.0,,21554521.0,,2809.0,,1099635.0,7997.0,1003120.0,,4218.0,4218.0,,,,,,,,0.01,25000000.0,1487644.0,1872964.0,26187.0,-46008.0,21209.0,,,,,,,53379.0,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20899.0,,,-54757.0,84300.0,,1372416.0,1099635.0,425795.0,,,,,,350000.0,,,,,,,,946621.0,,,,,-42108.0,,,14000.0,,21209.0,-21209.0,,-3900.0,60.0,,2400.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,15940.0,,,,,,-21325065.0,,,,,331680.0,,,,,,,-272781.0,249793.0,,,,,,745536.0,,522574.0,,,,,,,,1872964.0,1872964.0,
2012-09-30,2012-11-19,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,34955.0,,,,-3510.0,,21554521.0,,2809.0,,1102171.0,7997.0,1005460.0,,4414.0,4414.0,,,,,,,,0.01,25000000.0,2618500.0,1872964.0,26188.0,-43945.0,12141.0,,,,,,,50569.0,,,,,-0.02,-0.02,-0.02,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,-34144.0,,,54757.0,84300.0,,1418898.0,1102171.0,428955.0,,350000.0,,350000.0,,350000.0,,,,,,,,989943.0,,,,,-46285.0,,,44000.0,,12141.0,-12141.0,,2340.0,590.0,,,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,8742.0,,,,,,-21371352.0,,,,,331680.0,,,187296.0,,,,-316727.0,205847.0,,,,,,745536.0,,522574.0,,,,,,,,2060260.0,1872964.0,1872964.0
2012-12-31,2013-03-27,10-K,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,36601.0,,,4214.0,-9619.0,,21554524.0,,4214.0,,,8580.0,,8580.0,3378.0,,-1776.0,,,,,,,0.01,25000000.0,2618500.0,2618500.0,26185.0,-103692.0,,,,339257.0,,,,51974.0,761000.0,300000.0,-1061000.0,64000.0,,-0.09,,,,0.3,,,,,,,,,,,,,974.0,,0.0,,55000.0,-48000.0,-7000.0,,,69418.0,1984.0,,,1984.0,-94113.0,27199.0,,54757.0,,1091648.0,1457104.0,1095026.0,447585.0,,350000.0,0.0775,350000.0,28388.0,350000.0,,,,,,,,1009519.0,,1064000.0,-1000000.0,-65776.0,-141392.0,1009519.0,59000.0,59000.0,,45295.0,-45295.0,,37700.0,,,2721.0,,,1000000.0,,,,,0.01,5000000.0,0.0,0.0,0.0,,,1000000.0,64000.0,,,,,37386.0,,0.0775,,339257.0,,-21410594.0,,,,,331680.0,187296.0,,187296.0,0.0,1.0,,-362078.0,160496.0,1130856.0,,284500.0,339258.0,,745536.0,,522574.0,,,,,21000.0,56188.0,,,1594885.0,
2013-03-31,2013-05-09,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,43023.0,,,1390.0,-2730.0,,21554521.0,,1390.0,,,,,6240.0,2585.0,,-793.0,,,,,,,0.01,25000000.0,2618500.0,1872964.0,26188.0,-30671.0,,,,,,,,50584.0,,,,,,-0.02,,,,,,,,,,,,,,,,,90.0,,,,,,,,,24119.0,1258.0,,,1258.0,-27452.0,6688.0,,,,,1493871.0,1101122.0,462023.0,,350000.0,0.0775,350000.0,6688.0,350000.0,,,,,,,,1031848.0,,10000.0,,-10793.0,-37560.0,,,69000.0,,8850.0,-8850.0,,6889.0,,,4600.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,10000.0,,,,,2770.0,,,,,,-21448154.0,,,,,331680.0,,,,,1.0,,-392749.0,129825.0,,,,,,745536.0,,522574.0,,,,,,,,,1872964.0,
2013-06-30,2013-08-13,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,38914.0,,,,-1170.0,,21558391.0,,1390.0,,,7800.0,,,1543.0,,,,,,,187296.0,187296.0,0.01,25000000.0,2618500.0,1872964.0,26188.0,-50825.0,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,1797.0,-29769.0,,,,,,1544442.0,1101640.0,489614.0,,350000.0,,350000.0,6837.0,350000.0,,,,,,,,1054828.0,,,,,-52385.0,,,100700.0,,20819.0,-20819.0,,1560.0,884.0,,2400.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,17535.0,,,,,,-21503637.0,774.0,,,,187296.0,,,,,,,-442802.0,79772.0,,,,,,745536.0,,522574.0,,,,,,,,,2618500.0,
2013-09-30,2013-11-13,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,51461.0,,,,,,21559165.0,,1390.0,,,8970.0,,,904.0,,,,,,,187296.0,187296.0,0.01,25000000.0,2618500.0,1872964.0,26188.0,-46743.0,,,,,,187296.0,,,,,,,-0.02,-0.02,-0.02,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,2112.0,-30637.0,,,,,,1590940.0,1102171.0,512461.0,,350000.0,,350000.0,6837.0,350000.0,,,,,,,,1078479.0,,,,,-47913.0,,,111000.0,,15164.0,-15164.0,,1170.0,1364.0,,,,,,,,,,0.01,5000000.0,0.0,0.0,0.0,,,,,,,,,13800.0,,,,,,-21551548.0,774.0,,,,187296.0,,,,,,,-488769.0,33805.0,,,,,,745536.0,,522574.0,,,,,,,,2618500.0,2618500.0,2618500.0
2013-12-31,2014-04-15,10-K,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,17895.0,17895.0,,5560.0,1820899.0,,21564850.0,10326.0,5560.0,170000.0,3201614.0,,,,242443.0,,239065.0,,239065.0,,,,,0.01,25000000.0,2618500.0,2618500.0,26185.0,1660771.0,,,,,,,,46414.0,809000.0,-415000.0,394000.0,123000.0,-0.09,-0.09,-0.09,80765.0,,,,,,,,,,80765.0,,,,,11290.0,,0.0,21562.0,-667000.0,58000.0,9000.0,,,-18709.0,8136.0,,,10120.0,-112643.0,25862.0,,-54757.0,2001919.0,2959171.0,1892595.0,3201614.0,,350000.0,350000.0,0.0775,350000.0,27125.0,,1330994.0,,182000.0,,1148994.0,,,,,440501.0,-37002.0,-164434.0,-169747.0,1102580.0,182000.0,182000.0,,46984.0,-46984.0,,1830518.0,,-32836.0,21562.0,32836.0,,,37002.0,,,,0.01,5000000.0,0.0,0.0,0.0,0.0,230000.0,87501.0,123000.0,,,,,41408.0,,0.0775,,,,-21580341.0,10326.0,,,,,,,,,,1.75,1309019.0,1831593.0,,,-284500.0,131429.0,,745536.0,,522574.0,,,,0.0,,,,1872964.0,1872964.0,1872964.0
2014-03-31,2014-05-14,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,23514.0,,,2780.0,1268647.0,,21802129.0,8591.0,2780.0,170000.0,2632973.0,,,,226052.0,,-16391.0,,-16391.0,,,,,0.01,25000000.0,2749929.0,2749929.0,27499.0,-611776.0,,,,,,,,43634.0,,,,,-0.03,-0.03,-0.03,83539.0,,,,,,,,,,,,,,,8591.0,,,,,,,,,5619.0,3478.0,,,3478.0,-32133.0,6688.0,,,2001919.0,2406921.0,1697137.0,2632973.0,,,350000.0,0.0775,350000.0,6688.0,,1353659.0,,182000.0,,1171659.0,,,,,22665.0,,-39056.0,-59524.0,1128025.0,,182000.0,,23913.0,-23913.0,,-552252.0,,,3000.0,,,,,,,,0.01,5000000.0,0.0,0.0,0.0,,,22665.0,,,,,,12322.0,,,,,,-21639865.0,8591.0,,,,,,,187296.0,,,,935836.0,1458410.0,,,,,,745536.0,,522574.0,,,,0.0,,,,2183023.0,2183023.0,1872964.0
2014-06-30,2014-08-14,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,15356.0,,,,1253458.0,,21808600.0,,,170000.0,2571342.0,,,,76599.0,,,,,,,,,0.01,25000000.0,2749929.0,2749929.0,27499.0,-89640.0,,,,,,,,40825.0,,,,,-0.03,-0.03,-0.03,,,,,,,,,,,77068.0,12942.0,12358.0,25884.0,25884.0,6506.0,,,,,,,,,,,,32792.0,3517.0,-32792.0,,,,2104931.0,2494743.0,1718675.0,2571342.0,,350000.0,,,350000.0,6781.0,,1377028.0,,182000.0,,1195028.0,,,,,,,,-74451.0,1154203.0,,182000.0,,38142.0,-38142.0,,-15189.0,,,5240.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,26396.0,,,,,,-21714316.0,6471.0,,,,,,,,,,,852667.0,1375241.0,,,,,,745536.0,,522574.0,,,,,,,,2183023.0,2191689.0,2191689.0
2014-09-30,2014-11-14,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,9016.0,,,,2287814.0,,21813199.0,,,170000.0,3574282.0,,,,48183.0,,,,,,,187296.0,,0.01,25000000.0,2937225.0,2937225.0,29372.0,972377.0,,,,,,,,38074.0,,,,,-0.03,-0.03,-0.03,,,,,,,,,,,70597.0,6471.0,12358.0,25884.0,25884.0,9761.0,,,,,,,,,,,,31083.0,3555.0,-33863.0,,,,2674677.0,3526099.0,1742737.0,3574282.0,,350000.0,,,350000.0,6837.0,,1401125.0,,182000.0,,1219125.0,,,,,,,,-61979.0,1181051.0,,182000.0,,27341.0,-27341.0,,1034356.0,,,-2970.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,20550.0,,,,,,-21776266.0,6471.0,,,,,,,,,,,1831545.0,2354119.0,,,,,,745536.0,,522574.0,,,,,,,,2191689.0,2191689.0,2191689.0
2014-12-31,2015-04-15,10-K,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,12089.0,,2780.0,1748679.0,,21819668.0,,11120.0,170000.0,3012781.0,,,,25817.0,,,,-216626.0,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,-330973.0,,,230000.0,,,,,35294.0,885000.0,,495000.0,,-0.12,-0.12,-0.12,,,,,,,,,,,64126.0,25884.0,,12358.0,25884.0,28549.0,,,9616.0,101000.0,88000.0,13000.0,,,-5806.0,14105.0,,,14105.0,-121839.0,25125.0,,,2674677.0,2986964.0,1776730.0,3012781.0,,350000.0,,,350000.0,33762.0,,1425708.0,,182000.0,,,1243708.0,,,2986964.0,1.0,-100011.0,-116616.0,-258753.0,1208416.0,182000.0,182000.0,,122809.0,-122809.0,,-72220.0,,,9616.0,,94714.0,,,100011.0,,,0.01,5000000.0,0.0,0.0,,,,,,,,,1.0,73524.0,,0.0775,,,,-21839094.0,28004.0,,,,,,,,,,,1236051.0,1758625.0,,,,230000.0,,745536.0,,522574.0,,72220.0,,0.0,,,,2189889.0,2189889.0,2189889.0
2015-03-31,2015-05-20,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,34473.0,,2780.0,1821485.0,,21826143.0,6475.0,,170000.0,3068467.0,,,,8697.0,,,,-17120.0,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,-3963.0,,,,,,,,35294.0,,,,,-0.04,-0.04,-0.04,,57655.0,,,,,,,,,,,,,,6501.0,,,,,,,,,22384.0,3478.0,,,3478.0,-34002.0,6688.0,,,2697358.0,3059770.0,1829904.0,3068467.0,,350000.0,,,350000.0,6688.0,,1475537.0,,,,,1293537.0,182000.0,,,,,-17120.0,-76768.0,1235728.0,,182000.0,,39289.0,-39289.0,,72806.0,,,8857.0,,24532.0,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,23931.0,,,,,,-21915863.0,6475.0,,,,,,,,,,,1238563.0,1761137.0,,,,,,745536.0,,522574.0,,,,0.0,,,,2189889.0,2191689.0,2189889.0
2015-06-30,2015-08-18,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,38087.0,,,1764464.0,,21832610.0,,,170000.0,2986958.0,,,,5493.0,,,,,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,-123186.0,,,,,,,,29734.0,,,,,-0.03,-0.03,-0.03,,,,,,,,,,,,,,,,9411.0,,,,,,,,,,,,35461.0,3517.0,,,,,2697358.0,,1865110.0,2986958.0,,350000.0,,,350000.0,6781.0,,,,,,,,,,2981465.0,,,,-66161.0,1263803.0,,182000.0,,27183.0,-27183.0,,-57025.0,,,4340.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,13432.0,,,,,,-21982024.0,,,,,,,,,,,,1121848.0,1644422.0,,,,,,745536.0,,522574.0,,,,,,,,2191689.0,2191689.0,2191689.0
2015-09-30,2015-11-13,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,29306.0,,,1762930.0,,21839083.0,,,170000.0,2965043.0,,,,6798.0,,,,,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,-47648.0,,,,,,,,26954.0,,,,,-0.02,-0.02,-0.02,44713.0,,,,,,,,,,,,,,,9881.0,,,,,,,,,,,,27923.0,3555.0,,,,,2697358.0,,1888747.0,2965043.0,,350000.0,,,350000.0,6911.0,,,,,,1501620.0,1319620.0,182000.0,,2958245.0,,,,-50780.0,1292666.0,,182000.0,,19302.0,-19302.0,,3132.0,,,306.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,9115.0,,,,,,-22032515.0,,,,,,,,,,,,1076296.0,1598870.0,,,,,,745536.0,,522574.0,,,,,,,,2191689.0,2191689.0,2191689.0
2021-03-31,2021-06-17,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,159903.0,147134.0,,1683532.0,21839083.0,,0.0,,,3905433.0,,,,,,,117115.0,,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,-79398.0,,7349.0,,,,,,,,,,,-0.04,-0.04,-0.04,,,,,,,,,,2574665.0,,,,,,,0.0,,,,,,,7842.0,,54949.0,61637.0,,7843.0,,,,,,,3443232.0,3905433.0,,350000.0,,,,,,3136194.0,2511881.0,,442313.0,182000.0,,,,1034868.0,306688.0,-178824.0,-10749.0,-79398.0,2161881.0,,624313.0,,9918.0,-9918.0,,,,,,,,,,,178824.0,,0.01,5000000.0,0.0,0.0,,,,306688.0,,,,,,2608.0,,,,,2753489.0,-22567212.0,,,,,,,,,,,,462201.0,984775.0,,,,,,745536.0,,522574.0,,,,,,,,2191689.0,2191689.0,2191689.0
2021-06-30,2021-08-20,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,162040.0,,,1866130.0,21839083.0,,42600.0,,,4198692.0,,,,,,,,,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,182598.0,,3250.0,,,,,,,,,,,0.06,0.06,0.06,,,,,,,,,,2753489.0,,,,,,,,,,,,,,,,,64231.0,,11433.0,,,,,,,3511292.0,4198692.0,,350000.0,,,,,,3190685.0,2566372.0,,442313.0,182000.0,,,,1347708.0,,,,-130242.0,2216372.0,,624313.0,,54579.0,-54579.0,312840.0,,,,,,,,,,,,0.01,5000000.0,0.0,0.0,0.0,,,,,,,,,8729.0,,,,,2753489.0,-22567212.0,,,,,,,,,,,,687400.0,1209974.0,,,,,,745536.0,,522574.0,,,,,,,175000.0,2366689.0,2191689.0,2191689.0
2021-09-30,2021-11-08,10-Q,IRONSTONE GROUP INC,IRNS,CIK0000723269,USD,,33998.0,,,1762930.0,21839083.0,,62209.0,,,5902408.0,,,,,,,,,,,,,0.01,25000000.0,2937225.0,2937225.0,29372.0,1610954.0,,2358.0,,,,,,,,,,,0.06,0.06,0.06,,,,,,,,,,4960344.0,,,,,,,,,,,,,,,,,56829.0,,11649.0,,,,,,,3450764.0,5902408.0,,350000.0,,,,,,3246550.0,2622237.0,,442313.0,182000.0,,,,892668.0,,,,-140862.0,2272237.0,,624313.0,,72384.0,-72384.0,1751816.0,,,,,,,,,,,,0.01,5000000.0,0.0,0.0,0.0,,,,,,,,,12094.0,,,,,4960344.0,-22476131.0,,,,,,,,,,,,2451644.0,2974218.0,,,,,,745536.0,,522574.0,,,,,,,175000.0,2366689.0,2191689.0,2191689.0
