end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccruedIncomeTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentForAmortization,AmortizationOfDeferredSalesCommissions,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsHeldForSaleAtCarryingValue,AssetsOfDisposalGroupIncludingDiscontinuedOperation,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxLiabilitiesOther,DefinedContributionPlanCostRecognized,DepreciationNonproduction,DerivativeAssets,DerivativeAssetsCurrent,DerivativeAverageFixedInterestRate,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsInHedgesAssetsAtFairValue,DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,DerivativeInstrumentsLossRecognizedInIncome,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityNotionalAmount,DerivativeLossOnDerivative,DividendsCommonStockCash,DraftsPayable,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EquitySecuritiesFvNi,EquitySecuritiesFvNiRealizedGain,EquitySecuritiesFvNiRealizedGainLoss,EquitySecuritiesFvNiUnrealizedGain,EquitySecuritiesFvNiUnrealizedGainLoss,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,FinancingReceivableAllowanceForCreditLossesWriteOffs,ForeclosedAssets,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,GoodwillPurchaseAccountingAdjustments,ImpairmentChargeOnReclassifiedAssets,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFairValueOfHedgedItemInInterestRateFairValueHedge1,IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments,IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestAndFeeIncomeLoansAndLeases,InterestAndFeeIncomeLoansConsumerInstallmentAutomobilesMarineAndOtherVehicles,InterestExpense,InterestPaidNet,InterestRateDerivativeAssetsAtFairValue,InterestRateDerivativeLiabilitiesAtFairValue,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAverageOutstandingAmount,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoninterestExpense,NotesPayable,NotesReceivableGross,NotesReceivableNet,NumberOfInterestRateDerivativesHeld,NumberOfInterestRateDerivativesHeld,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportingUnits,NumberOfStatesInWhichEntityOperates,OperatingExpenses,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,PaymentsForProceedsFromLoansAndLeases,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquitySecuritiesFvNi,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForLoanLeaseAndOtherLosses,RepaymentsOfLinesOfCredit,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueServicesNet,ShareBasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationForfeited,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrentAndNoncurrent,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UndistributedEarningsDiluted,UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,UndistributedEarningsOfDomesticSubsidiaries,UnrecognizedTaxBenefits,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,PreferredStockValueOutstanding
2009-03-31,2009-06-15,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,,,,,,,,,,,,,,,,,1732575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85017713.0,,,,,,,,,,,,,,,,,,,,
2010-03-31,2010-06-14,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,,,,,178000.0,,,,,,,,,,,,1533894.0,-198681.0,,,,,,0.0,,,,,,,11442390.0,18288.0,,,,,,,,,,-1217391.0,,,,,,,,,,,,,322050.0,,,,,,,,,,,,,,0.95,0.93,,,,257600.0,,,,,,,272975.0,,,,,,,10032.0,7438113.0,,,,,,,,17650195.0,6785634.0,,,,,,,,,,587285.0,,,,,-106986.0,,,1034869.0,214368.0,,65291.0,,,,56403536.0,5169736.0,,,,14380695.0,,,,,,,,,,,,,,,,,,,,,,,,,1205596.0,,5752924.0,,-27277523.0,,21325918.0,,,,,,,,,,,,,,38821458.0,,,,,,,,,,,,577829.0,577829.0,358384.0,,,,,,,,208671.0,,,,,,,5244776.0,,83117609.0,,10032.0,269206.0,,10864561.0,,,11321849.0,,,,56471653.0,,68117.0,450374.0,,96806816.0,97437283.0,,450374.0,,269206.0,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,,,,,,,,,,,,,,,,,2321327.0,787433.0,,,,,,,,,,,,,,2906.0,,,,,,,,,,-465247.0,,,,,,,,,,,,,67093.0,,,,,,,,,,,,,,0.31,0.3,,,,,,,,,,,55158.0,,,,,,,,1927006.0,,,,,,,,5812303.0,2236465.0,,,,,,,,,,1196141.0,1808505.0,,,,-18728.0,,-244365.0,,,,-222784.0,,,,14942905.0,1539373.0,,,,3933511.0,,,,,,,,,,,,,,,,,,,,,,,,,318659.0,3344882.0,,-10448836.0,,7891387.0,,,,,,,,,,,,,,,9139844.0,,,,,,,,,,,,,,,,,,,,,,65780.0,,,,,,,2747146.0,,22279973.0,,,48170.0,,,,,1595661.0,,,,14952147.0,,9242.0,153705.0,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,,,,,,,,,,,,,,,,,1008665.0,,,,,,,0.0,,,,,,,,3411.0,,,,,,,,,,,,,,,,,,,,,,,66306.0,,,,,,,,,,,,,,0.34,0.34,,,,,,,,,,,,,,,,,,,1880234.0,,,,,,,,6466467.0,2484123.0,,,,,,,,,,,,,,,,,-137828.0,,,,,,,,15721876.0,1449757.0,,,,3981210.0,,,,,,,,,,,,,,,,,,,,,,,,,310423.0,,,,,,,,,,,,,,,,,,,,9265386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982344.0,,,1711873.0,,,,15731853.0,,9977.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-11,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,,,,,,,,,,,,,,,,,3351711000.0,,,,,,,0.0,,,,,,,,2857000.0,,,,,,,,,,,,,,,,,,,,,,,65624000.0,,,,,,,,,,,,,,0.39,0.38,,,,,,,,,,,,,,,,,,,1825296000.0,,,,,,,,7262608000.0,2787788000.0,,,,,,,,,,,,,,,,,-95756000.0,,,,,,,,15984880000.0,1382950000.0,,,,4021027000.0,,,,,,,,,,,,,,,,,,,,,,,,,329572000.0,,,,,,,,,,,,,,,,,,,,8732742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4474820000.0,,,1201172000.0,,,,15995350000.0,,10470000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-06-14,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7209387.0,,233754.0,,,-10941553.0,,,,,,,243643125.0,1055140.0,,2017540.0,2017540.0,483646.0,,,,,,0.0,0.0,50000000.0,11806660.0,11806660.0,26337731.0,,16946384.0,12866.0,,10275756.0,11959408.0,1683652.0,,,-1237850.0,,,-1440668.0,,1107907.0,-202818.0,,,8954665.0,,,,,,7000.0,266686.0,,,,,,,-288542.0,-305912.0,,,,,1878609.0,1.44,1.41,,,,76973.0,,,,,,,78423.0,,,,,,,25792.0,7776887.0,,,,,,,27287034.0,27346804.0,10518740.0,,12068000.0,,0.0,,9550462.0,,1735.0,966543.0,1068422.0,,,,,-29243.0,-783678.0,,495136.0,-187065.0,-187065.0,101807.0,286177.0,,,73661457.0,5599951.0,5720000.0,,,16430763.0,1599000.0,,,,,,,,,,,,128429657.0,243643125.0,118000000.0,,,,,,,,,,1224484.0,,11796464.0,,-32670442.0,,21357624.0,16768294.0,,,,,2035000.0,230163854.0,,,,,,,46428045.0,,,,,,,,,,,,178090.0,178090.0,110452.0,,,,,,,,393782.0,,0.0,5000000.0,0.0,0.0,680615.0,10725029.0,,101715052.0,,42670.0,55610.0,,16805184.0,,771311.0,15611544.0,,,88875737.0,73715079.0,,53622.0,660328.0,,114546111.0,115213468.0,,660328.0,660328.0,55610.0,,,,,,,,,,,,,,11893518.0,11607341.0,
2011-06-30,2011-08-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6845753.0,,3109893.0,,,,,,,,,,249900380.0,1409287.0,,2988840.0,2988840.0,971300.0,,,,,,0.0,,50000000.0,11914255.0,11914255.0,27147782.0,,,2756.0,,,,,,,,,,-173267.0,,1072457.0,,,,9127932.0,,,,,,,72541.0,,,,,,,,,,,,,1545965.0,0.46,0.44,,,,,,,,,,,222460.0,,,,,,,2526.0,1929383.0,,,,,,,8639966.0,8630626.0,3331408.0,,,,,,,,,,-363634.0,2876139.0,,,,-35450.0,,,,2876139.0,,185910.0,,,,16623588.0,1228978.0,,,,4391810.0,,,,,,,,,,,,,128574068.0,249900380.0,116000000.0,,,,,,,,,,298796.0,-1580358.0,-1580358.0,-5076208.0,-5076208.0,7627866.0,7627866.0,5308558.0,,,6695286.0,,,234687519.0,,,,,,,8003679.0,,,,,,,,,,,,,,,,,,,,,,138131.0,,,5000000.0,,,866525.0,-2000000.0,,28833502.0,,19150.0,529826.0,,5302793.0,,820277.0,3049461.0,,,94178530.0,19613691.0,,10717.0,57765.0,,,121326312.0,,,,,,,,,,,,,,,,,,11965462.0,11651295.0,
2011-09-30,2011-11-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6768489.0,,0.0,,,,,,,254642.0,,,252366286.0,1472982.0,,2719693.0,2719693.0,,,,,,,0.1,,50000000.0,11965585.0,11965585.0,27631458.0,,,2843.0,,,,,,,,,,,,1070846.0,,,,9142387.0,,,,,,,72996.0,,,,,,,,,,,,,1393773.0,0.47,0.46,,,,,,,,,,,,,,,,,,,2032748.0,,,,,,,9036821.0,9016955.0,3504456.0,,,,659497.0,,,,,,,,,,,,,0.0,,,,,,,,17199730.0,1236893.0,,,,4366502.0,,,,,,,,,,,,,126233108.0,252366286.0,117000000.0,,,,,,,,,,304033.0,,,,,,,5532365.0,,,6779122.0,,,236932524.0,,,,,,,8194044.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,0.0,0.0,611034.0,,,,,,,,5520104.0,,828169.0,3209524.0,,,98501720.0,20262360.0,,11269.0,,,,126133178.0,,,,,,,,,,,,,,,,,,12027461.0,11772819.0,
2011-12-31,2012-02-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,5848795000.0,,0.0,,,,,,,,,,254875925000.0,1738166000.0,,4720086000.0,4720086.0,,,,,,,0.1,0.0,50000000000.0,11968665000.0,11968665000.0,27839270000.0,,,4051.0,,,,,,,,,,,,1074246000.0,,,,9100452000.0,,,,,,,70680.0,,,,,,,,,,,,,1446396000.0,0.46,0.45,,,,,,,,,,,,,,,,,,,1951570.0,,,,,,,8719605.0,8693483000.0,3340762.0,,,,485807000.0,,,,,,,,,,,,,0.0,,,,,266848.0,,,17126855.0,1236866.0,,,,4342797.0,,,,,,,,,,,,,124369437000.0,254875925000.0,116000000000.0,,,,,,,,,,326324.0,,,,,,,5378843.0,,,6755283.0,,,237485194000.0,,,,,,,8446488.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,5000000000.0,0.0,0.0,565690000.0,,,,,,,,5362721000.0,,780530000.0,3507659.0,,,102667218000.0,20219413.0,,13116.0,,,,130506488000.0,,,,,,,,,,,,,,,,,,12049563.0,11782715.0,
2012-03-31,2012-06-14,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6612429.0,,,2461516.0,,-12348448.0,,,,,,,256560144.0,1373001.0,,2803054.0,2803054.0,785514.0,,,,785514.0,0.3,0.4,,50000000.0,11960975.0,11960975.0,28426043.0,28426043.0,22221759.0,12177.0,,11799843.0,13681243.0,1881400.0,,110651966.0,211544.0,,,245273.0,,1082475.0,33729.0,,,9123300.0,,230181.0,436131.0,8456988.0,,7500.0,287839.0,,,,,,,,,,,,3593021.0,1602079.0,2.4,2.35,,0.3854,,706123.0,,,,,,,706123.0,,35987868.0,,,,,26945.0,7232325.0,,,,,,,45900158.0,36162101.0,17676406.0,,13764000.0,,497535.0,,12651896.0,,29786.0,1244834.0,-596958.0,-731289.0,,,,-25432.0,,,,-731289.0,-731289.0,70425.0,285971.0,,,80470980.0,6080971.0,4878000.0,,,17582967.0,1761000.0,,,,,,,,,,,,121296983.0,256560144.0,112000000.0,,,,,,,,,,1252854.0,,-8333151.0,,-12756214.0,,21874879.0,28223752.0,,,6877637.0,,2572000.0,241253430.0,,,,,,,44366775.0,,,,,,,,,,,,,,,,,,,3593021.0,,,320537.0,,,5000000.0,,,751040.0,-6000000.0,,122157971.0,-6000000.0,72170.0,830277.0,559515.0,22230292.0,3220300.0,758784.0,14968542.0,,,106837118.0,100934636.0,,44070.0,551912.0,,135263161.0,135939051.0,,551912.0,551912.0,830277.0,,,,,,,,,,,,,,12033131.0,11747160.0,
