end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancesToAffiliate,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DeferredCostsCurrent,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EquityIssuancePerShareAmount,FeesAndCommissionsOther,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,Investments,LegalFees,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesNoncurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilities,OtherCommitment,OtherCommitmentDueInSecondYear,OtherCommitmentDueInThirdYear,OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,OtherExpenses,OtherIncome,OtherLiabilities,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,PaymentsForRent,PaymentsForRepurchaseOfPrivatePlacement,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromUnsecuredNotesPayable,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,PublicUtilitiesRequestedRateIncreaseDecreaseAmendedAmount,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfUnsecuredDebt,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueNet,SalesRevenueServicesNet,ServicingFees,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharePrice,SharesIssuedPricePerShare,ShortTermLeaseCommitmentAmount,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesSubscribedButUnissuedSubscriptionsReceivable,UnsecuredDebtCurrent,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-12-31,2015-03-31,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,6598.0,,,,,,,63717.0,,190.0,0.0,,,4663.0,4663.0,,4663.0,-19002.0,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,,,,,,,,,9717.0,10000.0,0.015,,,,,,14340.0,14340.0,14340.0,,,,,82266.0,,9717.0,,,,-0.01,,,0.34,,,,,,,,,,,14340.0,-12343.0,,-1997.0,,6498.0,,,,,,,,,,614.0,,,,,,,,,,,,614.0,,,,,,17212.0,4663.0,,17212.0,,10614.0,,,,,,,,10190.0,,,,-29192.0,-36304.0,,,,,,,,,,,36304.0,-36304.0,,,,,,,,82265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,10000.0,,,,14247.0,,,,,,,,,,,,-82266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12549.0,,,,,,,,,,,,,,,,,,6000000.0,
2015-03-31,2015-05-15,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,5784.0,,,,,,,63717.0,,,0.0,,,13169.0,13169.0,,13169.0,8506.0,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,,,,,,,,,,31420.0,0.015,,,,,,,,,,,,,93752.0,,,,,,0.0,,,,,,,,,,11486.0,,,,,,,,,-814.0,,,,,,,,,,806.0,,,,,,,,,,,,1420.0,,,,,,37204.0,13169.0,,37204.0,,31420.0,,,,,,,,20000.0,,,,-11494.0,-11486.0,,,,,,,,,,,11486.0,-11486.0,,,,,,,,93752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,20000.0,,,,9320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24035.0,,,,,,,,,,,,,,,,,,6000000.0,
2015-06-30,2015-08-14,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,501.0,,,,,,,63717.0,,,,,,458.0,458.0,,458.0,,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,,,,,,,,,,32856.0,0.015,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.0,,,,,,33356.0,458.0,,33356.0,,32855.0,,,,,,,,,,,,,-8863.0,,,,,,,,,,,,-8863.0,,,,,,,,102615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4339.0,,,,,,,,,,,,-102615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32898.0,,,,,,,,,,,,,,,,,,6000000.0,
2015-09-30,2015-11-16,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,8304.0,,,,,,,63717.0,,,,,,33589.0,33589.0,,33589.0,,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,74932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,16749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83236.0,33589.0,,8304.0,,,,,,,,,,,,,,,-16749.0,,,,,,,,,,,,-16749.0,,,,,,,,119364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9404.0,,,,,,,,,,,,-119364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49647.0,,,,,,,,,,,,,,,,,,6000000.0,
2015-12-31,2016-03-30,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,4150.0,,,,,,,63717.0,,,0.0,,,13870.0,13870.0,,13870.0,9207.0,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,77757.0,,,,,,,,,,,,,,,,36258.0,36258.0,36258.0,,,,,,,,,,,-0.01,,,0.34,,,,,,,55488.0,,,,21918.0,-18866.0,,-3052.0,,-2448.0,,,,,,,,,,7143.0,,,,,,,,,,,,,,,,5903.0,,81907.0,13870.0,,4150.0,,,,,,,77757.0,,,60000.0,,,,-50793.0,-55488.0,,,,,,,,,,,55488.0,-55488.0,,,,,,,,137754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,,,,,33696.0,,,,,,,,,,,,-137754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68037.0,,,,,,,,,,,,,,,,,,6000000.0,
2016-03-31,2016-05-16,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,9115.0,,,,,,,63717.0,,,,,,13454.0,13454.0,,13454.0,-416.0,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,81237.0,,,,,,,,,,,,,,,,,,39758.0,,,,,,,,,,,0.0,,,,,,,,,,8861.0,,,,,,,,,4965.0,,,,,,,,,,3480.0,,,,,,,,,,,,,,,,450.0,,90352.0,13454.0,,9115.0,,,,,,,,,,,,,,-416.0,-8861.0,,,,,,,,,,,,-8861.0,,,,,,,,146615.0,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.0,,,,,,,,,,,,-146615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76898.0,,,,,,,,,,,,,,,,,,6000000.0,
2016-06-30,2016-08-15,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,2770.0,,,,,,,63717.0,,,,,,17699.0,17699.0,,17699.0,,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,84346.0,,,,,,,,,,,,,,,,,,23906.0,,,,,,,,,,,0.0,,,,,,,,,,12519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,107116.0,17699.0,,22770.0,,20000.0,,,,,,,,,,,,,-12519.0,,,,,,,,,,,,-12519.0,,,,,,,,159134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842.0,,,,,,,,,,,,-159134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89417.0,,,,,,,,,,,,,,,,,,6000000.0,
2016-09-30,2016-11-14,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,2770.0,,,,,,,63717.0,,,,,,8770.0,8770.0,,8770.0,,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,87793.0,,,,,87793.0,,,,73825.0,,,,,,,,,25727.0,,,,,,,,,,,-0.01,,,,,,,,,,12376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13968.0,,,2750.0,,110563.0,8770.0,,22770.0,,20000.0,,,,,,,,,,,,,-12376.0,,,,,,,,,,,,-12376.0,,,,,,,,171510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.0,,,,,,,,,,,,-171510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101793.0,,,,,,,,,,,,,,,,,,6000000.0,
2016-12-31,2017-03-23,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,49013.0,,,0.0,,,,63717.0,,,,,,56050.0,56050.0,,56050.0,42180.0,56050.0,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,145325.0,,,,,,,,,,,,,,,,47429.0,47429.0,47429.0,,,,,,,,,,,-0.01,,,0.21,1.0,,,,,,74183.0,-88196.0,,,18521.0,-18521.0,,-4851.0,,44863.0,,,,,,,,,,15513.0,,,,,,,,14013.0,,,,,17945.0,,,9000.0,,212283.0,56050.0,,49013.0,,,,,,,,,,70000.0,,,,-27820.0,-88196.0,,,-14013.0,,,,,,,,74183.0,-74183.0,,,,,,,,225850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,,,,,20000.0,,58625.0,,,,,,,,,,20000.0,1500.0,-225950.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,-156233.0,,,,,,,,,,,,,,,,,,6000000.0,
2017-03-31,2017-05-12,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,5120.0,,,,,,,63717.0,,,,,,2916.0,2916.0,,2916.0,-53134.0,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,190585.0,,,,,,,,,,,,,,,,,,103729.0,,,,,,,,,,,-0.01,,,,,,,,,,29241.0,,,,,,,,,-43893.0,,,,,,,,-43893.0,,7315.0,,,,,,,,7315.0,,,,,,,,20800.0,,195705.0,2916.0,,5120.0,,,,,,,,,20000.0,20000.0,,,-73134.0,-73134.0,-36556.0,,,-7315.0,,,,,,,,29241.0,-29241.0,,,,,,,,262506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,7201.0,,,,,,,,,,,,-262506.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-192789.0,,,,,,,,,,,,,,,,,,6000000.0,
2017-06-30,2017-08-08,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,5870.0,,,,,,,63717.0,,,,,,7763.0,7763.0,,7763.0,,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,208709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8124.0,,,,,,,,600.0,,214579.0,7763.0,,5870.0,,,,,,,,,,,,,,,-14027.0,,,-8124.0,,,,,,,,5903.0,-5903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583.0,,,,,,,,,,,,-276533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-206816.0,,,,,,,,,,,,,,,,,,6000000.0,
2017-09-30,2017-11-13,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,10140.0,,,,,,,63717.0,,,,,,195011.0,195011.0,,195011.0,,,,,,,,0.001,,75000000.0,6000000.0,6000000.0,6000.0,,,,,214799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,67022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6090.0,,,,,,,,56500.0,,474939.0,195011.0,,260140.0,,,,,,,,,,,,,,,-73112.0,,,-6090.0,,,,,,,,67022.0,-67022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,,,,,,,,,,,,-349645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-279928.0,,,,,,,,,,,,,,,250000.0,,,6000000.0,
2017-12-31,2018-04-02,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,131303.0,,,500000.0,,500000.0,,826018.0,188934.0,,,,,880803.0,880766.0,,214993.0,158943.0,214993.0,158943.0,,,,,0.001,,75000000.0,11600000.0,11600000.0,11600.0,,,553274.0,,500325.0,199920.0,199920.0,,,,,,,,,,,21.0,,,101110.0,101110.0,101110.0,,,,,,100752.0,,51616.0,,,-0.07,,0.35,0.21,,0.21,,,,,452923.0,-467058.0,,,53681.0,-98082.0,44401.0,,,82290.0,,500000.0,789.0,21.0,,,,,,35004.0,,,,,,30000.0,,35004.0,789.0,,,,52949.0,,37.0,,,736193.0,880803.0,,182919.0,,,820000.0,470000.0,350000.0,,,,911467.0,911467.0,-100000.0,-100000.0,-652524.0,-652524.0,-467058.0,,,-34215.0,,,,,,,,932843.0,-432843.0,,,,,,,,693008.0,,,,,,,,,,,,,,,,,,37.0,,100000.0,30000.0,,,560000.0,,,,355000.0,,,,,,,500000.0,,,,,,,,,-99963.0,,,-693008.0,500000.0,500000.0,,500000.0,500000.0,500000.0,188934.0,0.1,,,733331.0,,0.1,2900000.0,,0.1,,2900000.0,,0.1,,0.1,,0.1,,,,144610.0,144610.0,,,,,,,,,556467.0,,,,,,,,6934795.0,
2018-03-31,2018-05-14,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,363504.0,,,,,,,870536.0,3229.0,,,,,5798632.0,5798595.0,,28448.0,-186545.0,28448.0,-186545.0,,,,,0.001,,75000000.0,11600000.0,11600000.0,11600.0,,,569069.0,,500325.0,,387080.0,,,,,,,,,,,61228.0,121558.0,,,,,,,,,,,,,30531.0,,-0.09,,,,,,,,,,514117.0,,,,,,,,,232201.0,,-500000.0,-752.0,61207.0,,,,723.0,,15795.0,,,,,,54166.0,,16519.0,198.0,,,723.0,68744.0,,37.0,,,1163827.0,5798632.0,,594758.0,200723.0,200000.0,665000.0,315000.0,350000.0,,,,200000.0,,100000.0,,-486545.0,,-1022518.0,,,-16321.0,,,,,,,,1006197.0,-1006197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100000.0,84166.0,,,,,,,,200000.0,100000.0,,,,,105000.0,,,,,,,,,,,,-1715526.0,,,,,,,3229.0,0.6,,,766664.0,,0.12,175000.0,,0.6,,3075000.0,,0.13,,0.6,,0.6,,,,-833390.0,,,,,,,,,,,,,5468195.0,-5468195.0,,,,11600000.0,
2018-06-30,2018-08-13,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,251079.0,,,,,,,6174957.0,23132.0,,,,,4394239.0,4394202.0,,4013760.0,,4013760.0,,,,,,0.001,,75000000.0,20874524.0,20874524.0,20875.0,,,585040.0,,500325.0,185840.0,,,,,,,,,,,,230560.0,,,,,,,,,,,,,,43358.0,,-0.07,,,,,,,,,,511466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23236.0,,,,,84715.0,,37.0,,,879477.0,4394239.0,,294437.0,,,1680000.0,,1050000.0,630000.0,,,,,,,,,-965544.0,,,-23236.0,,,,,,,,942306.0,-942306.0,,,,,,,,,,,330000.0,198000.0,33000.0,99000.0,,,,,,,,,,,,,,,109882.0,,,,,,,,,,,,,,245000.0,,,,,,,,,,,,-2681070.0,,,,,,,,0.6,,,830553.0,,0.16,,,,,3350000.0,,0.17,,,,0.6,,,,-3514762.0,,,,,,,,,,5232989.0,,,,,,,,14555618.0,
2018-09-30,2018-11-09,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,272618.0,,,,,,,6237076.0,16678.0,,,,,3504247.0,3504210.0,,1555071.0,,1555071.0,,,,,,0.001,,75000000.0,20874524.0,20874524.0,20875.0,,,601186.0,,500325.0,78421.0,,,,,,,,1250000.0,,,,597196.0,,,,,,,,,,,1261762.0,,,50520.0,,-0.05,,,,,,,,,,809153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16146.0,11762.0,,,,100861.0,11762.0,37.0,,,924324.0,3504247.0,,323138.0,,,1365000.0,,1050000.0,315000.0,,,,,,,,,-996958.0,,,-4384.0,,,,,1261762.0,,,992574.0,-992574.0,,,,280500.0,33000.0,198000.0,49500.0,,,,,,,,,,,,,,,,,,,,,,75181.0,,,,,,,,,,,,,,105000.0,-996958.0,,,,,,,,,,,-3678028.0,,,,,,,,,,,880553.0,,0.21,,,,,3400000.0,,0.18,,,,0.6,,,,2579923.0,,,,,,,,,,,,,,,,,,20874524.0,
2018-12-31,2019-03-26,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,239026.0,,,20000.0,20000.0,20000.0,,6959881.0,54544.0,,,,,3170898.0,3170861.0,,898142.0,,898142.0,683149.0,,,,,0.001,,75000000.0,21579474.0,21579474.0,21579.0,,,615843.0,,500325.0,675633.0,,,,,,,,1250000.0,0.18,,,874838.0,,,940060.0,940060.0,940060.0,,,,,,1280666.0,,,20458.0,,-0.24,,,0.21,,,,,,,2744527.0,-4019854.0,,,794528.0,-844169.0,49641.0,,,107723.0,,-480000.0,29914.0,874817.0,,,,,,62569.0,,,,,,52215.0,,70558.0,30864.0,,7989.0,,115518.0,30666.0,37.0,,,902300.0,3170898.0,,286457.0,,,1050000.0,,,1050000.0,,,5907454.0,,-1150000.0,,-4074305.0,,-4019854.0,,,-39694.0,,,,,1280666.0,,,3980160.0,-3980160.0,,,,231000.0,,33000.0,198000.0,4712862.0,,,,,,,,,,,,,,,,,,,,1250000.0,82215.0,100000.0,,6161145.0,400000.0,5907454.0,,,400000.0,100000.0,,,,,560000.0,-4019854.0,,,,,400000.0,400000.0,,,,,-4712862.0,,,,,,,54544.0,,,,1863882.0,,0.15,500000.0,,0.55,,3400000.0,0.18,0.18,,0.64,,0.6,,,,2268598.0,2268598.0,,,,,,,,,5907454.0,,,,,,,,17077348.0,
2019-03-31,2019-05-14,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,270788.0,,,,,50000.0,,7067749.0,3523.0,,,,,3192703.0,3192666.0,,431289.0,,431289.0,-466853.0,,,,,0.001,,75000000.0,22329474.0,22329474.0,22329.0,,,880377.0,,750325.0,,,,,,,,,,0.18,,,1124926.0,,250000.0,,,,,,,,,1299159.0,,,145480.0,-0.05,-0.05,,,,,,,,,,1000347.0,,,,,,,,,31762.0,,30000.0,18493.0,250088.0,250000.0,,,,,14534.0,,,,,,14166.0,,14534.0,18493.0,,,8938.0,121114.0,,37.0,,5589.0,1951997.0,3192703.0,,1080558.0,,,735000.0,,,735000.0,,,325000.0,,,,-791853.0,,-1136510.0,,,3959.0,,,,,,,,1140469.0,-1140469.0,,175911.0,,181500.0,,33000.0,148500.0,,,,,,,,,,,,45404.0,,,,,,,,,,96381.0,,,,,,325000.0,325000.0,,,,,,,105000.0,-1136510.0,,,,,,,,,,,-5849372.0,,,,,,,3523.0,0.6,1.7265,0.0271,1930548.0,,0.17,100000.0,,0.25,,3500000.0,,0.19,,0.6,,0.25,,,,1240706.0,1240706.0,,,,,,75000.0,,,,,,,,,,,22262807.0,22262807.0
