end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetNoncurrent,AccretionExpense,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationAcquisitionRelatedCosts,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ConversionOfStockSharesConverted1,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCompensationLiabilityCurrent,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,DeferredGainLossOnDiscontinuationOfFairValueHedge,DeferredOfferingCosts,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,Dividends,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxCredits,EquityIssuancePerShareAmount,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsCurrent,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserve,LitigationSettlementAmount,LitigationSettlementGross,LoansPayableCurrent,LoansReceivableWithFixedRatesOfInterest1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashContributionExpense,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseImpairmentLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherRecurringIncome,PaymentsOfCapitalDistribution,PaymentsOfDividends,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PercentageOfInterestBearingDomesticDepositsToDeposits,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrentAndNoncurrent,PriorPeriodReclassificationAdjustment,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfitLoss,ReceivablesNetCurrent,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RelatedPartyTransactionRate,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SaleOfStockPricePerShare,SalesRevenueGoodsNet,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockDividend,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TemporaryEquityCarryingAmountAttributableToParent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-06-30,2008-10-14,10-K,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1397056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112288.0,,,,,,,,,1300224.0,,,,,,,,,,
2009-06-30,2009-10-27,10-K,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1103089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-424838.0,,,,,,,241256.0,,443344.0,,,,,,,,,,
2010-06-30,2010-10-13,10-K,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,,,,,,,,,337750.0,,,,,,,,,,0.0,,,,,,,,,,,,,1540040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1611652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-857926.0,,,,,,,,,440400.0,,,,,0.0,,,,,
2010-09-30,2010-11-22,10-Q,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,,,,,,375.0,,,,,,,,,,,,,39613.0,,,,,39613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-68211.0,,,9895.0,,,-15141.0,,19467.0,,,,,,,-58986.0,,,,,,2489.0,,,,,,,,,,,,,,,,137073.0,,,-97460.0,,-68211.0,,,,,,42500.0,65722.0,-65722.0,,,,,,,19734.0,,,,,,,,,,,,,,,,,,,,37000.0,,,,,,483.0,,,,,,,3488.0,,,,,,,,,,,,,,,,,,,,,,,146454.0,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-22,10-Q,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,,,,,,,,,,,,,,,,,,,765727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4608.0,,,,,,,,,,,,,,,,,,,,,-609482.0,,,,,,42500.0,604874.0,-604874.0,,,,,,,554160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-23,10-Q,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,,,,,,,,,,,,,,,,,,,573577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,-585484.0,,,,,,,,,,,,,,,,,,,,,3314.0,,,,,,,,,,,,,,,,,,,,,-585484.0,,,,,,42500.0,582170.0,-582170.0,,,,,,,288305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-09-28,10-K,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,80882.0,,,,8189561.0,1500.0,,,,,,,,,1226224.0,1221349.0,,,272599.0,,,,,272599.0,0.5,1000000.0,,0.001,100000000.0,101702335.0,101702335.0,,101702.0,,,,,,,,,65294.0,,,,0.0,2747456.0,0.0,2912155.0,0.0,,,,,,,,,,,12422.0,12422.0,-0.02,0.0,0.34,-0.2111,,-0.0002,-0.1287,,0.5654,,,,,,10125.0,,4875.0,,,,,-1885040.0,0.0,0.0,-79732.0,,,-15141.0,,-17130.0,,,,,,,-256307.0,,-944681.0,,,,5845.0,,5845.0,,,0.0,473850.0,15600.0,,1226224.0,1501225.0,,,,,,2980139.0,,0.0,-2707540.0,,-1885040.0,,,,,,170000.0,1879195.0,-1879195.0,,,,,,,1391535.0,179964.0,,0.0,,,,,0.0,0.0,,,0.001,5000000.0,200000.0,200000.0,200.0,948750.0,,,1994115.0,,,,0.0,,0.0,,,,,0.05,7494.0,317660.0,-8566464.0,,0.0,,,0.5,,,,,,,,,,,2000000.0,,,,,-275001.0,,,,,,,,874624.0,1861278.0,,,,,114835.0,114835.0,,,,95285612.0
2011-09-30,2011-11-18,10-Q,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,150057.0,,,,9056173.0,375.0,,,,,,,,,1065971.0,1061471.0,,,506350.0,,,,,233751.0,,,,0.001,200000000.0,104214835.0,101702335.0,,104215.0,,,,,,,,,65294.0,,,,,,,,0.0,,,,,,,,,,,4422.0,,-0.01,,,,,,,,,,,,,,10500.0,,4500.0,,,,,-883157.0,0.0,0.0,69175.0,,,,,0.0,,,,,,,-6384.0,393629.0,393629.0,,,,0.0,,0.0,,,0.0,0.0,3900.0,,1065971.0,1355004.0,,,,,,660113.0,,0.0,-426362.0,,-883157.0,,,,,,42500.0,883157.0,-883157.0,,,,,,,743693.0,173580.0,,0.0,,,,,0.0,0.0,,,0.001,5000000.0,200000.0,200000.0,200.0,555121.0,,,668113.0,,,,0.0,,0.0,,,,,0.05,8000.0,96964.0,-9449621.0,,0.0,,,,,,,,,,,,,,,8279028.0,,,,-275001.0,,,,,,,,,,,,,,,,,,,105754598.0
2011-12-31,2012-02-21,10-Q,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,169255.0,,,,9320688.0,,,,,,,,,,611191.0,607066.0,,,289689.0,,,,,,,,,0.001,200000000.0,104921265.0,104921265.0,,104921.0,,,,,,,,,79026.0,,,,,,,,,,,,,,,,,,,1422.0,,-0.01,,,,,,,,,,,,,,10875.0,,4125.0,,,,,-541584.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,611191.0,1176587.0,,,,,,,,,,,-541584.0,,,,,,42500.0,541584.0,-541584.0,,,,,,,444195.0,115653.0,,,,,,,,,,,0.001,5000000.0,200000.0,200000.0,200.0,317377.0,,,,,,,,,,,,,,,,54889.0,-9991205.0,,0.0,,,,,,,,,,,,,,,8279028.0,,,,-565396.0,,,,,,,,,265221.0,,,,,,,,,,104469726.0
2012-03-31,2012-05-15,10-Q,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,92075.0,,,,11025799.0,,,,,,,,,,951930.0,948180.0,,,826900.0,,,,,,,,,0.001,200000000.0,116254798.0,116254798.0,,116255.0,,,,,,,,,79026.0,,,,,,,,,,,,,,,,,,,1422.0,,-0.01,,,,,,,,0.08,,,,,,11250.0,,3750.0,,,,,-588682.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,951930.0,389563.0,,,,,,,,,,,-588682.0,,,,,,42500.0,588682.0,-588682.0,,,,,,,461971.0,20296.0,,,,,,,,,,,0.001,5000000.0,200000.0,200000.0,200.0,121280.0,,,,,,,,,,,,,,,,84211.0,-10579887.0,,0.0,,,,,,,,,,,,,,,,,,,562367.0,,,,,,,,,1613564.0,,,,,,,,,,108143668.0
2012-06-30,2012-09-28,10-K,"SMARTMETRIC, INC.",SMME,CIK0001301991,USD,132925.0,,,,11657012.0,1500.0,,,,,,,,,1642126.0,1638751.0,,,889589.0,,,,0.0,616990.0,,13552850.0,,0.001,200000000.0,118974672.0,118974672.0,,118975.0,,,,,,,,,67026.0,,,,0.0,3610256.0,23775.0,3805405.0,0.0,,,,,,,,,,,1422.0,1422.0,-0.03,0.0,0.34,-0.3296,,-0.0104,0.0,,,,,,,,11625.0,,3375.0,,,,,-2709913.0,0.0,0.0,52043.0,,,0.0,,1732.0,,,,,,-238271.0,-163413.0,,-199588.0,,,,0.0,,0.0,,,0.0,1276246.0,46918.0,,1642126.0,1142316.0,,,,,,2197478.0,,0.0,-1580488.0,,-2709913.0,,,,,,170000.0,2709913.0,-2709913.0,,187297.0,19269.0,48558.0,53071.0,10618400.0,2237532.0,16551.0,,0.0,,,,,0.0,0.0,,,0.001,5000000.0,200000.0,200000.0,200.0,749162.0,,,2208478.0,,,,0.0,,0.0,,,,,0.05,11000.0,302381.0,-11276377.0,0.2,0.0,,,,,,,,,,,,,,,18802820.0,,,,499810.0,,,,13552850.0,,,,,2253784.0,,,,,164869.0,50034.0,,,,106240891.0
