end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedSalariesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ChangeInUnrealizedGainLossOnForeignCurrencyFairValueHedgingInstruments1,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConstructionAndDevelopmentCosts,ConstructionRevenue,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,DebtInstrumentInterestRateIncrease,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredIncomeTaxExpenseBenefit,DeferredSalesInducementCostAmortizationExpenseExcludingAccruedInterest,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DepositLiabilitiesAccruedInterest,DerivativeLiabilities,DerivativeLossOnDerivative,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherEmployeeRelatedLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LiabilityForUncertainTaxPositionsNoncurrent,LoansPayableCurrent,MineralRights,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateCostOfMortgagesSold,MortgageLoansOnRealEstateDelinquentPrincipalOrInterestAcquiredFromAffiliates,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgageLoansOnRealEstateInterestRate,MortgageLoansOnRealEstatePrincipalAmountOfDelinquentLoans,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationRate,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesPayableToBankCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PartnersCapitalAccountReturnOfCapital,PaymentsForProceedsFromMortgageDeposits,PaymentsToAcquireRealEstateAndRealEstateJointVentures,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProfitLoss,RealEstateAcquiredThroughForeclosure,RealEstateInvestmentPropertyNet,RealEstateTaxExpense,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,SaleLeasebackTransactionHistoricalCost,SaleOfStockPricePerShare,SecuredDebtCurrent,SecuredLongTermDebt,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,TransferMortgagePayable,UnsecuredDebtCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AssetImpairmentCharges,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesSubscribedButUnissued,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,EscrowDeposit,MinorityInterestOwnershipPercentageByParent,SalariesAndWages,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardGross,DerivativeGainOnDerivative,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,IncreaseDecreaseInDerivativeLiabilities,OtherIncome,ShortTermDebtInterestRateIncrease
2011-03-31,2011-05-10,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,,,,,,,,,,,,,,,,,,,,,,,,1442.0,,,,,,,,,,,,5766.0,6377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2086.0,611.0,,,0.0,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,43157.0,-42546.0,,,,,,,,,,,,,,,,,,,,,,,,41071.0,-42612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-10,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,,42442.0,,,,,,9225.0,,,,,,,3925.0,3925.0,,,,,,3925.0,,3925.0,,,,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,5869.0,15443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1342.0,,7436.0,9574.0,,-1434.0,0.0,,,,,,,,,,,,,,141.0,,-75.0,,,,,,,,,46925.0,3925.0,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,3000.0,11008.0,-1434.0,,,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,,,,,,,,,3572.0,-1509.0,,,,,,,,,,-63250.0,,,,,,,,,,,,,,,,-43000.0,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2011-09-30,2012-01-13,10-K,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,,48400.0,,0.0,,,,9975.0,,,,19918.0,,,1205.0,1205.0,,,,,,1205.0,,1205.0,480.0,,0.0,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,16607.0,30309.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,19918.0,,,0.0,,,,3000.0,,0.0,-0.01,,0.34,,,,0.1,0.0,-0.44,,,,71486.0,13702.0,-58000.0,-58000.0,0.0,0.0,,,47730.0,,47730.0,,,,,,0.0,,,,216.0,,,0.0,,,,1250.0,,51400.0,1205.0,51400.0,,,0.0,,,,,,,,,9500.0,,,-9020.0,,,,,,,,,3000.0,0.0,,3000.0,,-57784.0,,,,,71486.0,,,,,,0.001,5000000.0,0.0,0.0,0.0,0.0,,,,6500.0,3000.0,0.0,0.0,,-58000.0,,,,,,,,,,-71195.0,,0.01,,,,71486.0,,,,,,,,0.0,,-50195.0,,650000.0,125000.0,650000.0,,,,125000.0,,6500.0,1250.0,6500.0,,,1250.0,,,,,,10929739.0,,,,,,,,,,,,,,,,,,
2011-12-31,2012-02-14,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,,53241.0,,,,,,9975.0,,,,,,,723.0,723.0,,,,,,723.0,,243.0,-482.0,,,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6767.0,0.0,,-7323.0,456.0,0.0,,,,4841.0,,,,,,,,,,,100.0,100.0,,0.0,,,,0.0,,58241.0,723.0,,,,,,,,,,,,,2000.0,,,-2482.0,,-7323.0,,,,,,556.0,,,,5000.0,6767.0,-6767.0,,,,556.0,,,,,,,0.001,5000000.0,0.0,0.0,0.0,,,,,0.0,2000.0,,,6656.0,-7323.0,,,,,,,,,,-78518.0,,,,,,,,,,,,,,,,-57518.0,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2012-03-31,2012-06-15,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,,12595.0,,,,,,9975.0,,,,,,,4697.0,4697.0,,,,,,4697.0,,4044.0,,,,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509.0,,,,,,,0.0,,,,,,,,,,,,23550.0,0.0,,-29160.0,0.0,,,,,,,,,,,,,,,,4509.0,5610.0,,,,,,,,228104.0,4697.0,,,,,,,,,,,,,,,,,,-29160.0,,,,,,4509.0,,211000.0,,0.0,23550.0,-23550.0,,,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,,,,,,,,,159276.0,-165888.0,,,,,,,,,,-244407.0,,,,,,,,,,,,,,,,-223407.0,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,,6777.0,,,,,,9975.0,,,,,,,8044.0,8044.0,,,,,,4044.0,,4044.0,,,0.0,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10119.0,,,,,,,0.0,,,,,,,,,,,,23550.0,,,-29160.0,,,,,,,,,,,,,,,,,-5610.0,5610.0,,,,,,,,260610.0,8044.0,,,,0.0,,,,,,,,,,,,,,-29160.0,,,,,,5610.0,,243714.0,,,23550.0,-23550.0,,,,,,,,,,,0.001,5000000.0,,,,,4000.0,,,,,,,21239.0,-29160.0,,,,,,,,,,-273566.0,,,,,,,,,,,,,,,,-252566.0,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2012-09-30,2013-01-15,10-K,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,17429.0,17429.0,,0.0,,,,9975.0,,,,119332.0,,,4000.0,4000.0,,,,,,0.0,,0.0,-1205.0,,0.0,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,119332.0,119332.0,,16341.0,,,,54746.0,324529.0,54746.0,-0.02,,0.34,,,,0.0,0.0,-0.34,,,,212539.0,0.0,-228980.0,-228980.0,0.0,0.0,,,-30971.0,-30971.0,,,,,,,4000.0,,,,16441.0,16441.0,,0.0,,16341.0,,,,283175.0,4000.0,228429.0,,,0.0,,,,,,,,,262746.0,,,-263951.0,,-228980.0,,,,,,,,265746.0,,,212539.0,-212539.0,,,,,212539.0,,,,,,0.001,5000000.0,,,0.0,4000.0,,,,0.0,208000.0,,54746.0,,-228980.0,,,,,,,3000.0,,,-300175.0,,,,,,,,,,,,,,,-279175.0,-279175.0,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2012-12-31,2013-02-14,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,36131.0,,,,,,,9975.0,,,,,,,,,,,,,,,,,,,0.0,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,265747.0,,,0.0,,,,,,,,,,,,16005.0,,,-22703.0,,,,,,18703.0,,,,,,,-4000.0,,,,,6698.0,,,,23038.0,,,,,,301878.0,,,0.0,,,,,,,,,,,,,,-22703.0,,,,,,,,,,,16005.0,-16005.0,,,,6698.0,,,,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,-322878.0,,,,,,,,,,,,,,,-301878.0,,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2013-03-31,2013-05-15,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,49801.0,,,,,,,9975.0,,,,,,,,,,,,,,,,,,,0.0,,,0.001,50000000.0,11025000.0,11025000.0,11025.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,294520.0,,,,,,,,,,,,,,,35482.0,,,-42444.0,,,,,,,,,,,,,,,,,,6962.0,,,,30001.0,,,,,,344321.0,,,0.0,,,,,,,,,,,,,,-42444.0,,,,,,,,,,,35482.0,-35482.0,,,,,,,,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,-365321.0,,,,,,,,,,,,,,,-344321.0,,,,,,,,,,,,,,,,,,,,,,11025000.0,,,,,,,,,,,,,,,,,,
2013-06-30,2013-08-16,10-Q,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,82963.0,,,,,,,-432621.0,,,,,,,307589.0,85.0,,,750000.0,,,85.0,,85.0,,,0.0,,,0.001,50000000.0,11125000.0,11125000.0,11125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.0,,,0.0,,,,,,,,,,,,32040.0,,,-39002.0,,,,,,,,,,,,,,,,,,6962.0,,,,37342.0,,,,1131194.0,307589.0,1131194.0,,,0.0,,,,,,,,,,,,,,-39002.0,,,,,,,,,,,32040.0,-32040.0,,,,,,,,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,-402109.0,442496.0,,,,,,,,,,,,,,-823605.0,,,,,,,,,,,,,,,,,,,,,,11125000.0,,,,,,,,,,,,,,,,,,
2013-09-30,2014-03-06,10-K,GUSKIN GOLD CORP.,GKIN,CIK0001509786,USD,,74600.0,,,,6125.0,,10000.0,-432621.0,,,,,,,308361.0,857.0,,,,,,857.0,,857.0,857.0,,0.0,,,0.001,50000000.0,11125000.0,11125000.0,11125.0,,,,,,,,,,0.0,0.0,0.0,,20833.0,,,,,,,,,,,,,,0.0,,,0.0,,172232.0,172232.0,,,,,,3711.0,,,-0.01,,0.34,-0.34,,,0.0,0.0,-0.3983,,,,97748.0,,,-132799.0,,,,,,57171.0,,,,10000.0,,,-4000.0,,,,,35051.0,,,,45768.0,69917.0,,,1162831.0,308361.0,1162831.0,,,0.0,,,,,,,,,62485.0,,,-61628.0,,-132799.0,,0.03,100000.0,1350000.0,750000.0,,,324520.0,,,97748.0,-97748.0,172232.0,-172232.0,,,,,,,,,0.001,5000000.0,,,,,,,,,58774.0,,3711.0,,,,307504.0,,,,,,,,-432974.0,,,750000.0,,,,,,,,6.0,,0.001,,-854470.0,-854470.0,,,,,,,,,,,,,,-442496.0,,750000.0,,52900.0,,,11051849.0,,,,,,,,,,,,,,,,,,
