end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DeferredOfferingCosts,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EmployeeRelatedLiabilitiesCurrent,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,FederalIncomeTaxExpenseBenefitContinuingOperations,FinancialLiabilitiesFairValueDisclosure,ForeignIncomeTaxExpenseBenefitContinuingOperations,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,InterestIncomeExpenseNonoperatingNet,LandSubjectToGroundLeases,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermInvestments,LossContingencyNumberOfPlaintiffs,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNonoperatingExpense,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestrictedCashAndCashEquivalents,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,ShortTermInvestments,ShortTermLeaseCost,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,OtherNonoperatingIncomeExpense,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount
2021-06-30,2021-08-26,10-Q,"ERASCA, INC.",ERAS,CIK0001761918,USD,1507000.0,,3069000.0,15519000.0,468000.0,1219000.0,-1000.0,11634000.0,1636000.0,1636000.0,87718816.0,210383000.0,197291000.0,,1000.0,42278000.0,42277000.0,156396000.0,193700000.0,156804000.0,156804000.0,,87787681.0,0.0001,156000000.0,27300123.0,24370599.0,3000.0,-28216000.0,,0.0,6500000.0,2.0,2600000.0,105000.0,,169000.0,-1.2,6307000.0,,0.0,0.0,0.0,5098000.0,0.0,0.0,,,31000.0,,2845000.0,969000.0,,401000.0,937000.0,538000.0,288000.0,19582000.0,210383000.0,17914000.0,5000000.0,,,,,-28214000.0,-30000.0,,,28184000.0,-28184000.0,380000.0,2557000.0,888000.0,1668000.0,,1877000.0,0.078,575000.0,3550000.0,-2000.0,-2000.0,61000.0,,,,,,,,3618000.0,,,,,,3476000.0,2257000.0,17598000.0,5488000.0,408000.0,408000.0,-161633000.0,,,,0.0,,0.8254,0.8208,,0.0109,0.0102,,91146.0,37277000.0,30000.0,0.0,-149997000.0,,,,180000.0,0.0001,97622409.0,123000.0,23546390.0,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-10,10-Q,"ERASCA, INC.",ERAS,CIK0001761918,USD,1324000.0,,4711000.0,17400000.0,174000.0,1407000.0,,690681000.0,3017000.0,3017000.0,16686041.0,521948000.0,492313000.0,,,40834000.0,40834000.0,445811000.0,486600000.0,446219000.0,446219000.0,,29817827.0,0.0001,800000000.0,121250375.0,118645593.0,12000.0,-46068000.0,,0.0,3000000.0,2.0,0.0,146000.0,,191000.0,-0.46,,,0.0,0.0,0.0,6916000.0,0.0,0.0,,,49000.0,,54174000.0,969000.0,5333000.0,5578000.0,5963000.0,270000.0,17167000.0,38957000.0,521948000.0,19588000.0,,,,,,-46069000.0,-25000.0,,,46044000.0,-46044000.0,905000.0,20233000.0,864000.0,19369000.0,,19042000.0,0.071,977000.0,1665000.0,1000.0,1000.0,74000.0,,,,0.0001,80000000.0,0.0,0.0,5668000.0,,,,,,9927000.0,8520000.0,19951000.0,1680000.0,408000.0,408000.0,-207702000.0,,,,0.0,,0.8498,0.8193,,0.0097,0.0091,,91146.0,40834000.0,30000.0,0.0,482991000.0,,,340798000.0,21000.0,,,96000.0,99127286.0,,,,,,,,,,,,,,,,,,,,,,,
