end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInEstimateOfTransactionPrice,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,DeferredCostsAndOtherAssets,DeferredIncomeTaxLiabilities,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DefinedContributionPlanCostRecognized,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FormerGainContingencyRecognizedInCurrentPeriod,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromTenantAllowance,PaymentsForTenantImprovements,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,ShareBasedCompensation,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCreditCarryforwardAmount,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsLiabilitiesNet,IncomeTaxExpenseBenefit
2018-12-31,2019-03-26,10-K,"Alector, Inc.",ALEC,CIK0001653087,USD,126000.0,2745000.0,8439000.0,293000.0,1901000.0,-42000.0,17078000.0,6925000.0,6925000.0,52356372.0,308359000.0,293176000.0,,293000.0,65470000.0,66942000.0,,34491000.0,0.0001,65000000.0,13764829.0,13764829.0,1000.0,-52290000.0,,,34905000.0,139715000.0,,2700000.0,2124000.0,15000.0,7478000.0,,19410000.0,2124000.0,13867000.0,98000.0,3098000.0,213000.0,487000.0,1647000.0,17286000.0,,0.0,,1019000.0,,-6.1,,2766000.0,,,,,-151000.0,11934000.0,11346000.0,,-10972000.0,58000.0,1251000.0,-4000.0,,2387000.0,-809000.0,,172492000.0,75000.0,-106000.0,2245000.0,,,,,,,,,,,195237000.0,308359000.0,47948000.0,224938000.0,,-42000.0,131146000.0,-224119000.0,127464000.0,-69621000.0,84965000.0,-76305000.0,,1100000.0,,,,,,,,971000.0,2774000.0,-42000.0,-42000.0,96000.0,5040000.0,,7449000.0,,472235000.0,1884000.0,2768000.0,,,250000000.0,,,,-52248000.0,12838000.0,10937000.0,73031000.0,1472000.0,-114435000.0,27508000.0,36822000.0,6925000.0,,-97398000.0,,,,,,,210520000.0,211054000.0,0.0001,45849677.0,45374836.0,45374836.0,1507000.0,,877000.0,,708000.0,,,,,11302788.0,,,
2019-03-31,2019-05-13,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,1200000.0,1321000.0,8000000.0,401000.0,2198000.0,108000.0,399066000.0,3245000.0,3245000.0,7203693.0,496044000.0,442114000.0,,1071000.0,60954000.0,62426000.0,-4516000.0,-4516000.0,0.0001,200000000.0,68871792.0,68871792.0,7000.0,-18410000.0,,,38526000.0,130489000.0,,,,,,,,,,,,,,,,,,,298000.0,,-0.42,,2009000.0,,,,,,5759000.0,,,,,,,,,683000.0,,-5605000.0,,-17000.0,2751000.0,1903000.0,74617000.0,43146000.0,,7376000.0,7146000.0,7122000.0,6882000.0,2945000.0,26793000.0,229858000.0,496044000.0,55834000.0,375641000.0,,,170312000.0,-151262000.0,-23566000.0,-18560000.0,26366000.0,-20761000.0,1685000.0,,,47824000.0,4385000.0,43439000.0,,30665000.0,0.088,165000.0,60000.0,150000.0,150000.0,96000.0,2201000.0,15700000.0,8286000.0,,267232000.0,2030000.0,5519000.0,170307000.0,,118000000.0,,5000.0,,-18560000.0,23931000.0,21733000.0,20607000.0,1472000.0,-132995000.0,5605000.0,5605000.0,3245000.0,34000.0,266186000.0,,-210521000.0,,168223000.0,5000.0,,,,0.0001,0.0,0.0,0.0,,,,,,,184000.0,,,43828106.0,,,
2019-06-30,2019-08-12,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,540000.0,,14577000.0,836000.0,2757000.0,441000.0,402823000.0,3694000.0,3694000.0,7115341.0,477251000.0,414597000.0,,,69208000.0,70680000.0,,,0.0001,200000000.0,68831857.0,68831857.0,7000.0,-24227000.0,,,40871000.0,121227000.0,,,,,,,,,,,,,,,,,,,,,-0.36,,2922000.0,,,,,,8429000.0,,,,,,,,,,,,,,,1643000.0,73674000.0,43146000.0,,7376000.0,7146000.0,7122000.0,6882000.0,2002000.0,25744000.0,231535000.0,477251000.0,67102000.0,341725000.0,,,,,,-24560000.0,34069000.0,-27152000.0,1498000.0,,,47930000.0,5133000.0,42797000.0,,29058000.0,0.088,156000.0,110000.0,333000.0,333000.0,409000.0,2592000.0,,,,,,3664000.0,,,,,,,,34771000.0,32014000.0,25640000.0,1472000.0,-157555000.0,6917000.0,6917000.0,,34000.0,245716000.0,,,,,63000.0,,,,0.0001,0.0,0.0,0.0,,,,,,,294000.0,,,67327975.0,,,
2019-09-30,2019-11-12,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,258000.0,,16546000.0,1046000.0,4035000.0,226000.0,407647000.0,4104000.0,4104000.0,7161541.0,449730000.0,385483000.0,349300000.0,,86974000.0,88446000.0,,,0.0001,200000000.0,68922249.0,68922249.0,7000.0,-31953000.0,,,29527000.0,129875000.0,,,,,,,,,,,,,,,,,,,,,-0.47,,4272000.0,,0.0,0.0,,,8326000.0,,,,,,,,,,,,,,,1231000.0,72808000.0,43146000.0,,7376000.0,7146000.0,7122000.0,6882000.0,1136000.0,24692000.0,231143000.0,449730000.0,58718000.0,294472000.0,,,,,,-31738000.0,36845000.0,-34149000.0,1346000.0,200000.0,,48116000.0,5975000.0,42141000.0,,28765000.0,0.088,122000.0,149000.0,-215000.0,-215000.0,409000.0,2411000.0,,,,,,4037000.0,,,,,,,,37896000.0,33861000.0,28519000.0,1472000.0,-189293000.0,2696000.0,2696000.0,,,218587000.0,,,,,720000.0,,,,0.0001,0.0,0.0,0.0,,,,,,,425000.0,,,67572452.0,,,
2019-12-31,2020-03-24,10-K,"Alector, Inc.",ALEC,CIK0001653087,USD,278000.0,4701000.0,18256000.0,2040000.0,5413000.0,142000.0,414414000.0,16281000.0,16281000.0,9482126.0,421913000.0,357437000.0,311800000.0,3471000.0,89641000.0,91113000.0,,24171000.0,0.0001,200000000.0,69052873.0,69052873.0,7000.0,-105201000.0,153400000.0,,30165000.0,123236000.0,,600000.0,14485000.0,,,37621000.0,61538000.0,14485000.0,2223000.0,209000.0,7319000.0,2015000.0,370000.0,,47053000.0,,0.0,,3775000.0,,-2.16,,5730000.0,,0.0,0.0,,39000.0,35095000.0,44748000.0,,-22081000.0,124000.0,1493000.0,-449000.0,4694000.0,6530000.0,152000.0,,-21219000.0,353000.0,42000.0,1596000.0,6008000.0,71672000.0,35512000.0,6882000.0,7634000.0,7376000.0,7146000.0,7122000.0,,23636000.0,227170000.0,421913000.0,61970000.0,263432000.0,0.0,184000.0,172353000.0,-48874000.0,-99308000.0,-135912000.0,135623000.0,-146746000.0,5875000.0,,1158000.0,48036000.0,6565000.0,41471000.0,3200.0,28476000.0,0.088,615000.0,676000.0,184000.0,184000.0,493000.0,9019000.0,15700000.0,8286000.0,,529609000.0,15265000.0,4364000.0,,,496000000.0,0.0,1519000.0,798000.0,-105385000.0,39265000.0,33852000.0,100528000.0,1472000.0,-219820000.0,21219000.0,27220000.0,16281000.0,68000.0,194743000.0,,210521000.0,798000.0,168223000.0,1519000.0,1600000.0,,,0.0001,0.0,0.0,0.0,3035000.0,80000.0,1608000.0,,2044000.0,29800000.0,1328000.0,,,61734492.0,,,0.0
2020-03-31,2020-05-13,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,4039000.0,240000.0,16709000.0,,,2782000.0,648783000.0,6642000.0,6642000.0,9898371.0,618928000.0,556204000.0,486300000.0,178000.0,160917000.0,162389000.0,,71276000.0,0.0001,200000000.0,79016469.0,79016469.0,8000.0,-37379000.0,,,32089000.0,114141000.0,,,,,,,,,,,,,,,,,,,1446000.0,,-0.53,,,,,,,-9000.0,14644000.0,,,,,,,,,3135000.0,,-7171000.0,,284000.0,3305000.0,,,,,,,,,,,227194000.0,618928000.0,71775000.0,387618000.0,,,228461000.0,-124872000.0,-32313000.0,-40019000.0,49249000.0,-42078000.0,,,,,6623000.0,40785000.0,,28179000.0,,,403000.0,2640000.0,2640000.0,493000.0,2059000.0,,,,202906000.0,3566000.0,7669000.0,,,81600000.0,,3217000.0,,-40019000.0,,32670000.0,34605000.0,1472000.0,-259839000.0,7171000.0,,6642000.0,,391734000.0,,,,224511000.0,3217000.0,,,,,,,,,,,,,,,,,74820950.0,,,
2020-06-30,2020-08-11,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,4760000.0,,15576000.0,,,1846000.0,658642000.0,6948000.0,6948000.0,10073277.0,572030000.0,510088000.0,424700000.0,,92501000.0,93973000.0,,,0.0001,200000000.0,79252395.0,79252395.0,8000.0,-46262000.0,,1700000.0,32739000.0,110321000.0,,,,,,,,,,,,,,,,,,,,,-0.58,,,,,,,,15697000.0,,,,,,,,,,,,,,,,,,,,,,,,,216699000.0,572030000.0,65856000.0,411139000.0,,,,,,-45326000.0,49759000.0,-46589000.0,,,,,6679000.0,40029000.0,,27868000.0,,,1086000.0,-936000.0,-936000.0,493000.0,1263000.0,,,,,,6448000.0,,,,,,,,,31516000.0,34062000.0,1472000.0,-305165000.0,3170000.0,,,,355331000.0,,,715000.0,,2196000.0,,,,,,,,,,,,,,,,,78415195.0,,,
2020-09-30,2020-11-10,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,1370000.0,,27065000.0,,,1094000.0,666958000.0,8030000.0,8030000.0,10474613.0,531588000.0,470012000.0,359300000.0,,84979000.0,86451000.0,,,0.0001,200000000.0,,,8000.0,-53456000.0,,1700000.0,26596000.0,110560000.0,,,,,,,,,,,,,,,,,,,,-0.67,-0.67,-0.67,,,,,,,15834000.0,,,,,,,,,,,,,,,,,,,,,,,,,221397000.0,531588000.0,71087000.0,376735000.0,,,,,,-52704000.0,59653000.0,-53749000.0,,,,,6736000.0,39257000.0,,27304000.0,,,2217000.0,-752000.0,-752000.0,493000.0,1045000.0,,,,,,8298000.0,,,,0.0,,,,,30583000.0,43819000.0,1472000.0,-357869000.0,5904000.0,,,,310191000.0,286.0,,,,286000.0,,,,,,,,,,,,,,,,78771930.0,78771930.0,78771930.0,,
2020-12-31,2021-02-25,10-K,"Alector, Inc.",ALEC,CIK0001653087,USD,3004000.0,-584000.0,22538000.0,1094000.0,10957000.0,614000.0,676956000.0,30522000.0,30522000.0,12928100.0,488251000.0,421511000.0,336900000.0,428000.0,49969000.0,51441000.0,,-39672000.0,0.0001,200000000.0,81986192.0,79316261.0,8000.0,-189756000.0,132300000.0,,23886000.0,108417000.0,,,14899000.0,,,32129000.0,120125000.0,14899000.0,54382000.0,463000.0,13000000.0,6493000.0,1201000.0,,105226000.0,-150000.0,700000.0,1.0,5870000.0,,-2.45,,7288000.0,,0.0,0.0,,-107000.0,59403000.0,62280000.0,,-39948000.0,51000.0,353000.0,-159000.0,16570000.0,8010000.0,2409000.0,,-21098000.0,-21000.0,2498000.0,3839000.0,5556000.0,72378000.0,30130000.0,7872000.0,9037000.0,8732000.0,8436000.0,8171000.0,,21122000.0,220721000.0,488251000.0,68088000.0,363339000.0,0.0,,232113000.0,-105051000.0,-166734000.0,-190228000.0,216272000.0,-195174000.0,5589000.0,,238000.0,51256000.0,7512000.0,43744000.0,6900.0,32470000.0,0.085,353000.0,2617000.0,472000.0,472000.0,472000.0,4946000.0,15700000.0,0.0,,506809000.0,5032000.0,8203000.0,,,406790000.0,0.0,6331000.0,1179000.0,-190228000.0,41138000.0,30181000.0,156869000.0,1472000.0,-410048000.0,21098000.0,21098000.0,30522000.0,0.0,267530000.0,,,1179000.0,224511000.0,6331000.0,2000000.0,,,,,,,4592000.0,446000.0,2003000.0,,2003000.0,58200000.0,2255000.0,,,77758806.0,,0.0,0.0
2021-03-31,2021-05-05,10-Q,"Alector, Inc.",ALEC,CIK0001653087,USD,5310000.0,-594000.0,18970000.0,,,410000.0,689630000.0,8800000.0,8800000.0,12821991.0,440364000.0,374737000.0,286900000.0,628000.0,110703000.0,112175000.0,,60734000.0,0.0001,200000000.0,79731647.0,79731647.0,8000.0,-52375000.0,128200000.0,4600000.0,22700000.0,105493000.0,4100000.0,,,,,,,,,,,,,,,,,,1541000.0,,-0.66,,,,,,1300000.0,,11012000.0,,,,,,,,,2592000.0,,-4110000.0,-314000.0,-25000.0,3790000.0,,,,,,,,,,,212535000.0,440364000.0,64062000.0,252041000.0,,,3874000.0,109553000.0,-52693000.0,-52171000.0,56745000.0,-52635000.0,,,,,7698000.0,42822000.0,,32094000.0,,,2592000.0,-204000.0,-204000.0,158000.0,464000.0,,,,,947000.0,11993000.0,,,110500000.0,,3874000.0,,-52171000.0,,29469000.0,45733000.0,1472000.0,-462219000.0,4110000.0,,8800000.0,,227829000.0,,,,,3874000.0,,,,,,,,,,,,,,,,,79386836.0,,,
