end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfAcquisitionCosts,AmortizationOfDeferredSalesCommissions,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,BillingsInExcessOfCostCurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockSharesConverted1,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredCosts,DeferredCostsCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanServiceCost,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Deposits,DepositsAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityFairValueOfAmountOutstanding,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesAndLoans,LongTermNotesPayable,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherIncome,OtherNonoperatingIncome,OtherReceivables,OtherReceivablesNetCurrent,OtherSalesRevenueNet,PaymentsForProceedsFromProductiveAssets,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidTaxes,ProceedsFromCustomers,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReinsuranceRetentionPolicyAmountRetained,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesCommissionsAndFees,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharesIssuedPricePerShare,ShortTermInvestments,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,UnbilledReceivablesCurrent,UnrealizedGainLossOnInvestments,ValueAddedTaxReceivable,ValueAddedTaxReceivableCurrent,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredIncomeTaxesAndTaxCredits,DeferredOtherTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwardsForeign,GoodwillAndIntangibleAssetImpairment,ImpairmentOfLongLivedAssetsHeldForUse,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,StockIssuedDuringPeriodSharesStockOptionsExercised
2008-10-31,2009-03-18,10-K,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,,,,,,,,,,,,,,,,,,,,,,,,3896149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-31,2010-01-29,10-K,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,2390039.0,2033879.0,242128.0,,-696617.0,51766495.0,,,,,,,-242128.0,,242128.0,,,13137380.0,7376439.0,-17000.0,,,877.0,275885.0,-3620264.0,,,0.001,-96350.0,150000000.0,49000244.0,49000244.0,49000.0,-9594059.0,,,,,,6315961.0,,,,,,,1271170.0,,,,,,,,,,,,,,,,,,,,,,,,,689744.0,,-47382.0,,-0.19,,,,,,,-100056.0,,,,,,,,,,,,,,,,,,11636.0,,,,,6908474.0,,-9410930.0,-22208.0,,,,,,4055979.0,,593621.0,,,,,,,40228.0,-445850.0,,-161462.0,138696.0,-22926.0,,,4221807.0,,-1846883.0,,,172842.0,,,,2798425.0,,,21052482.0,13137380.0,7818959.0,,,,,,,,,,,13233523.0,,-782595.0,-1631342.0,-223796.0,-1665070.0,-9433139.0,-9480520.0,-2669858.0,,,,,13649546.0,-6741072.0,,,,,,,285691.0,,-143921.0,,,,,201748.0,,,,,,181317.0,,18524.0,,0.001,5000000.0,6287.0,6287.0,6.0,247134.0,,,,,-101256.0,,,,,-47758.0,-1530086.0,,267964.0,238458.0,,,,2652713.0,994081.0,-59130336.0,,13224435.0,,10996833.0,290722.0,,,,,,,,,,,,,,,51000.0,,-7915102.0,,,7430.0,,,,-5131.0,,690344.0,,,,,,48707615.0,,,,,,,,,,,,,,,,,,,,,
2010-01-31,2010-03-17,10-Q,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,,,,,,,,,,,,,-60532.0,,60532.0,,,,,,,,,195661.0,-80224.0,,,,,,,,,689310.0,,,,,,1305979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123376.0,,,0.02,,0.02,,,,,,-55620.0,,-1554908.0,,,,,,,,,,,,,,,,,,,,,1762231.0,,773101.0,,,,,,,-211033.0,,216390.0,,,,,,,,237651.0,,33948.0,2070.0,,,,,,-441582.0,,,58020.0,,,,,,,,,,,,,,,,,,,,,,,,-35246.0,10642.0,773103.0,773101.0,1062777.0,,,,,2051907.0,-289676.0,,,,,,,,,-58291.0,,,,,9983.0,,,,,,,,-7690.0,,,,,,,,,,,,,,,-27556.0,,,,,,,,,,477013.0,,,,3068210.0,,1574894.0,6483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-25500.0,,,,,49000244.0,,,,,,,,,,,,,,,,,,,,,
2010-04-30,2010-06-14,10-Q,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,,,,,,,,,,,,,-60532.0,,,,,,,,,,,84322.0,,,,,,,,,,-5720509.0,,,,,,1422884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5188334.0,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290701.0,,-5612834.0,,,,,,,,,,,,,,,,,,,,,,,,,,-454802.0,,,,,,,,,,,,,,,,,,,,,,,,,15750.0,,,,-5612834.0,-5612834.0,-5659956.0,,,,,2243579.0,47122.0,,,,,,,,,-145925.0,,,,,27962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455173.0,,,,3713585.0,,1788406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38250.0,,,,,49050244.0,,,,,,,,,,,,,,,,,,,,,
2010-10-31,2016-08-19,10-K,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,2036340.0,1863842.0,1271170.0,,-979342.0,47167905.0,,,,,,,-1270170.0,,1271170.0,,,9723288.0,5686972.0,,,,,215204.0,-60681.0,,,0.001,,150000000.0,60614958.0,60614958.0,60615.0,-2061041.0,,,,,,6175633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274019.0,,,,-0.04,,,,,,,-282725.0,,-2557543.0,,,,,,,,,,,,,,,,-13625.0,,-694510.0,,142430.0,5334300.0,11370.0,-1778316.0,,,,,,,-313602.0,,160712.0,,,,,,815701.0,,1018311.0,,208423.0,29075.0,-166815.0,,,3921847.0,,-2005836.0,,,716387.0,,,,1780114.0,,,22759937.0,9723288.0,22599587.0,,,,,14423516.0,,,,,,160350.0,,,246319.0,232140.0,-256415.0,-1778316.0,-1778316.0,1032017.0,,,,,8144633.0,-2810333.0,,,,,,,180597.0,,-282725.0,,,,,1750477.0,,,,,,10061.0,,20635.0,,0.001,5000000.0,6287.0,6287.0,6.0,218059.0,,,,,,,,,49750.0,46271.0,246319.0,,114469.0,9325.0,,,,1762035.0,827266.0,-59285833.0,,11509933.0,,6382598.0,51771.0,,,,,,,,,,,,,,,14875.0,275877.0,-13036649.0,,,,,,,27000.0,,587015.0,,,,,,49247694.0,,,,,,,,,,,,,,,,,,,,,
2011-01-31,2016-08-22,10-Q,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,2195460.0,2288613.0,,,-358236.0,47434443.0,,,,,,,,,,,,10618421.0,6523656.0,,,,,344593.0,129389.0,,,0.001,,150000000.0,74013102.0,74013102.0,74040.0,152436.0,,,,,,1749365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41969.0,,,-0.01,,-0.01,,,,,,621105.0,,-273904.0,,,,,,,,,,,,,,,,1700.0,,,,31940.0,1839192.0,,-468670.0,,,,,,,-543754.0,,-424772.0,,,,,,1045960.0,,62414.0,,,-67249.0,,,,3918522.0,,-419118.0,,,38845.0,,,,1717700.0,,,23222671.0,10618421.0,23062274.0,,,,,14657905.0,,,,,,160397.0,,,-150000.0,-234001.0,-107715.0,-468670.0,-468670.0,-108814.0,,,,,2199049.0,-359856.0,,,,,,,254675.0,,621106.0,,,,,36400.0,,,,,,,,-48148.0,,0.001,5000000.0,,,6.0,285305.0,,,,,,,,-101643.0,,-84210.0,,,176243.0,,,-150000.0,,418898.0,928909.0,-59754503.0,,3588558.0,,1780150.0,279963.0,,,,,,,,,,,,,,,13175.0,252963.0,-12604250.0,,,,,,,27000.0,,690686.0,,,,,,71676268.0,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2016-08-22,10-Q,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,,,2913238.0,1756168.0,,,-1285816.0,47433242.0,,,,,,,,,,,,9244695.0,5302338.0,,,,,1235606.0,,,,0.001,,150000000.0,74039867.0,74039867.0,74040.0,-921972.0,,,,,,1585179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63308.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607069.0,,5608.0,,,,,,,,,,,,,,,,,,,,,,,,3876914.0,,-488949.0,,,,,,,1145438.0,,,22772118.0,9244695.0,22605470.0,,,,,15544439.0,,,,,,166648.0,,,,,,5608.0,5608.0,-283662.0,,,,,1317800.0,289269.0,,,,,,,177120.0,,-927580.0,,,,,141979.0,,,,,,,,,,0.001,5000000.0,,,6.0,436241.0,,,,,,,,,,,,,65443.0,,,,,392423.0,,-59748895.0,,3192248.0,,925377.0,,,,,,,,,,,,,,,,13175.0,,-13527423.0,,,,,,,,,538590.0,,,,,,74039867.0,,,,,,,,,,,,,,,,,,,,,
2017-04-30,2017-06-14,10-Q,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,625822.0,,1524527.0,2662397.0,,,-1569550.0,52715947.0,,,,,,,,,,,,25158045.0,15909268.0,,,,,5735414.0,,,,0.001,,150000000.0,9102192.0,9102192.0,9102.0,1621691.0,0.1,,,,200000.0,2013940.0,,,,,,0.045,,,,,,,327870.0,273998.0,53872.0,,,,,,,,,,,,-55225.0,,,,,219962.0,,,0.14,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264818.0,,1274964.0,,,,,,,,,,,,,,,,,,,,,,,,3722875.0,,-188847.0,188847.0,-188847.0,,,,199450.0,2642655.0,1881044.0,267409.0,11478219.0,25158045.0,4587544.0,6890675.0,,,,,,,,,,6836803.0,9000000.0,,,,,1274964.0,,-102204.0,2163197.0,,-2163197.0,,1887650.0,1377168.0,,,,,,3733346.0,425120.0,10471.0,346727.0,,,346727.0,,86643.0,369895.0,,794591.0,,,,,,670455.0,0.001,5000000.0,1000.0,1000.0,1.0,254630.0,,1016784.0,,,,,,,,,,,5515431.0,,,,,247758.0,,-37475674.0,,5278758.0,,1639892.0,,,,,,,,,,,,,,,,,,13679826.0,,,,,,,,,4189052.0,,,,,9302192.0,,9102192.0,,,,,,,,,,,,,,,,,,,,
2017-07-31,2017-09-14,10-Q,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,545272.0,1525523.0,,2533470.0,,,-1556243.0,52792357.0,,,,,,,,,,,,25922764.0,16747859.0,,,,,6996329.0,,,,0.001,,150000000.0,9122728.0,9122728.0,9122.0,1138109.0,0.1,,,,200000.0,1982761.0,,,,,,0.045,,,,,,,315880.0,267369.0,48511.0,,,,,,,,,,,,-11240.0,,,,,234701.0,,,0.12,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060829.0,,1121289.0,-3513.0,,,,,,,,,,,,,,,,,,,,,,,,3704725.0,-112089.0,112089.0,-112089.0,,,,157487.0,2897767.0,2259228.0,184661.0,11028399.0,25922764.0,5526096.0,5502303.0,,,,,,,,,,5453792.0,8641724.0,,,,,1124802.0,,-22158.0,3187932.0,,,,1917382.0,1143447.0,,,,,,3715388.0,381997.0,10663.0,13307.0,,,13307.0,,89931.0,40056.0,,1407994.0,,,,,,298494.0,0.001,5000000.0,1000.0,1000.0,1.0,205180.0,,1107723.0,,,,,,,,,,,5459517.0,,,,,200118.0,,-36350872.0,,5043590.0,,1717264.0,,,,,,,,,,,,,,,,,,14894365.0,,,,,,,,,3733116.0,,330701.0,,,9310674.0,,9110674.0,,,,,,,,,,,,,,,,,,,,
2017-10-31,2018-01-30,10-K,"CODA OCTOPUS GROUP, INC.",CODA,CIK0001334325,USD,519208.0,981994.0,,1418114.0,,2299411.0,-2038431.0,52839651.0,,,,0.0,,36553.0,,,,163519.0,,24060073.0,15257511.0,,0.0,6900000.0,,6851539.0,1249772.0,6851539.0,,0.001,,150000000.0,9136121.0,9136121.0,9136.0,3638669.0,,,,,200000.0,6057448.0,,,-2621.0,3558136.0,,,,,,,,,402955.0,402955.0,49143.0,4172200.0,,4270500.0,4172200.0,,,27192.0,,4172200.0,53498.0,,-11255.0,11255.0,,790107.0,,953626.0,,,0.37,,0.36,,0.35,,,,299006.0,,,-1182537.0,,40595.0,,4198.0,40595.0,40595.0,40595.0,40595.0,,,,,1389710.0,207173.0,,109413.0,,3382108.0,,11967725.0,,3342284.0,-2621.0,64993.0,,2299500.0,-24571.0,1169799.0,-689341.0,,-1856090.0,,,-96374.0,-96374.0,,-12443.0,,1053324.0,179860.0,,178739.0,-13694.0,-683521.0,,207173.0,3589281.0,-597011.0,597011.0,-597011.0,,697877.0,,149566.0,3652249.0,2651511.0,501692.0,10232653.0,24060073.0,4117108.0,6115545.0,,,,,7279353.0,2212951.0,326805.0,2423678.0,2315919.0,6066402.0,8279353.0,,-1846571.0,-2043055.0,4840392.0,3339663.0,,-475733.0,2212951.0,,,2.0,8149708.0,3818017.0,67663.0,54130.0,13533.0,93797.0,10698000.0,3589281.0,320814.0,,299006.0,,299006.0,299006.0,,121278.0,73600.0,,4079932.0,,,,,,2561551.0,0.001,5000000.0,1000.0,1000.0,1.0,291623.0,235959.0,,,,,,,,,504802.0,,7512692.0,5213281.0,,,746571.0,,1380381.0,,-36982937.0,,18025173.0,,6769327.0,134238.0,,,,,,,,,,,,,,,,,13827420.0,,9102192.0,,40500.0,,,,,2723172.0,,235959.0,,,9311356.0,,9111356.0,,,,,,,,,,,,,,,,,,,,
