end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvanceRoyalties,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractualObligation,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleInterestExpense,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DebtLongtermAndShorttermCombinedAmount,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DepositsAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeLiabilitiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestments,FairValueAdjustmentOfWarrants,FairValueInputsControlPremium,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,GainsLossesOnExtinguishmentOfDebt,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromEquityMethodInvestments,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LicensesRevenue,LineOfCredit,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LinesOfCreditCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLineOfCredit,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NoninterestExpenseDirectorsFees,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OpenOptionContractsWrittenAtFairValue,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherIncome,OtherNonoperatingIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaidInKindInterest,PaymentsForProceedsFromProductiveAssets,PaymentsOfDistributionsToAffiliates,PaymentsOfFinancingCosts,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,Revenues,RoyaltyRevenue,SalariesAndWages,SaleOfStockPercentageOfOwnershipAfterTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesIssuedPricePerShare,SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,ShortTermDebtRefinancedAmount,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,UnrecognizedTaxBenefits,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-04-06,10-K,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3863317.0,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55769.0,,,,,,,,,,,,,,,,,,,,,,,,,,55251.0,,,,,,,,,,,,,,,,,,,,,,,,,2391.0,,,,,-0.03,,,,,,,,,,,,,25541.0,,,,,,,,,,,,,,,,,,,481484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1290896.0,,,,,,,,,,,,834953.0,-809412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28347.0,,,,80792.0,,,,,,,,,,804215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43653117.0
2010-09-30,2010-11-15,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246998.0,,,,,,,,,,,,,,,,,,,,,,,,,,40899.0,,,,,,,,,,,,,,,,,,,,,,,,,2391.0,,,,,-0.03,,,,,,,,,,,,,1936.0,,,,,,,,,,,,,,,,,,,465646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,-1171759.0,,,,,,-342008.0,,,,,,831687.0,-829751.0,,,,,,,,,,,,,,,,123638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17401.0,,,,42835.0,,,,,,40335.0,,,,811895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43653117.0
2010-12-31,2011-04-15,10-K,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,710419.0,,,,,16216.0,,,,,,60883288.0,,,,450327.0,,,,,,1325057.0,,,,459739.0,452913.0,,,,425069.0,289719.0,,,,,,,,5482162.0,0.0007,200000000.0,51782619.0,59242220.0,34734.0,,,,,,,,1120185.0,,1636625.0,,125484.0,,17500.0,,,,,,0.3,,,,,,,,,,115500.0,,,,,,,9564.0,,,,,-0.13,,,,,,,,,,,,,31277.0,,,,,3000.0,659135.0,-1609.0,,17500.0,115500.0,,,1865.0,,,,771.0,,1667555.0,,,,,,,,,7813.0,,,,,,,,,,,,,,,3052622.0,459739.0,,2388680.0,663942.0,,7500.0,,,,,,,,,,,1586275.0,,,,-1296556.0,,-5742341.0,,,,,,-1543762.0,,120000.0,,,,4229856.0,-4198579.0,,,,,,,,,,,,,,,,123793.0,,,,,,,,,,,0.0007,50000000.0,0.0,0.0,,,,3815.0,,,438775.0,,,,1027500.0,,,,,,100000.0,,,40000.0,,6826.0,,,,,,20000.0,,100564.0,-63510905.0,,,156761.0,,,,,,149261.0,,,,4119728.0,1068591.0,,,,,,,,0.51,0.51,,,,,,,,,,,,,,-2592883.0,,,,,,,,,,,1747801.0,,,45818844.0
2011-03-31,2011-05-16,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,,,,,,,,,,,,,,,,,,,,,,182953.0,,,,,,,,,639498.0,214429.0,,,,,,,,,,,,,,,,,,,,,,,,,19663.0,,,,,989676.0,,,1.35,,,,,,,,,,,,,,,,,2495.0,,,,,-0.03,,,,,,,,,,,,,-10145.0,,,,,,196598.0,6857.0,,82500.0,-3085.0,,,-13625.0,,,,,,246936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085.0,,,,,,,,,,,637520.0,,,,-419350.0,,-1440249.0,,,,,,-246936.0,,,,,,1183168.0,-1193313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657520.0,,,,,,,,,,,,,,,,,-20000.0,,27188.0,,,,9518.0,,,,,,6433.0,,,,1153485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52642802.0
2011-06-30,2011-08-15,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,533721.0,,,,,7556.0,,,,,,63821570.0,,,,,,,,,,,,,,325390.0,582306.0,,,,243761.0,,,,,,,,,5437065.0,0.0007,200000000.0,55924320.0,,37508.0,,,,,,,,438775.0,,1393410.0,,3924.0,,100000.0,,,,,,,,,,,,,,,,109720.0,,,,,,,2702.0,,,,,-0.02,,,,,,,,,,,,,8292.0,,,,,,,,,,,,,,,,,,,166513.0,,,,,,,,,67358.0,,,,,,,,,,,,,,,2309537.0,325390.0,,2087078.0,,,,,,,,,,,,,,,,,,,,-892071.0,,,,,,,,100000.0,,,,733850.0,-725558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,50000000.0,0.0,0.0,,,,1346.0,,,,,,,,,,,,,,,,,,5369.0,,,,,,,,12102.0,-65843225.0,,,12216.0,,,,,,,,,,719046.0,,,,,,,,,0.49,,,,,,,,,,,,,,,-1984147.0,,,,,,,,,,,,,,55487843.0
2011-09-30,2011-11-15,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,750039.0,,,,,10334.0,,,,,,64218306.0,,,,,,,,,,,,,,301136.0,270757.0,,,,189648.0,,,,,,,,,7156377.0,0.0007,200000000.0,56732582.0,65067357.0,38050.0,,,,,,,,438775.0,,1393410.0,,12683.0,,100000.0,,,,,,,,,,,,,,,,60848.0,,,,,26345.0,,1335.0,,,,,-0.01,,,,,,,,,,,,,107842.0,,,,,,,,,,,,,,,,,,,228639.0,,,,,,,,,69429.0,,,,,,,,,,,,,,,2599679.0,301136.0,,2298108.0,301571.0,,109720.0,,,,,,,,,,,,,,,,,-711674.0,,,,,,-228639.0,,100000.0,,,,590877.0,-483035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,50000000.0,0.0,0.0,,,,1346.0,,,,,,,,,,,,,,,,,,4034.0,,,,,,,,9035.0,-66554899.0,,,120525.0,,,,,,10805.0,,,,580507.0,,0.0,9.06,,,,,,,0.49,,,,,,,,,,,,,,-2298543.0,,,,,,,,,,,,,,56340625.0
2011-12-31,2012-04-06,10-K,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,706688.0,448177.0,,,,10476.0,,,,29728.0,,65907960.0,,,,235338.0,,,,4000.0,,600470.0,,,,246387.0,202185.0,,,,128498.0,-296571.0,,,,,,,1059215.0,5077086.0,0.0007,200000000.0,59242220.0,59242220.0,39737.0,,,,,,,,438775.0,,670410.0,,44756.0,,100000.0,,1295346.0,,,,,158830.0,,,,,,,,,52509.0,,,,,41502.0,7866.0,7866.0,,,,171791.0,-0.07,,,,,,,,,,,,,111433.0,,,,,4868.0,504840.0,5740.0,,82500.0,-62991.0,,,-54052.0,,-41502.0,,2469.0,,793259.0,10139.0,,,,86720.0,34309.0,,,61865.0,27556.0,,,,,,,,,,,,,,1763984.0,246387.0,,1373693.0,390291.0,,115500.0,,,,,,,,,,,1423493.0,,-3740.0,,-1716324.0,,-3954389.0,,,,,,-793259.0,,100000.0,,,,3272563.0,-3161130.0,,,,,,,,,,,,41502.0,,,,,,235338.0,,,,,,,3740.0,,0.0007,50000000.0,0.0,0.0,,,,1346.0,,,,,,,1443493.0,,,,,,,,,,,2700.0,,,,,,-20000.0,,99495.0,-67465294.0,,,156189.0,,,,,,40689.0,,,,3165202.0,,,,,,,,,0.45,0.42,,,,0.35,,,,,,,,,,-1517597.0,,,,,,,,,,,,30029.0,,55714686.0
2012-03-31,2012-05-15,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,991572.0,,,,,17755.0,,,,,,66598867.0,,,,,,30289.0,,,,186108.0,,,0.0,447666.0,391654.0,,,,310592.0,182094.0,,,,,,,,8884676.0,0.0007,200000000.0,61022519.0,,40939.0,,,,,,,,413775.0,,670410.0,,17772.0,,100000.0,,,27034.0,,,,29832.0,,,,,,,,,36658.0,,,,,54647.0,1335.0,1335.0,,,,,-0.02,,,,,,,,,,,,,13044.0,,,,,,286918.0,7279.0,,,-15851.0,,,1442.0,,13145.0,,-1346.0,,215931.0,2668.0,,,,,,,,63307.0,,,,,,,,,,,,,,,2194125.0,447666.0,,1817161.0,376964.0,,,,,,,,,,,,,561094.0,,0.0,,-379000.0,,-920971.0,,,,,,-215931.0,,100000.0,,,,718084.0,-705040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,50000000.0,0.0,0.0,,,,,,,,,,,561094.0,,561094.0,,,,,,,,,1365.0,,,,,,,,16311.0,-68386265.0,,,30816.0,,,,,,30816.0,,,,700438.0,,,,,,,,,,,,,,,,,,,,,,,,-1746459.0,,,,,,,,,,,,150143.0,,59834382.0
2012-06-30,2012-08-14,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,974920.0,613883.0,,,945143.0,12077.0,,,,31374.0,,69180721.0,,,,,,,,,,,,,,638006.0,582306.0,,,,515304.0,,,,,,,,275986.0,11463154.0,0.0007,200000000.0,65067357.0,,43659.0,,,,,,,,,,413775.0,,8077.0,,100000.0,,,,,513775.0,,,,,,,,,,,23625.0,,,,,54647.0,,311.0,,,,331260.0,-0.03,,,,,,,,,,,,,5762.0,,,,,,,,,,,,,,,,,,,202006.0,,,,,29777.0,18854.0,,,54925.0,36071.0,,,,,,,,,,,,,,1576246.0,638006.0,,1576246.0,,,,,,,,,,,,,,,,,,,,-1776355.0,,,,,,,,100000.0,,,,1580111.0,-1574349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,50000000.0,0.0,0.0,,,,,,,,1030265.0,,,,,,,,,,,,,-1776355.0,1053.0,,,,,,,,111570.0,-70162620.0,,,13839.0,,,,,13839.0,,13839.0,,,1468230.0,,,,,,,,,0.45,,,,,,,,,,,0.5,,,,-938240.0,,,,,,,,,,,,,,62871316.0
2012-09-30,2012-11-14,10-Q,"BIOLARGO, INC.",BLGO,CIK0000880242,USD,971266.0,522870.0,,,927871.0,7254.0,,,,31686.0,,69982637.0,,,,,,,,,,,,,,542815.0,487427.0,,,,427842.0,,,,,,,,,15439132.0,0.0007,200000000.0,66310618.0,66310618.0,44495.0,,,,,,,,,,413775.0,,6857.0,,100000.0,,,,,513775.0,,,,,,,,,,,22395.0,,,,,,,312.0,,,,405001.0,-0.01,,,,,,,,,,,,,3633.0,,,,,,,,,,,,,,,,,,,36137.0,,,,,43395.0,15262.0,,,52331.0,37069.0,,,,,,,,,,,,,,1593971.0,542815.0,,1593971.0,,,,,,,,,,,,,,,,,,,,-915668.0,,,,,,,,100000.0,,,,883164.0,-879531.0,,,,,,,,,,,,54647.0,,,,,,,,,,,,,,,0.0007,50000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-915668.0,741.0,,,,,,,,122268.0,-71078288.0,,,10490.0,,,,,10490.0,10490.0,10490.0,,,760584.0,,,9.51,0.0145,,,,,,0.45,,,,,,,,,,0.5,,,,-1051156.0,,,,,459000.0,,,,,,,,,65289303.0
