end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CapitalizedComputerSoftwareAdditions,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonUnitIssuanceValue,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConversionOfStockAmountConverted1,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfServicesMaintenanceCosts,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DerivativeFairValueHedgeIncludedInEffectivenessGainLoss,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsShareBasedCompensation,DividendsSharebasedCompensationStock,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquipmentExpense,EquityMethodInvestmentOwnershipPercentage,ExplorationAbandonmentAndImpairmentExpense,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnForeignCurrencyFairValueHedgeDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfInvestments,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,InventoryWriteDown,Investments,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementInterest,LoansPayable,LongTermDebt,LongTermDebtMaturingInYearsTwoAndThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,MarketingAndAdvertisingExpense,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAmortizationOfDeferredCharges,OtherAssetsCurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherIntangibleAssetsNet,OtherInventory,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,PaymentsForAdvanceToAffiliate,PaymentsForMergerRelatedCosts,PaymentsForPurchaseOfOtherAssets1,PaymentsForTenantImprovements,PaymentsOfFinancingCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TaxesPayableCurrentAndNoncurrent,UtilitiesCosts,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ImpairmentOfLeasehold,StockIssued1
2013-09-30,2013-11-21,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,,,,,,,-19176.0,,,,,,,,,,,,,,,98639.0,,,68.0,7941.0,,,-8474.0,,,,,,,,0.001,100000000.0,,,227758.0,,,,,,,,2429.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,184119.0,,,55000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180.0,,98639.0,,,,,,,,500.0,,,,,-8474.0,-8474.0,,,,,,,9625.0,,,,,,,,,1108.0,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,109874.0,90698.0,,,,,,,,,,184000.0,1151.0,,,,,,,,,,,,,,,,43639.0,,,,,,,,,,,0.0,,,,31977585.0,,,,
2013-12-31,2014-01-23,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,5000.0,,,,,,-20676.0,,,,,,,,,,,,,,,92212.0,,,142.0,3014.0,,,-4927.0,,,,,,,,0.001,100000000.0,,,227758.0,,,,,,,,1481.0,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,205546.0,,,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,12780.0,,92212.0,,,,,,,,,,,10000.0,,-14927.0,-21427.0,,,,,,,22622.0,,,,,,,,,6501.0,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,109874.0,89198.0,,,,,,,,,,206000.0,1195.0,,,,,,,,,,,,,,,,22212.0,,,,,,,,,,,,,,,31977585.0,,,,
2014-03-31,2014-07-07,10-K,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,10159.0,,,,,,-20676.0,219540.0,49359.0,,,,,,,,,,,,,90310.0,1112.0,,,1112.0,,,-49671.0,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,301.0,,-28000.0,,,,,,,,,-83000.0,,28000.0,28000.0,72000.0,,,237000.0,,-72000.0,,,,4500.0,,,,,,,,,65000.0,0.0,0.0,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,89198.0,,90310.0,,,,,,,,4560.0,,52000.0,10000.0,-7406.0,-52265.0,-106700.0,,,,,,,111593.0,,,,72000.0,-72000.0,,,-70983.0,11530.0,,,,,,,,,,,,,,,,,7406.0,0.001,10000000.0,,,,,,,,,49858.0,,10000.0,,,,107000.0,109874.0,89198.0,,,,,,,,,,-236607.0,4893.0,,,,,,,,,,,,,,,,15151.0,,,,,,,49858.0,49858.0,,,,,,31217585.0,31823629.0,31217585.0,,,
2014-06-30,2014-08-12,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,20564.0,,,,,,-23676.0,219540.0,,,,,,,,,,,,,,101378.0,,,,15180.0,,,14068.0,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,1002.0,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,80000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10405.0,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,9500.0,,101378.0,,,,,,,,,,1000.0,15000.0,,-932.0,-14337.0,,,,,,,14990.0,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,109874.0,86198.0,,,,,,,,,,-250944.0,653.0,,,,,,,,,,,,,,,,814.0,,,,,,,,,,,,,,32217585.0,31823629.0,32217585.0,,,
2014-09-30,2014-11-10,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,16224.0,,,,,,-26676.0,219540.0,,,,,,,,,,,,,,85409.0,,,,854.0,,,-14326.0,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,1721.0,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4337.0,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,3270.0,,85409.0,,,,,,,,11900.0,,,10000.0,-1357.0,-22969.0,-21632.0,,,,,,,22508.0,,,,,,,,,2205.0,,,,,,,,,,,,,,,,,1357.0,,,,,,,,,,,,,,,,,,111231.0,84555.0,,,,,,,,,,-272573.0,876.0,,,,,,,,,,,,,,,,-20815.0,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-02-12,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,18668.0,5831.0,,,,,-26676.0,219540.0,,,,,,,,,,,,,,87768.0,6213.0,,,382.0,,,-472.0,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.0,2444.0,,,,,,,8100.0,,,,,,,,,,,,,,,,,,,,845.0,,87768.0,,,,,,,,9415.0,,,8100.0,,-8572.0,-5185.0,,,,,,,11849.0,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111231.0,81555.0,,,,,,,,,,-280758.0,6664.0,,,,,,,,,,,,,,,,-29000.0,,,,,,,,,,,,,,,32217585.0,,,,
2015-03-31,2015-07-13,10-K,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,21320.0,,,,,,-63979.0,219540.0,,,,,,,,,,,,,,61088.0,,,,13836.0,,,12724.0,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,0.86,,,,,252.0,,,,,,,,,,,,,,27000.0,73000.0,,,,,-73000.0,,,,43303.0,,,,,,,,,95600.0,,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11161.0,,,,,,,30600.0,,,,,,,,,,,,,,,,,,,,19556.0,116920.0,61088.0,,,,,,,,24385.0,,,30600.0,-1357.0,-16519.0,-70983.0,,,,,,,94270.0,,,,,,,,-70983.0,5255.0,,,,,,,,,,,,,,,,,1357.0,0.001,10000000.0,0.0,0.0,,,,,,,,,10000.0,,,,,111231.0,47252.0,,,,,,,,2500.0,,-307590.0,23287.0,,,,,,,,,,,,,,,,-55832.0,,,0.0,,,,,,,,,,,32217585.0,32217585.0,32217585.0,,,
2015-06-30,2015-08-21,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,21623.0,,,,,,-68979.0,219540.0,,,,,,,,,,,,,,42506.0,,,,254.0,,,-13582.0,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,495.0,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,87100.0,,0.0,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42506.0,,,,,,,,3700.0,,,-8500.0,,-5082.0,-10382.0,,,,,,,11119.0,,,,,,,,-10382.0,1492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,,,,,111221.0,42252.0,,,,,,,,-8500.0,,-317975.0,737.0,,,,,,,,,,,,,,,,-66217.0,,,,,,,,,,,,,,32217585.0,31217585.0,32217585.0,,,
2015-09-30,2015-11-20,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,25047.0,,,,,,78979.0,219540.0,,,,,,,,,,,,,,32419.0,,,,167.0,,,,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,83599.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,32419.0,,,,,,,,,,,,,,-5010.0,,,,,,,19032.0,,,,,,,,,2529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111231.0,32252.0,,,,,,,,,,-327985.0,14022.0,,,,,,,,,,,,,,,,-76227.0,,,,,,,,,,,,,,,32217585.0,,,,
2015-12-31,2016-02-22,10-Q,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,25305.0,,,,,,83979.0,219540.0,,,,,,,,,,,,,,27321.0,,,,69.0,,,,,,,,,,,0.001,100000000.0,32217585.0,32217585.0,32218.0,,,,,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,103647.0,,0.0,,,183.0,,,,,,,,,,,,,,,,,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27321.0,,,,,,,,18450.0,,,,,,-25404.0,,,,,,,25960.0,,,,,,,,,1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111231.0,27252.0,,,,,,,,,,-353389.0,556.0,,,,,,,,,,,,,,,,-101631.0,,,,,,,,,,,,,,,32217585.0,,,,
2016-03-31,2016-07-22,10-K,"Right On Brands, Inc.",RTON,CIK0001580262,USD,,27592.0,,,,,,83979.0,243180.0,,,,,,,,,,,,,,31869.0,3019.0,28850.0,,3019.0,,,-10817.0,,,,,,,,0.001,100000000.0,32577585.0,32577585.0,32578.0,,,0.78,,,,,2856.0,-51000.0,-17000.0,,,,,,,,,,,,17000.0,90000.0,,,,266000.0,-90000.0,,,,20000.0,,,,,,,,,87039.0,,0.0,0.34,,,,,,,,,,,,,,,,,,,12046.0,,,,,,,,17000.0,,,6272.0,,,,,,,-8561.0,,,,,,,,,,,,,,,,,,,,11260.0,114631.0,31869.0,27592.0,,,,,,,23684.0,,,15439.0,-1598.0,-24658.0,-50930.0,,,,,,,66990.0,,,,90000.0,-90000.0,,,-50930.0,7520.0,,,,,,,,,,,,,,,,,1598.0,0.001,10000000.0,0.0,0.0,,,,,,,24000.0,,23539.0,,,,,112829.0,28850.0,,,,,,,,8561.0,,-358520.0,16060.0,,,,,,,,,,,,,,,,-82762.0,,,360000.0,,,,24000.0,24000.0,,,,,,32252585.0,32252585.0,32252585.0,,,
