end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableFromSecuritization,AccountsReceivableFromSecuritization,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DefinedBenefitPlanBenefitObligation,DefinedBenefitPlanBenefitObligation,DefinedBenefitPlanFairValueOfPlanAssets,DefinedBenefitPlanFairValueOfPlanAssets,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedBenefitPlanNetPeriodicBenefitCost,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DirectOperatingCosts,EarningsPerShareBasic,EarningsPerShareDiluted,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,Goodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxCreditsAndAdjustments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherOperatingAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,LeaseCost,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,LongTermDebtFairValue,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAndTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsForRestructuring,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromAccountsReceivableSecuritization,ProceedsFromIssuanceOfDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleOfFinanceReceivables,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebtAndCapitalLeaseObligations,RestructuringCharges,RestructuringReserve,RestructuringReserveTranslationAndOtherAdjustment,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,BankOverdrafts,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentUnamortizedDiscount,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseWeightedAverageDiscountRatePercent,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairedAccumulatedImpairmentLoss,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesOtherThanLongtermDebtNoncurrent,NumberOfOperatingSegments,NumberOfReportingUnits,OperatingLeasePayments,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,PaymentsToAcquireBusinessesNetOfCashAcquired,ProceedsFromCollectionOfRetainedInterestInSecuritizedReceivables,ProceedsFromRepaymentsOfAccountsReceivableSecuritization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,ProvisionForDoubtfulAccounts,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockIssuedDuringPeriodSharesStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate
2021-06-30,2021-08-09,10-Q,"GXO Logistics, Inc.",GXO,CIK0001852244,EUR,458000000.0,400000000.0,460000000.0,1297000000.0,973000000.0,39000000.0,,,13000000.0,7068000000.0,1963000000.0,5105000000.0,326000000.0,326000000.0,,,,,,,34000000.0,-1000000.0,33000000.0,140000000.0,149000000.0,,,,,63000000.0,,,,,,,,,,,95000000.0,,1554000000.0,0.1,0.1,,,181000000.0,,,,,,,398000000.0,2058000000.0,15000000.0,,1000000.0,,,,,,295000000.0,6000000.0,,,7068000000.0,2009000000.0,2145000000.0,582000000.0,36000000.0,618000000.0,618000000.0,40000000.0,128000000.0,,,,11000000.0,3000000.0,,,,22000000.0,,201000000.0,,414000000.0,1340000000.0,1744000000.0,340000000.0,170000000.0,-1000000.0,0.0,0.0,,,19000000.0,,19000000.0,128000000.0,160000000.0,,,-1000000.0,,,,,,,,,,,474000000.0,,,100000000.0,,14000000.0,1048000000.0,838000000.0,88000000.0,,-1000000.0,6000000.0,,,1882000000.0,2100000000.0,,,177000000.0,,,2874000000.0,2914000000.0,-5000000.0,,,115000000.0,115000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-02,10-Q,"GXO Logistics, Inc.",GXO,CIK0001852244,EUR,496000000.0,,,1391000000.0,1008000000.0,-123000000.0,2348000000.0,4000000.0,11000000.0,7133000000.0,1958000000.0,5175000000.0,275000000.0,275000000.0,,0.01,300000000.0,115000000.0,115000000.0,1000000.0,60000000.0,1000000.0,61000000.0,145000000.0,211000000.0,,,8000000.0,,56000000.0,60000000.0,82000000.0,26000000.0,36000000.0,1000000000.0,1400000000.0,1000000000.0,1400000000.0,7000000.0,10000000.0,85000000.0,,1651000000.0,0.63,0.62,,2000000.0,174000000.0,34000000.0,140000000.0,163000000.0,71000000.0,8000000.0,234000000.0,408000000.0,2042000000.0,42000000.0,42000000.0,-31000000.0,,,,,,274000000.0,5000000.0,,209000000.0,7133000000.0,2245000000.0,2551000000.0,934000000.0,40000000.0,974000000.0,,41000000.0,,,,,72000000.0,1000000.0,72000000.0,72000000.0,,36000000.0,199000000.0,,1814000000.0,432000000.0,1382000000.0,1790000000.0,292000000.0,218000000.0,-4000000.0,0.0,0.0,1000000.0,1000000.0,-12000000.0,11000000.0,-12000000.0,269000000.0,179000000.0,,11000000.0,,,,,,,0.01,10000000.0,0.0,0.0,0.0,418000000.0,,,132000000.0,,73000000.0,1077000000.0,851000000.0,28000000.0,,2000000.0,4000000.0,,70000000.0,1974000000.0,2100000000.0,,,171000000.0,,20000000.0,2296000000.0,2337000000.0,,18000000.0,1000000.0,116000000.0,115000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-02-17,10-K,"GXO Logistics, Inc.",GXO,CIK0001852244,EUR,624000000.0,,455000000.0,1507000000.0,998000000.0,-130000000.0,2354000000.0,11000000.0,13000000.0,7271000000.0,2099000000.0,5172000000.0,333000000.0,333000000.0,5000000.0,0.01,300000000.0,114659000.0,114659000.0,1000000.0,115000000.0,7000000.0,122000000.0,147000000.0,,68000000.0,,,-48000000.0,71000000.0,,,,,,,,,,,335000000.0,335000000.0,6637000000.0,1.33,1.32,-2000000.0,6000000.0,167000000.0,34000000.0,133000000.0,155000000.0,79000000.0,32000000.0,234000000.0,407000000.0,2017000000.0,153000000.0,,-8000000.0,91000000.0,114000000.0,243000000.0,189000000.0,57000000.0,257000000.0,21000000.0,22000000.0,850000000.0,7271000000.0,2329000000.0,2552000000.0,927000000.0,34000000.0,961000000.0,,39000000.0,128000000.0,-241000000.0,-207000000.0,455000000.0,153000000.0,8000000.0,153000000.0,153000000.0,1.0,151000000.0,657000000.0,,1844000000.0,453000000.0,1391000000.0,1772000000.0,259000000.0,263000000.0,-3000000.0,0.0,0.0,1000000.0,2000000.0,-46000000.0,-17000000.0,-39000000.0,220000000.0,234000000.0,10000000.0,23000000.0,,,,14000000.0,250000000.0,128000000.0,0.01,10000000.0,0.0,0.0,0.0,1850000000.0,794000000.0,-35000000.0,449000000.0,11000000.0,161000000.0,1128000000.0,863000000.0,185000000.0,72000000.0,4000000.0,3000000.0,-7000000.0,126000000.0,7940000000.0,2100000000.0,39000000.0,932000000.0,714000000.0,28000000.0,80000000.0,2351000000.0,2390000000.0,5000000.0,75000000.0,965000.0,115597000.0,114632000.0,367000000.0,274000000.0,1000000.0,28000000.0,13000000.0,61000000.0,0.0,12000000.0,26000000.0,40000000.0,2000000.0,6000000.0,3000000.0,-13000000.0,2000000.0,-23000000.0,48000000.0,-62000000.0,113000000.0,-12000000.0,135000000.0,90000000.0,3000000.0,16000000.0,0.0,45000000.0,45000000.0,23000000.0,45000000.0,12000000.0,50000000.0,16000000.0,0.04,23000000.0,1000000.0,6000000.0,212000000.0,81000000.0,38000000.0,12000000.0,22000000.0,25000000.0,34000000.0,45000000.0,25000000.0,0.038,62000000.0,48000000.0,32000000.0,35000000.0,39000000.0,41000000.0,16000000.0,-62000000.0,0.0,0.0,-25000000.0,178000000.0,1000000.0,-2000000.0,32000000.0,1000000.0,1000000.0,-8000000.0,2033000000.0,329000000.0,503000000.0,181000000.0,248000000.0,332000000.0,440000000.0,189000000.0,220000000.0,2.0,2.0,578000000.0,0.035,109000000.0,-7000000.0,2000000.0,-32000000.0,0.0,0.0,1991000000.0,4000000.0,6000.0,12.12,0.0,0.0,31000000.0,1170000.0,64.72,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1000000.0,1000000.0,3000000.0
