end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableGrossNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AssetImpairmentCharges,AssetRetirementObligationForeignCurrencyTranslationGainLoss,Assets,AssetsCurrent,AssetsNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizedCostsUnprovedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContributionOfProperty,ConversionOfStockAmountIssued1,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CostsIncurredExplorationCosts,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscountCurrent,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtLongtermAndShorttermCombinedAmount,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesDerivatives,DeferredTaxLiabilitiesOther,DepositAssets,Depreciation,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DueToOfficersOrStockholdersNoncurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,EscrowDeposit,ExplorationExpense,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FinancialLiabilitiesFairValueDisclosure,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,GrossProfit,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxContingenciesStateAndLocal,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LoansPayableCurrent,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NotesAssumed1,NotesIssued1,NotesPayableCurrent,OilAndGasPropertyFullCostMethodNet,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAccruedLiabilitiesNoncurrent,OtherAdditionalCapital,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLongTermDebtNoncurrent,OtherNoncashExpense,OtherNotesPayableCurrent,OtherReceivablesGrossCurrent,OtherSalesRevenueNet,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsForOtherDeposits,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireLeaseReceivables,PaymentsToAcquireLeasesHeldForInvestment,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToExploreAndDevelopOilAndGasProperties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfTreasuryStock,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseCommitmentRemainingMinimumAmountCommitted,ReceivablesNetCurrent,RelatedPartiesAmountInCostOfSales,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,RevenuesFromExternalCustomers,SaleOfStockPricePerShare,SecurityDeposit,ServicingLiabilityAtFairValueAmount,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,SharebasedCompensationArrangementBySharebasedPaymentAwardAcceleratedVestingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,TaxesPayableCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DerivativeGainLossOnDerivativeNet,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo
2008-09-30,2008-12-19,10-K,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40099.0,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,2009-12-18,10-K,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51388.0,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-11,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,1065.0,,,,-2075.0,-1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,-2075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-12-07,10-K,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,6972.0,,,,,,786.0,,24237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,50000000.0,1200000.0,1200000.0,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36078.0,,10651.0,-0.01,,,,,,,,,,,,,,,7450.0,,,,-11462.0,-7450.0,100.0,,100.0,,,,,,,,,1588.0,,,,,,4012.0,,,,,,,,-700.0,,4012.0,,,,,,,,,,,,62950.0,,18409.0,,44541.0,,,5262.0,,,,-5262.0,,-11562.0,,,,,,,,,,,,,,,,,,,,,8463.0,,,,,,,,,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,,,5262.0,,,,,,,,,,,,,,,,,,,-99187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62950.0,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-14,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,4634.0,,,,-5737.0,-4634.0,,,,,,,,,,,,4224.0,,,,,,1103.0,,,,,,,,,,1103.0,,,,,,,,,,,,,,,,,,,410.0,,,,-410.0,,-5737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-04-28,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,2072.0,,,,-3224.0,-2072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0,,,,,,,,,,,,,,,,,,,,,,,,,-3224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,,,,,,,,,35260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,50000000.0,10000000.0,10000000.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,26160.0,,,,-27112.0,-26160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0,,,,,,,,,,,,,,,,,,,,,,,,,-27112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-12-22,10-K,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,543.0,,,,,,100.0,,125260.0,,,,,,,,,,,,11650000.0,,,,,87505.0,87505.0,,,,,87505.0,87505.0,,,,,11650000.0,0.001,6500.0,750000000.0,10000000.0,10000000.0,,116500.0,10000.0,,,,,,,,,,,0.0,100.0,11023.0,,,,,,,0.0,0.0,0.0,,,,0.0,28923.0,0.0,0.0,28923.0,,,,0.0,,,,,28923.0,,,,,,,,,,1619.0,-0.02,0.2,,,,,,,,,,,,,,57355.0,,,,-60730.0,-57355.0,100.0,100.0,100.0,10790.0,,-12146.0,0.0,802.0,569.0,85.0,,-7115.0,,,,,,-6472.0,,,,,,,,,,3375.0,,,,,11296.0,,,,,,,2262.0,87505.0,2262.0,,,,,161922.0,,,,-74417.0,,-60830.0,,,,,,,,,,,,,,,,,,116500.0,,,,,,,,,,,,,,,,,,,0.001,50000000.0,0.0,0.0,,,,,88000.0,,,,,,110000.0,5691.0,,,,,,,,,,,,,,,,41769.0,,,-160017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85243.0,,,,,,,,,,88000.0,,88000.0,,,,100.0,,3610959.0,,,,
2011-12-31,2012-02-06,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,7736.0,,,,,,100.0,,35260.0,,,,,,,,,,,,,,,,,89738.0,89738.0,,,,,69670.0,-17835.0,,,,,,0.01,,50000000.0,23650000.0,23650000.0,,,236500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,-0.01,,,,,,,,,,,,,,,31460.0,,,,-31460.0,-31460.0,,,,,,,,,,,,7193.0,,,,,,,,,,,,,,20068.0,,,,,,,,,,,,,,9455.0,89738.0,9455.0,,,,,26500.0,,,,-44335.0,,-31460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,5000000.0,0.0,0.0,,20068.0,,,26500.0,,,,,,,,,,,,,,,,,,,,,,,,,,-191477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80283.0,,,,,,,,,,,,,,,,,,14302717.0,,,,
2012-03-31,2012-05-21,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,8647.0,,,,,,,,35260.0,,,,,,,,,,,,,,,,,15010.0,15010.0,,,,,1192.0,,,,,,,0.01,,50000000.0,23650000.0,23650000.0,,,236500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,-0.01,,,,,,,,,,,,,,,75539.0,,,,-75539.0,-75539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10266.0,15010.0,10266.0,,,,,,,,,,,-75539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,5000000.0,0.0,0.0,,13818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-267016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,,,,,,,,,,,,,,,,,,23650000.0,,,,
2012-06-30,2012-08-14,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,22670.0,,,,,,,,2106610.0,,,,,,,,,,,,,,,,,1033407.0,1033407.0,,,,,550282.0,,,,,,,0.001,,750000000.0,230150000.0,230150000.0,,50000.0,230150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,1108947.0,,,,-1109007.0,-1108947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,22670.0,1033407.0,22670.0,,,,,,,,,,,-1109007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,,,,483125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1376023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010737.0,,,,,,,,,,,,,,,,,,64996154.0,,,,
2012-09-30,2012-12-31,10-K,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,31731.0,,,,,62914.0,,,2151610.0,,,,,,,,,,,,0.0,,,,,752382.0,752382.0,,,,,423009.0,335504.0,,,,,,0.001,,750000000.0,235150000.0,235150000.0,,,235150.0,,,,,,,,,,,0.0,100.0,,,,,,,,0.0,0.0,0.0,,,,0.0,336029.0,0.0,0.0,336029.0,1680370.0,,,0.0,,,,,336029.0,,,,,,,,,,31183.0,-0.02,0.2,,,,,,,,,,,,,,1537215.0,,,,-1537275.0,-1537215.0,,0.0,,307152.0,,-307455.0,0.0,303.0,0.0,0.0,31189.0,31089.0,,,-100.0,,,29563.0,,,,,,,,329373.0,,60.0,,,,,60.0,,,,1350000.0,,,62914.0,752382.0,62914.0,,,31183.0,,791500.0,,,,-455996.0,,-1537275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,0.0,0.0,,329373.0,,,791500.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1697292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689468.0,,,,,,,,,,785000.0,1350000.0,785000.0,6500.0,,550000.0,,307151.0,83487568.0,,,,
2012-12-31,2013-02-14,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,34707.0,,,,,,,,2151610.0,,,,,,,,,,,,,,,,,327799.0,327799.0,,,,,127244.0,-295765.0,,,,,,0.001,,750000000.0,235150000.0,235150000.0,,,235150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,396376.0,,,,-396376.0,-396376.0,,,,,,,,,,,2976.0,2976.0,,,,,,-31183.0,,,,,,,,-128818.0,,,,,,,,,,,,,,34707.0,327799.0,34707.0,,,,,,,,,-295765.0,,-396376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,,,,200555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2093668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293092.0,,,,,,,,,,,,,,,,,,235150000.0,,,,
2013-03-31,2013-05-15,10-Q,"GULFSLOPE ENERGY, INC.",GSPE,CIK0001341726,USD,47974.0,,,,,,6913328.0,,2151610.0,,,,,,,,,,,,,,,,,23788.0,23788.0,,,12582927.0,,12399.0,,,,,,,0.001,,750000000.0,235150000.0,235150000.0,47000000.0,470000.0,235150.0,,,,,,,,,,,,,,,,,,,12582927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,0.01,,,,,,,,,1123809.0,,,12582927.0,-1123809.0,-1123809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12967432.0,23788.0,6961302.0,,,,,,,,,,,-1123809.0,,,,,,,,,,,,,,,,,6006130.0,,,,,,,,,,,,,,,,,,,,0.001,50000000.0,,,,11389.0,,,470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-15800404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12943644.0,,,,47000000.0,,,,,,470000.0,,,,,,,,235150000.0,,,,
