end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedBonusesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractsRevenue,DebtConversionOriginalDebtAmount1,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxAssetsValuationAllowance,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExtraordinaryItemGainOrLossNetOfTaxAttributableToReportingEntity,ExtraordinaryItemsGross,FeesAndCommissions,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherCostAndExpenseOperating,OtherExpenses,OtherExtraordinaryGainLoss,OtherIncome,OtherOperatingIncomeExpenseNet,OtherSalesRevenueNet,PaidInKindInterest,PaymentsToAcquireProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherProductiveAssets,ProfitLoss,ProvisionForDoubtfulAccounts,ProvisionForOtherCreditLosses,RelatedPartyTransactionRate,RepaymentsOfNotesPayable,Revenues,SalariesAndWages,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-30,10-K,GAMEPLAN INC,ABIT,CIK0001095146,USD,,,,,,95745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-222875.0,,,,,,,,,,,,,,,,,,,,,,,,,,-853219.0,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,GAMEPLAN INC,ABIT,CIK0001095146,USD,,,,,,15958.0,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112522.0,,,,,,,,,,,,,,,,,,,,,,,,,,-949783.0,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,GAMEPLAN INC,ABIT,CIK0001095146,USD,,,,,,,,,,48.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-0.03,,,,,0.0,,0.0,,,,0.0,7858.0,-52952.0,-52952.0,0.0,,,,,,,,,,,,-21158.0,,,0.0,,,,,,,,,,,,-52952.0,31794.0,-31794.0,,,,,0.0,0.0,-21158.0,0.0,,,,,,,,,,,,,,,,,0.0,,23936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522500.0,,1522500.0
2010-09-30,2010-11-12,10-Q,GAMEPLAN INC,ABIT,CIK0001095146,USD,,,,,,,,,,90.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-0.03,,,,,0.0,,0.0,,,,0.0,1732.0,-47333.0,-47333.0,0.0,,,,,,,,,,,,-21664.0,,,0.0,,,,,,,,,,,,-47333.0,25669.0,-25669.0,,,,,0.0,0.0,-21664.0,0.0,,,,,,,,,,,,,,,,,0.0,,23937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522500.0,,1522500.0
2010-12-31,2011-03-31,10-K,GAMEPLAN INC,ABIT,CIK0001095146,USD,1726.0,,12500.0,948716.0,,95745.0,27.0,27.0,27.0,27.0,-88.0,,0.001,250000000.0,1522500.0,1522500.0,1523.0,0.0,0.0,,,,,,,,,,,0.0,-2009307.0,,,,1044869.0,,-0.13,,,,0.0,,0.0,,,0.0,0.0,23980.0,-205030.0,-205030.0,0.0,,0.0,,,,,-294.0,,85305.0,0.0,,85305.0,0.0,,0.0,0.0,1059095.0,27.0,14226.0,1044869.0,24186.0,,0.0,,-24274.0,,-205030.0,119725.0,-119725.0,,,,-85305.0,0.0,0.0,,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,24186.0,0.0,-205030.0,,0.0,,0.0,0.0,95745.0,95745.0,,,,,,,,,,,,250000.0,2.0,,,,,,-1059068.0,,,,,,,,,,1522500.0,,1522500.0
2011-03-31,2011-05-12,10-Q,GAMEPLAN INC,ABIT,CIK0001095146,USD,,,,,,,,,58.0,,,31.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,-0.04,,,,0.0,0.0,0.0,,,0.0,0.0,6352.0,-53525.0,-53525.0,0.0,,0.0,,,,,4557.0,,23237.0,0.0,,23237.0,0.0,,0.0,0.0,,,,,1826.0,,0.0,,-1795.0,,-53525.0,30288.0,-30288.0,,,,,,0.0,-23237.0,0.0,0.0,0.0,,,,,,0.0,,1826.0,0.0,,,0.0,,0.0,0.0,,23936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522500.0,
2011-06-30,2011-08-12,10-Q,GAMEPLAN INC,ABIT,CIK0001095146,USD,1494.0,,12500.0,996587.0,,,0.0,0.0,0.0,0.0,,,0.001,250000000.0,1522500.0,1522500.0,1523.0,0.0,,,,,,,,,,,,,-2122267.0,,,,1110163.0,-0.04,-0.04,,,,0.0,0.0,0.0,0.0,,,0.0,11492.0,-59435.0,-59435.0,0.0,,,,,,,,,,,,24007.0,,,0.0,,1124157.0,0.0,13994.0,1110163.0,,,,,,,-59435.0,35428.0,-35428.0,,,,,0.0,0.0,-24007.0,0.0,,,0.001,50000000.0,0.0,0.0,0.0,,,,,,,,,,0.0,,23936.0,,,,,,,,,,,,,,,,,,,-1124157.0,,,,,,,,,,1522500.0,1522500.0,1522500.0
2011-09-30,2011-11-14,10-Q,GAMEPLAN INC,ABIT,CIK0001095146,USD,2640.0,,12500.0,1020524.0,,,79.0,79.0,79.0,79.0,,,0.001,250000000.0,1522500.0,1522500.0,1523.0,0.0,,,,,,,,,,,,,-2175286.0,,,,1138178.0,-0.03,-0.03,,,,0.0,0.0,0.0,0.0,,,0.0,3898.0,-53019.0,-53019.0,0.0,,,,,,,,,,,,25184.0,,,0.0,,1153318.0,79.0,15140.0,1138178.0,,,,,,,-53019.0,27835.0,-27835.0,,,,,0.0,0.0,-25184.0,0.0,,,0.001,50000000.0,0.0,0.0,0.0,,,,,,,,,,0.0,,23937.0,,,,,,,,,,,,,,,,,,,-1153239.0,,,,,,,,,,1522500.0,1522500.0,1522500.0
2011-12-31,2012-03-30,10-K,GAMEPLAN INC,ABIT,CIK0001095146,USD,3640.0,,12500.0,1044460.0,,95744.0,17.0,17.0,17.0,17.0,-10.0,-10.0,0.001,250000000.0,1522500.0,1522500.0,1523.0,0.0,0.0,,,,,,,,,,,0.0,2226103.0,,,1163997.0,1163997.0,,-0.14,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22805.0,-216796.0,-216796.0,0.0,0.0,0.0,,41157.0,-73711.0,32554.0,1914.0,,98247.0,0.0,,98247.0,0.0,,0.0,0.0,1180137.0,17.0,16140.0,1163997.0,20881.0,,0.0,,-20891.0,,-216796.0,118549.0,-118549.0,,,,-98247.0,0.0,0.0,-98247.0,0.0,0.0,0.0,0.001,50000000.0,0.0,0.0,0.0,0.0,,20881.0,0.0,-216796.0,,0.0,,0.0,0.0,95744.0,95744.0,,,,,,,,50000.0,,,,2000000.0,0.2,,,,,,-1180120.0,,,,,,,,,,1522500.0,1522500.0,1522500.0
2012-03-31,2012-05-14,10-Q,GAMEPLAN INC,ABIT,CIK0001095146,USD,6785.0,,12500.0,1068396.0,,,25.0,25.0,25.0,,,8.0,0.001,250000000.0,1522500.0,1522500.0,1523.0,0.0,0.0,,23936.0,,,,,,,,,0.0,2280710.0,,,1191531.0,,,-0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4553.0,-54607.0,-54607.0,0.0,,0.0,,,,,3145.0,,26118.0,0.0,,26118.0,0.0,,0.0,0.0,1210816.0,25.0,1210816.0,,1416.0,,0.0,,-1408.0,,-54607.0,28489.0,-28489.0,,,,,,0.0,-26118.0,0.0,0.0,0.0,0.001,50000000.0,0.0,0.0,0.0,0.0,,1416.0,0.0,,,0.0,,0.0,0.0,,23936.0,,,,,,,,,,,,,,,,,,,-1210791.0,,,,,,,,,,,1522500.0,
