end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,Assets,AssetsCurrent,AssetsHeldInTrust,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalizedCostsOilAndGasProducingActivitiesNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ContributionOfProperty,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredDevelopmentCosts,CurrentFederalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DeconsolidationGainOrLossAmount,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityIssuancePerShareAmount,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignCurrencyExchangeRateTranslation1,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,LandSubjectToGroundLeases,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilityForUncertainTaxPositionsCurrent,LoansAndLeasesReceivableRelatedParties,LoansAssumed1,MaintenanceCosts,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NonoperatingIncomeExpense,OilAndGasPropertyFullCostMethodNet,OilAndGasRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfOtherInvestments,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,IncreaseDecreaseInPrepaidExpensesOther,OtherNoncashExpense
2012-10-31,2013-01-14,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,0.0,,,,,,,,,24460.0,,,,,,,16225.0,,,,,,,,1225.0,-23005.0,,,,,,,,,,,,,,,,,,,,1141.0,,,,,,0.0,3998.0,,,,,,11759.0,,,,,,,,,,,,,,,,,,,,,,,824.0,,0.0,,,,,,0.0,,,,,,,,,-3355.0,,,,,,0.0,,0.0,,,,,-19650.0,-19650.0,,,,0.0,,,,,,,0.0,,,,,824.0,16225.0,,,,,,,,,,,,,-23005.0,-3355.0,,,,,0.0,3355.0,-3355.0,,,,,,,,11759.0,3998.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,3355.0,,,,,,,,,,,,27000000.0,,27000000.0,,15401.0,,,,,,,,,,,,,,,27160000.0,,,
2013-01-31,2013-03-20,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,3000.0,,,,,,,,,59715.0,,,,,,,51775.0,,,,,,,,36775.0,,,,,,,,,,,,,,,,5218.0,,,,,,,,,,,0.0,4754.0,,,,,,16982.0,,,,,,,,,,,,,,,,,,,,,,,824.0,,0.0,,,,,,,,,,,,5223.0,,,-5223.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,3824.0,51775.0,,,,,,,,,,,,,,-5223.0,,,,,0.0,5223.0,-5223.0,,,,,,,,16982.0,4754.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52182000.0,,52182000.0,,47951.0,,,,,,,,,,,,,,,40188000.0,,,
2013-04-30,2013-06-07,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,0.0,,,,,,,,,59715.0,,,,,,,24539.0,,,,,,,,9539.0,9539.0,,,,,,,,,,,,,,,5218.0,,,,,,,,,,,0.0,13980.0,,,,,,41118.0,,,,,,,,,,,,,,,,,,,,,,,724.0,,0.0,,,,,,,,,,,,24136.0,,,-65254.0,,,,,,0.0,,0.0,,,,,0.0,,,,,724.0,,,,,,,0.0,,,,,724.0,24539.0,,,,,,,,,64933.0,,-15000.0,,-40394.0,-65254.0,,,,,0.0,65254.0,-65254.0,,,,,,,,41118.0,13980.0,,,,,,0.0,,,,,,,15000.0,,,,,,,,,64933.0,,,,,,,,,,,,,,,,,,,52182000.0,,52182000.0,,23815.0,,,,,,,,,,,,,,,52182000.0,,,
2013-07-31,2013-11-13,10-K,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,6400.0,6400.0,,,,,,,,,62740.0,62740.0,,,0.0,,,1674.0,1674.0,,,,,,,1674.0,-22556.0,,,,,,,,0.0001,,100000000.0,52200000.0,52200000.0,,5220.0,5220.0,,,,,23836.0,,,,,,0.0,26693.0,,,,,,78510.0,,,,,,,,,,,,,,,,,,,,,,,5824.0,,0.0,,0.34,,,,0.0,,,,,,26956.0,15000.0,,-70106.0,,,,,,0.0,,0.0,,,,,,-13250.0,,,,8000.0,8000.0,,,,,,0.0,,,,,,1674.0,12224.0,,,,,,,,37800.0,,0.0,,-60356.0,-70106.0,,,,,0.0,70706.0,-70706.0,,,,,,,,78510.0,26693.0,,,,,,-600.0,,600.0,,,,,0.0,,0.0001,20000000.0,0.0,0.0,0.0,,,37800.0,,,,,,,18750.0,,,,,,,,,,,,52200000.0,,52200000.0,,-10550.0,,,,,,37800.0,,37800.0,,,,,,,41821644.0,,,
2013-10-31,2013-12-16,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,3100.0,,,,,,,,,62740.0,,,,,,,2857.0,2857.0,,,,,,,2857.0,1183.0,,,,,,,,0.0001,,100000000.0,,,,,5220.0,,,,,1196.0,,,,,,,27889.0,,,,,,82027.0,,,,,,,,,,,,,,,,,,,,,,,13824.0,,0.0,,0.34,,,,,,,,,,1417.0,,,-3517.0,,,,,,,,,,,,,,-3300.0,,,,,,,,,,,,,,,,,2857.0,16924.0,,,,,,,,8000.0,,,,-6817.0,-3517.0,,,,,,4417.0,-4417.0,,,,,,,,82027.0,27889.0,,,,,,,,900.0,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,8000.0,,8000.0,,,,3000.0,,,,,,,,,,,,52200000.0,,52200000.0,,-14067.0,,,,,,,,,,,,,,,52200000.0,,,
2014-01-31,2014-03-17,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,3000.0,,,,,,,,,,,120565.0,,,,,0.0,1518.0,1518.0,,,,,,,200.0,,,,,,,,,0.0001,,100000000.0,52328852.0,52328852.0,,,5233.0,,,,,,,,,,,,43275.0,,,,1318.0,,127280.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,22028.0,,,-45253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.0,3000.0,,,,,,,,,,,,,-45253.0,,,,,,45253.0,-45253.0,,,,,,,,127280.0,43275.0,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,23225.0,,,,1084.0,,,,,,,,,,,,-1482.0,,,,,,,,,,,,,,,52201401.0,,,
2014-04-30,2014-06-13,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,8269.0,,,,,,,,,,,295515.0,,,,,0.0,1458.0,1458.0,,,,,,,140.0,,,,,,,,,0.0001,,100000000.0,52828852.0,52828852.0,,5283.0,,,,,,,,,,,,,124369.0,,,,1318.0,,365792.0,,,,,,,,42034.0,,,,,,,,,,,,,,,38183.0,,0.0,,,,20000.0,,,,,,,,42034.0,,,-238512.0,,,,-238512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.0,66452.0,,,,,,,,,,,,,-238512.0,,,,,,238512.0,-238512.0,,,,,,,,365792.0,124369.0,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,21478.0,,,,,,,,,,,175000.0,,,,,-64994.0,,,,,,,,,,,,,,,52671549.0,,,
2014-07-31,2014-10-29,10-K,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,6300.0,,,,,,,,,,,298685.0,,,175000.0,,0.0,77426.0,77426.0,,,,,,,76108.0,74434.0,,,,,,,,0.0001,,100000000.0,21131541.0,21131541.0,150000.0,2113.0,,,,,,120848.0,,,,,,,147541.0,,,-147541.0,1318.0,,433946.0,,,-0.02,120848.0,,,,42542.0,,356336.0,,,,,,,,,,,,,54274.0,,0.02,,0.34,,,,,,,,,,42542.0,,,-355436.0,,,0.0,,-355436.0,,120848.0,,,-120848.0,,,,-100.0,,,1318.0,,30000.0,,,,,,,,,,,,77426.0,60574.0,,,,,,,,226288.0,,,,-151854.0,-355436.0,,,,0.0,,356336.0,-356336.0,8434.0,,,,,,,433946.0,147541.0,,,,,,,,900.0,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,114471.0,,,,,,69610.0,,,,38183.0,,-433946.0,,,,,175000.0,,,,,16852.0,45098.0,,,,,,,,,,175000.0,,,,20989536.0,,,
2014-10-31,2014-12-19,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,78844.0,,,,,,,,,,,545437.0,,,,,0.0,85552.0,24253.0,,,,,,,22935.0,-53173.0,,,,,,,,0.0001,100000.0,100000000.0,53297602.0,53297602.0,31.0,5330.0,,,,50000.0,,28034.0,,,,,,,175575.0,,,,1318.0,,516400.0,,,,,,,,,,,,,,,,,,,,,,,72310.0,,0.0,,0.34,,,0.32,,,,,,,13708.0,,,-82454.0,,,,,,,,,,,,,,52544.0,,,,,30000.0,,,,,,,,,,,,85552.0,151154.0,,,,,11299.0,,,8036.0,,-61299.0,,90.0,-82454.0,,,,61299.0,,82454.0,-82454.0,,,,,,,,516400.0,175575.0,,,,,,,,,,,,,61299.0,,0.0001,20000000.0,0.0,0.0,,,,150000.0,8036.0,,32310.0,,,,30914.0,,,61299.0,,,,,,,,,,0.32,,,-65602.0,,,468750.0,468750.0,,,,,,,,,,,52833947.0,,,
2015-01-31,2015-03-23,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,34546.0,,,,,,,,,,,500451.0,,,,,0.0,62617.0,1318.0,,,295.0,,,,62155.0,62155.0,,,,,,,,0.0001,,100000000.0,53469477.0,53469477.0,,5347.0,,-67793.0,,,,,,,,,,,208255.0,,,,1318.0,,612514.0,,,,,,,,,,,,,,,,,,,,,,,134492.0,,0.0,,,406.0,,,,,,,,,17956.0,,,-68199.0,,,,,,,,,,,,,,47145.0,,,,,,,5580.0,,,,,,,,,,62617.0,169333.0,,,,,,,,124639.0,,-35111.0,,-27779.0,-68199.0,,,,61299.0,,68199.0,-68199.0,,,,,,,,612514.0,208255.0,,406.0,,,,,,,,,,31343.0,,3768.0,0.0001,20000000.0,0.0,0.0,,,,124639.0,,,,,,,16468.0,,,61299.0,,,,,,,,,,,,,-106716.0,144898.0,,,,,,,,,,,,,,14908438.0,,,
