end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesWriteOffs,AllowanceForLoanAndLeaseLossesWriteoffsNet,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsNet,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AvailableForSaleSecuritiesGrossRealizedLosses,BankOverdrafts,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CustomerAdvancesCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DepositContractsLiabilities,DepositLiabilityCurrent,Deposits,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationConsideration,DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DividendsPreferredStock,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EquityIssuancePerShareAmount,EquityMethodInvestmentOtherThanTemporaryImpairment,EquityMethodInvestments,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossRealized,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,GoodFaithAndMarginDepositsWithBrokerDealers,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestCostsIncurred,InterestExpense,InterestExpenseDebt,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InvestmentCompanyRealizedAndUnrealizedGainLossOnInvestmentAndForeignCurrency,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansAndLeasesReceivableRelatedParties,LongTermDebtFairValue,LongTermInvestments,LongTermLoansPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherComprehensiveIncomeOtherNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingGainsLosses,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherPrepaidExpenseCurrent,OtherReceivables,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromInvestments,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForLoanAndLeaseLosses,RelatedPartyCosts,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SharesIssued,SharesIssuedPricePerShare,ShortTermBorrowings,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2013-10-31,2013-12-23,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,5856.0,,,,,,,,,1000.0,,,,,,,10340.0,,,,,,,,708.0,708.0,,,,,,,,,708.0,,,,,,0.0001,100000000.0,2110200.0,2110200.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700.0,,,5700.0,,,,,,,,,,,,16699.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,44.0,,,,,-4290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6856.0,708.0,6856.0,,,,,,,,,,,,,,,,-4290.0,,,,,,4290.0,,,,,,16699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,15000000.0,,,,,,,,,,,,,,,,,,4246.0,,,,,,,,,,,,,,,,,,,,,,,,-6148.0,,,,,,,,,,,,,,21102000.0,,2110200.0
2014-01-31,2014-05-01,10-K,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,1005.0,,,,,,,,,5000.0,,,,,,,53884.0,,,,,,,,30983.0,30983.0,,,,,,,,,30983.0,29919.0,,,,,0.0001,100000000.0,36772000.0,36772000.0,3677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11078.0,,,11078.0,,,,,,,,,,,,32583.0,,,,,,,,,,,,,,,0.0,,0.34,,,0.005,,,,,,,,,,2128.0,,,,,-27596.0,,,,,,,,,,,,,,,9383.0,,9383.0,,,,1005.0,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,6005.0,30983.0,6005.0,,,,,,,,,,,55010.0,,,,-25091.0,-27596.0,,,,,,27596.0,,,,,,32583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,55010.0,,,,,,,,,,25468.0,,,,,,,,,,,,,,,,,,2128.0,,,0.0005,,,24978.0,24978.0,,,,,,,,,8000.0,,,,23048360.0,,
2014-04-30,2014-06-23,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,550.0,,,,,,,,,1500.0,,,,,,,62172.0,,,,,,,,18383.0,18383.0,,,,,,,,,18383.0,-12600.0,,,,,0.0001,100000000.0,3843700.0,3843700.0,384.0,-13640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15716.0,,,15716.0,,,,,,,,,,,,46223.0,,,,,,,,,,,,,,,0.0,,0.34,,,,,,,,,,,,,45.0,,,,,-13640.0,,,,,,,,,,,,,,,4638.0,,-4638.0,,,,-455.0,,,,-3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,18383.0,2050.0,,,,,,,,,,,4995.0,,,,-17595.0,-13640.0,,,,,,13640.0,,,,,,46223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,4995.0,,,,,,,,,,13595.0,,,,,,,,,,,,,,,,,,45.0,,,,,,16333.0,,,,,,,,,,,,,,38362170.0,,
2014-07-31,2014-09-12,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,2678.0,,,,,,,,,1500.0,,,,,,,62172.0,,,,,,,,12234.0,12234.0,,,,,,,,,12234.0,,,,,,0.0001,100000000.0,3843700.0,3843700.0,384.0,-8277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18530.0,,,18530.0,,,,,,,,,,,,54500.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,30.0,,,,,-8277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.0,12234.0,4178.0,,,,,,,,,,,,,,,,-8277.0,,,,,,8277.0,,,,,,54500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,,8247.0,,,,,,,,,,,,,,,,,,30.0,,,,,,8056.0,,,,,,,,,,,,,,38437000.0,,
2014-10-31,2014-12-05,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,1604.0,,,,,,,,,1500.0,,,,,,,65326.0,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,38437000.0,38437000.0,3844.0,-17774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24573.0,,,24573.0,,,,,,,,,,,,72274.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,56.0,,,,,-17774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104.0,,3104.0,,,,,,,,,,,,,,,,-17774.0,,,,,,17774.0,-17774.0,,,,,72274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,,8304.0,-17774.0,,,,,,,,,,,,,,,,,,,,,,,-3104.0,,,,,,,,,,,,,,38437000.0,,
2015-01-31,2015-05-01,10-K,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,7416.0,,,0.0,,,,,,,,,,,,,1728023.0,,0.0,0.0,,,,,1650000.0,1300000.0,,,,,,,,,1300000.0,1269017.0,,,,,0.0001,1000000000.0,62121360.0,62121360.0,6212.0,-59068.0,,-59068.0,,,,,,,,,,,,,,,,,,,,,,,,31161.0,-31161.0,31161.0,,,31161.0,,,,,,,,,,,,91651.0,,,,,,,,,,,,,,,0.0,,0.34,,,,,0.0,,,,,,,,131.0,,,,,-59068.0,,,,,,,,,,,,,,,20083.0,,-20083.0,,,,6411.0,,,,-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,7416.0,1650000.0,7416.0,,,,,,350000.0,,,,,1676674.0,,-350000.0,,-57657.0,-59068.0,,,,,,59068.0,-59068.0,,,,,91651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,0.0001,15000000.0,0.0,0.0,,,0.0,,,1654995.0,,,,,,,,,21679.0,49523.0,-59068.0,,,,,,,,,,,,,-91651.0,,,,,,,0.003,,350000.0,,1642584.0,,,,,,,,,4995.0,,1654996.0,,38418753.0,,
2015-04-30,2015-06-15,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,11984.0,,,,,,,,,,,,,,-62000.0,,2103126.0,,,,,,,,1907308.0,,,,,,,,,,,-1300000.0,,,,,0.0001,10000000.0,67142315.0,67142315.0,6714.0,-122865.0,,-122865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1500.0,,,,,-60865.0,,,,,,,,,-30692.0,,,,,,,,,,,,4568.0,4568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11984.0,1907308.0,11984.0,,,,,,1907308.0,,,,,25605.0,,-1300000.0,,-25605.0,-60865.0,,,,-30692.0,,30173.0,-30173.0,,,,,,,,,,,,,,-62000.0,,,,,-62000.0,,-62000.0,,,,,,,,,,,,,,,1300000.0,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,25605.0,28673.0,-60865.0,,,,,,,,,,,,,-152516.0,,,,,,,,,,1895324.0,,,,,,,,,,,,,,64490799.0,,
2015-07-31,2015-09-14,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,8253.0,,,,,,,,,,,,,,-62000.0,,2131756.0,,,,,,,,1908377.0,1069.0,,,,,,,,,1069.0,,,,,,0.0001,,67142315.0,67142315.0,6714.0,-27743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913.0,,0.0,,,,,,,,,,,,,,,5650.0,,,,,-27743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12166.0,1908377.0,12166.0,,,,,,1907308.0,,,,,,,,,,-27743.0,,,,,,27743.0,-27743.0,,,,,,,,,,,,,,-27743.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,,22093.0,-27743.0,,,,,,,,,,,,,-180259.0,,,,,,,,,,1896211.0,,,,,,,,,,,,,,67142315.0,,
2015-10-31,2015-12-15,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,,,,223821.0,,,,,,,,,,,,,,-63575.0,,4545377.0,,,,,,,,2111452.0,3148.0,,,,,,,,,3148.0,,,,,,0.0001,,70176241.0,70176241.0,7017.0,-2427965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461.0,,-0.06,,,,,,,,,,,,,,,,,,4005224.0,,-4026390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229282.0,2111452.0,,,,,,,1907308.0,,,,,,,,,,-2426390.0,-1600000.0,,,-4005224.0,,21166.0,-21166.0,,,,,,,,,,,,-1575.0,,-4027965.0,,-1575.0,,,,,,4005224.0,,,,,,,,,,,,,,,,,,0.0001,15000000.0,0.0,0.0,,,,,,,,,,,,,,,,21166.0,-4026390.0,,200996.0,,,,,,,,,,,-2606649.0,,,,,,,,,,1882170.0,1882170.0,,,,,,,,,,,,,69318827.0,,
2016-01-31,2016-05-13,10-K,Phoenix Rising Companies,PRCX,CIK0001572384,USD,5688536.0,0.0,,5629306.0,,,5629306.0,,11587570.0,,,11163.0,,5688536.0,986.0,,7791.0,416.0,,7320287.0,,0.0,0.0,,,,4005224.0,31063457.0,26957038.0,,8543629.0,4106419.0,,62000.0,,,215579.0,226638.0,-1073362.0,,,,0.0001,0.0001,1000000000.0,74976241.0,74976241.0,7498.0,-2671996.0,-1607923.0,1607923.0,,,,,,,,,,,,,,,,20000000.0,,,0.0506,,,,,90963.0,-90963.0,,93000.0,,,,,,,13496941.0,,4804.0,,,,,,,,,,,,,,,13460240.0,13460240.0,,241894.0,,-0.06,,0.34,0.25,7857.0,,,,0.1556,,,,,,,36030.0,,,4005224.0,,-4280613.0,,,,,,,,,-92692.0,,,,,,59802.0,,-1455408.0,1393291.0,2315.0,,-60799.0,-60799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22519828.0,31063457.0,22519828.0,,,,,,1907308.0,,227115.0,3292371.0,,241894.0,,-1084421.0,,-238692.0,,-1608201.0,,,-4097916.0,2.0,182697.0,-182697.0,,,,,,,,58244.0,,,,694.0,62000.0,,278.0,,-62000.0,,416.0,,-62000.0,4097916.0,,1294.0,,,,,,,4129.0,3080000.0,,,-215579.0,1300000.0,,,,0.0001,15000000.0,0.0,0.0,,1678461.0,1678461.0,,,,241894.0,,,,,,,,241894.0,146667.0,-4280613.0,,219324.0,0.0,,,,,,,,,,-2764063.0,0.0,,,,,,,3080000.0,,,8543629.0,,3435000.0,,,,,,,,,,,67848549.0,,
2016-04-30,2016-06-16,10-Q,Phoenix Rising Companies,PRCX,CIK0001572384,USD,24410256.0,,,,,,,,32201041.0,,,17145.0,,,,,12047.0,5794.0,,7383141.0,,,,,,,,36358933.0,32256770.0,,,,,,,,,29244.0,-197394.0,,,,,0.0001,1000000000.0,74976241.0,74976241.0,7498.0,-51754.0,-10424.0,10424.0,,,,,,,,21809079.0,,,,,,,,20000000.0,,,0.0506,,,,,,,,,,,,,,,,,4256.0,,,,,,,,,,,,,,,,,,299227.0,,0.0,,,,18662.0,,,,0.1544,,,,,,,174019.0,,1979787.0,,190281.0,-71554.0,,,,,,,,,,,1286.0,,,,,,,,,-7153231.0,,18784574.0,-1108.0,5982.0,,,,,,13496941.0,,,,8277.0,-1294.0,,8277.0,-1663274.0,,52164.0,,,52164.0,52164.0,,,8277.0,,,,27814628.0,36358933.0,,,,,,,1907308.0,,227115.0,3281947.0,,57333.0,,,,-273389.0,-57132.0,-15708.0,,,-52164.0,2.0,209671.0,-19390.0,,,,,,,,,,,,10662.0,,-62178.0,5284.0,,,,5378.0,,,52164.0,,,,,,,,,3021.0,,,,,,,,,0.0001,15000000.0,0.0,0.0,,15187.0,15187.0,,,,57333.0,,57333.0,,,,,,57333.0,35652.0,-72840.0,,215068.0,,,,,,,,,,,-2821195.0,,,21999360.0,,,,,3088000.0,,5262358.0,8544305.0,,,,,,,,,,,,,74976241.0,,
