end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesForCommissionsExpenseAndTaxes,AccruedSalariesCurrentAndNoncurrent,AccruedSalesCommissionCurrent,AccruedSalesCommissionCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfIntangibleAssets,AreaOfLand,Assets,AssetsCurrent,AssetsNet,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalLeaseObligationsCurrent,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensatedAbsencesLiability,ComprehensiveIncomeNetOfTax,ContractualObligation,ConvertibleNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldDirectMaterials,CostOfRevenue,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DeferredIncome,DeferredRevenue,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationExpenseOnReclassifiedAssets,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOtherAssets,Dividends,DividendsPreferredStock,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExchangeFees,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,FreshStartAdjustmentIncreaseDecreaseGoodwill,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseLongTermDebt,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryNet,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilityForAsbestosAndEnvironmentalClaimsNetIncurredLoss1,LineOfCreditFacilityDecreaseForgiveness1,LoansPayable,LongTermLoansPayable,MachineryAndEquipmentGross,NetCapitalUnderCommodityExchangeActComputation,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesRentExpenseMinimumRentals,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherExpenses,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForPurchaseOfOtherAssets1,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockPerShareAmountsOfPreferredDividendsInArrears,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RedeemablePreferredStockDividends,RepaymentOfNotesReceivableFromRelatedParties,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentInterestRateDuringPeriod,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,ProfessionalFees,SalariesAndWages,AmortizationOfLeasedAsset,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockValueOutstanding,FinanceLeaseLiability,LesseeOperatingLeaseLiabilityPaymentsDue,NonoperatingIncomeExpense,SubordinatedLiabilitiesAdditions
2012-10-31,2013-01-24,10-K,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,6879.0,,24437.0,,,101885.0,,,,315702.0,,,,283382.0,,,-71029.0,1285.0,-17019.0,,,,,,228129.0,223939.0,,,,,,,,,,,,,,,,,8720.0,122054.0,-14242.0,,,0.001,70000000.0,49334000.0,49334000.0,49334.0,,,,,,4815.0,4908.0,,,,,,,,,46105.0,-519482.0,6320.0,1875.0,1875.0,,,,,,,,,,,,0.0,,0.34,-2402.0,,,,,-171.0,,,,889615.0,728538.0,,,,,-137472.0,,,,,,,,,,,,9997.0,3997.0,,436.0,9923.0,,-2869.0,862.0,,,,,,6320.0,,,,6319.0,,,,596901.0,228129.0,,386244.0,,,,,,70507.0,,,,93127.0,8720.0,-113687.0,-137472.0,,210657.0,,216976.0,210657.0,-131257.0,,,,,,,,,,,,,,,,315702.0,,,,-136186.0,1286.0,,,,,,-105.0,,-6215.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,4600.0,,,149109.0,,,75219.0,4190.0,,-31633.0,,-60582.0,,-402377.0,,,733446.0,,,,,,,,,,,,,,,,,,,,,-368772.0,-368773.0,30000.0,,8720.0,,4600.0,,,,1720.0,,-171.0,,519482.0,,37149683.0,,,,,,,,,,,,,
2013-01-31,2013-03-18,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,32110.0,,,,,97778.0,,,,,,,,,,,66685.0,,4266.0,,,,,,331651.0,327869.0,,,,,,,,,,,,,,,,,,230091.0,108038.0,,,0.001,70000000.0,49334000.0,49334000.0,49334.0,,,,,,,1867.0,,,,,,,,,,,,449.0,449.0,,,,,,,,,,,,0.0,,,-758.0,,,,,,,,,255088.0,,,,,,,,,,,,,,,,,,26965.0,-4107.0,,1734.0,,,97439.0,,,,,,,3857.0,,,,9576.0,,,,655190.0,331651.0,,442385.0,,,,,,,,,,,,108796.0,-20164.0,,212805.0,,222381.0,212805.0,-102388.0,,,,,,,,,,,,,,,,406821.0,,,,,,,,,,,,,-82224.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,-86081.0,,,,,,,,3782.0,,,,,,-374108.0,,,155016.0,,,,,,,,,,,,,,,,,,,,,-323539.0,,,,,,,,,,3454.0,,-3036.0,,,,49334000.0,,,,,,,,,,,,,
2013-04-30,2013-06-04,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,37338.0,,,,,189520.0,,,,,,,,,,,67131.0,,4266.0,,,,,,407081.0,402802.0,,,,,,,,,,,,,,,,,,213282.0,,,,0.001,70000000.0,49334000.0,49334000.0,49334.0,497897.0,,,,,,1872.0,,,,,,,,,,,,447.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,257397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3881.0,,,,12571.0,,,,740259.0,407081.0,,535688.0,,,,,,,,,,,,,-12719.0,,204571.0,,217142.0,204571.0,-8838.0,,,,,,,,,,,,,,,,497897.0,,,,-14791.0,-2072.0,,,,,,,,-3881.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,,,,,,,,4279.0,,,,,,-385819.0,,,250878.0,,,,,,,,,,,,,,,,,,,,,-333178.0,,,,,,,,,,453.0,,-964.0,,,,49334000.0,,,,,,,,,,,,,
2013-07-31,2013-09-06,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,43256.0,,,,,94865.0,,,,,,,,,,,67565.0,,4266.0,,,,,,468373.0,464528.0,,,,,,,,,,,,,,,,,,369663.0,,,,0.001,70000000.0,49334000.0,49334000.0,49334.0,579713.0,,,,,,2300.0,,,,,,,,,,,,447.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,220307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026.0,,,,15310.0,,,,823119.0,468373.0,,622969.0,,,,,,,,,,,,,-27283.0,,200150.0,,215460.0,200150.0,-24253.0,,,,,,,,,,,,,,,,579713.0,,,,-33492.0,-6209.0,,,4.0,,,4.0,,-3030.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,,,,,,,,3845.0,,,,,,-413596.0,,,198801.0,,,,,,,,,,,,,,,,,,,,,-354746.0,,,,,,,,,,,,5245.0,,,,49334000.0,,,,,,,,,,,,,
2013-10-31,2014-02-11,10-K,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,34567.0,52432.0,34567.0,52432.0,52432.0,88806.0,,,,143872.0,,,,90818.0,,,70484.0,12603.0,555773.0,,,,,,461267.0,454221.0,,,,,,,,,,,,,,,,,,365415.0,243361.0,,,0.001,70000000.0,49334000.0,49334000.0,49334.0,564793.0,,,,,,7759.0,,,,,,,,,59312.0,,18064.0,1761.0,1761.0,,,,,,,,,,,,0.0,,,4747.0,,,,,,,,,1090266.0,776014.0,,,,,-327558.0,,,,,,,,,,,,62562.0,13079.0,,,13207.0,,392962.0,,,,,,1648.0,12640.0,,,,18063.0,,,,487617.0,461267.0,564793.0,290183.0,,,,,,,,,,-6652.0,-4617.0,249883.0,-241688.0,,197434.0,,197434.0,197434.0,-316013.0,,,,,,,,,,,,,,,,143872.0,,,,-230370.0,11318.0,,,,,,-1095.0,,-11545.0,,,4617.0,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,,,,,,,75882.0,5398.0,,,,-6652.0,,-644065.0,,,783773.0,,,1377000.0,,,3835000.0,1372500.0,3055000.0,0.11,1221000.0,,,,,,,,,,,-26350.0,-26350.0,,,,,,,,8000.0,,,,,,,49334000.0,,,,,,,,,,,,,
2014-01-31,2014-03-07,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,5793.0,,,,,199881.0,,,,85813.0,,,,66813.0,,,0.0,19366.0,1097595.0,,,,,,650181.0,643573.0,,,,,,,,,,,,,,,,,,511180.0,145765.0,,,0.001,70000000.0,49844000.0,49844000.0,49844.0,85813.0,,,,,,82.0,,35904.0,,,,,,,93350.0,,,440.0,440.0,,,,,,,,,,,,0.0,,,18416.0,485475.0,,,,,,,,383362.0,,,,,,,,,,,,,,,,,,-64482.0,103633.0,,,6734.0,,-52432.0,,,,,,2289.0,3088.0,21920.0,21920.0,,,,,,393462.0,650181.0,,393462.0,,,,,,,,,,301221.0,,-173872.0,-99923.0,,,,,156351.0,-96835.0,,,,,,,,,,,,,,,,137968.0,,,,-118224.0,-18301.0,,,,,,,,-3088.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,337125.0,,,-35904.0,,,,4319.0,,,,,,-910091.0,,,287049.0,139424.0,,,,,,,,,,,,,,,,,,,,256719.0,,,,,,,,,,,,,,,,49428239.0,,,,,,,,,,,,,
2014-04-30,2014-06-10,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,,,,,,,,,,137968.0,,,,112423.0,,,67659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443692.0,,,,0.001,70000000.0,49844000.0,49844000.0,,137968.0,,,,,,1373.0,,,,-11982.0,,,,,93350.0,,2345.0,370.0,,,,,,,,,,,,,0.0,,,,452318.0,,,,,,,,422460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0,,,,,,,,,,,,,,-11982.0,,,,,,,,,,-166103.0,,,,,156351.0,-175905.0,,,,,,,,,,,,,,,,,,,,-154565.0,-11538.0,,,,,,,,9802.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,,,,,,,,,,,,,,,,,,,,,248298.0,,,1987000.0,,,,4781250.0,3835000.0,,,,,,,,3055000.0,,,,,,,,,,,,,,,,,,,,,49844000.0,,,,,,,,,,,,,
2014-07-31,2014-09-10,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,2515.0,,,,,81590.0,,,,195302.0,,,,161957.0,,,68062.0,26274.0,1160835.0,,,,,,492738.0,486462.0,,,,,,,,,,,,,,,,,,404872.0,,,,0.001,70000000.0,49844000.0,49844000.0,49844.0,190559.0,,,,,,1116.0,,,,,,,,,63230.0,,4745.0,428.0,,,,,,,,,,,,,-0.01,,,,515077.0,,,,,,,,458884.0,208462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.0,2418.0,,,,,,,,419139.0,492738.0,,419139.0,,,,,,,,,,,,,-253268.0,,,158092.0,158092.0,,-250850.0,,,,,,,,,,,,,,,,195302.0,,,,-260176.0,-6908.0,,,,,,,,-2418.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,,,,,,,,4628.0,,,,,,-1163359.0,,,209578.0,,,1996000.0,,,,4052600.0,3925000.0,,,,,,,,3055000.0,,,,,73599.0,,,,,,,,,,,,,,,,49844000.0,,,,,,,,,,,,,
2014-10-31,2015-02-09,10-K,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,58104.0,0.0,,,6911.0,86564.0,,,,248837.0,6911.0,241926.0,6911.0,201026.0,,,-67247.0,10846.0,2206424.0,,,0.0,,,1069956.0,1064252.0,,,,,,,,,,,,,,,,,,977699.0,612273.0,,,0.001,70000000.0,50642500.0,50642500.0,50643.0,,,,,,,2578.0,,,,,,,44845.0,,44845.0,,6911.0,1628.0,1628.0,1628.0,,,,,,,,,,,-0.02,,,-12668.0,,,,,,,,,2007265.0,914291.0,,,,,-1098011.0,,,,,,,,,,,,35519.0,2242.0,,,-14467.0,,52533.0,,,,,,2248.0,15437.0,,21161.0,,6911.0,,,,505366.0,1069956.0,,505366.0,,,,,,,,,,1216891.0,-2020.0,-589930.0,-1059263.0,,153580.0,153580.0,160491.0,,-1094602.0,,,,,,,,201380.0,69275.0,0.0,0.0,61538.0,70567.0,0.0,,241926.0,,,,-1061020.0,-1757.0,,,,,,-46.0,46.0,-3409.0,,,2020.0,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,1248100.0,,,,,,70703.0,3456.0,,,,-31209.0,,-1703328.0,,,916869.0,,997000.0,,,,2215000.0,5164900.0,5270000.0,0.51,2218000.0,5164900.0,,,1.07,,5270000.0,,,,,564590.0,564590.0,,,,,1248100.0,,,403860.0,,,,11982.0,,,49909053.0,,,,,,,,,,,,,
2015-01-31,2015-03-20,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,37089.0,82376.0,,,,,102788.0,,,,307442.0,8144.0,,,231098.0,,,70911.0,4881.0,2543848.0,,37250.0,,,,942041.0,876187.0,,,-39568.0,412116.0,-3088.0,108882.0,226342.0,6185.0,4726.0,41842.0,31874.0,3813.0,62285.0,7175.0,184500.0,,,760399.0,-217289.0,,,0.001,70000000.0,50795500.0,50795500.0,50796.0,290185.0,,,,,,2687.0,,,,,,,,,61112.0,,8144.0,5617.0,5617.0,,,,,,,,,,,,-0.01,,,-21554.0,,,,,,,,,762389.0,229177.0,,,,,,,,,,,,,,,,,-2971.0,20865.0,,,12454.0,533.0,47818.0,,,,1172.0,,57410.0,2008.0,,,,,,6643.0,,586676.0,942041.0,,586676.0,,,,,,,,,,100000.0,-1118.0,-294617.0,-540837.0,,,135746.0,,,-538825.0,,,,,,,,181280.0,49175.0,0.0,0.0,61538.0,70567.0,0.0,,299298.0,,5726.0,,-504358.0,36479.0,,-448596.0,4.0,,,,,-2012.0,,,1118.0,,,,0.001,,5000000.0,5000.0,5000.0,5.0,6357.0,,,100000.0,,,,,,,2718.0,,,,,,-2244165.0,,,231864.0,125826.0,,,,,106000.0,5181470.0,5376000.0,0.52,,,,,1.32,,,,,,,355365.0,,,,,,,,,,,6155.0,,,,,50763610.0,,,,,,,,,,,,,
