end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdministrativeFeesExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDeferredSalesCommissions,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationForeignCurrencyTranslation,AssetRetirementObligationForeignCurrencyTranslationGainLoss,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationPeriodIncreaseDecrease,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,CapitalizedCostsUnprovedProperties,CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsDueThereafter,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,CostDepreciationAmortizationAndDepletion,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,CostsIncurredDevelopmentCosts,CostsIncurredExplorationCosts,DebtInstrumentDecreaseForgiveness,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Deposits,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentOwnershipPercentage,ExploratoryWellsDrilledNetProductive,ExploratoryWellsDrilledNetProductive,ExtraordinaryItemsGross,FairValueAssumptionsRiskFreeInterestRate,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GasAndOilAreaUndevelopedGross,GasAndOilAreaUndevelopedGross,GasAndOilAreaUndevelopedNet,GasAndOilAreaUndevelopedNet,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxReconciliationDeductions,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LessorOperatingLeasePaymentsToBeReceivedRollingYearThree,LessorOperatingLeasePaymentsToBeReceivedRollingYearThree,LessorOperatingLeasePaymentsToBeReceivedRollingYearTwo,LessorOperatingLeasePaymentsToBeReceivedRollingYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermInvestments,LongTermLoansPayable,LossContingencyDamagesPaidValue,LossContingencyDamagesPaidValue,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfPropertiesSubjectToGroundLeases,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherCommitment,OtherCommitment,OtherLiabilitiesCurrent,OtherNoncashExpense,PaymentForManagementFee,PaymentForManagementFee,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfCapitalDistribution,PaymentsToAcquireLongtermInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfLongtermInvestments,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RentalIncomeNonoperating,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,ResultsOfOperationsIncomeBeforeIncomeTaxes,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SaleOfStockConsiderationReceivedPerTransaction,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2007-09-30,2009-09-22,10-K,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1435664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9536670.0,,,,,,,,,
2008-09-30,2009-11-24,10-K,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2796055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11852430.0,,,,,,,,,
2009-09-30,2010-01-13,10-K,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2167343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14690889.0,,,,,,,,,
2010-06-30,2010-08-13,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,299311.0,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,-358167.0,,,,,,-353630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4634.0,,,,,54319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-12-27,10-K,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,42147.0,86774.0,,,195751.0,,,,24743763.0,,182201.0,,,,,,,386934.0,,,,,,386934.0,13923747.0,386018.0,,,,,,,,,,,,,,,,,,,,103550.0,-842285.0,,,,,0.001,,300000000.0,106774258.0,106774258.0,106773.0,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,1119130.0,,,,,,,,,,-716484.0,,,,5023.0,,,,,,,,,,,,,564410.0,13923747.0,177476.0,,247473.0,,,,,48555.0,-675488.0,-215352.0,-1331552.0,,,12726396.0,,,-1336735.0,,,,,,,,,,48555.0,,,,,,170437.0,,,498689.0,6362.0,86717.0,,,,,,,,,48555.0,,,,,,563860.0,182111.0,,160.0,,,,,217605.0,,,,-11491199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13359337.0,,,,,,,,,
2010-12-31,2011-02-11,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775345.0,1671795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40976.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,222207.0,,,,,,,,,,-35802.0,,,,450.0,,,,,,,,,,,,,,,,,,,,,,2001445.0,-145363.0,-184287.0,-261065.0,,,,,,-263183.0,,,,,,,,,,,,,,,,6432.0,,,138931.0,,,,,2050000.0,,,,,,-48555.0,,,,,,,,,1668.0,,,,,40976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-18,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-188.0,,,,,,,447793.0,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,,,,,,,,,,-488591.0,,,,,,-489095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,41302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,2665.0,182143.0,,,211562.0,,,,27020674.0,,,,,,,,,,,,,,,424781.0,15226876.0,1296442.0,,,,,,,,,,,,,,,,,,,,1030800.0,,,,,,0.001,,300000000.0,136739971.0,136739971.0,136739.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,264029.0,,,,,,,,,,,,,,1489.0,,,,,,,,,,,,,609589.0,15226876.0,184808.0,,266429.0,,,,,,,,-299271.0,,,13202852.0,,,-305410.0,,,,,,,,,,,,,,,,,,,,,54080.0,,,,,,,,,,,,,,,461153.0,,,4650.0,,,,,41381.0,,,,-12540126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14617287.0,,,,,,,,,136740000.0
2011-09-30,2011-12-29,10-K,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,18926.0,202638.0,,,34727.0,2522.0,476044.0,,27058078.0,,350298.0,,,,,0.0,,387368.0,12763.0,-5490.0,,,-6839.0,387368.0,14624096.0,809313.0,,,24595.0,13140951.0,,13165546.0,,,,,,,,,,,,,,723766.0,620216.0,0.3,,,44824513.0,0.001,0.0,300000000.0,136739971.0,136739971.0,136739.0,,,,,422362.0,,163914.0,,0.0,4180662.0,,,-4433274.0,,,141031.0,,,,,,-0.01,0.35,0.265,,,,,0.0,,,,,,,348.0,,0.0,,,,,1536211.0,0.0,0.0,2188.0,292549.0,149187.0,-120107.0,92643.0,,-11542.0,-119520.0,38419.0,0.0,0.0,4011.0,,,,,,,,,,,,,608932.0,14624096.0,221564.0,,247937.0,,,,,2001445.0,-438412.0,-942817.0,-1688454.0,,,13140951.0,,,-1698351.0,,,,,,,4149303.0,,,,0.0,,,0.0,,464.0,,,434694.0,3254.0,48298.0,,,2050000.0,0.0,,,0.0,,-48555.0,,,209117.0,,901939.0,425895.0,170044.0,,5538.0,0.0,0.0,,,162140.0,,,,-13179653.0,0.0,,,,199081.0,,,,,,,,,,,,3351000.0,0.23,,,,,,,,,,,,,,,,14015164.0,,,,,,,,,136412.0
2011-12-31,2012-02-14,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,14795.0,243086.0,,,27344.0,49.0,,,27099965.0,,368753.0,,,,,0.0,,,,,,,,398220.0,14390989.0,577215.0,,,,,,,,,,,,,,,,,,,,507733.0,-216033.0,,,,,0.001,,300000000.0,136739971.0,136739971.0,136739.0,,,,,,,,,,,,,,,,,31393.0,,,,,0.0,,,,,,,0.0,,,,,,,-64.0,,0.0,,,,,308411.0,,,,,,,36317.0,,9856.0,52382.0,6209.0,0.0,0.0,934.0,,,,,,,,,,,,,656101.0,14390989.0,257881.0,,253153.0,,,,,0.0,-19596.0,-196437.0,-322163.0,,,13159654.0,,,-339804.0,,,,,,,,,,,0.0,,,0.0,,5216.0,,,13520.0,860.0,42089.0,,,0.0,0.0,,,0.0,,0.0,,,,,,400967.0,0.0,,16771.0,0.0,0.0,,,31393.0,,,,-13501816.0,0.0,,,,41887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13734888.0,,,,,,,,,136740.0
2012-03-31,2012-05-15,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,38729.0,303196.0,,,25825.0,1316.0,,,27138969.0,,354172.0,,,,,,,,,,,,,412392.0,14202252.0,362528.0,,,,,,,,,,,,,,,,,,,,277316.0,,,,,,0.001,,300000000.0,136739971.0,136739971.0,136739.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,300798.0,,,,,,,,,,,,,,919.0,,,,,,,,,,,,,754317.0,14202252.0,341925.0,,270519.0,,,,,,,,-325956.0,,,13194655.0,,,-334413.0,,,,,,,,,,,,,,,,,,,,,58071.0,,,,,,,,,,,,,,,374550.0,,,7538.0,,,,,33615.0,,,,-13827773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13447935.0,,,,,,,,,136740.0
2012-06-30,2012-08-14,10-Q,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,48518.0,351632.0,,,26012.0,5121.0,553763.0,,27152779.0,,344564.0,,,,,,,404888.0,,,,,,404888.0,13994017.0,191650.0,,,30744.0,13189917.0,,13220661.0,,,,,,,,,,,,,,107811.0,,,,,29324513.0,0.001,,300000000.0,136739971.0,136739971.0,136739.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,39914.0,,,,,,,,,,,,,,,,,,249836.0,,,,,,,,,,,,,,678.0,,,,,,,,,,,,,805038.0,13994017.0,400150.0,,263845.0,,,,,,,,-272767.0,,,13189917.0,,,-281569.0,,18345.0,,10625.0,47647.0,,,,,,,,,,,,,,,,52706.0,,,,,,,,,,,,,,902368.0,348605.0,,,8124.0,,,,,31733.0,,,,-14100539.0,,,,,,,,,,,,2076000.0,0.18,,,,2976000.0,0.17,,,,,,2076000.0,2976000.0,,,,,0.18,,,,13188979.0,,,,,,,,,136740.0
2012-09-30,2013-01-15,10-K,DEEP WELL OIL & GAS INC,DWOG,CIK0000869495,USD,,72697.0,408277.0,,,156251.0,0.0,579707.0,27166742.0,27166742.0,,243752.0,,,,,0.0,,425700.0,16294.0,22038.0,,0.0,0.0,425700.0,14235452.0,446674.0,,0.0224,32033.0,13190518.0,0.0,13222551.0,,,,,,,,,,,,,,244191.0,-479575.0,0.105,0.1047,,29285713.0,0.001,-300000.0,600000000.0,136739971.0,136739971.0,136739.0,,,,0.0,57005.0,0.0,119353.0,,0.0,4215830.0,,,-4489091.0,,,104033.0,,,14274703.0,,,-0.01,0.35,0.2537,25952.0,,,,0.0,0.0374,,,,,,-64.0,,0.0,,,,,1021942.0,0.0,0.0,2086.0,218758.0,81533.0,-93161.0,-259410.0,,-119002.0,-142474.0,2066.0,0.0,0.0,4183.0,,,,,,,,,,,,,906674.0,14235452.0,480974.0,,275600.0,,,,,300000.0,-53645.0,-725930.0,-1095050.0,,,13190518.0,,,-1150468.0,,,,,,,4149303.0,,,,0.0,,,0.0,,17055.0,,,35731.0,860.0,46232.0,,,0.0,0.0,,,0.0,300000.0,300000.0,,,327459.0,,902368.0,322660.0,-10608.0,,51299.0,0.0,0.0,,,128526.0,,,,-14274703.0,0.0,,,,108664.0,1.16,,,0.0207,,,1800000.0,0.14,,,,1800000.0,0.14,,,,,,1800000.0,2700000.0,0.0,900000.0,,,0.14,,,,13028778.0,,,,,,,,,136740.0
