end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationConsiderationTransferred1,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostsAndExpensesRelatedParty,DebtConversionOriginalDebtAmount1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFeeAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepositAssets,Deposits,Depreciation,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FinancingInterestExpense,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeOther,InterestPaid,InterestPayableCurrent,InterestReceivableCurrent,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseMinimumRentals,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForProceedsFromLoansReceivable,PaymentsForProceedsFromOtherInterestEarningAssets,PaymentsToAcquireMiningAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidInsurance,ProceedsFromBankDebt,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoans,ProceedsFromNotesPayable,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,Revenues,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,TaxesPayableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,IncreaseDecreaseInPrepaidExpensesOther,InterestPayableCurrentAndNoncurrent,OperatingLeaseExpense,OperatingLeaseRightOfUseAssetAmortizationExpense,ProceedsFromRepaymentsOfOtherDebt,RepaymentsOfDebt
2016-03-31,2016-05-25,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,8187.0,,,,,,,,,,,12702.0,9813.0,,,,9614.0,9614.0,,,,0.001,75000000.0,5500000.0,5500000.0,,5500.0,,,2076.0,,,,,,,,,,,,,,,,315.0,,,21000.0,,0.0,,0.0,0.15,-0.15,,0.0,,0.0,,,,,14738.0,5749.0,-8989.0,,-8989.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,29187.0,12702.0,,29187.0,,,,,,,,,,,,,,,,-8989.0,,,,1050.0,14738.0,-8989.0,,,,,,,,,,,,,,7938.0,,,,,0.0,0.0,,,,,,,,,,,199.0,,,,,,,,,,,,,5750.0,2889.0,,,-21985.0,7825.0,,-16485.0,,,,,,,5500000.0,,,,,,,,,,,
2016-06-30,2016-08-15,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,9648.0,,,,,,31770.0,,,,,30657.0,28084.0,,,,27885.0,27885.0,,,,0.001,75000000.0,9030000.0,9030000.0,,9030.0,,,1500.0,,,,,,,,,,,,,,,,316.0,,,24405.0,,0.0,,,,,,,,,,,,,24311.0,2100.0,-22211.0,,-22211.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,34053.0,30658.0,,34053.0,,,,,,,,,,,,,,,,-22211.0,,,,1500.0,24311.0,-22211.0,,,,,,,,,,,,,,17780.0,,,,,0.0,0.0,0.0,,,,,,,,,,199.0,,,,,,,,,,,,,5031.0,2573.0,,,-44196.0,3600.0,,-3396.0,,,,,,,40259890.0,,,,,,,,,,,
2016-09-30,2016-11-17,10-K,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,7742.0,27405.0,,0.0,,,-4350.0,0.0,,,,18955.0,16697.0,2258.0,,,8165.0,8165.0,-5416.0,,-5416.0,0.001,375000000.0,45150000.0,45150000.0,45150.0,9030.0,,0.0,7027.0,,,,,,,7742.0,,8549.0,,0.0,,8549.0,,,1262.0,,27405.0,27405.0,,0.0,,0.0,0.34,0.15,,0.19,,0.0,,,,,61288.0,18148.0,-43140.0,,-43140.0,0.01,0.0,0.0,0.0,-2910.0,12405.0,,,,,,0.0,,,8333.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,35147.0,18955.0,,35147.0,,,,,,,,,,,,,35300.0,0.0,-40716.0,-43140.0,0.0,,0.0,5100.0,61288.0,-43140.0,,,,,,,,,,,,,56992.0,35807.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,8532.0,8532.0,,,,,,0.0,,35300.0,,,0.0,,20381.0,2258.0,,,-56992.0,25175.0,0.002,-16192.0,3530000.0,,35300.0,,,,35130000.0,,,,,,,,,,,
2016-12-31,2017-02-13,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,3204.0,0.0,,,,,66885.0,,35115.0,,,6854394.0,6854394.0,0.0,,,,6847727.0,6839562.0,,,0.001,75000000.0,9030000.0,9030000.0,9030.0,,,6869818.0,0.0,0.0,,,,,,,,23398.0,23398.0,0.0,,23398.0,,,189.0,,0.0,,0.0,-0.001,0.0,0.0,0.34,0.2251,,0.19,,-0.0751,,,,,37370.0,0.0,,,-37551.0,,0.0,,0.0,-4539.0,0.0,0.0,,,,,0.0,,,0.0,,647157.0,181.0,0.0,,,0.0,0.0,,,0.0,,,,,6873022.0,6854394.0,23470.0,6873022.0,,,,,,,,,,,,,6881463.0,0.0,-41901.0,-37551.0,,,,0.0,37370.0,-37370.0,,,,,,,,,,,,,94543.0,,,,,,181.0,,,,23470.0,,,,,,,,6667.0,,,,,0.0,11645.0,11645.0,6869818.0,,,,,,0.0,,,-94543.0,0.0,,-18628.0,,,,,,9677157.0,45150000.0,9030000.0,,,,,,,,,,
2017-03-31,2017-05-11,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,0.0,0.0,,20000.0,6830.0,6902.0,83552.0,,,,,6441987.0,6427936.0,14051.0,,,,3292672.0,,,,0.001,75000000.0,9030000.0,9030000.0,9030.0,,,6869818.0,0.0,,,,,,,13333.0,,133635.0,133635.0,0.0,,133635.0,,,548.0,26667.0,0.0,,,-0.01,,0.0,-0.15,0.2251,,0.0133,,-0.0884,11074.0,,,,484750.0,0.0,,,-518040.0,,0.0,,,,,,,,,,,,,,,,282.0,57821.0,,,18146.0,,14312.0,18146.0,5691.0,,,,,6961989.0,6441987.0,,6961989.0,,,,,,,,,,,,,,,,-518040.0,,,1925000.0,,484750.0,-484750.0,,,,,,,,,17073.0,22764.0,,,612584.0,,6667.0,64526.0,,,33290.0,6667.0,,,,,,,,,,1172118.0,,,,,,,,,,,,,,,14051.0,,,-612584.0,0.0,,-520002.0,,,,,13053.0,,45150000.0,,,,,,,,,,,
2017-06-30,2017-08-04,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,0.0,,,,,47432.0,,,,,5839172.0,5825669.0,13503.0,,,,894448.0,,,,0.001,375000000.0,45150000.0,45150000.0,45150.0,,,6869818.0,0.0,,,,,,,0.0,,222578.0,222578.0,0.0,,222578.0,,,548.0,,0.0,,,-0.01,,,,,,,,,,,,,282352.0,0.0,,,-515950.0,,0.0,,,,,,,,,,,,,,,,648.0,52096.0,,,37387.0,,,0.0,5690.0,,,,,6875124.0,5839172.0,,,,,,,,,,,,,,,,,,-515950.0,-1854.0,3925000.0,3925000.0,,514096.0,-514096.0,,,,,,,,,11382.0,22764.0,,,1007640.0,231744.0,170.0,5306.0,,,1855.0,13333.0,170.0,,,,,,,,,1006221.0,,,,,,,,,,,,,,,13503.0,,,-1128534.0,0.0,,-1035952.0,,,,,,,45150000.0,,,,,,,,,,,
2017-09-30,2017-12-29,10-K,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,0.0,,,,,47432.0,333532.0,51782.0,,,5357048.0,5344093.0,12955.0,,,,419093.0,410928.0,,,0.001,375000000.0,45150000.0,45150000.0,45150.0,,0.0,6869818.0,0.0,12000.0,0.0,,,,,0.0,,315280.0,315280.0,0.0,,315280.0,1000000.0,,1832.0,,0.0,,,-0.03,,0.0,0.34,0.2251,,0.19,,-0.0751,,,,,861366.0,0.0,,,-1557825.0,,0.0,,0.0,0.0,0.0,,,,,,11502.0,,,1325000.0,,,1800.0,162586.0,,,105686.0,162586.0,0.0,0.0,17073.0,,,,,6879283.0,5357048.0,,6879283.0,,,,,,,,,,,,,6869818.0,-3939598.0,-2519292.0,-1557825.0,-38530.0,3925000.0,3925000.0,,1519295.0,-1519295.0,,,,,,,,,5691.0,22764.0,,,1419393.0,657929.0,170.0,9465.0,,16667.0,38530.0,20000.0,170.0,,0.0,3925000.0,,,3925000.0,14598.0,14598.0,1000000.0,1000000.0,1000000.0,0.0,,,,2038.0,,0.0,,,6869818.0,,,12955.0,0.0,,-1614817.0,0.0,,-1522235.0,,,,,,,45150000.0,,,,,,,,,,,
2017-12-31,2018-02-13,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,47432.0,0.0,,,,5114944.0,5102537.0,12407.0,,,,4102537.0,3683444.0,,,0.001,375000000.0,45150000.0,45150000.0,45150.0,,,6869818.0,0.0,,,,,,,,,367763.0,367763.0,0.0,,367763.0,1000000.0,,548.0,,,,,-0.01,,0.0,0.34,0.2251,,0.19,,-0.0751,,,,,164069.0,0.0,,,-239389.0,,0.0,,0.0,0.0,,,,,,,-2715.0,,,,,,340.0,52668.0,,,41410.0,0.0,,,5690.0,,,,,6876568.0,5114944.0,,,,,,,,,,,,,,,3925000.0,3925000.0,-241556.0,-239389.0,-11598.0,,0.0,,227791.0,-227791.0,,,,,,,,,,22764.0,,,1652504.0,63722.0,,6750.0,,,11598.0,,,,0.0,-3925000.0,,,,,,,,,,,,3925000.0,,0.0,0.0,,,,,,12407.0,,,-1854206.0,0.0,,-1761624.0,,,,,,,45150000.0,,,,,,,,,,,
2018-03-31,2018-05-14,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,47432.0,,,,,4800837.0,4788978.0,11859.0,,,,3771993.0,,,,0.001,375000000.0,45150000.0,45150000.0,45150.0,,,6869818.0,0.0,,,,,,,,,447180.0,447180.0,0.0,,447180.0,1000000.0,,548.0,,,,,-0.01,,0.0,0.34,0.2251,,0.19,,0.0751,,,,,129111.0,0.0,,,-352746.0,,0.0,,,,,,,,,,,,,,,,213.0,44653.0,,,0.0,,44654.0,,5690.0,,,,,6915207.0,4800837.0,,6915207.0,,,,,,,,,,,,,,,,-352746.0,-44866.0,,0.0,,307880.0,-307880.0,,,,,,,,,,17073.0,,,2005250.0,178769.0,0.0,735.0,,,44866.0,,,,,,,,,,,,1016985.0,,,16985.0,,,,,,,,,,,11859.0,,,-2206952.0,0.0,,-2114370.0,,,,,,,45150000.0,,,,,,,,,,,
2018-06-30,2018-08-14,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,47432.0,,,,,2148673.0,887362.0,1261311.0,,,,875740.0,,,,0.001,75000000.0,45150000.0,45150000.0,45150.0,,6869818.0,0.0,0.0,,,,,,,,,1211688.0,1211688.0,0.0,,1211688.0,,,548.0,,,,,-0.06,,0.0003,0.34,0.2254,,0.19,,0.0751,,,,,167231.0,0.0,,,-2663041.0,,800.0,,,,,,,,,,,,,,,,443.0,60110.0,,,0.0,,52096.0,,12710.0,,,,,6926883.0,2148673.0,,57065.0,,,,,,,,,,,,,,,,-2663841.0,-60553.0,,0.0,,2602488.0,-2602488.0,,,,,,,25761.0,11210.0,26522.0,26700.0,,,4668291.0,2435257.0,,4969.0,,,,0.0,,,,,,,,,,,11622.0,1000000.0,1250000.0,11622.0,,,,,,,,,,,11311.0,,,-4870792.0,0.0,,-4778211.0,,,,,,,45150000.0,,,,,,,,,,,
