end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClearanceFees,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CostOfRevenue,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DefinedContributionPlanCostRecognized,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationDiscontinuedOperations,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromAffiliateCurrent,DueFromOfficersOrStockholdersCurrent,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,FederalIncomeTaxExpenseBenefitContinuingOperations,FeesAndCommissions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralContractorCosts,Goodwill,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,IncreaseDecreaseInDueFromOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherReceivables,IndefiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,IntangibleAssetsNetExcludingGoodwill,InterestPaid,InterestPaidNet,InventoryNet,InventoryPartsAndComponentsNetOfReserves,LaborAndRelatedExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,NoncurrentAssets,NoninterestExpenseDistributionAndServicingFees,NoninterestExpenseTransferAgentAndCustodianFees,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OfficersCompensation,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherCommitment,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherGeneralExpense,OtherIncome,OtherNonoperatingIncomeExpense,PaymentsForRent,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromContributedCapital,ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesAndExciseTaxPayableCurrent,SalesAndExciseTaxPayableCurrentAndNoncurrent,SellingExpense,SellingGeneralAndAdministrativeExpense,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodValue,TreasuryStockCommonShares,VariableInterestEntityOwnershipPercentage,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-09-30,2015-10-20,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,,,,,,,,895.0,,,500.0,,,4145.0,,,,,,,4145.0,-2825.0,,,250000.0,,,,,0.0001,75000000.0,5000000.0,5000000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,,,,,,,,,,,,,-2825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7545.0,,,,,,895.0,4145.0,,,,,,,,,-2825.0,,-2825.0,,,,,,430.0,,,,,,,,10525.0,,,,,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,2250.0,7700.0,,,,,,,,3250.0,,,,,,,,,,,,,,,,,5000000.0,
2015-12-31,2016-01-29,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,,,,,,,,895.0,,,10801.0,,,13124.0,,,,,,,0.0,,,,250000.0,,,,,0.0001,75000000.0,51495000.0,51495000.0,5149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,13124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3721.0,,,,,,,,,141363.0,,,,,,,,,,,,,,,,,,
2016-03-31,2016-04-20,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,,,,,,,,895.0,,,10801.0,,,1019.0,,,,,,,1019.0,-27036.0,,,250000.0,,,,65.0,0.0001,75000000.0,51495000.0,51495000.0,5149.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4116.0,-750.0,,,,,,,,,,8800.0,,,-27036.0,,,,,,,,,,-895.0,0.0,-4116.0,,,,,,,,,,895.0,,,,,,,,,,0.0,,,,,12145.0,,,,,,895.0,1019.0,,,,,15950.0,,,,-27036.0,,-27931.0,,,,,1500.0,1657.0,,,,,,,,62288.0,-15826.0,,,,,,,,,,,,,,,,,4736.0,,,,,,,,,,,,,,,,,,,15950.0,0.0,,,,5500.0,,,,,,,,,-15826.0,35252.0,,,,,,,,124.0,,,,,,,,,,,,,,,,,102990000.0,
2016-06-30,2016-08-29,10-K,"TINGO, INC.",TMNA,CIK0001648365,USD,,,,,,,,895.0,,,10801.0,,,2855.0,,,,,,,2855.0,,,,250000.0,,,,715.0,0.0001,75000000.0,51495000.0,51495000.0,5149.0,,,,,,,,,,,,,,,,,6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-715.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11645.0,,,,,,895.0,2855.0,,,,,,,,,,,,,,,,1500.0,1802.0,,,,,,,,44049.0,,,,,,,,,,,,,,,,,,10387.0,,,,,,,,,,,,,,,,,,,14950.0,,,,,5500.0,-19065.0,,,,,,,,-13990.0,,,,,,,,,1960.0,,,,,,,,,14950.0,,,,,,,,,
2016-09-30,2016-10-17,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,,,,,,,,,,,10801.0,,,19519.0,,,,,,,19519.0,16664.0,,,250000.0,,,,,0.0001,75000000.0,51495000.0,51495000.0,5149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,17559.0,,,,,,,,,,,911.0,,,,,,,,,,,-859.0,,,,,,,,,,,,,,,250.0,,,,,,,19519.0,,,,,,,,,16664.0,,17559.0,,,,,500.0,4.0,,,,,,,,11270.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,3569.0,28829.0,,,,,,,,19519.0,,,,,,,,,,,,,,,,,51495000.0,
2017-03-31,2017-05-05,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,,,,,,,,26767.0,,,10801.0,,,76.0,,,,,,,56188.0,55602.0,,,250000.0,,,,140.0,0.0001,75000000.0,51495000.0,51495000.0,5149.0,,,-112396.0,,,,0.0,,,,,,,,,,,-19194.0,,0.0,,,23909.0,,,,23909.0,,313.0,72.0,,,72.0,,,,,,,,,,,,,27680.0,,,,0.0,,0.34,,,1165.0,,,18627.0,,,,,,0.0,,,,,0.0,,,0.0,-122742.0,,-122742.0,,,,,,,-12354.0,0.0,0.0,,5395.0,-41732.0,0.0,-3434.0,-28631.0,,,,55182.0,6840.0,95970.0,21250.0,,,,0.0,,,0.0,,,,,14616.0,,,,,,54447.0,76.0,,,,,66971.0,,-4083.0,,-8451.0,,-110388.0,,,,,21730.0,421.0,0.0,,,,,,,58787.0,-122742.0,,,,,,,,,,5550.0,,70321.0,,,,-2008.0,6880.0,,,,,,4083.0,,,,,,,,,,,,50000.0,,16971.0,,,,5000.0,,,,,,,,,-70321.0,0.0,,,,,122742.0,,,-54371.0,,,,,,,,,,,,,,,,,25747500.0,
2017-06-30,2017-08-14,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,931.0,,,,,,,95016.0,446.0,-1712.0,59227.0,,,129031.0,100963.0,28068.0,,,,,14663.0,,,,,,,,,0.0001,75000000.0,75000000.0,75000000.0,7500.0,,,-150983.0,,,,0.0,-8054.0,,0.0,99179.0,,,,,-209.0,,,,,19836.0,19836.0,102156.0,79320.0,3000.0,19836.0,82320.0,,404.0,364.0,,,364.0,,,,,,,,,,,21250.0,,241564.0,,,,0.0,,0.34,,,,,,,,,,,,,,,,,0.0,,,-43106.0,-155999.0,-112893.0,-155999.0,,,,,,,-7049.0,,17345.0,4016.0,15804.0,-53040.0,0.0,11628.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,435759.0,129031.0,435759.0,,,,,,,,,,-148950.0,,,,,,,247.0,,,,,,,,-156246.0,,,,,,116990.0,26231.0,44967.0,45792.0,11525.0,,233293.0,,64119.0,,-2033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8232.0,,,,,-371743.0,0.0,,,,,156246.0,,,-306728.0,,,,,,,,,,,,,,,,,31817473.0,
2017-09-30,2017-11-13,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,604.0,,1000000.0,,,,,90000.0,925.0,-2391.0,59227.0,,,1066173.0,1057381.0,,,,,,26430.0,,,,,,,,,0.0001,150000000.0,75000000.0,75000000.0,7500.0,,,-85491.0,,,,18919.0,0.0,,0.0,,,,,0.0,19403.0,,,,,,0.0,114965.0,99645.0,15320.0,0.0,114965.0,,417.0,466.0,,,466.0,,,,,,,,,,,21250.0,368392.0,368392.0,,,,0.0,,0.34,,,,,,,,,,,,,,,,,106208.0,,,-59779.0,-65409.0,,-65409.0,,,,,,,19403.0,,32328.0,789.0,789.0,-22239.0,0.0,8525.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1458392.0,1066173.0,1458392.0,,,,,,,,,,-84812.0,,,,,,,886.0,,1000000.0,,,,,,-66295.0,,,,,,107074.0,15177.0,45531.0,46366.0,11696.0,,293074.0,,1009097.0,,-679.0,,,,,,,,,0.0001,25000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,8792.0,,,,,-456555.0,125127.0,,,,,172503.0,,,-392219.0,,,,,,,,,,,,,,,,,37500000.0,
2017-12-31,2018-03-20,10-K,"TINGO, INC.",TMNA,CIK0001648365,USD,5365.0,,1000000.0,,,,,44922.0,1567.0,-7535.0,256937.0,,,1082631.0,1069854.0,,,,,,731239.0,60130.0,,,,,,,,0.0001,75000000.0,37697750.0,37697750.0,7540.0,-461791.0,0.0,-461791.0,,,,19119.0,,,,,,,,,,,,,,,0.0,87674.0,60154.0,27520.0,,87674.0,,1554.0,1500.0,,,1500.0,,,,,,,,,,,21250.0,345099.0,345099.0,,,,-0.01,,0.34,0.2,0.0,164.0,,0.5,,,,,,,,,,,,107337.0,,,-140786.0,-451927.0,,451927.0,,,,,,,0.0,0.0,115992.0,-43026.0,31668.0,-153655.0,20141.0,,-28880.0,,,,44671.0,,,21250.0,-957489.0,,,5136.0,,,0.0,,,,,,,,,,,1390021.0,1082631.0,1390021.0,,,0.0,386891.0,,-13734.0,,-313191.0,,-451927.0,0.0,,,,,,33138.0,,1000000.0,,,,,,-485065.0,,,,,,101751.0,7810.0,46863.0,47078.0,40604.0,,286446.0,,982523.0,,-9864.0,,,,,,,13734.0,,0.0001,25000000.0,0.0,0.0,0.0,,,,50000.0,,197750.0,,286891.0,,,,,-451927.0,,,12777.0,,,,147750.0,-564332.0,126456.0,,,,,592402.0,,,-307390.0,-307390.0,,,,,,,,197750.0,-124635.0,,1.0,,0.4,,,33210306.0,
2018-03-31,2018-05-10,10-Q,"TINGO, INC.",TMNA,CIK0001648365,USD,6302.0,,1000000.0,,,,,42786.0,2386.0,-18540.0,256937.0,,,1041737.0,1029071.0,,,,,,30071.0,-30645.0,,,,,,,,0.0001,75000000.0,37697751.0,37697751.0,7540.0,-271297.0,0.0,-271297.0,,,,0.0,,,,,,,,,,,0.0,,,,0.0,142103.0,101953.0,40150.0,,142103.0,,418.0,731.0,,,731.0,,,,,,,,,,,21250.0,577638.0,577638.0,,,,-0.01,,0.21,0.2,,458.0,,0.5,,,,,,,48675.0,,,,,0.0,,,-199047.0,-260292.0,,260292.0,,,,,,,0.0,0.0,52906.0,,601.0,-54661.0,924.0,0.0,-230.0,,,,-3057.0,0.0,0.0,0.0,,,,663.0,,,0.0,,,,,,,,,,,1620424.0,1041737.0,1620424.0,,,,221494.0,,0.0,,-252597.0,,-260292.0,0.0,,,,,,51536.0,,1000000.0,,,,,,-311828.0,,,,,,96853.0,0.0,46321.0,50532.0,12457.0,,485492.0,,971448.0,,-11005.0,,,,,,,0.0,,0.0001,25000000.0,0.0,0.0,0.0,,,,,,0.0,,221494.0,,,,,-260292.0,,,12666.0,,,,,-824624.0,0.0,,,,,311828.0,,,-578687.0,-578687.0,0.5,,,,,,,,,,,,0.4,,,37697751.0,
