end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CostOfServices,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepreciationAndAmortization,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidRent,IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InvestmentsFairValueDisclosure,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableToBankCurrent,LongTermLoansFromBank,MarketableSecuritiesCurrent,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromInvestments,PaymentsOfDividendsCommonStock,PaymentsOfOrdinaryDividends,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsNoncurrent,ProceedsFromBankDebt,ProceedsFromIncomeTaxRefunds,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,TradingSecuritiesCost,TradingSecuritiesUnrealizedHoldingGain,TradingSecuritiesUnrealizedHoldingLoss,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,GainsLossesOnExtinguishmentOfDebt,NumberOfReportableSegments,PreferredStockSharesOutstanding,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant
2009-12-31,2010-03-29,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,,,,,,,,,,,,,,,,,,,,4679466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393954.0,,,,,,,,,,,,,
2010-06-30,2010-08-10,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,,,,,,,,,,,,,,,,,,,,4822427.0,,,,,,,,,,,,,573274.0,,,,,,,,,,,,,,,,,,,,,,,,,,31548.0,,0.03,,0.03,,,,,,,,,366829.0,147411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219418.0,13864.0,,,,1951908.0,352965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304873.0,1347086.0,,,,,,,,,,,,,,,,,,,8285502.0,,7889462.0,,,,
2010-09-30,2010-11-12,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,,,,,,,,,,,,,,,,,,,,4990265.0,,,,,,,,,,,,,580184.0,,,,,,,,,,,,,,,,,,,,,,,,,,35345.0,,0.04,,0.04,,,,,,,,,590287.0,236870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353417.0,39570.0,,,,1839215.0,550717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389932.0,1223686.0,,,,,,,,,,,,,,,,,,,8277216.0,,7889462.0,,,,
2010-12-31,2011-03-18,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,24024.0,1406865.0,0.0,1167196.0,,28440586.0,57992.0,,30000.0,,11310507.0,8734589.0,,,,,,,,5642568.0,,963102.0,,,,,0.01,25000000.0,7899462.0,7899462.0,78994.0,,2429745.0,,,,679630.0,,,5997862.0,,,,,,233873.0,,,,,,,,0.0,,,,,133564.0,394980.0,0.13,,0.12,,,,,,1954460.0,,,1700340.0,687030.0,,-7400.0,,,,,,,,,-18590.0,36342.0,468364.0,676746.0,227065.0,109.0,,,,,,,,,,,,,,,,,7190231.0,11310507.0,7189082.0,,,1204234.0,,-6269.0,-344980.0,,-1446836.0,,2754918.0,,1013310.0,23443.0,,,,7666114.0,1676897.0,,,,,,,,,,,,,,480922.0,23225.0,1149.0,-1149.0,,,,,394980.0,,,1210503.0,236333.0,0.01,5000000.0,0.0,0.0,23225.0,,,,50000.0,,364360.0,,-24399304.0,,9343011.0,5102805.0,57992.0,,,,,,,,,,,4120276.0,,50000.0,,,,,,,,,,,
2011-03-31,2011-05-12,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,,,,,,,,,,,,,,,,,,,,5650199.0,,7631.0,,,,,,,,,,,833927.0,,,,85891.0,,,,,,,,,,,,,,,,,,,,,,41222.0,,0.02,,0.02,,,,,,,,,220850.0,91439.0,,,,,,,,,,,31721.0,201244.0,-539286.0,389694.0,-92196.0,,31859.0,,,,,,,,,,,,,,,,,,,,,,,1100.0,0.0,,-22126.0,,29757.0,,129411.0,1551.0,,,,2220662.0,219299.0,,,,,,,,,,,,,,,,,-689.0,,,,,,,,,22126.0,,,,,,,,,0.0,,,,,,2439961.0,1345513.0,32422.0,,,,,,,,,,,,,,,,,,8363268.0,,7899462.0,,,,
2011-06-30,2011-08-12,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,56151.0,1489209.0,,578021.0,,28521448.0,,33590.0,,,11742040.0,9351517.0,,,,,,,,6414918.0,,,,,,,0.01,25000000.0,7914462.0,7914462.0,79144.0,,819490.0,,,,,,,6564993.0,,,,,,58198.0,,,,,,,,,,,,,41507.0,,0.03,,0.03,,,,,,1954460.0,,,300661.0,91012.0,,,,,,,,,,,,,,,,,,,-168215.0,612500.0,,,,,,,,,,,,,7201692.0,11742040.0,7199165.0,,,1214083.0,,,,,,,,,209649.0,33367.0,,,,2272056.0,267294.0,,,,,,,,,,,,,,233307.0,,2527.0,,,,,,,,,,,0.01,5000000.0,,0.0,45675.0,,,,,,332190.0,,24060244.0,,2539350.0,1411059.0,,,,,,,,,,,,4540348.0,,,,,,,8344914.0,,7900629.0,,,,
2011-09-30,2011-11-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,66252.0,1224953.0,12096.0,824565.0,,28556242.0,,34793.0,,,11790921.0,9475826.0,,,,,,,,6162612.0,,,,,,,0.01,25000000.0,7914462.0,7914462.0,79144.0,,816906.0,,,,,,,6476571.0,,,,,,0.0,,,,,,,,,,,,,42753.0,,0.03,,0.03,,,,,,1954460.0,,,301145.0,72260.0,,,,,,,,,,,,,,,,,,,116865.0,497500.0,,,,,,,,,,,,,7382624.0,11790921.0,7379484.0,,,1765874.0,,,,,,,,,228885.0,52096.0,,,,2331290.0,249049.0,,,,,,,,,,,,,,322387.0,,3140.0,,,,,,,,,,,0.01,5000000.0,,0.0,39187.0,,,,,,321448.0,,-24227089.0,,2580339.0,1471631.0,,,,,,,,,,,,4408297.0,,,,,,,8295097.0,,7914462.0,,,,
2011-12-31,2012-03-28,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,60941.0,1551213.0,,1087163.0,788961.0,28597679.0,136303.0,136303.0,30000.0,,12571134.0,10286632.0,8284276.0,,,,,,740710.0,6531204.0,6531204.0,888636.0,,,5790494.0,,0.01,25000000.0,7920462.0,7920462.0,79204.0,,3310779.0,0.0,10882.0,332571.0,391258.0,,,6471494.0,,58687.0,,585600.0,-157385.0,0.0,476670.0,13486.0,41491.0,53953.0,,,742985.0,157385.0,654970.0,,58256.0,29759.0,162482.0,395731.0,0.11,,0.11,,,0.0,0.0,,1954460.0,,,1310729.0,402140.0,402140.0,-10882.0,,,524292.0,-81965.0,-39979.0,10882.0,,14669.0,36917.0,144348.0,-80033.0,473632.0,-29779.0,7.0,,,,403893.0,1753072.0,231480.0,,,,,,,,,,,7780697.0,12571134.0,7619598.0,,,1753072.0,,36672.0,-374731.0,,-617098.0,,1880465.0,,908589.0,98592.0,,,,8942063.0,1212137.0,,,,,,,,,,,,,,451143.0,23232.0,3714.0,-2565.0,,,,,395731.0,,,512166.0,104932.0,0.01,5000000.0,0.0,0.0,23232.0,,,,21000.0,1095771.0,306810.0,,-23886446.0,,10154200.0,5468802.0,136303.0,,,,,,,,,,,4790437.0,,21000.0,,1722668.0,30404.0,0.0,8311147.0,,7907254.0,,,,
2012-03-31,2012-05-15,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,72743.0,1861744.0,,657830.0,,28656257.0,,35808.0,,,13222667.0,10919401.0,,,,,,,,6917136.0,,385932.0,,,,,0.01,25000000.0,7943462.0,7943462.0,79434.0,,926745.0,,,,32144.0,,,7400978.0,,,,,,,,,,,,,,189529.0,,,,,38141.0,,0.01,,0.01,,,,,,1954460.0,,,80198.0,32144.0,,,,,,,,,,,11802.0,310531.0,-429333.0,929484.0,-60562.0,,31055.0,,186601.0,463500.0,,,,,,,,,,,,,8325368.0,13222667.0,8321080.0,,,1749940.0,,-3132.0,23000.0,,-25850.0,,388782.0,,48054.0,-2811.0,,,,2562246.0,83009.0,,,,,,,,,,,,,,390581.0,,4288.0,-574.0,,,,,,,,,25850.0,0.01,5000000.0,0.0,0.0,54287.0,,,,23000.0,,294519.0,,-23838392.0,,2645255.0,1597360.0,35808.0,,,,,,,,,,,4897299.0,,,,,,,8216064.0,,7939165.0,,,,
2012-06-30,2012-08-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,75346.0,1012168.0,,662804.0,,28692013.0,,35808.0,,,12985765.0,10696654.0,,,,,,,,7673989.0,,,,,,,0.01,25000000.0,7943462.0,7943462.0,79434.0,,936411.0,,,,,,,6937675.0,,,,,,,,,,,,,,262528.0,,,,,38415.0,,0.01,,0.01,,,,,,1954460.0,,,214616.0,97735.0,,,,,,,,,,,,,,,,,,,136256.0,433500.0,,,,,,,,,,,,,7943215.0,12985765.0,7938353.0,,,1740978.0,,,,,,,,,116881.0,15428.0,,,,2541039.0,199188.0,,,,,,,,,,,,,,269519.0,,4862.0,,,,,,,,,,,0.01,5000000.0,0.0,0.0,38269.0,,,,,,296382.0,,-23728897.0,,2740227.0,1566213.0,,,,,,,,,,,,5042550.0,,,,,,,8240706.0,,7943462.0,,,,
