end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableInterestBearingCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedFeesAndOtherRevenueReceivable,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCostsCumulative,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdministrativeFeesExpense,AmortizationOfDebtDiscountPremium,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,BuildingsAndImprovementsGross,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiabilityCurrent,CapitalLeaseObligations,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockConvertibleConversionPriceDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractReceivableDueFiveYearsOrMore,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentInterestRateStatedPercentage,DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,DeferredCompensationLiabilityCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DerivativeAssetFairValueGrossLiability,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeFairValueAmountOffsetAgainstCollateralNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,DueFromRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FairValueOptionChangesInFairValueGainLoss1,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets1,GainLossOnSaleOfLeasedAssetsNetOperatingLeases,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExaminationInterestAccrued,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,Investments,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,IssuanceOfStockAndWarrantsForServicesOrClaims,LandAndLandImprovements,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongDurationContractsAssumptionsByProductAndGuaranteeVolatilityRate,LongTermDebt,LossContingencyReceivable,ManagementFeeExpense,MineralPropertiesAccumulatedDepletion,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForDeposits,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,SharePrice,SharesOutstanding,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityParOrStatedValuePerShare,TravelAndEntertainmentExpense,TreasuryStockShares,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-02-17,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57851.0,,,,,,,,,,,,,,,
2009-12-31,2010-04-01,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69464.0,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3818.0,,-3818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3818.0,,,,,,,3818.0,-3818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-22,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-12500.0,,,,,2700.0,,-15219.0,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,-15219.0,-12519.0,,,,,,2700.0,-2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-15,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,27.0,,,,,,,,,,,,,,817819.0,817819.0,,71726.0,,,,,4241.0,4241.0,,,,,2804.0,,,2761.0,,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75046.0,162558.0,,,,-0.01,,,,,,,,,,,,,,,,-75046.0,,,,,18014.0,,-93094.0,,,,,,,,-188.0,,,,,,,,1437.0,34.0,,,,,,,,,,,85073.0,4241.0,85073.0,,,,,,,,22434.0,,-19673.0,-93094.0,-75080.0,,,10000.0,,,18014.0,-18014.0,,,,,,,,,,,,,,,,,,1437.0,,10000.0,,,13434.0,,,,,,,1000.0,-751374.0,,,,,,,,,-80832.0,10000000.0,,,10000.0,,,,,,,-75046.0,,,,
2011-03-31,2011-05-20,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,128.0,,,-2676.0,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,12826.0,,-22826.0,,,,,,,,8713.0,,,,,,,,-1437.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,-2676.0,-22826.0,-10000.0,,,,,,12826.0,-12826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-11,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,5826.0,,,,,,,,,,,,,,837819.0,,,,,,,,3221.0,3221.0,,,,,721.0,,,,,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75046.0,199377.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,3993.0,,-13993.0,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,3221.0,100872.0,,,,,,,,,,,-13993.0,-10000.0,,,20000.0,,,3993.0,-3993.0,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,-751374.0,,,,,,,,,-97651.0,,,,,,,,,,,,,,,
2011-09-30,2011-11-15,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,375.0,,,,,,,,,,,,,,,847819.0,,,,,,,3782.0,3782.0,,,,,3782.0,,,,,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75046.0,213365.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,3613.0,,-13988.0,,,,,,,,,,,,,,,,,10375.0,,,,,,,,,,,,3782.0,105421.0,,,,,,,,,,,-13988.0,-10375.0,,,30000.0,,,3613.0,-3613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-751374.0,,,,,,,,,-101639.0,,,,,,,,,,,,,,,
2011-12-31,2012-04-02,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,980.0,,,,,,,,,,,,,,,847819.0,30000.0,,,30000.0,,,123.0,123.0,,,,,123.0,,,27775.0,176336.0,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,30000.0,0.0,30000.0,,,,,20000.0,,,10200.0,,,,,,,-43985.0,31061.0,,,,,,43985.0,186568.0,,,,0.0,,,,,,,,,,,-43985.0,,,,,31061.0,,,,,24091.0,,-24010.0,,,,,-8163.0,,,348.0,,,,,,,,-1437.0,30980.0,,,,,,,,,,,74965.0,123.0,44965.0,,1.9,,,,,,20000.0,,7775.0,-24010.0,81.0,,,,30000.0,,24091.0,-24091.0,,231000.0,-10561.0,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,-751374.0,,,,,,,,,-74842.0,,,,,,,,0.001,,,31061.0,,-2037.0,,
2012-03-31,2012-05-21,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,2577.0,,,,,,,,,,,,,,,847819.0,,,,,,,337.0,337.0,,,,,337.0,,,214.0,,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43985.0,192951.0,,,5000.0,0.0,,,,,,,,,,,,,,,,,,,,,5785.0,,-6383.0,,,,,,,,1597.0,,,,,,,,,598.0,,,,,,,,,,,81562.0,337.0,51562.0,,,,,,,,5000.0,,-4786.0,-6383.0,-598.0,,,,30000.0,,5785.0,-5785.0,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,-751374.0,,,,,,,,,-81225.0,,,,,,,,,,,,,,,
2012-06-30,2012-08-14,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,29248.0,,,,,,,,,,,,,,,847819.0,,,,,,,1258.0,1258.0,,,,,1258.0,,,,,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,,,,,,,,,,,,,,,,,,43985.0,,,,,,,43985.0,223701.0,,,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,30152.0,,-30750.0,,,,,,,,,,,,,,,,,598.0,,2176.0,,,,,,,,,113233.0,1258.0,83233.0,,,,,,,,,,,-30750.0,-598.0,,,,30000.0,,30152.0,-30152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-751374.0,,,,,,,,,-111975.0,,,,,,,,,,,,,,,
2012-09-30,2012-11-21,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,32966.0,,,,,,,,,,,,,,,847819.0,,,,,,,266258.0,61258.0,,,,,1258.0,,,,,,0.001,50000000.0,15281346.0,15281346.0,15281.0,,,,,,,,,,,,,,,,,,,,,,205000.0,,,43985.0,,,,,,,43985.0,242156.0,,,289737.0,0.0,,,,,,,,,,,,,,,,,,,,,30152.0,,-30750.0,,,,,,,,,,,,,,,,,598.0,,2781.0,,,,,,,,,396688.0,266258.0,366688.0,,,,,,,,,,,-30750.0,-598.0,,,,30000.0,,30152.0,-30152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-751374.0,,,,,,,,,-130430.0,,,,,,,,,,,,,,,15281346.0
2012-12-31,2013-04-16,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,64062.0,,,,,,,,,,,,,,,3566399.0,,,,,,,319672.0,319672.0,,,,2000000.0,5102.0,,,2917161.0,83.507,,0.001,50000000.0,16701346.0,16701346.0,16701.0,,,,,,,,,375529.0,,,,,,,,,,,78697.0,78697.0,314570.0,,,-313079.0,-269094.0,-269094.0,,,313079.0,313079.0,313079.0,3294724.0,,,375529.0,-0.19,,,,,,,,0.0,1.9,0.0036,-313079.0,,,,,-269094.0,,,,,645481.0,,-3108156.0,,,,,-1056773.0,,,63082.0,,,,,,,,,2406.0,,,,,,,2720000.0,,,,782670.0,319672.0,752670.0,,1.9,,,,,314570.0,375529.0,-314570.0,2856202.0,-3108156.0,-271489.0,,,,30000.0,38740.0,2836667.0,-2836667.0,,231462.0,-91492.0,,,11.0,,,,,,314570.0,0.01,1000000.0,0.0,0.0,,,365529.0,,,,10000.0,,2191186.0,,,,,,-751374.0,,,,,,3.75,,,958422.0,,,,,,,,0.001,,,269094.0,,-40481.0,,16701346.0
2013-03-31,2013-05-20,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,54518.0,,,,,,,,,,,,,,,3734729.0,,,,,,,369626.0,369626.0,,,,,75056.0,,,69954.0,,,0.001,16778471.0,16778471.0,,16778.0,,,,,,,,,,,,,,,,,,,,,,294570.0,,,403114.0,,,,90035.0,,,403114.0,3426377.0,,,308238.0,-0.01,,,,,,,,,,,,,,,,-90035.0,,,,,32415.0,,-131653.0,,,,,,,,-9544.0,,,,,5000.0,,,,3603.0,,,,,,,,,,,795870.0,369626.0,765870.0,,,,,,,,101116.0,20000.0,-51162.0,-131653.0,-93638.0,,,,30000.0,,38015.0,-38015.0,,,,,,,,,,,,,,,,,,,,168407.0,,,,,5600.0,,,,69973.0,67291.0,-751374.0,,,,,,,,,-426244.0,77125.0,,,,168407.0,,,,,,-90035.0,,,,16742410.0
2013-06-30,2013-08-19,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,75000.0,39456.0,,,,,,,,,,,,,,,3985801.0,,,,,,,419253.0,419253.0,,,,,39384.0,,,,,,0.001,50000000.0,16893481.0,16893481.0,16893.0,,,,,,,,,,,,,,,,,,,,,,304870.0,,,313079.0,,,,,,,253332.0,3314055.0,,,159200.0,-0.01,,,,,,,,,,,,,,,,149782.0,,,,,28429.0,,112323.0,,,,,,,,,,,,,,,,,658.0,,,,,,,,,,,481988.0,419253.0,451988.0,,,,,,,,,,,112323.0,149124.0,,,,30000.0,,36801.0,-36801.0,,,,,,,,,,,,,0.01,1000000.0,0.0,0.0,,,,,,,,,8372.0,,,,,,-751374.0,,,,,,,,,-62735.0,,,,,,,,,,,,,,,16742410.0
2013-09-30,2014-01-09,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,75000.0,75873.0,,,,,,,,,,,,,,,3985801.0,,,,,,,383144.0,383144.0,,,,,3274.0,,,,,,0.001,50000000.0,16893481.0,16893481.0,16893.0,,,,,,,,,,,,,,,,,,,,,,304870.0,,,337797.0,,,,,,,337797.0,3462046.0,,,150200.0,-0.01,,,,,,,,,,,,,,,,-84465.0,,,,,59158.0,,-147992.0,,,,,,,,,,,,,,,,,960.0,,,,,,,,,,,593870.0,383144.0,563870.0,,1.9,,,,,,,,,-147992.0,-85425.0,,,,30000.0,,62567.0,-62567.0,,,,,,,,,,,,,0.01,1000000.0,0.0,0.0,,,,,,,,,3409.0,,,,,,-751374.0,,,,,,,,,-210726.0,,,,,,,,,,,,,,,16778469.0
2013-12-31,2014-04-15,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,75000.0,101251.0,101251.0,,,,,,,,,,,,,3985743.0,3985801.0,,,,,,,379870.0,75000.0,,,,2000000.0,,,,-5102.0,84467.0,,0.001,500000000.0,16951886.0,16951886.0,16951.0,,,,30000.0,,,,,150200.0,,,,75000.0,,,,0.0,,,85816.0,85816.0,304870.0,,,-337797.0,,-24718.0,,24718.0,337797.0,337797.0,337797.0,3490698.0,,,150200.0,-0.01,,,0.34,0.0,,,,0.0,1.9,0.0063,,,,,,-24718.0,,,,,10529.0,,-198473.0,,8416.0,,,-66631.0,,,39687.0,,,,-9700.0,,75000.0,-9700.0,,-8416.0,,,,8416.0,,,,,,,621746.0,379870.0,589248.0,32498.0,,,,,,304870.0,194265.0,9700.0,-209067.0,-198473.0,8416.0,,,150200.0,30000.0,90000.0,165339.0,-165339.0,,252402.0,-8404.0,,,-24718.0,,,-33134.0,,,10300.0,0.001,51.0,0.0,0.0,,,,419594.0,,,,,22099.0,,50000.0,75000.0,,225329.0,-4244571.0,,126602.0,,,,4.0,,-419594.0,241876.0,192135.0,419594.0,,419594.0,419594.0,,,0.001,6109.0,,-24718.0,,-84177.0,16759664.0,16759664.0
2014-03-31,2014-05-16,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,56307.0,,,,,,,,,,,,,,,3985801.0,,,,,1000.0,,304870.0,304870.0,,,125000.0,,,,,,,,0.001,50000000.0,16893481.0,16893481.0,16893.0,,,,,,,,,16577.0,,,,,,,24000.0,,,,,,304870.0,,,42234.0,,,,295563.0,,,42234.0,3240047.0,,,165056.0,0.01,,,,,,,,,,,,,,,,295563.0,,,,,2289.0,250650.0,250650.0,,,,,,,,-32587.0,,,,,,-75000.0,,,605.0,,,,,,,,,1000.0,,293597.0,304870.0,263597.0,,,,,24000.0,,,2500.0,,-2500.0,250650.0,292458.0,,,,30000.0,24000.0,41808.0,-41808.0,,,,,,-2500.0,,-2500.0,,,,,,,,,,,,,,,2500.0,,15519.0,,,,,,-751374.0,,,,,,,,,11273.0,,,,,,,,,,,295563.0,,,16893481.0,16893481.0
2014-06-30,2014-08-14,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,225000.0,121864.0,,,,,,,,,,,,,,,4195801.0,,,,,1000.0,,530039.0,530039.0,,,,,169.0,169.0,,,,,0.001,50000000.0,16893481.0,16893481.0,32062.0,,,,,,,,,16577.0,,,,,,,,,,,,,304870.0,,,42234.0,,,,,,,,3265187.0,,,166872.0,0.0,,,,,,,,,,,,,,,,42234.0,,,,,6819.0,-25139.0,-25139.0,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,318736.0,530039.0,288736.0,,,,,36000.0,,,,,,-25139.0,42082.0,,,,30000.0,,67221.0,-67221.0,,,,,,,,,,,,,0.001,51.0,51.0,51.0,0.0,,,,,,,,24402.0,,,,,,-751374.0,,,,,,0.015,,,211302.0,,,,,,,,,,,,,,27580953.0,27580953.0
2014-09-30,2014-11-13,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,225000.0,200157.0,,,,,,,,,,,,,,,4195801.0,,,,,1000.0,,529914.0,529914.0,,,,,44.0,44.0,,,,,0.001,500000000.0,32062416.0,32062416.0,32062.0,,,,30000.0,,,,,1371.0,,,,,,,,,,96000.0,,,,,,0.0,,,,42234.0,,,,3363509.0,,,186777.0,0.0,,,,,,,,,,,,,,,,,,,,,18161.0,-98322.0,-98322.0,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,416934.0,529914.0,386934.0,,,,,36000.0,,,,,,-98322.0,-17800.0,,,,,,80522.0,-80522.0,,,,,,-17500.0,,-17500.0,,,,,0.001,51.0,51.0,51.0,0.0,,,,,,,,26361.0,,,304870.0,,,-751374.0,,,,,,,,,112980.0,,,,,,,,,,,,,,32062416.0,32062416.0
2014-12-31,2015-06-19,10-K,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,83501.0,254782.0,,,,181340.42,,,,66435.7,450.0,,-692723.0,,4272368.0,-20000.0,,,25000.0,,,79000.0,50063.0,63.0,,,,,63.0,63.0,,63.0,441228.0,,0.001,500000000.0,88245691.0,88245691.0,88246.0,0.0,22500.0,,,,,,,16577.0,,0.001,,75000.0,658.6,,,0.06,,,320357.0,320357.0,,,,-6233.0,,331564.0,,,6233.0,6233.0,6233.0,,-304870.0,,,-0.03,,,0.34,0.0,,525000.0,0.001,0.0,4.57,0.0,,,,-6233.0,,331564.0,-304870.0,,5952.0,,17578.0,-692723.0,-692723.0,,4868.0,,,-248738.0,,,156431.0,,,,,,-75000.0,,,4868.0,,,73951.0,4868.0,,,221250.0,,500.0,125000.0,626743.0,50063.0,626743.0,,,,,353000.0,-304870.0,,382951.0,-129000.0,-253888.0,-692723.0,-178722.0,,73951.0,16577.0,,152000.0,514001.0,-514001.0,,942225.0,331564.0,2500.0,,337516.0,,-516238.0,-178722.0,,,129000.0,0.001,51.0,0.0,0.0,,,,479232.0,,38000.0,15919.0,,102904.0,129000.0,50000.0,,,150200.0,-4937294.0,,15519.0,0.008,,,0.0142,,,-576680.0,,,221250.0,350000.0,225000.0,129000.0,169.0,0.001,,,331564.0,4868.0,-359052.0,23379495.0,
2015-03-31,2015-06-24,10-Q,"Premier Product Group, Inc.",PMPG,CIK0001301838,USD,,402812.0,,,,,300781.0,,,,70400.0,5016.0,,-189840.0,,4272368.0,,,,,,,-79000.0,50884.0,634.0,,,,,,634.0,,571.0,,,0.001,500000000.0,88245691.0,88245691.0,88246.0,,,,,,,22500.0,,16819.0,,0.001,,75000.0,,,,0.06,,150000.0,,,,750.0,,,,1184.0,,,,,5049.0,,,,,0.0,,,,,,,,,,0.0,,,,,,1184.0,,,,,9792.0,-189840.0,,,,,,,,,148030.0,,,,,,,,,2131.0,,,116546.0,,,,,1000.0,,,817404.0,50884.0,817404.0,,,,,150000.0,,,41815.0,1000.0,-42244.0,-189840.0,-947.0,,116546.0,17797.0,,150000.0,188893.0,-188893.0,,,,,,,,,,,,1000.0,0.001,51.0,51.0,51.0,,,,,,40831.0,984.0,,27621.0,129000.0,50250.0,,,,-4937294.0,,,,,,,,,-766520.0,,,,,,,,,730.0,,1184.0,,,88245691.0,
