end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilities,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,CostOfRevenue,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredOtherTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToOfficersOrStockholdersNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensationNoncash,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EscrowDeposit,FairValueOfAssetsAcquired,FinancialServicesCosts,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidInsurance,IncreaseDecreaseInUnbilledReceivables,IntangibleAssetsCurrent,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndOtherIncome,InterestExpense,InterestExpenseDeposits,InterestPaid,InterestPaidNet,InventoryNet,InvestmentIncomeInterest,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,PaymentsForLegalSettlements,PaymentsForProceedsFromProductiveAssets,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PreferredStockAccretionOfRedemptionDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromMinorityShareholders,ProceedsFromOtherDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,RepaymentsOfNotesPayable,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,TravelAndEntertainmentExpense,UnbilledReceivablesCurrent,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2009-12-31,2010-03-26,10-K,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,,,,,,,,,,,,,,,,,,,,,,,,177253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157175.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-10,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,,,,,,,,,,,,,,,,,,,,,,,,166300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,298.0,,3576.0,-3576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576.0,-3278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-03,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,,,,,,,,,,,,,,,,,,,,,,,,164699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,-4630.0,,,230.0,,4860.0,-4860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-24,10-K,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,4050.0,,,,,,12000.0,,776109.0,,,,,,,,,,,152241.0,152241.0,,,152241.0,,,,,,,,,,,0.001,100000000.0,10532150.0,10532150.0,10532.0,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,-3228.0,,-800.0,,,,,,,,,,,,,,,,,,,,,,,,,,1076.0,,16050.0,152241.0,16050.0,,,,,,-25012.0,,-20984.0,,,1076.0,,22060.0,-22060.0,,,,,,,,585.0,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,21475.0,,,,-650450.0,,,,,,,,,,,,,,,,,,,,,136191.0,136191.0,,,,,,,,,,,,,,,,
2011-03-31,2011-05-03,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,,,,,,,,,,,,,,,,,,,,,,,,147044.0,,-5197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,10750.0,,-8925.0,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,-5197.0,-7022.0,,,178.0,,7200.0,-7200.0,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10532150.0,
2011-06-30,2011-08-15,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,16150.0,,,,,,5200.0,,776109.0,,,,,,,,,,,146724.0,146724.0,,,146724.0,,,,,,,,,,,0.001,10000000.0,10532150.0,10532150.0,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,21350.0,146724.0,21350.0,,,,,,,,-3795.0,,,180.0,,3975.0,-3975.0,,,,,,,,,,180.0,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,3975.0,-3795.0,,,-661267.0,0.0,,,,,,,,,,,,,,,,,,,,,125374.0,,,,,,,,,,,,,,,,10532150.0
2011-09-30,2011-11-04,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,3572.0,,,,,,3275.0,,776109.0,,,,,,,,,,,125614.0,125614.0,,,125614.0,,,,,,,,,,,0.001,10000000.0,10532150.0,10532150.0,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,,6847.0,125614.0,6847.0,,,,,,,,-6607.0,,,167.0,,6774.0,-6774.0,,,,,,,,169.0,,167.0,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,6605.0,,,,-667874.0,0.0,,,,,,,,,,,,,,,,,,,,118767.0,,,,,,,,,,,,,,,,10532150.0,
2011-12-31,2012-03-28,10-K,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,4929.0,,4929.0,,,,,12185.0,12185.0,776109.0,776109.0,,,,,,,,,,,168668.0,168668.0,,,168668.0,168668.0,,,,,,,,,,10532.0,10000000.0,10532150.0,10532150.0,10532.0,10532.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,879.0,,185.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,694.0,,17114.0,168668.0,17114.0,,,,,,16427.0,,15363.0,,,46694.0,,31331.0,-31331.0,,,,,166700.0,,,670.0,,46694.0,,,,,,,,,,0.0,10000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,30661.0,,,,-635087.0,0.0,,,,,,,,,,,,,,,,,,,,151554.0,,,,,,,,,,,,,-166700.0,,,,
2012-03-31,2012-05-15,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,,,11218.0,,,,,,4925.0,,776109.0,,,,,,,,,,,162522.0,162522.0,,,162522.0,,-6146.0,,,,,,,,,0.001,10000000.0,10532150.0,10532150.0,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5317.0,,,,500.0,,,,,6289.0,,-7260.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,142.0,,16143.0,162522.0,16143.0,,,,,,-6146.0,-6146.0,-5175.0,,,142.0,,5317.0,-5317.0,,,,,,,,500.0,,142.0,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,4817.0,,,,-640262.0,0.0,,,,,,,,,,,,,,,,,,,,146379.0,,,,,,,,,,,,,,,,10532150.0,
2012-06-30,2012-08-15,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,13017.0,,,,,,,,3628.0,776109.0,,,,,,,,,,,,158569.0,158569.0,,,158569.0,,,,,,,,,,,,,,,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,,16645.0,158569.0,16645.0,,,,,,,,-4455.0,,,,,4594.0,,,,,,,,,,,139.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,4559.0,,,,-644717.0,0.0,,,,,,,,,,,,,,,,,,,,141924.0,,,,,,,,,,,,,,,10532150.0,,10532510.0
2012-09-30,2012-11-08,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,15079.0,,,,,,,3955.0,,776109.0,,,,,,,,,,,,156949.0,156949.0,,,156949.0,,,,,,,,,,,,,,,,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,156949.0,19034.0,,,,,,,,-4009.0,,,,,4145.0,,,,,,,,,,,136.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,4145.0,,,,-648726.0,0.0,,,,,,,,,,,,,,,,,,,,137915.0,,,,,,,,,,,,,,,10532150.0,10532150.0,
2012-12-31,2013-03-27,10-K,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,17878.0,,,17878.0,,,,12620.0,12620.0,776109.0,,,,,,,,,,,,152753.0,152753.0,,,152753.0,152753.0,,,152753.0,,,,,,,10532.0,,,,10532.0,10532.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29830.0,,,,500.0,,,,,12949.0,,435.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,531.0,,30498.0,152753.0,30498.0,,,,,,-15915.0,,-29299.0,,,,,29830.0,,,,,488000.0,178000.0,,,,,531.0,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,29200.0,-29299.0,,,-664386.0,0.0,,,,,,,,,,,,,,,,,,,,122255.0,,,,,,,,,,,,,-178000.0,,10532150.0,,
2013-03-31,2013-05-15,10-Q,IIOT-OXYS Inc.,ITOX,CIK0001290658,USD,12262.0,,,,,,,,,776109.0,,,,,,,,,,,,131194.0,131194.0,,,,,-21559.0,,131194.0,,,,,,,,,,,10532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6868.0,,,,500.0,,,,,-5616.0,,-9145.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,70.0,,15737.0,131194.0,15737.0,,,,,,-21559.0,,-6798.0,,,,,6868.0,,,,,,,,,,,70.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,5821.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,115457.0,,,,,,,,,,,,,,,10532150.0,,
