end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedIncomeTaxes,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashIncludingDiscontinuedOperations,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CustomerDepositsCurrent,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentConvertibleThresholdTradingDays,DebtInstrumentConvertibleThresholdTradingDays,DebtInstrumentFeeAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DerivativeExcludedComponentGainLossRecognizedInEarnings,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DirectOperatingCosts,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DisposalGroupIncludingDiscontinuedOperationCash,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromOfficersOrStockholders,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EquityMethodInvestmentOwnershipPercentage,FairValueNetAssetLiability,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LifeSettlementContractsFairValueMethodGainLoss,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NumberOfReportableSegments,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherExpenses,OtherIncome,OtherReceivablesNetCurrent,PaymentsToAcquireOtherInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherInvestments,ProfessionalFees,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SecuredDebt,SellingAndMarketingExpense,ShareBasedCompensation,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRepurchasedAndRetiredDuringPeriodValue,TaxesPayableCurrent,TechnologyServicesCosts,TravelAndEntertainmentExpense,UnrecognizedTaxBenefits,UnsecuredDebt,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrent,DueFromOtherRelatedPartiesCurrent,GrantsReceivable,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseDueFromOtherRelatedParties,OtherAccruedLiabilitiesCurrentAndNoncurrent,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromSecuredNotesPayable,SeniorLongTermNotes,SeniorNotesCurrent
2014-03-31,2014-05-14,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,,,,,,,,,145490.0,,,-66671.0,12595705.0,,,,,,,57522.0,20243.0,,,,,20243.0,,20243.0,-18636.0,,,,,,,,0.001,800000000.0,117795000.0,,,117795.0,,,,,,,,,15913.0,15913.0,,,,,,,,,,,,,,,,,,814.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,18445.0,,29171.0,,,-15895.0,,,,,,,,,,,1455.0,,,,,,,,1455.0,,,,,,,,,,,,,,,,,,,,,,175505.0,57522.0,175505.0,,,,,,,,,,,,,30015.0,-35025.0,-13626.0,-15895.0,,,,,,,30015.0,,,18000.0,45066.0,-15895.0,,,,,,,,,,,,,,,,,,,35025.0,,0.001,80000000.0,,,,,,,30015.0,,,,,37279.0,,,,,-12831483.0,,45084.0,45084.0,,,,,,-117983.0,,,,,,,,,,,8621.0,,,,,117795000.0,,,,,,,,,,,,
2014-06-30,2014-08-14,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,,,,,,,,,141490.0,,,68652.0,12595705.0,,,,,,,52249.0,16951.0,,,,,16951.0,,16951.0,,,,,,,,,0.001,800000000.0,117795000.0,,,117795.0,,,,,,,,,,14402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,24560.0,,45615.0,,,-342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,170574.0,52249.0,170574.0,,,,,,,,,,,,,,,,-342.0,,,,-306.0,,,29084.0,,,18000.0,45651.0,-36.0,,,,,,,,,,,,,,306.0,,,,,,,0.001,80000000.0,,,,,,,,,,,,35298.0,,,,,-12831825.0,,60017.0,,,,,,,-118325.0,,,,,,,,,,,3091.0,,,,,117795000.0,,,,,,,,,,,,
2014-09-30,2014-11-14,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,,,,,,,,,150668.0,,,70633.0,12595705.0,,,,,,,56234.0,22917.0,,,,,570.0,,22917.0,,,,,,,,,0.001,800000000.0,117795000.0,,,117795.0,,,,,,,,,,8745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10420.0,,27402.0,,,-4253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,178812.0,56234.0,178812.0,,,,,,,,,,,,,,,,-4253.0,,,,-296.0,,,28144.0,,,18000.0,31359.0,-3957.0,,,,,,,,,,,,,,,,,,,,,0.001,80000000.0,0.0,,,,,,,,,,,33317.0,,,,,-12836078.0,,36147.0,,,,,,,-122578.0,,,,,,,,,,,2939.0,,,,,117795000.0,,,,,,,,,,,,
2014-12-31,2015-03-31,10-K,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,36012.0,10000.0,,,,,,,126198.0,,126198.0,75181.0,13472912.0,,,,,0.0,,39778.0,11009.0,,,,,11009.0,,,-27870.0,,,,0.0,,,-27870.0,0.001,800000000.0,121317920.0,121317920.0,,121318.0,117795.0,,,,,,,,,67495.0,,,,,,,,,,,30015.0,-13725.0,-12401.0,,-1324.0,-13725.0,,9324.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,72856.0,,143138.0,0.0,,-21536.0,,,,,,13725.0,-315615.0,303214.0,,-1324.0,10000.0,,,,,,,,8175.0,-17837.0,,,,,,,889.0,,,,889.0,,,,880730.0,,,,,,189414.0,39778.0,166109.0,,,,,,,,,,,,23305.0,-2811.0,-5010.0,-20049.0,-928278.0,,,,-889.0,,,3899.0,,,86439.0,1070527.0,-927389.0,,,,,,,,,,,120026.0,,,,,,,,5010.0,89838.0,0.001,80000000.0,0.0,,,,,,30015.0,,,,10000.0,28769.0,,,2811.0,,-13743866.0,,210633.0,,,,,,,-149636.0,,,,,,,,,,,20502.0,,,0.0,,119879796.0,,,,,,,,,,,,
2015-03-31,2016-03-09,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,13000.0,,,14437.0,,,,,,,137698.0,77162.0,12595705.0,,,,,0.0,,57589.0,30801.0,,,,,16364.0,,,5355.0,,,,0.0,,,5355.0,0.001,800000000.0,117795000.0,,,117795.0,,0.43,,,,,,,,6895.0,,,,,,,,,,,,,,,,,,1981.0,,,,,,,,,,,,,,13800.0,,0.0,,,,,,,,,,,,,,,27905.0,,54705.0,0.0,,-9543.0,-9543.0,,,,,,,,,,3000.0,,,,14437.0,,,,11500.0,11500.0,,13800.0,,,,,291.0,,,,291.0,,,,,,,,,,190756.0,57589.0,168437.0,,,,,,,,,,,,22319.0,-946.0,,6301.0,-9543.0,,,,-291.0,,26258.0,3939.0,,,27913.0,63957.0,-9252.0,,,,,,,,,,,,,,291.0,,,,,,,0.001,80000000.0,0.0,,,,,,,,,,,26788.0,,,946.0,,-12846667.0,,61600.0,,,,,,,-133167.0,,,,,,,,,,,8139.0,,,,,117795000.0,,,,,,,,,,,,
2015-06-30,2016-03-09,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,35725.0,,,72698.0,,,,,,,139201.0,79143.0,13934080.0,,,,,,,763048.0,738241.0,,,,,9489.0,,,,,,,0.0,,,,0.001,800000000.0,123170000.0,,,123170.0,,,,,,,,,,58804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27206.0,,-0.01,,,,,,,,,,,,,,,16739.0,,60075.0,,,-1231182.0,-1231182.0,,,,,,,,,,,,,,,,,,,,,,,,,,3652.0,,,,,,,,,,,,,,227397.0,763048.0,206112.0,,,,,,,,,,,,21285.0,,,,-1231182.0,,,,-3652.0,,25265.0,3980.0,,,24122.0,1287605.0,-1227530.0,,,,,,,,,,,,,,,,,,,,,0.001,80000000.0,0.0,,,656054.0,,,,,,,,24807.0,,,,,-14077849.0,,118879.0,,,,,,,535651.0,,,,,,,,,,,2797.0,,,,,119459286.0,,,,,,,,,,,,
2015-09-30,2016-03-09,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,58626.0,,,45304.0,,,,,,,126398.0,81124.0,13934080.0,,,,,,,471662.0,448836.0,,,,,24837.0,,,,,,,0.0,,,,0.001,800000000.0,123170000.0,,,123170.0,,,,,,,,,,50993.0,,,,,,,,,,,,,,,,,,5943.0,,,,,,,,,,,,,,35206.0,,0.0,,,,,,,,,,,,,,,52409.0,,16987.0,,,-335452.0,-335452.0,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,244257.0,471662.0,224251.0,,,,,,,,,,,,20006.0,,,,-335452.0,,,,-280.0,,24027.0,4021.0,,,18000.0,352159.0,-335172.0,,,,,,,,,,,,,,,,,,,,,0.001,80000000.0,0.0,,,378695.0,,,,,,,,22826.0,,,,,-14386095.0,,67980.0,,,,,,,227405.0,,,,,,,,,,,4392.0,,,,,123170000.0,,,,,,,,,,,,
2015-12-31,2017-01-24,10-K,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,26526.0,,,40009.0,,,,,116579.0,,,19888.0,14257261.0,,,,,,,106855.0,86011.0,,,,,46002.0,,,,,,,0.0,,,34993.0,0.001,800000000.0,124467916.0,124467916.0,0.0,124468.0,,,,,,,,,,145236.0,,0.0,,,,,,,,,,22151.0,20014.0,20014.0,2137.0,22151.0,,7925.0,,,,,,,,,,,,,,31203.0,,-0.01,,,,,,,0.5,,,,,,,,110878.0,,292660.0,,,,-728635.0,,,,,-22151.0,-247736.0,267750.0,,-2137.0,-9619.0,,,,40009.0,,,,-9619.0,,,,,,,,3413.0,,,,3413.0,,,,787500.0,,,,,,197627.0,106855.0,178374.0,,,,23319.0,,1166.0,4080.0,4796.0,4606.0,4423.0,4248.0,19253.0,27318.0,,7675.0,-728635.0,,,,-3413.0,,23319.0,4066.0,,,88035.0,1017882.0,-725222.0,,,,,,,,,,,77663.0,,,,,,,,,,0.001,80000000.0,,,,,,,,31203.0,,,,20844.0,,,3885.0,,-14472501.0,,437896.0,,,,,,,-22531.0,,,,,463020.0,,,,,,31469.0,,,,,122597924.0,,,,,,,,,,,,
2016-03-31,2017-02-13,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,29971.0,,,62.0,,,,,114519.0,,,-85087.0,14395768.0,,,,,,,86862.0,67999.0,,,,,67937.0,,,,,,,,,,21935.0,0.001,800000000.0,123170000.0,125024168.0,,125024.0,,,,,,,,,,14483.0,,,,,,,,,,,,,,,,,,1981.0,,,,,,,,,,,,,,28609.0,,0.0,,,,,,,,,,,,,,,22774.0,,32317.0,,,,-157120.0,,,,,,,,,,3445.0,,,,-39947.0,,,,-2060.0,,,,,,,,1962.0,,,,1962.0,,,,139063.0,,,,,,195691.0,86862.0,177207.0,,,,,,,,,,,,18484.0,-3321.0,,25256.0,-157120.0,,,,-1962.0,,22592.0,4108.0,,,18000.0,187475.0,-155158.0,,,,,,,,,,,,,,,,,,,,,0.001,80000000.0,,,,,,,,-2594.0,-2594.0,,139063.0,18863.0,,,727.0,,-14629621.0,,46800.0,,,,,,,-108829.0,,,,,,,,,,,7638.0,,,,,124755211.0,,,,,,,,,,,,
2016-06-30,2017-02-13,10-Q,"ADM ENDEAVORS, INC.",ADMQ,CIK0001588014,USD,,36605.0,,,62.0,,,,,94196.0,,,-87068.0,14488105.0,,,,,,,45092.0,28210.0,,,,,28146.0,,,,,,,,,,,0.001,800000000.0,123170000.0,125394997.0,,125395.0,,,,,,,,,,12870.0,,,,,,,,,,,,,,,,,,1981.0,,,,,,,,,,,,,,45970.0,,0.0,,,,,,,,,,,,,,,44526.0,,30486.0,,,,-136867.0,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0,,,,,,,,,,,,,,198080.0,45093.0,181053.0,,,,,,,,,,,,17027.0,,,,-136867.0,,,,-1043.0,,21309.0,4282.0,,,18000.0,166310.0,-135824.0,,,,,,,,,,,,,,,,,,,,,0.001,80000000.0,,,,,,,,,,,92708.0,16882.0,,,,,-14766486.0,,43356.0,,,,,,,-152986.0,,,,,,,,,,,11077.0,,,,,124655368.0,,,,,,,,,,,,
