end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,EarningsPerShareBasicAndDiluted,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FinancingReceivableAccruedInterestBeforeAllowanceForCreditLoss,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,ImpairedFinancingReceivableRelatedAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestAndOtherIncome,InterestExpenseRelatedParty,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,CashAndCashEquivalentsFairValueDisclosure,ContractWithCustomerLiability,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,NumberOfOperatingSegments,RestrictedCash,RestrictedCashNoncurrent,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions
2021-06-30,2021-08-10,10-Q,"Janux Therapeutics, Inc.",JANX,CIK0001817713,USD,354000.0,375000.0,,2286000.0,85000.0,39000.0,17000.0,407966000.0,1277000.0,,396823000.0,396608000.0,142570000.0,18000.0,1000.0,142553000.0,,142570000.0,,,251625000.0,251625000.0,,9749702.0,0.001,200000000.0,41611510.0,41094559.0,41000.0,-6223000.0,5065000.0,2823000.0,,202171000.0,,,-0.62,343000.0,29400000.0,3000.0,,1997000.0,0.0,,,,,,0.0,,,46000.0,0.0,,,,,12028000.0,396823000.0,9205000.0,,,,,-6206000.0,46000.0,6734000.0,-6252000.0,,,,,,199000.0,,-17000.0,17000.0,,,0.001,10000000.0,0.0,0.0,2038000.0,,,,-6206000.0,254000.0,215000.0,4737000.0,-23229000.0,482000.0,1277000.0,,,,5083702.0,7.31,,,,,90410000.0,5173702.0,7.48,90140000.0,5173702.0,7.48,,,,89694000.0,516951.0,,142570000.0,384795000.0,,,,204137000.0,170000.0,,0.0,0.0,0.001,0.0,0.0,0.0,10033328.0,589054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-09,10-Q,"Janux Therapeutics, Inc.",JANX,CIK0001817713,USD,3613000.0,0.0,,2030000.0,,66000.0,24000.0,410680000.0,2566000.0,,391084000.0,389588000.0,348118000.0,33000.0,9000.0,348094000.0,303126000.0,348118000.0,,,39389000.0,39389000.0,,9749702.0,0.001,200000000.0,41611510.0,41171963.0,41000.0,-10759000.0,5264000.0,1840000.0,,,,,-0.26,784000.0,36500000.0,28000000.0,,3656000.0,0.0,,,,,,0.0,,,137000.0,0.0,242000.0,220000.0,22000.0,7000.0,14334000.0,391084000.0,12471000.0,,,,,-10766000.0,137000.0,12062000.0,-10903000.0,,235000.0,212000.0,23000.0,238000.0,517000.0,140000.0,7000.0,7000.0,,,0.001,10000000.0,0.0,0.0,2081000.0,,,,-10766000.0,1184000.0,1118000.0,8406000.0,-33995000.0,1159000.0,2566000.0,,,,5054747.0,7.33,,,,,72673000.0,5547447.0,9.39,72673000.0,5547447.0,9.39,,,,72291000.0,439547.0,,348118000.0,376750000.0,,,,,148000.0,,0.0,0.0,0.001,0.0,0.0,0.0,41134102.0,477408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-18,10-K,"Janux Therapeutics, Inc.",JANX,CIK0001817713,USD,2458000.0,0.0,172000.0,3779000.0,,131000.0,-270000.0,413967000.0,6910000.0,6039717.0,379824000.0,377019000.0,365217000.0,7000.0,277000.0,339653000.0,291267000.0,339383000.0,38000.0,256000.0,35582000.0,36398000.0,28585000.0,9738250.0,0.001,200000000.0,41622962.0,41243137.0,41000.0,-32942000.0,5163000.0,700000.0,202171000.0,202171000.0,0.03,113000.0,-1.39,1171000.0,35400000.0,200000.0,-3000.0,10329000.0,0.0,2139000.0,-8000000.0,3028000.0,-2137000.0,,0.0,392000.0,1805000.0,257000.0,0.0,198000.0,198000.0,,4000.0,13497000.0,379824000.0,12797000.0,0.0,386524000.0,-340963000.0,-16976000.0,-32672000.0,257000.0,36566000.0,-32929000.0,,194000.0,194000.0,0.0,185000.0,478000.0,392000.0,-270000.0,-270000.0,473626000.0,1482000.0,0.001,10000000.0,0.0,0.0,2054000.0,204167000.0,134145000.0,,-32672000.0,1543000.0,1412000.0,26237000.0,-47411000.0,3637000.0,6910000.0,0.0,,,5066553.0,7.37,1000000.0,37149.0,5230595.0,8.01,62954000.0,5654663.0,9.65,62954000.0,5654663.0,9.65,2.59,6.16,10.69,62645000.0,379825.0,353208.0,339383000.0,366327000.0,1.281,,635316.0,204167000.0,475000.0,20000.0,0.0,0.0,0.001,0.0,0.0,0.0,23530252.0,445326.0,300000.0,25018000.0,,248800000.0,29.0,0.0,327000.0,13717000.0,327000.0,11134000.0,131000.0,1179000.0,1273000.0,13390000.0,221000.0,106000.0,0.0,8870000.0,-6861000.0,328000.0,-2169000.0,-745000.0,1.0,816000.0,816000.0,164000.0,510000.0,0.0,326000.0
