end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,Assets,AssetsCurrent,BuildingsAndImprovementsGross,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredCompensationCashBasedArrangementsLiabilityCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,Depreciation,DerivativeAmountOfHedgedItem,DerivativeAssetsCurrent,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilitiesCurrent,DerivativeNumberOfInstrumentsHeld,DividendsCommonStockCash,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GainLossOnOilAndGasHedgingActivity,GainsLossesOnExtinguishmentOfDebt,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivableNoncurrent,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,InterestAndOtherIncome,InterestExpense,InterestPaid,InterestPaidNet,InventoryLIFOReserve,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,Land,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LongTermLineOfCredit,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsCurrent,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTaxParent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTaxParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherLiabilitiesNoncurrent,OtherPostretirementBenefitExpense,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsToAcquireLifeInsurancePolicies,PaymentsToAcquirePropertyPlantAndEquipment,PensionAndOtherPostretirementBenefitContributions,PensionAndOtherPostretirementBenefitExpense,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfAssetsInvestingActivities,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseCommitmentRemainingMinimumAmountCommitted,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RestrictedCash,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,UnsecuredDebtCurrent,UnsecuredLongTermDebt,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesChargedToOtherAccounts,ValuationAllowancesAndReservesDeductions,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,OciBeforeReclassificationsNetOfTaxAttributableToParent,ProceedsFromIncomeTaxRefunds,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent
2010-03-31,2010-06-28,10-K,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,,,,,,,,,,,,,,,19812881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,,,,,,,,,,,,,,,14255081.0,-5557800.0,,,0.04,,,,,,,,25784294.0,27058764.0,,755958.0,,,,,-13600.0,,,,,,,,,,,,,,,,466200.0,,,,,,,,,,,,,,0.21,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177495.0,742358.0,,,,,-912855.0,2926485.0,613957.0,,182159.0,,4127084.0,,,-75824.0,14027.0,,,,,,,,,,,,,,,,,,,,,,,,-81501.0,,-442844.0,,-5033455.0,,1435137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67994.0,14000.0,428844.0,-23728.0,,,,,,,,,,,,13507.0,,,,,,,,29222232.0,1274470.0,,,,,,,,,,,,,,,,,,6799444.0,6799444.0,,,
2010-09-30,2010-11-12,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,,,,,,,,,,,,,,,19876177.0,,,,0.08,,,,,,,,25465549.0,26729800.0,,866631.0,,,,,-13600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637462.0,853031.0,,,,,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29353262.0,1264251.0,,,,,,,,,,,,,,,,,,6799444.0,6799444.0,,,
2010-12-31,2011-02-11,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,,,,,,,,,,,,,,,16446866.0,,,,0.61,,,,,,,,27365134.0,28526022.0,,905005.0,,,,,-13600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624899.0,891405.0,,,,,,,,,,,,,,,15034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31135887.0,1160888.0,,,,,,,,,,,,,,,,,,6799444.0,6799444.0,,,
2011-03-31,2011-06-27,10-K,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,7338762.0,12594954.0,350961.0,23841491.0,,29003674.0,,,,,69584131.0,54562344.0,7014180.0,,7210290.0,-12602591.0,,,,1.0,10000000.0,7975160.0,7975160.0,,,,114401307.0,119652917.0,,3835780.0,,50000.0,,,122296.0,,,,,,,,,,,,,,536699.0,,1878158.0,,,,,,,,,,,,747939.0,,1.2,1.2,,,,,,,,979713.0,,,,,,,,,,,,,,,,,,,,,,,,,,12113713.0,3958076.0,,,,,426021.0,3908803.0,256398.0,,536240.0,,14556974.0,,,-3961.0,57138.0,,,,,34679270.0,,,1082331.0,,,,,,,,,,,69584131.0,9467375.0,,,29876767.0,-5045095.0,,-571342.0,,-6986154.0,,8155637.0,,,,12056575.0,,,,,,,,,,,,,,77830.0,,,,,,,,,,777543.0,,,5031588.0,56000.0,515342.0,-94912.0,,,,,,,,14131787.0,,,,,13507.0,,,27299644.0,,,,131709492.0,5251610.0,,,58802514.0,,,1175716.0,,5475964.0,,,,,,,,,,6799444.0,6799444.0,,,
2011-06-30,2011-08-12,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,9249200.0,11370200.0,821443.0,24299591.0,,29003674.0,,,,,72898816.0,58155909.0,7014180.0,,17004461.0,9794171.0,,,0.13,1.0,10000000.0,7975160.0,7975160.0,,,,34778631.0,36198450.0,,946142.0,,100100.0,,,-22675.0,,,,,,,,,,,,,,514024.0,,458099.0,,,,,,,,,,,,883927.0,883928.0,0.27,0.27,,,,,,,,700880.0,,,,,,,,,,,,,,,,,,,,,,,4156825.0,,2755000.0,2754878.0,923467.0,,398000.0,,,1993091.0,-1224754.0,470482.0,,-278833.0,,-5063837.0,,,87985.0,17872.0,,,0.0,82653.0,29615433.0,,18000.0,1082331.0,,,,,,,,,,,72898816.0,11838203.0,,,30040737.0,-747939.0,,-179220.0,,10721330.0,,1831411.0,,,,3587000.0,,,,,,,,,,,,,,165815.0,,,,,,,,,,796592.0,,,747939.0,15250.0,163970.0,-19049.0,,,,,,,,13837657.0,,,,,,,,28247127.0,,,,38935456.0,1419819.0,,,59749997.0,,,1175716.0,,5475964.0,,,,,,,,,,6799444.0,6799444.0,,,
2011-09-30,2011-11-14,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,8238005.0,12273432.0,59150.0,24757691.0,,29003674.0,,,,,72675600.0,58331025.0,7014180.0,,19564487.0,,,,0.13,1.0,10000000.0,7975160.0,7975160.0,,,,37152879.0,38579306.0,,1182993.0,,150200.0,,,-22675.0,,,,,,,,,,,,,,491348.0,,,,,,,,,,,,,,883928.0,1767855.0,0.34,0.34,,,,,,,,825370.0,,,,,,,,,,,,,,,,,,,,,,,4886403.0,,3475000.0,3475226.0,1160318.0,,,,,,,,,,,,,,,15250.0,,,,,26259453.0,,15000.0,1082331.0,,,,,,,,,,,72675600.0,10187634.0,,,30085255.0,,,,,,,2314908.0,,,,4196000.0,,,,,,,,,,,,,,233653.0,,,,,,,,,,815641.0,,,,,,,,,,,,,,13424075.0,,,,,,,,29678107.0,,,,42039282.0,1426427.0,,,61180977.0,,,1175716.0,,5475964.0,,,,,,,,,,6799444.0,6799444.0,,,
2011-12-31,2012-02-10,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,9277810.0,12253389.0,0.0,25219091.0,,29003674.0,,,,,74742619.0,60743411.0,7014180.0,,19498049.0,,,,0.13,1.0,10000000.0,7975160.0,7975160.0,,,,33054379.0,34298927.0,,927008.0,,200300.0,,,-22675.0,,,,,,,,,,,,,,468673.0,,,,,,,,,,,,,,883928.0,883928.0,0.26,0.26,,,,,,,,617295.0,,,,,,,,,,,,,,,,,,,,,,,3932881.0,,2704000.0,2703583.0,904333.0,,,,,,,,,,,,,,,15250.0,,,,,28822263.0,,15000.0,1082331.0,,,,,,,,,,,74742619.0,11342956.0,,,30186038.0,,,,,,,1799249.0,,,,3115000.0,,,,,,,,,,,,,,169710.0,,,,,,,,,,834690.0,,,,,,,,,,,,,,13063458.0,,,,,,,,30593430.0,,,,36987260.0,1244548.0,,,62096300.0,,,1175716.0,,5475964.0,,,,,,,,,,6799444.0,6799444.0,,,
2012-03-31,2012-06-19,10-K,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,12091154.0,16284377.0,98464.0,25324113.0,,29003674.0,,,,,78570393.0,65007891.0,7014180.0,,11881548.0,4671258.0,,,,1.0,10000000.0,7975160.0,7975160.0,,,,143915520.0,149407257.0,3752504.0,4146796.0,394292.0,52500.0,-90700.0,,-90700.0,,,,,788145.0,-445999.0,1310130.0,,,,57724.0,290271.0,1756129.0,445999.0,,1839890.0,,,,,,,,,,,,883928.0,883928.0,1.52,1.52,0.332,0.34,-0.03,,,,0.022,727342.0,,8880000.0,3661804.0,,,,,,,,,,,,,,,,,,,,4630364.0,,,12206560.0,4056096.0,,4329000.0,,,4752392.0,3689423.0,-252497.0,,-252371.0,,2074410.0,,,10456.0,91824.0,,,0.0,,36753680.0,,91824.0,1082331.0,44500.0,,,,,,,,,,78570393.0,13853388.0,,,29839104.0,-3399723.0,,-380603.0,,8451584.0,,10355360.0,,,,12114736.0,,,,,,,,,,,,,,88286.0,,,,,,,,,,853738.0,,,3399723.0,61000.0,321403.0,-76195.0,,,,,,1800.0,1800.0,12611502.0,,,,,,,,31914398.0,,,,205081988.0,5491737.0,394292.0,,63417268.0,,,1175716.0,,5475964.0,,,,,,,,,,6799444.0,6799444.0,,,
2012-06-30,2012-08-13,10-Q,FRIEDMAN INDUSTRIES INC,FRD,CIK0000039092,USD,4933881.0,11639338.0,940935.0,25771788.0,,29003674.0,,,,,73521306.0,60345404.0,7014180.0,,13856998.0,1975450.0,,,0.13,1.0,10000000.0,7975160.0,7975160.0,,,,34787012.0,36346848.0,,1035928.0,,105000.0,,,-27652.0,,,,,,,,,,,,,,418346.0,,450297.0,,,,,,,,,,,,883928.0,883928.0,0.31,0.31,,,,,,,,737930.0,,95309.0,,,,,,,,,,,,,,,,,,,,,4647758.0,,3100000.0,3100130.0,1008276.0,,214000.0,,,-7157273.0,-4645039.0,842471.0,,10588.0,,-1913505.0,-79393.0,,-79393.0,12208.0,,,0.0,,34840175.0,,12000.0,1082331.0,,,,,,,,,,,73521306.0,7601674.0,,,29884679.0,-883928.0,,-63698.0,,2923076.0,,2091854.0,,,,4040000.0,,,,,,,,,,,,,,8893.0,,,,,,,,,,876092.0,,,883928.0,15500.0,90573.0,-22354.0,22354.0,,,,,,42375.0,12209402.0,,,,,,,,33122324.0,,,,39434770.0,1559836.0,,,64625194.0,,,1175716.0,,5475964.0,,,,,,,,,,6799444.0,6799444.0,,,
