end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleNotesPayableCurrent,CostsAndExpenses,DebtInstrumentInterestRateStatedPercentage,DeferredCostsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DueToOfficersOrStockholdersCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnInvestments,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaidNet,InterestPayableCurrent,InventoryWorkInProcess,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,ManagementFeeExpense,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherNonoperatingIncomeExpense,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInvestments,PreferredStockDividendsAndOtherAdjustments,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProvisionForLoanLossesExpensed,PurchaseOptionsLand,RepaymentsOfConvertibleDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueIssuedForServices,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredParValueMethod,UnrecognizedTaxBenefits,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,InventoryWorkInProcessNetOfReserves,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,GrossProfit,RevenueFromContractWithCustomerIncludingAssessedTax
2018-11-30,2019-01-14,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,25376.0,134134.0,11001551.0,,,,14843.0,7021.0,,7021.0,,7021.0,,1.0,,2129802.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,,34832.0,0.08,,,,,,,,,,133734.0,0.0,,,,,,-30.0,,,8498.0,-34832.0,,,,,,,,,,,,,,433.0,,,,,25901.0,231790.0,14843.0,231790.0,,,,,,,-34832.0,,-433.0,7980.0,64300.0,34399.0,-34369.0,,-463.0,,,,,0.001,5000000.0,,,,,,,,,25901.0,,7822.0,,-11266989.0,,,,,986666.0,,,,,986666.0,,,,,,,-222078.0,,,,,,,,,,,,,,,,48491485.0,,,,,
2019-02-28,2021-01-25,10-K,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,68331.0,183185.0,10996420.0,,,,9400.0,1578.0,1578.0,1578.0,,1578.0,18286.0,1.0,,2129802.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,,341791.0,,,854666.0,848366.0,6300.0,854666.0,7822.0,,,,,0.01,0.21,-0.21,,,0.0,,0.0,,37705.0,-341791.0,0.0,,71615.0,,-71776.0,161.0,48992.0,,,,-37500.0,2129802.0,,,,,,17272.0,,323796.0,9400.0,323796.0,,,296.0,65000.0,,-83286.0,-341791.0,-341791.0,,7980.0,64300.0,341791.0,,4040000.0,,,,,0.0,0.001,5000000.0,0.0,0.0,,,,,5000.0,60000.0,273790.0,,,,-11359307.0,,,,,,1986666.0,2113334.0,,0.0,,,,,0.61,0.33,,-314396.0,152198.0,,,17272.0,,,,,,,,,,0.0,2129802.0,48383148.0,,,,,
2019-05-31,2021-03-09,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,134186.0,163467.0,11273102.0,,276682.0,,2581.0,2581.0,2581.0,,,2581.0,1003.0,0.64,,4054802.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,45000.0,491109.0,,,,,,,,,81431.0,,,-0.01,,,,,,,-81431.0,,30208.0,-491109.0,,,,,,,65855.0,,,30000.0,,4054802.0,,1346.0,,215.0,,,,531404.0,2581.0,531404.0,,,592.0,80040.0,,-79037.0,-491109.0,,-389459.0,11305.0,96015.0,101650.0,,,,,,,0.0,,5000000.0,,,45000.0,,,,3325.0,31715.0,69100.0,30000.0,,,-11850416.0,,,,,,,,,,,,,,,,,-528823.0,,,,,,,,,,,,,,,4054802.0,48383148.0,,,,,
2019-08-31,2021-03-16,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,204380.0,173858.0,11449681.0,,176579.0,,1480.0,1480.0,1480.0,,,1480.0,,0.37,,5054802.0,0.001,200000.0,495000000.0,48491485.0,48491485.0,,48491.0,67500.0,341316.0,,,,,,,,,141982.0,,,-0.01,,,,,,,-60551.0,,2959.0,-341316.0,,,,,,,,,,,,,,30859.0,,,,,,895040.0,1480.0,895040.0,,,,,,,-341316.0,,-267989.0,11305.0,96015.0,73327.0,,,,,,,0.0,,5000000.0,,,,,,,,,60368.0,,,,-12191732.0,,,,,,,,,,,,,,,,,-893560.0,,,,,,,,,,,,,,,,48491485.0,,,,,
2019-11-30,2021-03-30,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,125536.0,182669.0,11449681.0,,,150000.0,159095.0,9095.0,9095.0,,,9095.0,,0.37,,5054802.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,67500.0,-35080.0,,,,,,,,,114736.0,,,0.0,,,,,,,27245.0,,1684.0,-35080.0,,,,,,,,,,,,,,6180.0,,,,,,887735.0,159095.0,887735.0,,,,,,,-35080.0,,21065.0,101279.0,96015.0,56145.0,,,,,,,0.0,,5000000.0,,,,,,,,,54461.0,,,,-12226812.0,,,,,,,,,,,,,,,,,-728640.0,,,,,,,,,,,,,,,,48491485.0,,,,,
2020-02-29,2021-04-26,10-K,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,147888.0,176837.0,11449681.0,,453261.0,,47.0,47.0,47.0,,,47.0,-1531.0,0.25,,3925000.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,67500.0,1051548.0,,,,,,,0.0,,138185.0,,,0.02,,,,,,,-138185.0,-150000.0,37791.0,-1051548.0,0.0,0.0,,,,,79557.0,,,30000.0,,3925000.0,,45743.0,0.0,,,,,912730.0,47.0,912730.0,,,888.0,355040.0,-150000.0,-206571.0,-1051548.0,,-817189.0,76305.0,106015.0,234359.0,,,,150000.0,,,0.0,,5000000.0,,,45000.0,,,,68325.0,41715.0,183930.0,30000.0,,,-12410855.0,,,,,,,,,,,,,,,,,-912683.0,,,,,,,,,,,,,,,3925000.0,48491485.0,,,,,
2020-05-31,2021-05-17,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,155267.0,176837.0,11449681.0,,,,47.0,47.0,47.0,,,47.0,0.0,0.25,,3925000.0,0.001,,495000000.0,,,,48491.0,67500.0,,,,,,,,,,117744.0,,,0.0,,,,,,,20441.0,,0.0,13062.0,0.0,0.0,,,,,7379.0,,0.0,,,3925000.0,,7379.0,0.0,,,,,899668.0,47.0,899668.0,,,,0.0,0.0,0.0,13062.0,,13062.0,76305.0,106015.0,0.0,0.0,,,,,,0.0,,5000000.0,,,,,,,,,0.0,,,0.0,-12397793.0,,,,,,,,,,,,,,,,,-899621.0,,,,,,,,,,,,,,,3925000.0,48491485.0,,,,,
2020-08-31,2021-05-17,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,162046.0,176837.0,11449681.0,,,,47.0,47.0,47.0,,,47.0,,0.25,,3925000.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,67500.0,281877.0,,,,,,,,,392842.0,,,-0.01,,,,,,,-275097.0,,0.0,-281877.0,0.0,,,,,,,,,,,,,6780.0,,,,,,1181545.0,47.0,1181545.0,,,,,,,-281877.0,,-281877.0,76305.0,106015.0,0.0,0.0,,,,,,0.0,,5000000.0,,,,,,,,,0.0,,,,-12679670.0,,,,,,,,,,,,,,,,,-1181498.0,,,,,,,,,,,,,,,,48491485.0,,,,,
2020-11-30,2021-05-28,10-Q,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,158959.0,191837.0,11449681.0,,,,47.0,47.0,47.0,,,47.0,,0.25,,3925000.0,0.001,,495000000.0,48491485.0,48491485.0,,48491.0,67500.0,,,,,,,,,,160157.0,,,0.0,,,,,,,232685.0,,0.0,220773.0,0.0,,,,,,,,,,,,,7058.0,,,,,,960773.0,47.0,960773.0,,,,,,,220773.0,,225627.0,76305.0,106015.0,4854.0,-4854.0,,,,,,0.0,,5000000.0,,,,,,,,,4854.0,,,,-12458898.0,,,,,,,,,,,,,,,,,-960726.0,,,,,,,,,,,,,,,,48491485.0,,,0.0,0.0,0.0
2021-02-28,2021-06-15,10-K,QUANTUM ENERGY INC.,QEGY,CIK0001295961,USD,220140.0,305170.0,11449681.0,,,,3169508.0,1969508.0,1969508.0,,,1969508.0,1969461.0,0.25,,2925000.0,0.001,,495000000.0,48491485.0,48491485.0,3619828.0,48491.0,67500.0,,,,,,,,1200000.0,,116399.0,,,0.15,,,,,,,21787.0,0.0,240467.0,-7437442.0,0.0,0.0,,,,,72253.0,,,0.0,,2925000.0,,28257.0,0.0,,,,,11519633.0,3169508.0,11519633.0,,,0.0,3379828.0,-1200000.0,-210367.0,-7437442.0,,-6814746.0,76305.0,106015.0,622696.0,,,,0.0,,,0.0,,5000000.0,,,0.0,,,,0.0,0.0,283895.0,0.0,,,-19848297.0,,,,,,,,,,,,,,,,0.75,-8350125.0,,,,,,,,,,,,,,,3925000.0,48491485.0,0.0,,,,
