end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossesProvisionForLossGross,AllowanceForLoanAndLeaseLossesProvisionForLossNet,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AllowanceForLoanAndLeaseLossesWriteOffs,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNoncurrent,AvailableForSaleSecuritiesEquitySecurities,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDividendsPaidToParentCompany,CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,CashFlowHedgeGainLossReclassifiedToOtherIncomeNet,CertificatesOfDepositAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,CostsAndExpenses,CumulativeDividends,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentCarryingAmount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtorInPossessionFinancingAmountArranged,DebtorInPossessionFinancingBorrowingsOutstanding,DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,DebtWeightedAverageInterestRate,DeferredCosts,DeferredCostsCurrent,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeAssetsNoncurrent,DerivativeCollateralRightToReclaimCash,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueNet1,DividendsPayableCurrentAndNoncurrent,DueFromRelatedParties,EarningsPerShareBasic,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EnvironmentalRemediationExpense,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,FairValueAssumptionsRiskFreeInterestRate,FairValueAssumptionsWeightedAverageVolatilityRate,FinancingReceivableAllowanceForCreditLosses,FreshStartAdjustmentIncreaseDecreaseEquipment,FreshStartAdjustmentIncreaseDecreaseOtherPropertyAndEquipment,GainLossOnContractTermination,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,ImpairmentOfInvestments,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InterestPayableCurrent,InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,InventoryNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesSubjectToCompromise,LiabilitiesSubjectToCompromiseIncreaseDecreaseInInterestOnPrepetitionLiabilities,LineOfCredit,LineOfCreditFacilityCommitmentFeeAmount,LineOfCreditFacilityPeriodicPaymentInterest,LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermInvestmentsAndReceivablesNet,ManagementFeeAmountPaid,ManagementFeeExpense,ManagementFeesRevenue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsFairValueDisclosure,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,OtherComprehensiveIncomeLossCashFlowHedgeReclassificationForDiscontinuanceBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherDeferredCreditsCurrent,OtherDepreciationAndAmortization,OtherExpenses,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForProceedsFromInvestments,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PostconfirmationCashAndCashEquivalents,PostconfirmationLiabilitiesAndStockholdersEquity,PreconfirmationCashAndCashEquivalents,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,ProvisionForLoanLossesExpensed,RealizedInvestmentGainsLosses,RecapitalizationCosts,ReimbursementRevenue,ReorganizationItems,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfOtherDebt,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashNoncurrent,RestrictedStockExpense,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RestructuringCharges,RestructuringCosts,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharePrice,ShortTermBorrowings,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,SubleaseIncome,UnrealizedGainLossOnDerivatives,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost,AllowanceForDoubtfulAccountsReceivable,Dividends,DividendsPayableCurrent,OtherAccruedLiabilitiesNoncurrent,PaymentsOfDividends
2008-12-31,2009-03-02,10-K,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,9208862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471426776.0,,,,,,,,,,,,,,,,,,,,,
2009-06-30,2009-08-07,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97291046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14847493.0,,,97291046.0,,,,,,,,,,,,,,,
2009-12-31,2010-03-05,10-K,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,13977974.0,,,,,,,,,,1373998.0,,,,,,,,,71344773.0,,62135911.0,,,,,,,,,,,,,,,,38142863.0,,,127204266.0,,,,,,,,,,,,,,,,,,,,44329258.0,,,,,,,,,,,,,,0.6,0.6,,,,,,,,,,,,,,,32713917.0,,,,,,252273.0,3085613.0,805743.0,,-1100700.0,,1429939.0,0.0,,,4684138.0,0.0,1691645.0,0.0,,,-28904610.0,,52760344.0,,,,,,,-204610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200235313.0,,-228624263.0,,90524861.0,,33287271.0,-32083289.0,,,,65370560.0,,,,,,,,,,,,,,,,,,,,,,,,,4855592.0,,,,41380917.0,,,,,,0.0,,,,,4515623.0,,2708951.0,0.0,94065.0,,,,,,,,,,,,99999997.0,159215000.0,,,,,,,,,,,,,,,,,0.0,,,,,,48645523.0,,,,,,,,,,,,-1109587.0,,,,,,,192574826.0,13977974.0,,,,,,,,,,,,,,619729072.0,,,,,,97291046.0,,,,,0.0,,,55923308.0,55897946.0,-3383289.0,,,,,
2010-03-31,2010-05-07,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38556526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573634.0,,,,,15687199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54243725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-06,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,102134080.0,,,,,,,,,,,,,,,,,,,,,42069392.0,,,,,,,,,,,,,,,,,,,,15537068.0,,,,,,,,,,,,,,0.71,0.71,,,,,,,,,,,,,,,10479379.0,,,,,,,,,,,,,,,,,,,,,,-12607754.0,,,,,,,,,-76227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011921.0,-12531527.0,,,,23543448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65612840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62336774.0,62176684.0,,,,,,
2010-09-30,2010-11-09,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51248337.0,,,,,,,,,,,,,,,,,,,,17193853.0,,,,,,,,,,,,,,0.53,0.53,,,,,,,,,,,,,,,10993761.0,,,,,,,,,,,,,,,,,,,,,,-13432885.0,,,,,,,,,-81792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8226153.0,-13351093.0,,,,21577246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72825583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62442046.0,62224675.0,,,,,,
2010-12-31,2011-03-04,10-K,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,6089273.0,,14366495.0,,-22135507.0,738251158.0,,,14741813.0,,,,,,,,,,3202455.0,,,,1896572958.0,150732559.0,,1745840399.0,,129121680.0,,57776907.0,,,,,,,,,,,0.01,100000000.0,62126665.0,,625604.0,35352076.0,,,246879509.0,,,,,,,,,,,,,,,16458496.0,,,,,62945478.0,0.0,,,,,,,,127758.0,22135507.0,,262118388.0,,1.92,1.91,,,,0.0,,,,,,,,-435169.0,,,40029261.0,,,,,,3799940.0,6923045.0,2022756.0,,1233199.0,,-4211361.0,3190052.0,,,159467.0,70001.0,-1529725.0,0.0,,0.0,48885674.0,45683219.0,57480100.0,,,6651554.0,,,3190052.0,369558.0,744875.0,,,,,,,,,,1227486440.0,1896572958.0,30515717.0,1196970723.0,,,,,,,,,,0.0,,,,,,,,1151354476.0,70001.0,,,,244432868.0,,-280995791.0,,94339830.0,,29877592.0,-48814534.0,,,,90510475.0,,,,,,,,,,,,,,,5850474.0,,,70001.0,,,,,8507426.0,,8507426.0,,,6091332.0,59503895.0,,,,,,-298418.0,,,,,0.0,,0.0,0.0,255713.0,,,,,0.01,25000000.0,0.0,0.0,3459721.0,,,0.0,251183596.0,,,,,,,,,,,,,,,420204.0,153375.0,0.0,,,,,,0.0,,,,,,,,,19790341.0,,14019646.0,-736443.0,,,-47654737.0,,,,337389984.0,14741813.0,,,,,,,,,,,,,0.0,669086518.0,,,,,,,,,722167.0,,-127758.0,,53203.0,15604311.0,15551108.0,0.0,,,,,
2011-03-31,2011-05-10,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,,,,,,,,,,,,,,,,,,,993727.0,,,,,,,,,97715331.0,,-31406349.0,,,,,,,,,,,,,,,,-2312008.0,,,82274862.0,,,,,,,,,,,,,,,,,,,,17158844.0,,,,,,,,,,,,,,-0.37,-0.37,,,,,,,,,,,,,,,13896425.0,,,,,,2929975.0,11346879.0,4805107.0,,3295003.0,,-1262367.0,2152397.0,,,-13408.0,628658.0,1565372.0,0.0,,,11336479.0,,,,,,,,,57670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9966.0,,,-2333435.0,,-42865432.0,,13792518.0,,-5810281.0,-10228194.0,,,,4417913.0,,,,,,,,,,,,,,,,,,,,,,,3498273.0,,3498273.0,0.0,,,16236473.0,,,,,,1050615.0,,,,,,,,,57910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586900.0,,,,,,,,,,,,,,,,,,,,,,,,,86692775.0,2737046.0,,,,,,,,,,,,,,,,,,,,,,,,,-423087.0,,,62560436.0,62560436.0,,,,,,
2011-06-30,2011-08-05,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,8463260.0,,17691006.0,,-16703567.0,741979292.0,,,,,,,,,,,,,924683.0,,0.0,,1896527632.0,80458952.0,,1816068680.0,,51131064.0,,,,,,,,-76706.0,,,,,0.01,100000000.0,62642986.0,,626430.0,495389.0,,,66123996.0,,,,,,,,,,,,,,,14077665.0,,,,,17640372.0,,,,,,,,,436336.0,16703567.0,,262118388.0,,-0.09,-0.09,,,,0.0,,,,,,,,,,,8038757.0,,,,,,,,,,,,,,,,,,,,,,-11672428.0,,,,,4572451.0,,,8529107.0,-29464.0,,,,,,,,,,,1225528773.0,1896527632.0,37444007.0,1188084766.0,,,,,,,,,,,,,,,,,,1151354476.0,2267172.0,,,,,,,,,,-1438278.0,11719670.0,,,,10281392.0,,,,,,,,,,,,,,,10546909.0,,,,,,,,1933667.0,,1933667.0,,,6992456.0,,,,,,,76706.0,76706.0,,,,,,,,,,,,,0.01,25000000.0,0.0,0.0,2528144.0,,,,,,,,,,,,,,,,,,,543515.0,228796.0,,,,,,,,,,,,,,,,22447822.0,,2202091.0,,,,-54903296.0,,,,76405388.0,2202091.0,,,,,,,,,,,,,,670998859.0,,,,,,,,,0.0,,,,,15642830.0,15642830.0,,,,,,
2011-09-30,2011-11-09,10-Q,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,9398653.0,,22482466.0,,-13444552.0,743779073.0,,,,,,,,,,,,,1096310.0,,0.0,,1872995551.0,62266165.0,,1810729386.0,,27273994.0,,,,,,,,-1333482.0,,,,,0.01,100000000.0,62663821.0,,626638.0,-2613196.0,,,72507439.0,,,,,,,,,,,,,,,12928468.0,,,,,18660293.0,,,,,,,,,505647.0,13444552.0,,262118388.0,,-0.37,-0.37,,,,0.0,,,,,,,,-509076.0,,,8283432.0,,,,,,,,,,,,,,,,,,,,,,-12390455.0,11294145.0,,,,4640699.0,,,8277696.0,-35796.0,,,,,,,,,,,1202809899.0,1872995551.0,40972102.0,1161837797.0,,,,,,,,,,,,,,,,,,1129478741.0,4160020.0,,,,,,,,,,-5872211.0,13688141.0,,,,7815930.0,,,,,,,,,,,,,,,14560107.0,,,,,,,,3259015.0,,3259015.0,,,5857686.0,,,,,,,1333482.0,1333482.0,,,,,,,,,,,,,0.01,25000000.0,0.0,0.0,3658581.0,,,,,,,,,,,,,,,,,,,642287.0,274224.0,,,,,,,,,,,,,,,,1921860.0,,2019794.0,,,,-60775507.0,,,,80323369.0,2019794.0,,,,,,,,,,,,,,670185652.0,,,,,,,,,0.0,,,,,15663181.0,15663181.0,,,,,,
2011-12-31,2012-03-15,10-K,EAGLE BULK SHIPPING INC.,EGLE,CIK0001322439,USD,10642831.0,,13960777.0,,-9453013.0,745945694.0,1680649.0,,8907089.0,,,517761.0,,,1811320.0,6586900.0,1269070.0,3506510.0,4172604.0,,,,1867256728.0,55890837.0,,1811365891.0,,25075203.0,,-104046477.0,988196.0,,,,-9486116.0,,,,,,0.01,100000000.0,15750796.0,15771496.0,157508.0,-2137255.0,,,342621983.0,,,,,,,,,,,,,,,11766779.0,,,,69715805.0,73084105.0,246110.0,,,,,,,,0.0,9486116.0,9486116.0,262118388.0,,-1.06,-1.06,-1680649.0,,,33103.0,,,,,,,-526130.0,-526130.0,-509076.0,,37559639.0,,,,,,4553558.0,1405602.0,5972108.0,,-311404.0,,-4526690.0,7893279.0,,,-448024.0,2527269.0,510184.0,-119923.0,,0.0,46769965.0,42597361.0,48498289.0,3200486.0,48498289.0,2815665.0,,,11083331.0,130007.0,1185843.0,,,,,,,,,,1193081025.0,1867256728.0,69121710.0,1123959315.0,,,1129478741.0,,,,0.0,,1097384735.0,32094006.0,,,,,,,,1097384735.0,,,,918094.0,-4556384.0,,-157786210.0,,58296117.0,,-16518728.0,-46488040.0,,,,40821347.0,,,,,,,,,,,,,,,11822582.0,,,2597270.0,,,,,12682494.0,,12649391.0,33103.0,,5779928.0,69887121.0,3777225.0,,,,,151918.0,-46488040.0,,,,0.0,,0.0,955093.0,356631.0,,,,,0.01,25000000.0,0.0,0.0,3969905.0,0.0,,0.0,0.0,,,,,19000000.0,,,-955093.0,,22511226.0,,,2991995.0,22494172.0,605519.0,324691.0,1811320.0,,,,,,21875735.0,,21875735.0,,,,,,,670418.0,,8389328.0,-1680649.0,,,-62474486.0,,,,383443330.0,8907089.0,328371.0,,,,,,,,,,,,988196.0,674175703.0,,,,,,,,,517761.0,,373868.0,,0.0,15655443.0,15655443.0,0.0,,,,,
