end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,CapitalLeaseObligationsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNetCurrent,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPriceDecrease,DebtInstrumentConvertibleConversionPriceDecrease,DebtInstrumentFaceAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentInterest,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,ExtinguishmentOfDebtGainLossNetOfTax,FairValueOptionChangesInFairValueGainLoss1,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseWeightedAverageDiscountRatePercent,FinancingInterestExpense,ForeignCurrencyTransactionGainLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxCreditsAndAdjustments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InducedConversionOfConvertibleDebtExpense,InducedConversionOfConvertibleDebtExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestOnConvertibleDebtNetOfTax,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,InvestmentTaxCredit,LaborAndRelatedExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndServicesRevenue,LicenseCosts,LoansAndLeasesReceivableRelatedParties,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLoansPayable,ManufacturingCosts,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetImpairmentCharges,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherIncome,OtherLongTermDebt,OtherSalesRevenueNet,PaymentsForProceedsFromShortTermInvestments,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsForRepurchaseOfPrivatePlacement,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfShortTermInvestments,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,PurchaseObligation,ReclassificationsOfTemporaryToPermanentEquity,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyRevenue,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecuredDebtCurrent,SecuredLongTermDebt,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermInvestments,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCreditCarryforwardAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross
2009-12-31,2010-03-30,10-K,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,,,,,,,,,,,,,,,,1525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157000.0,,,,,,,,,,,,,,,,,,
2010-03-31,2010-05-14,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,,,,,,,,,,,,,,,,1037000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,,,,,,,,,,,,,,,,375000.0,-625000.0,,,,,,,,,,-988000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,-0.03,-37000.0,,,,,,,,,,,,,,,,1000.0,,,40000.0,,,-24000.0,,,,,,,,,,,,,,-277000.0,,,,,,,,1000.0,,,,,,,,,,,,,,169000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,-2000.0,-623000.0,-943000.0,,1069000.0,,,,,,,,,,,,,,,,,-45000.0,,11000.0,,115000.0,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,625000.0,,,,,,,,,249000.0,,,126000.0,,,,,,,,29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33081271.0,,,,
2010-09-30,2010-11-09,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,,,,,,,,,,,,,,,,1746000.0,1310000.0,,,,,,,,,,-295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,-0.01,61000.0,,,,,,,,,,,,,,,,3000.0,,,71000.0,,,-24000.0,,,,,,,,,,,,,,537000.0,,,,,,,,96000.0,,,,,,,,,,,,,,131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,2109000.0,-23000.0,-776000.0,-363000.0,,1269000.0,,,,,,,,,,,,,,,,0.0,68000.0,,324000.0,,582000.0,,,,,,,,,23000.0,,,,,,,,2465000.0,,,,,,,,,,380000.0,,,,,,,,,606000.0,,,906000.0,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35483445.0,,,,
2010-12-31,2011-03-29,10-K,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,349000.0,278000.0,,,150000.0,11087000.0,,,,,,1825000.0,1666000.0,,,1144000.0,-508000.0,,,,0.0,,,,,0.0,-2959000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000.0,,,,-0.08,127000.0,,,,,,,,,,,,,,,,4000.0,,,335000.0,,-3096000.0,-182000.0,0.0,,,,,,,,,,,,,-189000.0,,,,,,,0.0,98000.0,,,,,,,,,,,,,,747000.0,,,,,,,,,349000.0,1825000.0,,,,0.0,,,,,,,,,,,,,,,,,14000.0,2109000.0,-37000.0,-2580000.0,-3096000.0,,4433000.0,,,,,,,,,,,,,,,,,137000.0,,389000.0,,948000.0,,,,,,,,0.0,37000.0,,,,47000.0,,,,2465000.0,,,,,,,,,,1648000.0,,159000.0,-110000.0,,,,,,1747000.0,-9761000.0,,1337000.0,,,,,,,,60000.0,,,,,,,,,,,,,,,,1476000.0,,,,,,,,,74000.0,,197000.0,,,35325107.0,,,,
2011-03-31,2011-05-10,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,,,,,,,,,,,,,,,,575.0,-607.0,,,,,,,,,,-560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,-0.01,38.0,,,,,,,,,,,,,,,,1.0,,,110.0,,,-41.0,,,,,,,-71.0,48.0,,,0.0,,,,46.0,19.0,,,,,,1.0,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,-3.0,-712.0,-600.0,,698.0,,,,,,,,,,,,,,,,,40.0,,2.0,,96.0,,,,,,,,,3.0,,,,,,,,108.0,,,,,,,,,,153.0,,,,,,,,,329.0,,,98.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39649559.0,,,,
2011-06-30,2011-08-08,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,382000.0,76000.0,,,248000.0,14090000.0,,,,,,3779000.0,3629000.0,,,3201000.0,2569.0,,,,,,,,,0.0,-524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,-0.01,57.0,,,,,,,,,,,,,,,,-50.0,,,53.0,,,-42.0,,,,,,,104.0,-198.0,,,0.0,,,-258000.0,43.0,1.0,,,,,,1.0,,,,,,,,,,,,,,129.0,,,,,,,,,,3779000.0,,,,,,,,,,,,,,,,,,,,,3000.0,2870.0,0.0,-301.0,-580.0,,626.0,,,,,,,,,,,,,,,,,56.0,,1.0,,45.0,,,,,,,,,0.0,,,,66000.0,,,,3239.0,,,,,,,,,,121.0,,150000.0,,,,,,,305.0,-10941000.0,,46.0,,,,,,,,12.0,,,,,,,,,,,,,,,,3397000.0,,,,,,,,,,,286000.0,,,40396305.0,,,,
2011-09-30,2011-11-09,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,376000.0,93000.0,,,29000.0,14968000.0,,,,,,3893000.0,3759000.0,,,3320000.0,327000.0,,,,,,,,,0.0,-758000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,-0.02,-208000.0,,,,,,,,,,,,,,,,162000.0,,,86000.0,,,-40000.0,,,,,,,-6000.0,17000.0,,,0.0,,,17000.0,15000.0,-21000.0,,,,,,0.0,,,,,,,,,,,,,,148000.0,,,,,,,,,,3893000.0,,,,,,,,,,,,,,,,,,,,,4000.0,865000.0,-4000.0,-534000.0,-539000.0,,563000.0,,,,,,,,,,,,,,,,0.0,-219000.0,,1000.0,,23000.0,,,,,,,,,4000.0,,,,45000.0,,,,865000.0,,,,,,,,,,162000.0,,134000.0,,,,,,,360000.0,-11480000.0,,24000.0,,,,,,,,13000.0,,,,,,,,,,,,,,,,3517000.0,,,,,,,,,,,301000.0,,,46158632.0,,,,
2011-12-31,2012-03-29,10-K,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,666000.0,263000.0,,,199000.0,15918000.0,,,,,,4570000.0,4296000.0,,,3505000.0,2305000.0,,,,0.0,,,,,0.0,-2403000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,37000.0,,,,-0.05,56000.0,,,,,,,,,,,,,,,,-3000.0,,,333000.0,,-2452000.0,-188000.0,0.0,,,,,,317000.0,38000.0,,,0.0,,,5000.0,263000.0,21000.0,,,,,125000.0,3000.0,,,,,,,,,,,,,,586000.0,,,,,,,,,666000.0,4570000.0,666000.0,,,85000.0,,,,,,,,,,,,,,,,,13000.0,4780000.0,-159000.0,-2316000.0,-2452000.0,,2892000.0,,,,,,,,,,,,,,,,,49000.0,,7000.0,,433000.0,,,,,,,,125000.0,34000.0,,,,68000.0,,,,3231000.0,,,,,,,,,1918000.0,594000.0,,149000.0,0.0,,,,,,1524000.0,-12213000.0,,440000.0,,,,,,,,51000.0,,,,,,,,,,,,,,,,3904000.0,,,,,,,,2024000.0,51000.0,,375000.0,,,43736003.0,,,,
2012-03-31,2012-05-15,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,396.0,246.0,,,290.0,16166.0,,,,,0.0,5057.0,4599.0,,,4059000.0,467.0,,,,,,,,,0.0,-491.0,,,,,,,,,,,,,,,,,,,,,,,45.0,955.0,,,,,,,,,,,,8.0,8.0,,,-0.01,88.0,,,,,,,,,,,,,,,,-48.0,,,75.0,,,-25.0,,,,,,,-270.0,-18.0,,,1000.0,,,-982.0,-249.0,15.0,,,,,125.0,1.0,,,,,,,,,,,,4.0,,169.0,,,,,,,,,441.0,5057.0,,100.0,,0.0,,,,,,,,,,,,,,,,,,233.0,-189.0,423.0,-582.0,4.0,686.0,-586.0,,,,,,,,,,,,,,,,91.0,,185.0,,100.0,,,,,,,,,189.0,,,,83.0,,,,233.0,,,,,,,,,233.0,146.0,,333.0,,,,,,,239.0,-12795.0,,100.0,0.0,,,,,,439.0,15.0,,,,,,,,,,,,,,,,3661.0,,,,,,,,,15.0,,211.0,,,49324531.0,,,,
2012-06-30,2012-08-07,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,283.0,390.0,,,218.0,16181.0,,,,,0.0,4255.0,3759.0,,,3055.0,-939000.0,,,,,,,,,0.0,-703000.0,,,,,,,,,,,,,,,,,,,,,,,231.0,769.0,,,,,,,,,,,,9000.0,9000.0,,,-0.01,-65000.0,,,,,,,,,,,,,,,,45.0,,,85.0,,,-25.0,,,,,,,115000.0,-145000.0,,,0.0,,,-280000.0,-20000.0,0.0,,,,,125.0,1.0,,,,,,,,,,,,1000.0,,149.0,,,,,,,,,514.0,4255.0,,20000.0,,0.0,,,,,,,,,,,,,,,,,,1000.0,-53000.0,-887000.0,-630000.0,1000.0,651000.0,-631000.0,,,,,,,,,,,,,,,,-73000.0,,1.0,,20.0,,,,,,,,,53000.0,,,,83.0,,,,1.0,,,,,,,,,1000.0,142.0,,371.0,,,,,,,310000.0,-13427.0,,20000.0,0.0,,,,,,332000.0,14000.0,,,,,,,,,,,,,,,,2972.0,,,,,,,,,,,231.0,,,49622028.0,,,,
2012-09-30,2012-11-13,10-Q,IntelGenx Technologies Corp.,IGXT,CIK0001098880,USD,252000.0,145000.0,,,327000.0,16298000.0,,,,,0.0,3752000.0,3247000.0,,,2768.0,-383.0,,,,,,,,,0.0,-589.0,,,,,,,,,,,,,,,,,,,,,,,308000.0,692000.0,,,,,,,,,,,,10.0,10.0,,,-0.01,96.0,,,,,,,,,,,,,,,,-50000.0,,,96000.0,,,-25000.0,,,,,,,33.0,245.0,,,0.0,,,194.0,-34.0,16.0,,,,,125000.0,0.0,,,,,,,,,,,,3.0,,143000.0,,,,,,,,,560000.0,3752000.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,103.0,-6.0,-480.0,-698.0,3.0,701.0,-701.0,,,,,,,,,,,,,,,,109.0,,3000.0,,0.0,,,,,,,,,6.0,,,,69000.0,,,,103000.0,,,,,,,,,103.0,115000.0,,380000.0,,,,,,,287.0,-14125000.0,,0.0,0.0,,,,,,404.0,14.0,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,265000.0,,,49711617.0,,,,
