end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdditionalPaidInCapitalPreferredStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfESOPAward,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationConsiderationTransferredIncludingEquityInterestInAcquireeHeldPriorToCombination,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredCompensationArrangementWithIndividualRecordedLiability,DeferredCostsLeasingNetCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupAssetsOfBusinessTransferredUnderContractualArrangement,DisposalGroupLiabilitiesOfBusinessTransferredUnderContractualArrangement,DueFromAffiliates,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueOfAssetsAcquired,FiniteLivedComputerSoftwareGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsFairValueDisclosure,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPayableCurrent,InterestReceivable,InterestReceivableCurrent,InventoryNet,InventoryWriteDown,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LitigationSettlementExpense,LossContingencyDamagesAwardedValue,ManagementFeeExpense,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesAssumed1,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherDepreciationAndAmortization,OtherFiniteLivedIntangibleAssetsGross,OtherGeneralExpense,OtherLiabilitiesCurrent,OtherLoansPayableLongTerm,OtherNoninterestExpense,OtherPrepaidExpenseCurrent,OtherTaxCarryforwardDeferredTaxAsset,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockIncludingAdditionalPaidInCapitalNetOfDiscount,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidRent,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,RecognitionOfDeferredRevenue,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesReturnsGoods,SalesRevenueGoodsNet,SalesRevenueNet,SecurityDeposit,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ServiceManagementCosts,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesOutstanding,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityChangeInReportingEntity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSpinoffTransaction,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityOtherShares,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockOptionPlanExpense,TreasuryStockShares,TreasuryStockValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2010-07-31,2010-10-28,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1588.0,,,,6949.0,,,,,,,,-7112.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69666781.0
2010-10-31,2010-12-14,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,16079.0,,,,,,,,-16405.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69666781.0
2011-01-31,2011-05-06,10-K,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,1172.0,2055.0,,2985.0,,43533.0,,,,,,,,,,,,,12580.0,5578.0,,,,,,,,365.0,365.0,,-48317.0,,,,,0.0001,,100000000.0,69666781.0,69666781.0,,,6967.0,,,,,,,,,,,-1207.0,,48795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0,,51132.0,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,,,,47981.0,,,2467.0,,,,,-46328.0,,,,0.0,,,,,,,,,,,,-1819.0,990.0,-2985.0,,,,,990.0,1050.0,,,,,2985.0,,,,,,,,,,,,1050.0,,,,12580.0,13212.0,,,,,,,,,-50486.0,,9985.0,,-7816.0,-50486.0,,-46436.0,,,,,9985.0,,,,,,,,,,,,,,,,,,,,,,,,,,7816.0,,,0.001,100000000.0,0.0,0.0,,,,,,,,9985.0,,,,,,,,7002.0,,,,,,,,,,,-3674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-09-19,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,3989.0,2321.0,,692.0,,43533.0,,,,,,,,,,,,,11448.0,5097.0,,,,,,,,,3775.0,,,,,,,0.0001,,100000000.0,69666781.0,69666781.0,,,6967.0,,,,,,,,,,,-43.0,,8622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,70908.0,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,8297.0,,,2.0,,,,,-8620.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,,,,11448.0,31856.0,,,,,,,,,,,,,,,-8542.0,,,,,,25546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,6351.0,,,,,,,,,,,,-45.0,,,,,,,,,,,,,,,,,,,,,-20408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69666781.0
2011-10-31,2011-12-19,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,6562.0,2315.0,,,,43533.0,,,,,,,,,,,,,12706.0,6681.0,,,,,,,,201.0,201.0,,,,,,,0.0001,,100000000.0,69666781.0,69666781.0,,,6967.0,,,,,,,,,,,224.0,-224.0,6204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,,74755.0,,,,,,,,,,,,,,,,,,,,,,,,,,2805.0,,,,5878.0,,,-448.0,,,,,-6652.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6480.0,,,,12706.0,36961.0,,,,,,,,,,,,,,,-3847.0,,,,,,28084.0,,,,,,,,,6204.0,-6652.0,,,,,,,,,,,,,,,,,,,0.001,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,6025.0,,,,,,,,,,672.0,,,,-672.0,,,,,,,,,,,,,,,,,,,-24255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69666781.0,,69666781.0
2012-01-31,2012-04-30,10-K,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,1403.0,2316.0,,,-2768.0,85753.0,,,,,,,,6863.0,,,2513.0,,24990.0,159.0,,,,,,,,159.0,201.0,,-206.0,,,,,0.0001,,650000000.0,23590625.0,23590625.0,,,2359.0,2359.0,,,,,,,,,,-221.0,,29250.0,,,,,,,,,,,,,,,,,,,173400.0,173400.0,,-173400.0,,,,1303.0,-2513.0,,77577.0,,,,,,164924.0,164924.0,,,0.34,,,0.0,,,,,,,,-11224.0,,36055.0,24831.0,,2457.0,,,,49404.0,,,348.0,,,,,-28902.0,-51917.0,,,-0.002,,,,,,,-17700.0,,17700.0,,,971.0,261.0,2985.0,,,,,42035.0,5430.0,,,,,-2985.0,,24831.0,,,,,,,,,,6480.0,,,166327.0,24990.0,166327.0,,,,,,,,,465.0,,1800.0,,-2471.0,465.0,,-26445.0,-51917.0,,-2513.0,29475.0,29475.0,,,,,,,,,,-49404.0,,,,0.0,2513.0,36055.0,,,,,,,,,-2471.0,,,,0.001,100000000.0,0.0,0.0,,,,,,,,250000.0,1800.0,,1800.0,,,0.0,,5699.0,,,,,,,-229449.0,,,,-569.0,,,,,,,6863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23590625.0,,
2012-04-30,2012-06-19,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,211.0,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10548.0,,,,,,,,,,,,0.0,,,,,,,,,,,,-1500.0,,,,,,,12100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,-11149.0,,,,,,,,,,,,,,,,-10548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365750600.0,,
2012-07-31,2012-09-19,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12686.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13086.0,,-400.0,,,,,,,,,,,,-12686.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394435897.0,,
2012-10-31,2012-12-20,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,37791.0,,,,,6200.0,,,,,,,,,,,,,552809.0,363477.0,,,,,,,,363477.0,,,,,,,,,,650000000.0,443000686.0,443000686.0,,,,44300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-804.0,,,,,,,,7306.0,,661525.0,,,,,,,,,,,,,416.0,,29607.0,29191.0,,,,-11528.0,56351.0,96889.0,160141.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706622.0,552809.0,45097.0,,,,,,,,,,,,,,,-107714.0,,-97693.0,,-804.0,,,,,,,,,,,152537.0,-96889.0,,,,,,,,,,,,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-204313.0,,,,,,,,,,,,,,,,,,,,,,,,,,-153813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443000686.0,,
2013-01-31,2013-05-16,10-K,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,1396.0,,,,,271533.0,119661.0,0.0,,,,,,5638.0,,-222083.0,2525.0,,325146.0,292421.0,292421.0,32725.0,,,-108622.0,,,287421.0,287421.0,287421.0,287220.0,,193838.0,-10460.0,-122158.0,0.1,,650000000.0,443001.0,443001.0,,,44300.0,44300.0,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,271900.0,271900.0,,-271900.0,-2620000.0,-263700.0,,,-2525.0,,801057.0,,,,,,6000.0,473861.0,467824.0,,0.34,,,2442917.0,,0.41,,,,,,-13749.0,,44806.0,31057.0,,,,,,30410.0,,,,0.0,,,,,-570344.0,,-253479.0,-1.08,-318129.0,,-1.35,,,,-193900.0,,194300.0,-400.0,-400.0,1396.0,,,,,,988.0,6000.0,,,,,-5000.0,,,31057.0,,-986.0,,0.0,,,,,,,,,810370.0,325146.0,92546.0,717824.0,85150.0,467824.0,,,,,,226000.0,61220.0,250000.0,,-10419.0,-24000.0,-571608.0,-571608.0,-571608.0,,-223069.0,250000.0,,,,250000.0,,,273000.0,,,,-30410.0,,,,-222083.0,2525.0,44806.0,,,250000.0,,,134100.0,,,-8751.0,-1668.0,,,0.001,50000000.0,0.0,,0.0,5000.0,5000.0,,,,,250000.0,250000.0,,250000.0,,,1668.0,1668.0,1668.0,,,,,176.0,,-649185.0,,,,,,,,,,,5638.0,25000000.0,,,6500000.0,,875000.0,6500000.0,0.2,0.2,6500000.0,0.2,,,,-485224.0,41800.0,-485224.0,,,,,,,,,,,,,,,,,,,,,,,222083.0,,,,234796.0,,
2013-04-30,2013-06-19,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,122842.0,,,,216.0,493616.0,,,,,,,,,,-222083.0,999.0,,222292.0,180060.0,,,,,,,,180060.0,180060.0,,-107361.0,,-59900.0,-10507.0,-32954.0,0.001,,650000000.0,443000686.0,443000686.0,,,,44300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394000.0,,,394000.0,,,,216.0,,,,,,,,,64533.0,472457.0,407924.0,,0.34,,,2220834.0,,,,,,,,14533.0,,48124.0,33591.0,,,,,,18000.0,,,,,,,,,-358090.0,,-243741.0,-0.55,-116125.0,,-0.26,,,,-122100.0,,122400.0,-300.0,,3658.0,,,,,,,14000.0,,,,,-5000.0,,,,,-3658.0,,,,,,,,,,,845299.0,222292.0,187375.0,,,,,,,,,-4000.0,-103361.0,-59900.0,0.0,-10507.0,-4000.0,-359866.0,,,,-225741.0,,,,,250000.0,,,,,,,-18000.0,,,,,,,,,,,,,,,,7189.0,,,0.001,50000000.0,0.0,,,,,,,,,,,,,,,,8857.0,8641.0,,,,,59900.0,,-1160923.0,,,,,,,,,,,222083.0,25000000.0,,,,,,6500000.0,0.2,,,,,,,-623007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443001.0,,
2013-07-31,2013-09-23,10-Q,"ECO SCIENCE SOLUTIONS, INC.",ESSI,CIK0001490873,USD,147102.0,,,,-647.0,715699.0,,,,,,,,,,-222083.0,,,82504.0,30479.0,,,,,,,,30479.0,,,,,,,,0.0001,,650000000.0,443000686.0,443000686.0,,,44300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518200.0,,-518200.0,,,,,-1538.0,,1527911.0,,,,,,118944.0,,334370.0,,,,,,,,,,,,5256.0,-15641.0,,55881.0,,,,,,,18000.0,,,,,,,,,,,-243864.0,-0.55,-111124.0,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,40240.0,,3781.0,,,,,,,,,,,850416.0,82504.0,266046.0,,,,,,,,,,,,,,,-354988.0,,-366988.0,,-225864.0,,,,,,,,273000.0,,,,-18000.0,,,,-222083.0,,50625.0,,,250000.0,,,,,,,,,,0.001,50000000.0,,,,,,,,,,,,,,,,,12432.0,11785.0,,,,,,,-1527911.0,,,,,,,,,,,,,,,,,875000.0,,,,6500000.0,0.2,,,,-767912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443001.0,,
