end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesNoncurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractWithCustomerRefundLiabilityCurrent,ContractWithCustomerRightToRecoverProduct,ContractWithCustomerRightToRecoverProductCurrent,CostOfGoodsAndServicesSold,CostOfServices,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CumulativeEffectOnRetainedEarningsNetOfTax1,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DebtWeightedAverageInterestRate,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherAssetsNoncurrent,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxExpenseFromStockOptionsExercised,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesTaxDeferredIncome,DefinedBenefitPlanContributionsByEmployer,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,EquipmentExpense,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GoodwillAndIntangibleAssetImpairment,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxCreditsAndAdjustments,IncomeTaxExaminationInterestAccrued,IncomeTaxExaminationInterestExpense,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncomeTaxReconciliationTaxContingenciesForeign,IncomeTaxReconciliationTaxCreditsResearch,IncomeTaxReconciliationTaxSettlementsDomestic,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryNoncurrent,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsNoncurrent,LineOfCredit,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherInventoriesSpareParts,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueNet,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,ShortTermBorrowings,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxBenefitFromStockOptionsExercised1,TaxesPayableCurrentAndNoncurrent,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredParValueMethod,UndistributedEarningsOfForeignSubsidiaries,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowancesAndReservesBalance,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,GainsLossesOnExtinguishmentOfDebt,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockSplits
2010-06-30,2010-10-14,10-K,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,,,,,,,,,,,,,,,,,5522000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34242000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,,,,,,,,,,,,,,,,,4711000.0,-811000.0,,,,,,,,,,,,,11904000.0,,,,,,,,,,,,118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561000.0,,-0.06,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423000.0,,-1325000.0,,,,,,-191000.0,5000.0,,,,,,,,,,,,,,,-986000.0,-3083000.0,,317000.0,1078000.0,83000.0,,,,,,594000.0,,558000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-893000.0,,-92000.0,,174000.0,,-1134000.0,,,,-608000.0,,,,-717000.0,,,,,,,,,,,,,,,,,-14000.0,,,,,92000.0,,,,,,,,893000.0,,,,,15327000.0,,4140000.0,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19096000.0,19096000.0,,,
2010-12-31,2011-02-14,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,,,,,,,,,,,,,,,,,2777000.0,,,,,,,,,,,,,,12918000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690000.0,,106000.0,,,,,,-51000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,411000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000.0,,,,-425000.0,,,,531000.0,,,,,,,,,,,,,,,,,-14000.0,,,,,,,,,,,,,,,,,,17608000.0,,4159000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19096000.0,19096000.0,,,
2011-03-31,2011-05-16,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,,,,,,,,,,,,,,,,,3640000.0,,,,,,,,,,,,,,12247000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5513000.0,,316000.0,,,,,,-379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,328000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695000.0,,,,-341000.0,,,,657000.0,,,,,,,,,,,,,,,,,-13000.0,,,,,,,,,,,,,,,,,,17760000.0,,4856000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19193000.0,19096000.0,,,
2011-06-30,2011-09-23,10-K,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,4649000.0,17640000.0,437000.0,165000.0,,30011000.0,14072000.0,66000.0,,66000.0,,1154000.0,583350.0,,68795000.0,42181000.0,3077000.0,-2445000.0,,,960000.0,0.01,40000000.0,20095713.0,19095713.0,201000.0,,,,,51291000.0,,,,-35000.0,3000.0,7000.0,39000.0,,,,0.048,-321000.0,,,,,,,,,,,528000.0,2083000.0,,,,,,,,,,,,,,,,,2311000.0,,0.06,0.06,-0.389,0.34,,,0.127,0.063,0.02,0.002,,0.032,,-0.878,,1785000.0,,66793000.0,4599000.0,,,3724000.0,,,,,,,,,,400000.0,20101000.0,,807000.0,,,,,,-314000.0,10000.0,0.0,,,102000.0,274000.0,51000.0,16000.0,2000.0,,26000.0,,,708000.0,,,-73000.0,,-785000.0,799000.0,3000.0,13000.0,,80000.0,,12316000.0,1660000.0,,1562000.0,,19986000.0,4201000.0,,,694000.0,,,,,,,,,33366000.0,68795000.0,12996000.0,,,,23777000.0,3572000.0,20205000.0,,,,,,,-6072000.0,,-737000.0,,4364000.0,1121000.0,,,,-1706000.0,,,,2513000.0,,,,,,,,,,,,,,273000.0,,,-46000.0,,,,,737000.0,950000.0,,,,37752000.0,7741000.0,27000.0,6072000.0,,26771000.0,,,71392000.0,,17188000.0,66000.0,,,,,,,,35429000.0,41044000.0,,,,,,,,,,,,,1000000.0,,5615000.0,,,,165000.0,,,,,,,,19176000.0,19096000.0,,,
2011-09-30,2011-11-09,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,5892000.0,15178000.0,0.0,177000.0,,,14079000.0,,,7000.0,,266000.0,1410140.0,,67877000.0,41834000.0,2972000.0,-105000.0,,,,0.01,40000000.0,20095713.0,19095713.0,201000.0,,,,,12047000.0,,,,,,,,,,,,36000.0,,,,,,,,,,,544000.0,2031000.0,,,,,,,,,,,,,,,,,536000.0,,-0.01,-0.01,,,,,,,,,,,,,,1537000.0,,15329000.0,874000.0,,,,,,,,,,,,,,4156000.0,,-460000.0,,,,,,-293000.0,464000.0,368000.0,,,,,,,,,,,,,,135000.0,-2462000.0,,368000.0,2064000.0,29000.0,,,0.0,,12050000.0,304000.0,,290000.0,,22096000.0,4155000.0,,,,,,,,,,,,32608000.0,67877000.0,21719000.0,,,,,12172000.0,10712000.0,,,,,,-893000.0,-893000.0,-34000.0,-34000.0,822000.0,822000.0,-167000.0,,,,-318000.0,,,,-142000.0,,,,,,,,,,,,,,288000.0,,,-14000.0,,,,,34000.0,676000.0,,,,,7519000.0,,893000.0,,26604000.0,,,16203000.0,,4298000.0,7000.0,,,,,,,,35269000.0,40884000.0,,,,,,,,,,,,,1000000.0,,5615000.0,,,,,,,,,,,,19096000.0,19096000.0,,,
2011-12-31,2012-02-13,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,4400000.0,14410000.0,0.0,120000.0,,,14080000.0,,,1000.0,,266000.0,,,65158000.0,39131000.0,2254000.0,,,,,0.01,40000000.0,20095713.0,19095713.0,201000.0,,,,,12722000.0,,,,,,,,,,,,,,,,,,,,,,,543000.0,1992000.0,,,,,,,,,,,,,,,,,,,0.02,0.02,,,,,,,,,,,,,,1337000.0,,16578000.0,1039000.0,,,,,,,,,,,,,,4895000.0,,584000.0,,,,,,275000.0,,78000.0,,,,,,,,,,,,,,,,,,,,,,160000.0,,11783000.0,298000.0,,,,21085000.0,4528000.0,,,,,,,,,,,,29579000.0,65158000.0,19640000.0,,,,,12172000.0,9819000.0,,,,,,,,,,,,309000.0,,,,-311000.0,,,,895000.0,,,,,,,,,,,,,,292000.0,,,-13000.0,,,,,,761000.0,,,,,7432000.0,,,,26913000.0,,,17617000.0,,4000000.0,,,,,,,,,35579000.0,41194000.0,,,,,,,,,,,,,1000000.0,,5615000.0,,,,,,,,,,,,19256000.0,19096000.0,,,
2012-03-31,2012-05-14,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,3309000.0,13737000.0,,120000.0,,,14080000.0,,,0.0,,266000.0,395750.0,,63493000.0,38007000.0,2997000.0,,,,,0.01,40000000.0,20095713.0,19095713.0,201000.0,,,,,12172000.0,,,,,,,,,,,,,,,,,,,,,,,543000.0,1853000.0,,,,,,,,,,,,,,,,,,,0.02,0.02,,,,,,,,,,,,,,1426000.0,,16423000.0,813000.0,,,,,,,,,,,,,,5064000.0,,387000.0,,,,,,84000.0,,133000.0,,,,,,,,,,,,,,,,,,,,,,313000.0,,11517000.0,287000.0,,,,19806000.0,4466000.0,,,,,,,,,,,,27611000.0,63493000.0,18565000.0,,,,,12172000.0,8926000.0,,,,,,,,,,,,303000.0,,,,-302000.0,,,,689000.0,,,,,,,,,,,,,,277000.0,,,-15000.0,,,,,,791000.0,,,,,7373000.0,,,,27216000.0,,,17236000.0,,4375000.0,,,,,,,,,35882000.0,41497000.0,,,,,,,,,,,,,1000000.0,,5615000.0,,,,,,,,,,,,19409000.0,19096000.0,,,
2012-06-30,2012-09-21,10-K,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,3163000.0,16408000.0,78000.0,126000.0,,31112000.0,14080000.0,8000.0,,8000.0,,1065000.0,649348.0,,64750000.0,40449000.0,2979000.0,-98000.0,,,460000.0,0.01,40000000.0,20095713.0,19095713.0,201000.0,,,,,49776000.0,,,,11000.0,,68000.0,57000.0,,,,0.031,199000.0,1762000.0,,,,,,,,,,650000.0,1762000.0,,,,,,,,,,,,,,,,,2275000.0,,0.12,0.12,0.104,0.34,,,-0.202,0.022,0.001,-0.016,,0.015,,-0.032,,1589000.0,,67311000.0,3617000.0,,,4789000.0,,917000.0,,441000.0,529000.0,667000.0,781000.0,,,,21152000.0,,2553000.0,,,,,,267000.0,467000.0,,,,-515000.0,868000.0,56000.0,3000.0,-42000.0,,39000.0,,,81000.0,,,-1222000.0,,,-401000.0,-26000.0,-2820000.0,,207000.0,16040000.0,11251000.0,1149000.0,,1136000.0,,19448000.0,3834000.0,,,504000.0,,,,,,,,,27027000.0,64750000.0,8244000.0,153000.0,,,20257000.0,1600000.0,18657000.0,,,,,,,-3588000.0,,-606000.0,,4096000.0,2286000.0,,,,-1258000.0,,,,3811000.0,,,,,,62000.0,39000.0,,1000.0,6000.0,16000.0,,,207000.0,,,-109000.0,,68000.0,,,606000.0,964000.0,,,,38359000.0,7247000.0,10000.0,3520000.0,,29057000.0,,,70928000.0,,17341000.0,8000.0,,,,,,,,37723000.0,43338000.0,,,,,,,,,,,,,1000000.0,,5615000.0,,,,126000.0,,,,0.0,27000.0,153000.0,,19303000.0,19096000.0,,,
2012-09-30,2012-11-13,10-Q,"NAPCO SECURITY TECHNOLOGIES,Â INC",NSSC,CIK0000069633,USD,3707000.0,14549000.0,,126000.0,,31364000.0,14080000.0,,,0.0,,230000.0,1383140.0,,63903000.0,37357000.0,2327000.0,-652000.0,,,460000.0,0.01,40000000.0,20108906.0,19108906.0,201000.0,,,,,11080000.0,,,,,,,,,,,0.031,37000.0,,,,,,,,,,,657000.0,1718000.0,,,,,,,,,,,,,,,,,484000.0,,-0.02,-0.02,,,,,,,,,,,,,,1551000.0,,14265000.0,951000.0,,,5019000.0,,917000.0,,441000.0,529000.0,667000.0,781000.0,,,,4136000.0,,-579000.0,,,,,,-145000.0,31000.0,137000.0,,,,,,,,,,,,,,-41000.0,-1859000.0,,137000.0,151000.0,23000.0,-41000.0,,0.0,,11021000.0,177000.0,,111000.0,,18698000.0,4735000.0,,,,,,,,,,,,24829000.0,62118000.0,8203000.0,,,,18100000.0,1600000.0,16500000.0,,,,,,,-2157000.0,,-65000.0,,1570000.0,-434000.0,,,,-180000.0,,,,-399000.0,,,,,,,,,,,,,,227000.0,,,-3000.0,,,,,65000.0,989000.0,,,,38424000.0,7060000.0,,2157000.0,,28623000.0,,,15216000.0,,4535000.0,,,,,,,,,37289000.0,42904000.0,,,,,,,,,,,,,1000000.0,,5615000.0,,,,,,,,,,,,19097000.0,19097000.0,,,
