end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilities,AccountsReceivableNet,AccumulatedAmortizationOfDebtIssuanceCostsLineOfCreditArrangements,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLeasingFees,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,Assets,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BusinessCombinationAcquisitionRelatedCosts,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,CostsAndExpenses,CumulativeDividends,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsLineOfCreditArrangementsGross,DeferredCostsLeasingAccumulatedAmortization,DeferredCostsLeasingGross,DeferredCostsLeasingNet,DeferredFinanceCostsNet,DeferredRentReceivablesNet,DeferredRevenue,Depreciation,DepreciationAndAmortization,DividendsCommonStockCash,DividendsPayableCurrentAndNoncurrent,DueFromRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EnvironmentalCostsRecognizedCapitalized,EnvironmentalExitCostsAssetsPreviouslyDisposedLiabilityForRemediation,EquityMethodInvestmentDividendsOrDistributions,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfProperties,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfInvestmentRealEstate,GeneralAndAdministrativeExpense,ImpairmentOfRealEstate,IncentiveFeeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInLeasingReceivables,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InvestmentBuildingAndBuildingImprovements,InvestmentIncomeInterest,Land,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesFairValueAdjustment,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LineOfCredit,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,MortgageLoanRelatedToPropertySales1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetRentableArea,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,NotesIssued1,NumberOfOperatingSegments,OffMarketLeaseUnfavorable,OperatingIncomeLoss,OperatingLeaseLeaseIncome,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesIncomeStatementContingentRevenue,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeaseVariableLeaseIncome,OtherAmortizationOfDeferredCharges,OtherAssets,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherLiabilities,OtherNoncashExpense,OtherNoncashIncomeExpense,PartnersCapitalAccountContributions,PartnersCapitalAccountDistributions,PaymentsForCapitalImprovements,PaymentsForRepurchaseOfCommonStock,PaymentsOfDistributionsToAffiliates,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfDividendsMinorityInterest,PaymentsOfFinancingCosts,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireOtherRealEstate,PaymentsToAcquireRealEstate,PaymentsToMinorityShareholders,ProceedsFromContributionsFromParent,ProceedsFromDivestitureOfInterestInJointVenture,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromMinorityShareholders,ProceedsFromRealEstateAndRealEstateJointVentures,ProceedsFromSaleOfRealEstateHeldforinvestment,ProfitLoss,ProvisionForDoubtfulAccounts,RealEstateAccumulatedDepreciation,RealEstateAccumulatedDepreciationRealEstateSold,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateCostOfRealEstateSold,RealEstateFederalIncomeTaxBasis,RealEstateGrossAtCarryingValue,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestmentsUnconsolidatedRealEstateAndOtherJointVentures,RealEstateOtherAdditions,RealEstateRevenueNet,RealEstateTaxExpense,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfSecuredDebt,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SecuredDebt,SecurityDepositLiability,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,SharePrice,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StraightLineRent,TenantReimbursements,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ProceedsFromSalesOfAssetsInvestingActivities
2017-12-31,2018-03-28,10-K,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,,51672000.0,0.0,,546489000.0,,,1241000.0,,771000.0,-494000.0,8434000.0,1411683000.0,,1025000.0,,0.0,0.0,0.0,0.0,0.93,,0.01,100000000.0,45000000.0,45000000.0,450000.0,,,73920000.0,0.0,,,,,-677000.0,1724000.0,3125000.0,8379000.0,5254000.0,1724000.0,50177000.0,5794000.0,17738000.0,27315000.0,60482000.0,,0.0,7114000.0,,2.12,,,7002000.0,7002000.0,0.0,,7805000.0,,,,,79103000.0,,,,,16799000.0,0.0,,80147000.0,0.0,44000.0,0.0,,-743000.0,693000.0,0.0,7114000.0,-436000.0,245000.0,4431000.0,33000.0,,2439000.0,,0.0,2752000.0,700896000.0,0.0,642706000.0,,,,,,,,,,,,,,,,849475000.0,1411683000.0,,,750000000.0,799427000.0,,,,,,,,,,,-97148000.0,-6307000.0,103455000.0,95372000.0,,,,0.0,0.0,,750000000.0,,20384000.0,,156506000.0,,,,,,,,,650000.0,134826000.0,,,4942000.0,,10913000.0,11082000.0,0.0,,72807000.0,153887000.0,6026000.0,0.0,153887000.0,,0.0,,1724000.0,,0.0,,281000.0,,72807000.0,,0.0,0.0,0.0,750000000.0,,,,,704000.0,74614000.0,100000.0,,,,,,,100000.0,,1343602000.0,74614000.0,1343602000.0,1268988000.0,,6974000.0,195901000.0,17868000.0,,0.0,750000000.0,14344000.0,0.0,15269000.0,,17738000.0,49427000.0,5674000.0,,,,,0.0,0.0,,,,,,562208000.0,562208000.0,554043000.0,,,-750000000.0,,,,5762000.0,21680000.0,,0.0,45000000.0,,45000000.0,
2018-03-31,2018-04-27,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,,52787000.0,,,997677000.0,,,659000.0,311000.0,194000.0,311000.0,2105000.0,1433235000.0,,,,19847000.0,19847000.0,19847000.0,19847000.0,,0.0,0.01,100000000.0,65005000.0,65005000.0,650000.0,19232000.0,,17577000.0,,,,,,,,,,5065000.0,5538000.0,51371000.0,8426000.0,4478000.0,6873000.0,,,4133000.0,3965000.0,,0.31,,,,7002000.0,,,,,,,,76475000.0,,,,,2574000.0,,,19239000.0,0.0,7000.0,0.0,2632000.0,2632000.0,9000.0,4133000.0,-3149000.0,321000.0,788000.0,-599000.0,56000.0,0.0,3802000.0,3196000.0,,3196000.0,701433000.0,13000.0,642706000.0,,,,,,,,,,,,,,,,400407000.0,1433235000.0,,,302000000.0,,,,,,,,,,,,-899000.0,-1347000.0,22093000.0,19232000.0,,,28540000.0,,,,,1.0,19861000.0,23028000.0,40605000.0,,,,,,,,,,34809000.0,,,4343000.0,0.0,3545000.0,11056000.0,,-104000.0,16162000.0,9187000.0,1347000.0,,9187000.0,0.0,,,4183000.0,,,,0.0,,16162000.0,,,444309000.0,0.0,7000000.0,,,,,400000.0,,,,,,,,,,,,79092000.0,1344139000.0,1265047000.0,,,40605000.0,4585000.0,455000000.0,,,0.0,,34501000.0,40605000.0,,49369000.0,5730000.0,,,,,,,,,,,104000.0,1032828000.0,,,,,444309000.0,,,,1194000.0,5796000.0,,,61445000.0,61445000.0,61445000.0,
2018-06-30,2018-07-27,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,,54069000.0,,,997991000.0,,,766000.0,311000.0,,311000.0,,1461350000.0,,,,15565000.0,,15565000.0,,,0.27,0.01,100000000.0,65020000.0,65020000.0,650000.0,18726000.0,,17184000.0,17551000.0,,,,,,,,,5190000.0,5169000.0,52409000.0,5852000.0,,6890000.0,17551000.0,,2955000.0,1479000.0,,0.29,,,,7002000.0,,,,,,,,73848000.0,,,,,2888000.0,,,18734000.0,0.0,8000.0,,,,,,,,,,,0.0,3552000.0,,,,729823000.0,50000.0,657931000.0,,,,,,,,,,,,,,,,427033000.0,1461350000.0,,,335000000.0,,,,,,,,,,,,,,,18726000.0,,,28780000.0,,,,,,19339000.0,22236000.0,39420000.0,,,,,,,,,,33880000.0,,,381000.0,0.0,2824000.0,10250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83581000.0,1387754000.0,1304173000.0,,,39420000.0,4582000.0,,,,,,53227000.0,39420000.0,,49311000.0,5802000.0,,,,,,,,,,,314000.0,1034317000.0,,,,,,,,,,5540000.0,,,65011000.0,65011000.0,65011000.0,
2018-09-30,2018-10-26,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,,55606000.0,,,998195000.0,,,1241000.0,,,309000.0,,1506629000.0,,0.0,,11100000.0,,11100000.0,,,0.33,0.01,100000000.0,65072031.0,65072031.0,651000.0,18142000.0,,18299000.0,39008000.0,,,,,,,,,5155000.0,4800000.0,53537000.0,7669000.0,,7152000.0,21457000.0,,1433000.0,1976000.0,,0.28,,,,7002000.0,,,,,,,,75550000.0,,,,,2924000.0,,,18151000.0,0.0,9000.0,,,,,,,,,,,0.0,4052000.0,,,,767888000.0,71000.0,666526000.0,,,,,,,,,,,,,,,,475422000.0,1506629000.0,,,380000000.0,,,,,,,,,,,,,,,18142000.0,,,29216000.0,,,,,,18826000.0,22132000.0,40431000.0,,,,,,,,,,34781000.0,,,6849000.0,0.0,3281000.0,11805000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88278000.0,1434414000.0,1346136000.0,,,40431000.0,4942000.0,,,,,,71369000.0,40431000.0,,49251000.0,5895000.0,,,,,,,,,,,257000.0,1031207000.0,,,,,,,,52000.0,,5650000.0,,,65022000.0,65022000.0,65022000.0,
2018-12-31,2019-02-21,10-K,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,12040000.0,56940000.0,1477000.0,0.0,998447000.0,0.0,927000.0,1457000.0,,820000.0,1244000.0,8592000.0,1534611000.0,,0.0,,9608000.0,9608000.0,9608000.0,9608000.0,0.93,1.26,0.01,100000000.0,65074791.0,65074791.0,651000.0,,6004000.0,72229000.0,60482000.0,461750000.0,,,,-445000.0,5907000.0,3688000.0,9845000.0,6157000.0,4430000.0,54916000.0,6004000.0,18781000.0,28575000.0,60482000.0,,1390000.0,1653000.0,,1.44,,1010000.0,6940000.0,6940000.0,0.0,19343000.0,,7279000.0,7538000.0,7725000.0,7797000.0,75803000.0,0.0,,0.0,,11307000.0,0.0,0.0,74420000.0,0.0,32000.0,0.0,210000.0,210000.0,1745000.0,1390000.0,-5461000.0,1727000.0,1618000.0,-3591000.0,456000.0,,16081000.0,,0.0,14749000.0,791895000.0,200000.0,670501000.0,,,,,,,,,,,,,,,,506338000.0,1534611000.0,445000.0,,413000000.0,462195000.0,,0.0,0.0,0.0,413000000.0,48750000.0,,,,,48372000.0,-135527000.0,96763000.0,92676000.0,0.0,,29535000.0,0.0,0.0,,0.0,1.0,18316000.0,,162530000.0,,1657728000.0,140363000.0,113443000.0,132124000.0,137814000.0,139440000.0,994544000.0,941000.0,139311000.0,24161000.0,820000.0,11178000.0,,13005000.0,12040000.0,927000.0,,16162000.0,9187000.0,5004000.0,52000.0,9187000.0,,60482000.0,0.0,5378000.0,,8632000.0,121891000.0,121891000.0,,16162000.0,0.0,0.0,444309000.0,0.0,193000000.0,0.0,,0.0,74388000.0,1198000.0,93291000.0,104000.0,49195000.0,791895000.0,670501000.0,41320000.0,751735000.0,669341000.0,104000.0,1523930000.0,1462396000.0,93291000.0,1462396000.0,1369105000.0,,118898000.0,204604000.0,19342000.0,,530000000.0,0.0,0.0,0.0,89657000.0,42074000.0,18781000.0,49195000.0,6130000.0,240.0,23.33,77400.0,22.6,43280.0,23.33,33880.0,21.64,3925209.0,,927000.0,1028273000.0,1028273000.0,0.0,,240.0,444309000.0,0.0,2369.0,52000.0,4739000.0,23219000.0,,1000.0,64140000.0,,64139000.0,
2019-03-31,2019-04-29,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,,58244000.0,,66000.0,998520000.0,,,,403000.0,337000.0,403000.0,3310000.0,1818149000.0,,,,16126000.0,,16126000.0,6518000.0,,0.33,0.01,100000000.0,65074791.0,65074791.0,651000.0,16852000.0,8719000.0,22362000.0,81956000.0,,,,,,,,,6051000.0,4061000.0,55611000.0,,5856000.0,9611000.0,21474000.0,,1731000.0,1799000.0,,0.26,,,,6940000.0,,,,,,,,96889000.0,,,,,3800000.0,,,16390000.0,404000.0,8000.0,64000.0,2715000.0,,21000.0,341000.0,146000.0,325000.0,4207000.0,3495000.0,62000.0,9000.0,7596000.0,,,5215000.0,997799000.0,361000.0,690059000.0,,,,,,,,1721670000.0,121547000.0,140449000.0,,117716000.0,1034800000.0,150777000.0,156381000.0,794425000.0,1818149000.0,,,50000000.0,,,,,,,,,,,,260089000.0,-281901000.0,28330000.0,16786000.0,0.0,,33243000.0,,,,,1.0,17806000.0,,45987000.0,,,,,,,,,,,8281000.0,,46412000.0,66000.0,3386000.0,16117000.0,,-73000.0,,,477000.0,0.0,0.0,21474000.0,,,5437000.0,,,281424000.0,281424000.0,,0.0,,,0.0,650000000.0,85000000.0,0.0,,,16786000.0,0.0,,,,,,,,,,,,99223000.0,1687858000.0,1588635000.0,,,,5565000.0,448000000.0,,,,0.0,106443000.0,45987000.0,,693792000.0,6192000.0,,,,,,,,,,,73000.0,1023724000.0,1023724000.0,,,,,,,,979000.0,,,,65041000.0,,65032000.0,
2019-06-30,2019-07-30,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,18711000.0,59793000.0,,137000.0,998836000.0,,,,,,494000.0,,2428592000.0,,,,15350000.0,,15350000.0,,,0.33,0.01,100000000.0,65088189.0,65074791.0,651000.0,13187000.0,8326000.0,33258000.0,103431000.0,,,,,,,,,6091000.0,3692000.0,56972000.0,,,16709000.0,21475000.0,,826000.0,3139000.0,0.2,0.2,0.2,,,6940000.0,,,,,,,,149819000.0,,,0.0,,4856000.0,,,13046000.0,130000.0,60000.0,,,,,,,,,,,4000.0,13924000.0,,,,1546858000.0,138000.0,745422000.0,,,,,,,,2089489000.0,164602000.0,184277000.0,,98978000.0,1249076000.0,194074000.0,198482000.0,1412840000.0,2428592000.0,,,608000000.0,,,,,,,,,,,,,,,13116000.0,0.0,13108000.0,42353000.0,,,,,,18665000.0,,60090000.0,,,,,,,,,,,9483000.0,,10229000.0,71000.0,4198000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13116000.0,,,,,,,,,,,,,109488000.0,2292280000.0,2182792000.0,,,,7495000.0,,,,,0.0,119559000.0,60090000.0,,749485000.0,6514000.0,,,,,,,,,,,345000.0,1015752000.0,1015752000.0,,,,,1000.0,,28000.0,2002000.0,,8000.0,,65043000.0,,65039000.0,
2019-09-30,2019-10-30,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,22904000.0,60896000.0,,91000.0,999134000.0,,,,,,524000.0,,2467657000.0,,0.0,,23336000.0,,23336000.0,,,0.33,0.01,100000000.0,65181913.0,65181913.0,652000.0,10876000.0,12110000.0,35450000.0,124910000.0,,,,,,,,,6215000.0,3323000.0,57951000.0,,,17568000.0,21479000.0,,532000.0,2650000.0,,0.17,,,,6940000.0,,,,,,,,145555000.0,,,0.0,,4475000.0,,,10902000.0,83000.0,63000.0,,,,,,,,,,,5000.0,14687000.0,,,,1580689000.0,81000.0,747814000.0,,,,,,,,2064483000.0,166945000.0,186968000.0,,50503000.0,1262250000.0,196700000.0,201117000.0,1462209000.0,2467657000.0,,,650000000.0,,,,,,,,,,,,,,,10922000.0,0.0,,42745000.0,,,,,,18087000.0,,60958000.0,,,,,,,,,,,10915000.0,,19749000.0,-46000.0,4821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10922000.0,,,,,,,,,,,,,120452000.0,2328503000.0,2208051000.0,,,,8586000.0,,,,,0.0,130481000.0,60958000.0,,749640000.0,6818000.0,,,,,,,,,,,522000.0,1005448000.0,1005448000.0,,,,,,,223000.0,979000.0,,,,65060000.0,,65055000.0,
2019-12-31,2020-02-24,10-K,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,16475000.0,62782000.0,2953000.0,,999302000.0,-2000.0,1109000.0,,,,2017000.0,21465000.0,2454901000.0,0.0,0.0,,28415000.0,,34550000.0,24942000.0,1.32,0.33,0.01,100000000.0,65180628.0,65180628.0,652000.0,,9442000.0,127126000.0,146419000.0,1415730000.0,,0.0348,,9122000.0,5907000.0,4802000.0,11383000.0,6581000.0,2954000.0,58336000.0,,38177000.0,61927000.0,85937000.0,,1504000.0,2498000.0,0.81,0.99,0.81,2197000.0,6940000.0,6940000.0,0.0,26453000.0,24708000.0,11846000.0,17269000.0,19136000.0,21676000.0,138596000.0,0.0,,0.0,,17189000.0,0.0,0.0,52003000.0,666000.0,171000.0,164000.0,3438000.0,3438000.0,1457000.0,114000.0,845000.0,1497000.0,3095000.0,594000.0,550000.0,,50848000.0,,187000.0,46072000.0,1588170000.0,743000.0,747794000.0,2113637000.0,1185405000.0,203971000.0,152267000.0,175676000.0,194209000.0,202109000.0,,,,,,,,,1459211000.0,2454901000.0,9122000.0,0.0,310000000.0,1406608000.0,1000000000.0,48750000.0,0.0,56980000.0,0.0,310000000.0,0.0,,,,802035000.0,-893393000.0,116300000.0,64172000.0,0.0,52450000.0,42939000.0,56980000.0,56980000.0,,0.0,1.0,17508000.0,,229234000.0,,,,,,,,,,,40898000.0,1113000.0,3438000.0,,17643000.0,,1109000.0,,,,17157000.0,253000.0,0.0,,85937000.0,0.0,8775000.0,,0.0,884570000.0,884570000.0,0.0,0.0,0.0,8334000.0,0.0,1000000000.0,744000000.0,0.0,,0.0,52498000.0,0.0,131468000.0,,,1588170000.0,747794000.0,59225000.0,1529593000.0,747146000.0,,,2335964000.0,131468000.0,2335964000.0,2204496000.0,0.0,873568000.0,,30367000.0,,847000000.0,0.0,0.0,6135000.0,142155000.0,62199000.0,38177000.0,1096608000.0,6680000.0,1400.0,22.39,119200.0,21.32,108200.0,22.08,52880.0,20.78,3819372.0,,1111000.0,995690000.0,995690000.0,0.0,,,,,,253000.0,4345000.0,,48000.0,6000.0,65055000.0,,65049000.0,0.0
2020-03-31,2020-04-30,10-Q,INDUSTRIAL LOGISTICS PROPERTIES TRUST,ILPT,CIK0001717307,USD,18623000.0,65524000.0,,,1006582000.0,,,,586000.0,,586000.0,6530000.0,2512320000.0,,,,19870000.0,,31172000.0,-3378000.0,,,0.01,100000000.0,65185677.0,65185677.0,652000.0,12846000.0,10731000.0,37113000.0,167929000.0,1370730000.0,,,,8906000.0,,,,6498000.0,2584000.0,60303000.0,,11294000.0,18290000.0,21510000.0,,1023000.0,2697000.0,,0.2,,,,6940000.0,0.0,,,,,,,137226000.0,,,,,4831000.0,,0.0,12757000.0,0.0,63000.0,0.0,1289000.0,,273000.0,-481000.0,199000.0,775000.0,3196000.0,4420000.0,12000.0,7000.0,14519000.0,,,14143000.0,1643913000.0,111000.0,759009000.0,,,,,,,,,,,,,,,,1417498000.0,2512320000.0,,,265000000.0,1361824000.0,,,,,,,100516000.0,,,,41112000.0,-73935000.0,29445000.0,12846000.0,-152000.0,,43759000.0,,,107640000.0,,1.0,16931000.0,,64278000.0,273000.0,,,,,,,,,,11520000.0,,7858000.0,0.0,5181000.0,,,-326000.0,,,2307000.0,18000.0,,21510000.0,,,0.0,,,71628000.0,,,,,,,0.0,125000000.0,107640000.0,,,12694000.0,,,,,,,,,,,,,142487000.0,2402922000.0,2260435000.0,,,,8811000.0,170000000.0,,,,11302000.0,155001000.0,,,1096824000.0,6692000.0,,,,,,,,,,,326000.0,994306000.0,1094822000.0,,,,,,,18000.0,1967000.0,,,,65082000.0,,65075000.0,
