end,filed,form,Name,Ticker,CIK,Currency,AccruedInvestmentIncomeReceivable,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsHeldInTrust,AssumedPremiumsEarned,AssumedPremiumsWritten,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleEquitySecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesEquitySecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,BenefitsLossesAndExpenses,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CededPremiumsEarned,CededPremiumsWritten,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CurrentIncomeTaxExpenseBenefit,DebtAndEquitySecuritiesRealizedGainLoss,DebtInstrumentRedemptionPricePercentage,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleRealizedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredPolicyAcquisitionCostAmortizationExpense,DeferredPolicyAcquisitionCosts,DeferredPolicyAcquisitionCostsAdditions,DeferredPolicyAcquisitionCostsPeriodIncreaseDecrease,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsUnearnedPremiumsReserve,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseDeferredPolicyAcquisitionCost,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesOtherComprehensiveIncome,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DepreciationDepletionAndAmortization,DirectPremiumsEarned,DirectPremiumsWritten,Dividends,DividendsCash,DividendsCommonStockCash,DividendsPayableAmountPerShare,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EquityMethodInvestmentDividendsOrDistributions,EquitySecuritiesFvNi,EquitySecuritiesFvNiCost,EquitySecuritiesFvNiCurrentAndNoncurrent,EquitySecuritiesFvNiGainLoss,EquitySecuritiesFvNiRealizedGain,EquitySecuritiesFvNiRealizedGainLoss,EquitySecuritiesFvNiRealizedLoss,EquitySecuritiesFvNiUnrealizedGainLoss,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FederalIncomeTaxExpenseBenefitContinuingOperations,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FundsHeldUnderReinsuranceAgreementsLiability,GainLossOnInvestments,Goodwill,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossInvestmentIncomeOperating,ImpairedFinancingReceivableAverageRecordedInvestment,ImpairedFinancingReceivableRelatedAllowance,ImpairedFinancingReceivableUnpaidPrincipalBalance,ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsDividends,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsInvestment,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInFundsHeldUnderReinsuranceAgreements,IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPremiumsReceivable,IncreaseDecreaseInReinsurancePayables,IncreaseDecreaseInReinsuranceRecoverable,IncreaseDecreaseInRestrictedCashAndInvestments,IncreaseDecreaseInTradingSecurities,IncreaseDecreaseInUnearnedPremiums,IncreaseDecreaseInUnearnedPremiumsNet,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeInvestmentExpense,InvestmentIncomeNet,InvestmentInterestRate,Investments,InvestmentsFairValueDisclosure,JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrust,JuniorSubordinatedNotes,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilityForClaimsAndClaimsAdjustmentExpense,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,LineOfCredit,LoansReceivableNet,LongTermDebt,LossFromCatastrophes,MarketableSecuritiesRealizedGainLoss,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetInvestmentIncome,NonoperatingIncomeExpense,NotesReceivableNet,NumberOfRealEstateProperties,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssets,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherCostAndExpenseOperating,OtherExpenses,OtherIncome,OtherInvestments,OtherLiabilities,OtherNonoperatingIncome,OtherOperatingIncomeExpenseNet,OtherShortTermInvestments,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,OtherUnderwritingExpense,PaymentsForLossesAndLossAdjustmentExpense,PaymentsForProceedsFromInvestments,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForProceedsFromShortTermInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireAvailableForSaleSecuritiesEquity,PaymentsToAcquireEquitySecuritiesFvNi,PaymentsToAcquireOtherInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PaymentsToAcquireTradingSecuritiesHeldforinvestment,PolicyholderBenefitsAndClaimsIncurredGross,PolicyholderBenefitsAndClaimsIncurredNet,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PremiumsAndOtherReceivablesNet,PremiumsEarnedNet,PremiumsPercentageAssumedToNet,PremiumsWrittenGross,PremiumsWrittenNet,PrepaidReinsurancePremiums,ProceedsAndExcessTaxBenefitFromSharebasedCompensation,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,ProceedsFromSaleOfEquitySecuritiesFvNi,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForLoanAndLeaseLosses,RealizedInvestmentGainsLosses,ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountAssumed,ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded,ReinsurancePayable,ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,ReinsuranceRecoverablesAllowance,ReinsuranceRecoverablesOnPaidLosses,ReinsuranceRecoverablesOnUnpaidLosses,ReinsuranceRecoverablesOnUnpaidLossesAllowance,ReinsuranceRecoverablesOnUnpaidLossesGross,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfLinesOfCredit,RepaymentsOfSeniorDebt,RestrictedCashAndCashEquivalents,RestrictedCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SecurityOwnedAndPledgedAsCollateralFairValue,SeniorNotes,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShortTermInvestments,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,StatutoryAccountingPracticesStatutoryNetIncomeAmount,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCarryingAmount,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersAmortizationOfDeferredPolicyAcquisitionCosts,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersDeferredPolicyAcquisitionCosts,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersEarnedPremiums,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersNetInvestmentIncome,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPaidClaimsAndClaimsAdjustmentExpense,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPremiumsWritten,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersReservesForUnpaidClaimsAndClaimsAdjustmentExpense,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersUnearnedPremiums,SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts,SupplementaryInsuranceInformationBenefitsClaimsLossesAndSettlementExpense,SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts,SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsAndLossExpenseReserves,SupplementaryInsuranceInformationNetInvestmentIncome,SupplementaryInsuranceInformationOtherOperatingExpense,SupplementaryInsuranceInformationPremiumRevenue,SupplementaryInsuranceInformationPremiumsWritten,SupplementaryInsuranceInformationUnearnedPremiums,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxLiabilityIncomeTaxBenefit,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense,TaxesPayableCurrentAndNoncurrent,TradingSecuritiesDebt,TradingSecuritiesDebtAmortizedCost,TradingSecuritiesRealizedGainLoss,TradingSecuritiesUnrealizedHoldingGainLoss,UnearnedPremiums,UnrealizedGainLossOnSecurities,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,VariableInterestEntityEntityMaximumLossExposureAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsOperatingLossCarryforwards,IncurredClaimsPropertyCasualtyAndLiability,LiabilityForClaimsAndClaimsAdjustmentExpensePropertyCasualtyLiability
2014-12-31,2015-03-12,10-K,"JAMES RIVER GROUP HOLDINGS, LTD.",JRVR,CIK0001620459,USD,7273000.0,31107000.0,10186000.0,18356000.0,628236000.0,,589000.0,589000.0,2000000.0,528000.0,597000.0,,1959292000.0,,178045000.0,208606000.0,,,737916000.0,64348000.0,824868000.0,29243000.0,6639000.0,802264000.0,,5879000.0,,6639000.0,228536000.0,,760000.0,69666000.0,158870000.0,,,,,,,,,756963000.0,67905000.0,-1921000.0,14644000.0,,,,237368000.0,73383000.0,-85221000.0,,,,63509000.0,68684000.0,,,2.45,0.0002,200000000.0,28540350.0,28540350.0,6000.0,68777000.0,4700000.0,,,,,,,,,,,,,451000.0,-3761000.0,20584000.0,,85183000.0,60202000.0,93646000.0,13998000.0,21035000.0,,451000.0,1851000.0,1771000.0,,5673000.0,2856000.0,695000.0,824000.0,5112000.0,2130000.0,,,12592000.0,2897000.0,423000.0,4248000.0,1300000.0,,2760000.0,281676000.0,310161000.0,69998000.0,5000000.0,,,,1.8800000000000001,1.86,,,,135000.0,3904000.0,,,,,,,,,,,,2850000.0,,,,,,,11611000.0,11611000.0,,,181831000.0,99600000.0,,46547000.0,,752000.0,8400000.0,,,,9000000.0,45624000.0,,5163000.0,939000.0,7933000.0,4198000.0,,740000.0,3166000.0,,897000.0,400000.0,2033000.0,751000.0,,69844000.0,-16372000.0,26638000.0,-4090000.0,24302000.0,,-9808000.0,59047000.0,-53871000.0,31364000.0,42975000.0,40125000.0,6347000.0,6682000.0,,,3542000.0,5690000.0,,1237245000.0,16000000.0,104055000.0,,2400000.0,,,,,,,,,,,1271371000.0,1959292000.0,716296000.0,25942000.0,149369000.0,237368000.0,589042000.0,,239511000.0,88300000.0,,-1336000.0,,,-40737000.0,,-174877000.0,,130393000.0,53551000.0,,,,43005000.0,,,,,,393379000.0,,,,,,,,,,,,,,33633000.0,,10090000.0,3489000.0,11155000.0,,-1734000.0,-1065000.0,-669000.0,2820000.0,12910000.0,10090000.0,2820000.0,133055000.0,16012000.0,1122000.0,33622000.0,34762000.0,,,33622000.0,,38748000.0,175311000.0,-1332000.0,1091000.0,60338000.0,,,69998000.0,161951000.0,8133000.0,,6800000.0,,,,144178000.0,237368000.0,0.0013,20000000.0,0.0,0.0,,162527000.0,396212000.0,0.463,621918000.0,450083000.0,29445000.0,,,,30300000.0,,47775000.0,-1039000.0,,16612000.0,28101000.0,16612000.0,,9470000.0,,,35163000.0,24977000.0,812000.0,,-1336000.0,118515000.0,25325000.0,,127254000.0,,1725000.0,127254000.0,,,299000.0,,,,,41323000.0,559698000.0,,,600000.0,589000.0,,,,131856000.0,,207813000.0,21250000.0,14872000.0,687921000.0,,,,,,,85183000.0,264786000.0,60202000.0,396212000.0,43005000.0,175311000.0,450083000.0,-27418000.0,716296000.0,277579000.0,85183000.0,237368000.0,60202000.0,716296000.0,43005000.0,133055000.0,396212000.0,450083000.0,277579000.0,,,,,,,7388000.0,7324000.0,,,277579000.0,,2737000.0,1564000.0,770000.0,25100000.0,269951.0,28810301.0,28540350.0,,,
2015-03-31,2015-05-12,10-Q,"JAMES RIVER GROUP HOLDINGS, LTD.",JRVR,CIK0001620459,USD,6582000.0,26012000.0,,22305000.0,629147000.0,,911000.0,911000.0,,,149000.0,,1992453000.0,205000000.0,,,,,717680000.0,72346000.0,817314000.0,,,790026000.0,,,,,168880000.0,,,78622000.0,90258000.0,55888000.0,60034000.0,254014000.0,256075000.0,121246000.0,132160000.0,47301000.0,47619000.0,739984000.0,77330000.0,-2806000.0,,,34.0,,74484000.0,71355000.0,-2028000.0,,,,,22599000.0,,,0.16,0.0002,200000000.0,28540350.0,28540350.0,6000.0,13326000.0,,,,,,,,,,,,,,,,,,,55559000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4621000.0,,,0.16,4600000.0,0.33,0.32,,,10200000.0,248000.0,,,,,,,,,,,,,2999000.0,,,,,,,42975000.0,11611000.0,,,181831000.0,,,,8200000.0,,,,,,,10264000.0,10264000.0,,887000.0,,,,,,,,,,,,,,,,,,,,8352000.0,,,39976000.0,1704000.0,1802000.0,,1000.0,,3004000.0,,1242961000.0,,104055000.0,,,,,,,,,,,,,1294916000.0,1992453000.0,744585000.0,,,,,,203601000.0,88300000.0,,,,,-4783000.0,,-22275000.0,,25030000.0,9377000.0,9377000.0,9377000.0,9377000.0,11986000.0,,,6.0,4.0,,116203000.0,,,,,,,,,,,,,,51172000.0,,4670000.0,735000.0,3949000.0,,527000.0,721000.0,-194000.0,541000.0,5211000.0,3949000.0,,39797000.0,69000.0,276000.0,,36844000.0,,,55010000.0,,10916000.0,,18501000.0,,29364000.0,,,4567000.0,26258000.0,7998000.0,,,143000.0,29364000.0,,,,0.0013,20000000.0,,,,177327000.0,117011000.0,,131258000.0,108659000.0,33439000.0,,,,,,34480000.0,-54000.0,,,12027000.0,,,,,,,,,,-2806000.0,,,,,,2635000.0,129616000.0,,744585000.0,,162000.0,,,,46079000.0,126467000.0,,,,,,,,161220000.0,,,,,697537000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816000.0,5747000.0,6000.0,,273170000.0,11000.0,,,,26900000.0,557959.0,29098309.0,28540350.0,,,
2015-06-30,2015-08-10,10-Q,"JAMES RIVER GROUP HOLDINGS, LTD.",JRVR,CIK0001620459,USD,7302000.0,26627000.0,,7300000.0,630932000.0,,,943000.0,,,149000.0,,2062712000.0,,,,,,803592000.0,72346000.0,886342000.0,-21798000.0,-11394000.0,875938000.0,,,,,365550000.0,,,275776000.0,89774000.0,99266000.0,100642000.0,253370000.0,253691000.0,139244000.0,143543000.0,54603000.0,55099000.0,811178000.0,75164000.0,,,,109.0,,67931000.0,65832000.0,,,,,,25197000.0,,,0.16,0.0002,200000000.0,28581600.0,28581600.0,6000.0,-2516000.0,,,,,,,,,,,,,,,,,,,71782000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,0.44,0.43,,,9300000.0,257000.0,,,,,,,,,,,,,3148000.0,,,,,,,11611000.0,,,,181831000.0,,,,,,,,,,,13754000.0,13754000.0,,1265000.0,,,,,,,,,,,,,,,,,,,,-52754000.0,31364000.0,42975000.0,39827000.0,1744000.0,,,,,3208000.0,,1272796000.0,,104055000.0,,,,,,,,,,,,,1370527000.0,2062712000.0,762254000.0,,,,627504000.0,,216525000.0,88300000.0,,,,,,,,,,12489000.0,,,,13000000.0,,,6.0,,,106473000.0,,,,,,,,,,,,,,39961000.0,,-14917000.0,-1879000.0,,,96000.0,88000.0,8000.0,-1871000.0,-16788000.0,-15005000.0,,36580000.0,69000.0,817000.0,58579000.0,44198000.0,,,,,9925000.0,,,,,,,,,,,,,,,,,0.0013,20000000.0,,,,209468000.0,106060000.0,,184011000.0,158814000.0,35548000.0,,,,,,,,,,,,,,,,,,,,350000.0,,,,134750000.0,,3615000.0,134750000.0,,762254000.0,,,,,,53947000.0,120227000.0,,,,,,,,105587000.0,,,,,692185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5763000.0,5716000.0,-23000.0,,327795000.0,-23000.0,,,,28800000.0,667243.0,29214859.0,28547616.0,,,
