end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesFairValueDisclosure,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquiredFiniteLivedIntangibleAssetAmount,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockSplit,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,BuildingsAndImprovementsGross,BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndFederalFundsSold,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashEquivalentsAtCarryingValue,CommonStockholdersEquity,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ContractsRevenue,ContractualObligation,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleNotesPayable,CostOfRevenue,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DeconsolidationGainOrLossAmount,DeferredRevenueCurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortizationDiscontinuedOperations,DepreciationDepletionAndAmortization,DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedContractualRightsGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedLicenseAgreementsGross,FixturesAndEquipmentGross,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfSecuritiesNet,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IndefiniteLivedContractualRights,IndefiniteLivedLicenseAgreements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfBusinessTransferredUnderContractualArrangementCurrent,LiabilitiesOfBusinessTransferredUnderContractualArrangementNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebtCurrent,LongTermInvestments,MachineryAndEquipmentGross,MarketableSecuritiesGainLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestDecreaseFromDeconsolidation,NoncontrollingInterestIncreaseFromBusinessCombination,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeOtherNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherDepreciationAndAmortization,OtherExpenses,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForReinsurance,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromCollaborators,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfOtherAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetailRevenue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,SalesRevenueEnergyServices,SalesRevenueGoodsGross,SegmentReportingInformationNetAssets,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,VIASPACE INC.,VSPC,CIK0001270200,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,-776000.0,,,,,,,,524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000.0,,-762000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-824000.0,-48000.0,,,,-62000.0,,,,1002000.0,34000.0,,,,,,,,,,,,,,,,8000.0,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-776000.0,,,,,,,,,,,,764000.0,,,,968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072227255.0,,
2010-09-30,2010-11-15,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497000.0,,,,,,,,,,,,,-764000.0,,,,,,,,682000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000.0,,-752000.0,,,-822000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-822000.0,-52000.0,,,,-70000.0,,,,982000.0,54000.0,,,,,,,6000.0,,,,,,6000.0,,,,1000.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-770000.0,,,,,,,,,,,,912000.0,,,,928000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207007007.0
2010-12-31,2011-03-31,10-K,VIASPACE INC.,VSPC,CIK0001270200,USD,621000.0,707000.0,309000.0,,,269000.0,,,,25000.0,,42165000.0,,,,,,,,911000.0,,,,83000.0,,,17395000.0,2910000.0,13486000.0,,,,,,307000.0,-795000.0,,,,,,,0.001,1500000000.0,1228651926.0,1228651926.0,1229000.0,-2858000.0,,,,,,,,2634000.0,,,,,,,,,,,,,,82000.0,,,,,,,,,,,1280000.0,,,,,,,,,,779000.0,,,,,,,,,,,-15000.0,,,,,12322000.0,,,1009000.0,,,,,-2961000.0,,,,,,,,,,-120000.0,-155000.0,-47000.0,,377000.0,,,,,-96000.0,,-87000.0,,,558000.0,453000.0,146000.0,312000.0,1000.0,,,,,551000.0,,,,,,17395000.0,2675000.0,,,,,,12000.0,,,,2604000.0,-32000.0,,-153000.0,,-610000.0,,-2833000.0,-128000.0,,,-134000.0,,1066000.0,4265000.0,,3828000.0,178000.0,-2819000.0,,,163000.0,,7000.0,-25000.0,,,,-25000.0,,,,,,3000.0,173000.0,-142000.0,,,,13000.0,,157000.0,,0.001,10000000.0,1.0,1.0,,,300000.0,,,,,,,,17000.0,,,-2961000.0,,999000.0,,,,32000.0,,,-35568000.0,,,3643000.0,,,,3650000.0,,,,,,,,,,,,,,,,,,,,,,,,645000.0,,10455000.0,10455000.0,,,,,,,,,,,,,,,1110584827.0
2011-03-31,2011-05-16,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,,,,,,,,,,,,,,,,,,,,249000.0,,,,21000.0,,,,,,,,,,,208000.0,-99000.0,,,,,,,,,,,,-767000.0,-80000.0,,,,,,,461000.0,,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,121000.0,,,,,-842000.0,,,,,,,,,,244000.0,142000.0,140000.0,,2000.0,,,,,-301000.0,,29000.0,,,,,,79000.0,,,,,,,,,,,,,,,,,,,,,,6000.0,,-4000.0,,-22000.0,,-78000.0,,-842000.0,-80000.0,,,,-54000.0,,,,909000.0,36000.0,-788000.0,,,,,,,,-5000.0,,,-5000.0,,,,,1000.0,20000.0,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,-762000.0,,,,,,4000.0,,,,,,582000.0,,,,873000.0,,,,,,,,,,,,,,,,,,,,,,,,46000.0,,,,,,,,,,,,,170000.0,,,,1255735431.0,
2011-06-30,2011-08-15,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,1043000.0,966000.0,514000.0,,,155000.0,,,,37000.0,,43119000.0,,,,,,,,,,,,6000.0,10000.0,,18276000.0,3855000.0,13444000.0,,,,,,806000.0,,,,,,,,0.001,1500000000.0,1304402033.0,1304402033.0,1304000.0,-133000.0,,,,,,,,1924000.0,,,,,,,,,,,,,,22000.0,,,,,,,,,,,1395000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,12322000.0,,,899000.0,,6000.0,0.0,,-12000.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,538000.0,440000.0,138000.0,80000.0,,,,,,584000.0,,,,10000.0,,18276000.0,3232000.0,,,,,,2000.0,,,0.0,2788000.0,,,,,,,-12000.0,128000.0,-140000.0,,,-18000.0,1066000.0,4265000.0,,893000.0,60000.0,6000.0,,,54000.0,,6000.0,7000.0,7000.0,,7000.0,,,7000.0,,,,0.0,62000.0,,,,,,,,,0.001,10000000.0,1.0,1.0,,,502000.0,,,,,,,,,,,-140000.0,,977000.0,,,,,,,-36469000.0,,,2823000.0,0.0,,,833000.0,-307000.0,,,,,,,,,,,,,,,,,,,,,,,,,7991000.0,10779000.0,,,,,,,,,,,,,1289112524.0,1289112524.0,
2011-09-30,2011-11-14,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,872000.0,1068000.0,558000.0,,,121000.0,,,,45000.0,,43393000.0,,,,,,,,,,,,,,,18085000.0,3557000.0,13423000.0,,,,,,801000.0,,,,,,,,0.001,1500000000.0,1316376453.0,1316376453.0,1316000.0,-263000.0,,,,,,,,16000.0,,,,,,,,,,,,,,,,,,,,,,,,,1366000.0,,,,,,,,,,,,,,,,,,,,,,,,,,12322000.0,,,4000.0,,-169000.0,,,-400000.0,,,193000.0,,,18000.0,,,,,,,,,,,,,,,,,,527000.0,434000.0,134000.0,80000.0,,,,,,471000.0,,,,1000.0,,18085000.0,2927000.0,,,,,,,,,,2879000.0,,,,,,,-207000.0,64000.0,-271000.0,,,-54000.0,866000.0,4265000.0,,350000.0,1000.0,-346000.0,,,20000.0,,6000.0,8000.0,8000.0,,8000.0,,,8000.0,,,,6000.0,26000.0,,,,,,,,,0.001,10000000.0,1.0,1.0,,,341000.0,,,,,,,,,,,-271000.0,,1105000.0,,,,,,,-36740000.0,,,20000.0,,,,349000.0,-302000.0,,,,,,,,,,,,,,,,,,,,,,,,,8014000.0,10893000.0,,,,,,,,,,,,,,1317937086.0,1317937086.0
2011-12-31,2012-04-02,10-K,VIASPACE INC.,VSPC,CIK0001270200,USD,19000.0,1192000.0,178000.0,1245000.0,,218000.0,30000.0,,471000.0,,427000.0,43653000.0,,,,,,,,214000.0,64000.0,,,83000.0,,,10211000.0,3149000.0,5965000.0,2847000.0,7060000.0,795000.0,,,1141000.0,834000.0,53000.0,,,,,1937000.0,0.001,1500000000.0,1333796601.0,1333796601.0,1334000.0,-7457000.0,,,,,,,,4688000.0,,,,,,2555000.0,16247000.0,,,,126000.0,3828000.0,-16247000.0,98000.0,,,,,,-7860000.0,,,,,1245000.0,1267000.0,,0.0,0.057,-0.37,-0.008,-0.019,0.34,-25000.0,673000.0,,,,,,,720000.0,80000.0,507000.0,82000.0,6000.0,,,,,5015000.0,7307000.0,7307000.0,2071000.0,130000.0,,,,-1499000.0,,,-7860000.0,,,138000.0,,,,120000.0,896000.0,67000.0,,-147000.0,,,,,283000.0,,33000.0,,,517000.0,427000.0,517000.0,317000.0,,519000.0,,0.0,,268000.0,,286000.0,,,7357000.0,10211000.0,3092000.0,4265000.0,866000.0,4265000.0,985000.0,,,,466000.0,,917000.0,-212000.0,,-187000.0,,1258000.0,,-7482000.0,-1877000.0,-7482000.0,,-1877000.0,57000.0,866000.0,4265000.0,,1556000.0,267000.0,-1556000.0,9738000.0,,25000.0,2000.0,7062000.0,25000.0,25000.0,,25000.0,25000.0,,,130000.0,1000.0,,14000.0,375000.0,-129000.0,46000.0,,,,,251000.0,,0.001,10000000.0,1.0,1.0,0.0,249000.0,292000.0,,,,,,,,64000.0,,64000.0,-9359000.0,1568000.0,1097000.0,64000.0,,200000.0,12000.0,,,-43050000.0,,,6759000.0,,,10211000.0,1556000.0,790000.0,0.0,1.2449,,,0.016,,,,,,,,,,,,,,,,,,214000.0,,2854000.0,2854000.0,,,,,,1109000.0,,,,673000.0,,,,1297678969.0,1297678969.0
2012-03-31,2012-05-14,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,719000.0,1292000.0,220000.0,,,185000.0,,,,,,43985000.0,16000.0,,,,,,,249000.0,,0.0,,16000.0,,67408000.0,9829000.0,2789000.0,5949000.0,,,,,,753000.0,-388000.0,,,,,,,0.001,1500000000.0,1365726245.0,1365726245.0,1366000.0,-601000.0,-67000.0,,,,,,,0.0,,,,,,,,,,,,,,24000.0,16000.0,,139000.0,-275000.0,-414000.0,,433000.0,155000.0,569000.0,588000.0,1248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,5015000.0,,,0.0,,,,,-393000.0,,,-275000.0,-275000.0,,0.0,,0.0,,-22000.0,22000.0,-42000.0,,-33000.0,,0.0,0.0,,-27000.0,,1000.0,1000.0,,507000.0,421000.0,,77000.0,0.0,,,,,295000.0,,,,1000.0,,9829000.0,3062000.0,,,,,,,,,,801000.0,-75000.0,,-19000.0,,-294000.0,,-601000.0,-67000.0,,,,-77000.0,866000.0,4265000.0,,316000.0,0.0,-316000.0,,,27000.0,,6000.0,,,,,,,,,,,,139000.0,,,,,,,19000.0,75000.0,0.001,10000000.0,1.0,1.0,,,246000.0,,,,,,,,,,,-668000.0,,1091000.0,,,,,,,-43650000.0,,,0.0,,,,316000.0,,0.0,,1.3479,1.2448,,0.014,0.0099,,,,,,,,,,,,,,,,43000.0,,1701000.0,2502000.0,,,,,,,,,,143000.0,,,,1354296728.0,
2012-06-30,2012-08-14,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,745000.0,1152000.0,276000.0,1238000.0,,,198000.0,,523000.0,,415000.0,44132000.0,,,,,,,,,,,,6000.0,8000.0,,9620000.0,2553000.0,,,,800000.0,,,522000.0,,,,,,,1383000.0,0.001,1500000000.0,1383147082.0,1383147082.0,,-273000.0,,,,,,,,25000.0,,,,,,,,,,,,,,28000.0,14000.0,,20000.0,3000.0,-17000.0,,694000.0,328000.0,345000.0,1022000.0,1238000.0,1152000.0,0.0,,,,,,,,,,,,,,,720000.0,92000.0,507000.0,81000.0,,,,,,5015000.0,,,2000.0,,,0.0,,-276000.0,,0.0,3000.0,,,0.0,-276000.0,,,,,,,,,,,,,,,,,499000.0,,499000.0,76000.0,,432000.0,,0.0,,286000.0,,286000.0,,0.0,,9620000.0,7226000.0,,5131000.0,0.0,,,,,550000.0,0.0,802000.0,,,,,,,-273000.0,0.0,-273000.0,,,-76000.0,,,,202000.0,0.0,-200000.0,,,25000.0,5000.0,5934000.0,,0.0,,0.0,,,,,,0.0,0.0,20000.0,,40000.0,,,,,,,0.001,10000000.0,1.0,1.0,0.0,206000.0,,,,,,,,,,,,-273000.0,1656000.0,1133000.0,,,,,,,-43923000.0,,,27000.0,0.0,,9620000.0,202000.0,-166000.0,,,,,,,,,,,,,,,,,,,,,,,,,1592000.0,2394000.0,,,,,,,,,,,,,,1380114086.0,
2012-09-30,2012-11-19,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,394000.0,640000.0,,,,,92000.0,,,,,46543000.0,,,,,,,,,,,,,,,301000.0,300000.0,,,,,,,74000.0,,,,,,,1383000.0,0.001,1500000000.0,1383147082.0,1383147082.0,,-5411000.0,,,,,,,,0.0,,,,33000.0,,,,,,,,,,,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,-373000.0,,,-5060000.0,,,0.0,-373000.0,,,,,,,,,,,,,,,,,,,,194000.0,,,,,,,,,,0.0,1197000.0,301000.0,1159000.0,38000.0,,,,,,,,,512000.0,,,,,,,-5411000.0,-22000.0,-5411000.0,,,-194000.0,,,,179000.0,5000.0,-179000.0,,,,1000.0,1000.0,,,,,,,,,,,,,,60000.0,,,,,,,0.001,10000000.0,1.0,1.0,,226000.0,,,,,,,,,,,,-5433000.0,,,,,,,,,-49334000.0,,,0.0,,,301000.0,174000.0,-47000.0,,,,,,,,,,,,,,,,,,,,,,,,,-1408000.0,-896000.0,,,,,,,,,,,,,,1386147082.0,
